databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	number	rarity	element	power	cost	playRequired	keywords	traits	text
f9be3b20-8f7a-77d2-2d79-665b00c37b10	Pinkie Pie	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PinkiePie.png	default	Mane Character	Leaders and Legends	Leaders and Legends	playerNStarting	LL3	U	Laughter	1			Home Limit 3	Earth Pony	Main Phase: Pay [X] to turn this card over, where X is the number of cards in your hand minus 1.
376ac1cc-9441-2916-6260-1290e1b1a86a	Princess Twilight Sparkle	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PrincessTwilightSparkle.png	default	Mane Character	Leaders and Legends	Leaders and Legends	playerNStarting	LL4	U	Magic	1			Home Limit 3	Alicorn, Royalty	Main Phase: Reveal your hand. If no two cards in your hand have the same name, turn this card over.
581765ea-a02d-ba27-fc50-75001ca272d3	Rarity	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Rarity.png	default	Mane Character	Leaders and Legends	Leaders and Legends	playerNStarting	LL5	U	Generosity	1			Home Limit 3	Unicorn	At the start of a Problem faceoff, turn this card over.
d8155fa3-59ea-71a1-5cd7-bf8e921c741c	Fluttershy	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Fluttershy.png	default	Mane Character	Leaders and Legends	Leaders and Legends	playerNStarting	LL6	U	Kindness	1			Home Limit 3	Pegasus	At the start of a Problem faceoff, turn this card over.
52c3ac17-8ae5-30ff-e6c7-d314743eb044	Flash Magnus	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-FlashMagnus.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL7	C	Loyalty	4	4	3	Hasty	Pegasus	While an opponent controls a Friend they do not own, you may pay [2] less to play this card.
395fc6df-75a0-6072-0018-d2aa7069bc90	Gallus	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Gallus.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL8	C	Loyalty	3	3	2	Swift	Griffon	
edbe874d-822b-fe65-8dbe-0ec486b243f6	Hoo'Far	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-HooFar.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL9	SR	Loyalty	2	2	2	Traveler	Unicorn	When this card enters play, your other Friends have Traveler until the end of the turn.
9dc8adda-3b03-f0d1-79a2-f605f1496bb2	King Sombra	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-KingSombra.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL10	C	Loyalty	2	2	2		Unicorn, Royalty, Chaotic	Chaos: When this card is flipped, you may frighten an opposing Friend. Opponents need +1 power to confront this card's Problem for each of their frightened Friends here.
fcc1280e-ce28-8039-f1ad-45f2f0940306	Lord Tirek	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-LordTirek.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL11	R	Loyalty	4	3	4		Ally	Talented: When you play an Event whose play requirement includes at least one of this card's colors, put a Muscle counter on this card. Your flipped cards have +1 power for each Muscle counter on this card.
bc60817f-fe51-a080-efea-c2d7c0a116bc	Rainbow Dash	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-RainbowDash-2.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL12	C	Loyalty	2	2			Pegasus	When this card enters play, if a player has 8 or more points, you may frighten a Friend.
cd91b9a9-0c30-15c7-9d2d-328c1e049b0f	Scootaloo	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Scootaloo.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL13	C	Loyalty	3	3	1		Pegasus, Foal	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may move this card.
d5950871-8d2e-89af-20d2-e8efc3e3333e	Spearhead	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Spearhead.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL14	U	Loyalty	3	3	2		Pegasus	When this card enters play, put an Art counter on an opposing Resource. Resources with Art counters on them lose and can't have abilities.
1d3288dd-f996-8184-b8cf-b340a6969656	Spike	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Spike.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL15	R	Loyalty	1	2	3	Agile	Dragon	This card's Problem's bonus is increased by 1.
ba3f0ce7-3b8a-1503-6041-b913109d44e5	Apple Bloom	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-AppleBloom.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL16	C	Honesty	3	3	2		Earth Pony, Foal	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may exhaust an opposing character. That character doesn't ready during its controller's next Ready Phase.
4c49f0ce-9ce3-ca36-b62a-a6486748bfb3	Applejack	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Applejack-2.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL17	C	Honesty	2	2			Earth Pony	When this card enters play, if a player has 8 or more points, you may distribute 2 +1 power counters among up to 2 of your Friends.
9e758f2d-a26d-e4ba-c4ab-e4954f1fb65e	Garble	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Garble.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL18	R	Honesty	3	3	3		Dragon	This card can't be frightened. Immediate: Pay [1] to unfrighten one of your Friends.
08422dfc-646e-c13f-323c-c9931b68279b	Limestone Pie	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-LimestonePie.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL19	R	Honesty	5	3	4	Persistent	Earth Pony	You may pay [1] less to play your first Friend with printed power 4 or more each turn.
d123661f-3edd-903b-1df8-beb2b8255099	Moody Root	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-MoodyRoot.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL20	C	Honesty	3	3	4	Stubborn	Earth Pony, Elder	Main Phase: Exhaust this card to exhaust an opposing character here.
bee84e03-bd1d-3dfd-ca9c-0560931f7bc4	Rockhoof	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Rockhoof.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL21	SR	Honesty	4	3	4		Earth Pony	Immediate: During a faceoff, discard two cards to flip an additional card.
48f979ae-c162-560c-a613-b36212630b27	Smolder	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Smolder.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL22	C	Honesty	4	4	3		Dragon	If an opponent would force you to discard a card while this card is in your hand, you may discard this card instead. When this card is put into your discard pile from play, an opponent discards a card.
2b989552-1d31-b00d-a7df-1a293079b4e8	Wind Sprint	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-WindSprint.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL23	C	Honesty	2	2	1	Diligent 1	Pegasus, Foal	
72a6070a-494a-1984-8afd-ee553a68bb6b	Winona	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Winona.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL24	U	Honesty	3	1	3		Critter	While this card has 3 or less power, it has Diligent 1. While this card has 4 or more power, it can't be retired or dismissed except to home limit.
641f8850-36d1-91da-3691-b1374af6d5f8	Cargo Mare	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-CargoMare.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL25	C	Laughter	3	3	2		Pegasus	When this card enters play, if a Friend left play this turn, you may draw 2 cards.
9216ba5f-a4c9-6f33-b10a-1d6251cab432	Cheese Sandwich	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-CheeseSandwich.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL26	C	Laughter	2	1	4	Agile	Earth Pony	
1abaab2d-a9de-a914-c38f-97bc4254ff92	Clear Sky	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-ClearSky.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL27	U	Laughter	4	4	3		Unicorn	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may shuffle a Friend from your discard pile into your deck.
04a077ea-4156-6bd4-4324-3d3afcdf898b	Discord	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Discord.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL28	SR	Laughter	3	5	3		Draconequus	When you play this card, you may dismiss a Friend here. If you do, put a token copy of that Friend into play under your control.
4b3e4344-76c3-4bb9-8c94-36ef60a1e862	Lyra	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Lyra.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL29	R	Laughter	3	3	3		Unicorn	While you have at least 3 cards in your hand, this card has Agile. While you have at least 6 cards in your hand, this card has Eccentric 3. While you have at least 9 cards in your hand, this card has +2 power.
6a3ba29b-96af-4495-3dde-93a37e8243c6	Petunia Petals	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PetuniaPetals.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL30	C	Laughter	2	2	1		Earth Pony	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may exhaust this card to draw a card.
2a38755d-b562-8bc6-016a-ba711400d30a	Pinkie Pie	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PinkiePie-2.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL31	C	Laughter	2	2			Earth Pony	When this card enters play, if a player has 8 or more points, you may dismiss a Friend with 2 or less power.
956e1c46-adf1-b8f0-3a17-0d1eba5a65e8	Pinkie Pie	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PinkiePie-3.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL32	R	Laughter	2	2	4	Hasty	Earth Pony, Yak	When this card enters play, if an opponent has more cards in their hand than you, draw cards until you have the same number of cards in your hand as your opponent.
6c28eab4-c0d7-92d5-6a4c-4b3b37a4dd92	Silverstream	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Silverstream.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL33	C	Laughter	1	1	1		Ally, Hippogriff	Immediate: Retire this card. If you do, players need +3 power to confront this card's Problem until the end of the turn.
ed885cca-5392-d133-6920-616723befed2	Dusty Pages	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-DustyPages.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL34	U	Magic	4	4	3	Studious	Earth Pony	When you win a Troublemaker faceoff here, you may move an opposing character.
78ff1a3d-ddc0-7bfe-d315-f8da655b23e2	Moondancer	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Moondancer.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL35	R	Magic	0	3	3		Unicorn, Chaotic	Chaos: While this card is flipped, it has power equal to the highest power among opposing cards involved in the faceoff. This card has +1 power for each opposing character at other locations.
da7650b1-4546-da2f-f328-0ae7b244c60e	Ocellus	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Ocellus.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL36	C	Magic	3	3	2	Prepared	Changeling, Earth Pony	Studious.
c0eff23c-b543-e39f-4e28-78b14a116ecd	Princess Celestia	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PrincessCelestia.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL37	C	Magic	2	2	4		Alicorn, Royalty	Immediate: Exhaust this card to banish an Event from a discard pile. This card has +1 power for each Event in each Banished Zone.
589d303f-8e33-b516-bac1-65e31924dbc3	Princess Twilight Sparkle	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PrincessTwilightSparkle-2.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL38	C	Magic	2	2			Alicorn, Royalty	When you play an Event with cost 2 or less, if a player has 8 or more points, you may banish this card to copy that Event's effects.
d090b89f-6d83-2346-e2d7-104b0069d4ce	Starlight Glimmer	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-StarlightGlimmer.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL39	C	Magic	1	1	3		Unicorn	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may look at the top card of your deck, and put it on the top or bottom of your deck.
912c0d8c-e638-6aac-f565-9d1f20246af3	Trixie	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Trixie.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL40	C	Magic	3	3	1		Unicorn	When this card enters play, if you have an even number of action tokens, you may put a card from your hand on top of your deck.
0d5abad6-954f-4858-9788-f1b2d237ddc4	Zecora	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Zecora.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL41	SR	Magic	2	4	4		Zebra	When this card enters play, banish up to 4 cards from your hand face-down, then draw that many cards. You may play cards which you own that have been banished face-down by Friends named Zecora, Curative Cache as though they were in your hand.
d95f4ad3-3097-9042-77ad-9b29e54b8ba3	Aunt Holiday & Auntie Lofty	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-AuntHolidayAuntieLofty.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL42	SR	Generosity	3	3	3		Earth Pony, Pegasus	If one of your other Friends would be dismissed or frightened, you may retire one of your Resources on that Friend instead. Your Friends with Resources on them have +1 power.
14efd4ef-3e83-d584-6d7e-777c98b44010	Capper	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Capper.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL43	U	Generosity	2	2	3		Ally	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may pay [1] and banish this card to score a point.
db6e7ee4-9230-b9cb-4452-b1d128614d01	Cozy Glow	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-CozyGlow.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL44	R	Generosity	2	3	2		Pegasus, Foal	When you play this card, you may put a Friend with cost 2 or less from an opponent's discard pile into play under your control. If a player has 8 or more points, you may put a Friend with any cost from an opponent's discard pile into play under your control instead.
fd813ef5-6c7f-f7f9-f2fa-bee4e995c3a9	Kerfuffle	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Kerfuffle.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL45	C	Generosity	4	4	3		Pegasus, Chaotic	Chaos: When this card is flipped, you may put an attachment Resource from your hand into play attached to a Friend. You may pay [1] less to play Resources on Friends, to a minimum of [1].
39e29d99-679a-52de-df9f-52dcd869acd0	Mr. & Mrs. Hoofington	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-MrMrsHoofington.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL46	C	Generosity	1	2	2	Vexing	Unicorn, Elder	Inspired.
6240adb4-38d5-050c-311f-f8fbeef123d9	Pistachio	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Pistachio.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL47	C	Generosity	3	3	1		Earth Pony	When an opponent plays a card, if it is the second card they have played this turn, you may put a 1 [Generosity] Unicorn Friend token with Prepared into play.
7b385c5c-186d-fece-4187-7a0e86d75c7d	Rarity	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Rarity-2.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL48	C	Generosity	2	2			Unicorn	While a player has 8 or more points, your opponent's home limit is reduced by 1.
599124e4-1581-cc5c-489a-c2a89828e83d	Sweetie Belle	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-SweetieBelle.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL49	C	Generosity	2	2	1		Unicorn, Foal	Talented: When you play an Event whose play requirement includes at least one of this card's colors, this card gets +2 power until the end of the turn.
0f0220e9-a988-4da8-7476-d5ddd80321dc	Autumn Blaze	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-AutumnBlaze.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL50	R	Kindness	2	2	4		Ally, Kirin	Opponents flip 1 fewer cards during faceoffs involving at least one of their characters with 4 or more power.
66d2faf1-313e-b421-290d-48a3310c5240	Blossom Burst	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-BlossomBurst.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL51	C	Kindness	2	2	2	Calming 1	Ally, Kirin	Caretaker.
f2ed8258-abb0-53bd-b274-4bf4f8fbc496	Fern Flare	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-FernFlare.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL52	U	Kindness	3	3	3		Ally, Kirin	Immediate: During a Faceoff, pay [1] and discard a [Kindness] Friend to give one of your flipped cards +3 power until the end of the Faceoff.
46098c27-3163-2de2-180d-f695b0269337	Fluttershy	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Fluttershy-2.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL53	C	Kindness	2	2			Pegasus	While a player has 8 or more points, your Critter Friends have +1 power.
8437dbb3-ab41-c728-760a-6002edd505de	Guard Geese	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-GuardGeese.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL54	SR	Kindness	1	1	3		Critter	Immediate: Retire this card to turn over a face-up or face-down Troublemaker. (This does not cover or uncover it.).
9ca86507-72c4-e5a9-4e10-c7aa5a8bb0df	Princess Luna	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PrincessLuna.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL55	C	Kindness	3	3	3		Alicorn, Critter, Royalty	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may put a 1 [Kindness] Critter Friend token into play.
c2d3ad10-d532-07e5-88d0-b674acc7f251	Pukwudgie	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Pukwudgie.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL56	C	Kindness	2	3	3		Critter	This card has +1 power for each of your other Friends named Pukwudgie, Prickly Pest. Your deck may contain any number of Friends named Pukwudgie, Prickly Pest.
df22aad4-5d8c-383f-beee-313cd199751a	Yona	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Yona.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL57	C	Kindness	1	1	1		Ally, Yak	When you put a 1 [Kindness] Critter Friend token into play, you may exhaust this card to put a 1 [Kindness] Critter Friend token into play.
dd936378-5fc7-ca04-7d5f-d2f44f4cc7af	Rainbowshine	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Rainbowshine.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL58	U	Multicolor	2	2	1	Stubborn	Pegasus	When you move this card to a Problem, you may exhaust this card to ready a Friend there.
d0403b2f-8f62-75ce-696c-b2a2a105820d	Snap Shutter & Mane Allgood	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-SnapShutterManeAllgood.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL59	R	Multicolor	3	3	4	Competitive 2	Earth Pony, Pegasus	When an opposing Troublemaker enters play face-up or is uncovered here, you may challenge it with this card. If a player has 8 or more points, you may challenge it with all of your characters at this card's Problem instead.
c1fde27c-d1e2-8f30-3360-1ad305e1178a	Gabby	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Gabby.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL60	R	Multicolor	3	3	2		Griffon	When you confront this card's Problem, you may discard all the cards in your hand to draw that many cards plus one.
8c14a060-47bd-0c76-d65b-4ce64fed0356	Grampa Gruff	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-GrampaGruff.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL61	U	Multicolor	2	2	1		Griffon, Elder	When this card enters play, this turn, Friends in your hand have Hasty until you play a Friend.
8259c883-4104-b777-a4e7-02ea1ca88826	Grogar	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Grogar.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL62	R	Multicolor	2	2	3		Ally	If one of your face-down Troublemakers would be turned face-up or uncovered, you may choose to not turn it face-up or uncover it instead.
e67efe22-0142-f95a-aaa4-2aa4ec982b9f	Quibble Pants	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-QuibblePants.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL63	U	Multicolor	3	3	2	Meticulous 1	Earth Pony	While this card is at a Problem with a Troublemaker, this card has Competitive 3.
27eb5c79-d274-da34-c6ba-a6552810a8f3	Bulk Biceps	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-BulkBiceps.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL64	U	Multicolor	2	2	2		Pegasus	You have +2 power during faceoffs for each of your Resources attached to characters involved in the faceoff.
b33176c6-ef56-ce4c-771a-caef124b3a3c	Rainbow Dash	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-RainbowDash-3.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL65	R	Multicolor	3	3	3		Pegasus	You may pay [1] less to play Accessories on this card. Accessories on this card have Vexing.
8bde7a83-44c4-c179-3940-6f5cb0121af6	Parasprite	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Parasprite.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL66	U	Multicolor	1	2	2		Critter	This card has +1 power for each action token an opponent has. While an opponent has at least [2], this card has Persistent.
cbc4e1d7-3e17-85e1-1803-3899d0681cee	Baby Flurry Heart	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-BabyFlurryHeart.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL67	U	Multicolor	4	4	2	Stubborn	Alicorn, Royalty, Foal	Main Phase: Exhaust this card to start a faceoff involving this card and an opposing Friend. If you win, you may put one of the cards you flipped for the faceoff into your hand.
8a553c7d-b218-a4b3-19dc-1b613258080c	Feather Bangs	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-FeatherBangs.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL68	R	Multicolor	2	3	3		Earth Pony	When you play this card, you may discard any number of cards, then draw a card for each card discarded this way. When you discard a card, put a 1 [Laughter] Earth Pony Friend token into play.
aacc405b-3a09-5361-3309-f59774919e96	Plume	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Plume.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL69	R	Multicolor	4	4	3	Stubborn	Dragon	This card can't be frightened. Immediate: Exhaust this card to put a Troublemaker from your hand into play. (Troublemakers enter play face-down unless otherwise stated.).
d45fb54d-2c54-120d-e487-dbe7984abffc	Torque Wrench	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-TorqueWrench.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL70	U	Multicolor	2	2	2		Earth Pony	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may exhaust this card to dismiss an opposing Resource. When an opposing Resource leaves play, put a +1 power counter on this card.
8964fee0-d707-0466-32d3-39b97be5438f	Sludge	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Sludge.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL71	U	Multicolor	3	1	3		Dragon	This card can't contribute its power towards confronting Problems unless you have 3 or fewer cards in your hand. At the start of your Score Phase, you may discard a card. If you don't, retire this Friend.
2e7f05a9-543e-55a9-0a05-77de9057509a	Applejack & Apple Bloom	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-ApplejackAppleBloom.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL72	U	Multicolor	2	2	1		Earth Pony, Foal	Troublemakers here lose and can't have abilities.
b988d116-43b8-361b-fb91-0cba6da692b0	The Great Seedling	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-TheGreatSeedling.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL73	R	Multicolor	2	2	2		Ally	Talented: When you play an Event whose play requirement includes at least one of this card's colors, you may distribute two +1 power counters among up to 2 of your Friends with printed power 2 or less.
90abbd19-677f-39f0-5ab4-b8d3de01e14f	Sunburst	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Sunburst.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL74	R	Multicolor	3	3	3	Eccentric 2	Unicorn	When this card enters play, you may reveal the top 5 cards of your deck. Put an Event revealed this way into your hand and the rest of the cards on the bottom of your deck in any order.
31405a71-fad8-93ae-ff9e-f1ae249d1632	Sunset Shimmer	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-SunsetShimmer.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL75	U	Multicolor	2	2	4	Hasty	Unicorn	This card has Eccentric X, where X is the number of Events in your discard pile.
c544a2fb-a3ac-e15c-c1a6-4ba1718cc51a	Aurora	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-Aurora.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL76	R	Multicolor	3	3	3		Ally, Reindeer, Elder	As this card enters play, name a Friend. Friends with that name can't be played. When this card is put into your discard pile from play, you may search your deck for a Friend with that name, reveal it, and put it into your hand.
b4f026f8-6517-102a-9618-2c3b8ef3062b	Princess Cadance	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-PrincessCadance.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL77	U	Multicolor	2	2	2		Alicorn, Royalty	If an opposing Friend or Troublemaker would be dismissed, you may exhaust this card to banish that Friend or Troublemaker instead.
843b2e97-cc20-1d8a-4925-7198db0b9078	Goldie Delicious	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-GoldieDelicious.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL78	U	Multicolor	2	4	2	Caretaker	Earth Pony, Elder	When this card enters play, retire any number of Friends. If you do, put that many 1 [Kindness] Critter Friend tokens into play. If a player has 8 or more points, put twice that many 1 [Kindness] Critter Friend tokens into play instead.
0d696e77-a3f3-234e-5c0a-f15df4ffc27b	Swanifying Committee	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-SwanifyingCommittee.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL79	R	Multicolor	3	3	3		Unicorn	When you move an opposing character, put a Delay counter on it. Opponent's can't move their characters with Delay counters on them unless they pay [1]. At the end of your opponent's turn, remove all Delay counters from opposing characters.
09275988-1275-bc98-427a-bf43bc75cc58	Rain Shine	mlp-ccg/leaders-and-legends/MlpCcg-LeadersAndLegends-RainShine.png	default	Friend	Leaders and Legends	Leaders and Legends	playerNDeck	LL80	U	Multicolor	2	1	3		Ally, Kirin, Royalty, Chaotic	Chaos: While this card is flipped, players can't play Events. Immediate: Retire this card. If you do, players can't gain action tokens this turn.
