databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	klass	level	attack	hp	type2	text	rarity	number
Set4_woodenmask	Wooden Mask	maple-story/set-4/MapleStory-Set4-WoodenMask.jpg	default	Monster	Set 4	Set4	playerNDeck	Warrior	23	20	30	Beast	Masked Power -- Whenever Wooden Mask attacks, you get +20 HP. / OS: Scout -- Reveal the top card of your deck. If it's a monster card, put it into your hand. Otherwise, put it back.	C	4060
Promo_gamechampion	Game Champion	maple-story/promo/MapleStory-Promo-GameChampion.jpg	default	Character	Promo	Promo	playerNStarting	Jobless			220	Duelist	10 Quest -- Draw a card. / 10 Change Job -- Choose a color. All cards under your character and their actions become that color until the end of your turn.	P	P005
Set5_angryhector	Angry Hector	maple-story/set-5/MapleStory-Set5-AngryHector.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	55	50	50	Wolf	Raise Hackles -- When you play Angry Hector, clas with your opponent. If you win, monsters that attack this turn each get +30 attack until end of turn. (To clash, each player reveals the top card of their deck, then puts it on top or bottom. Whoever reveawled the highest-level card wins.) / 70BBB Spawn 100 -- Play a monster of level 100 or less.	U	5001
Set5_brownwoodsmanboots	Brown Woodsman Boots	maple-story/set-5/MapleStory-Set5-BrownWoodsmanBoots.jpg	default	Item	Set 5	Set5	playerNDeck	Bowman	15			Armor	When your turn starts, you may choose an action on a card under your character. When you would do that action this turn, do it twice instead. / 20BB Think Fast / Equip 20 -- Play a tactic or item of level 20 or less.	C	5002
Set5_cerebes	Cerebes	maple-story/set-5/MapleStory-Set5-Cerebes.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	72	70	70	Dog	Earthquake -- Whenever a monster damages Cerebes, do 40 damage to that monster. / 80BB Spawn / Equip 120 -- Play a monster or item of level 120 or less.	R	5003
Set5_comboshot	Combo Shot	maple-story/set-5/MapleStory-Set5-ComboShot.jpg	default	Tactic	Set 5	Set5	playerNDeck	Bowman	10			Strategy	Do 30 damage to a character or monster and clash with your opponent. If you win, do another 30 damage to a character or monster. (To clash, each player reveals the top card of their deck, then puts it on top or bottom. Whoever reveawled the highest-level card wins.) / OS: Clash Time -- Clash with your opponent. If you win, do 40 damage to a character or monster.	C	5004
Set5_diamondarrows	Diamond Arrows	maple-story/set-5/MapleStory-Set5-DiamondArrows.jpg	default	Item	Set 5	Set5	playerNDeck	Bowman	10			Weapon	When you finish doing your character actions each turn, do 10 damage to a character or monster. If you destroy one of your opponent's monsters this way, level up with Diamond Arrows. / OS: Quick Shot -- Do 20 damage to a character or monster	C	5005
Set5_flynn	Flynn	maple-story/set-5/MapleStory-Set5-Flynn.jpg	default	Character	Set 5	Set5	playerNStarting	Bowman			190	Sniper	10 Quest -- Draw a card. / 20B Easy Shot -- Do 10 damage to a character or monster. / 30BB Flying Spawn X -- Play a Flying monster of your level or less.	U	5006
Set5_giantcentipede	Giant Centipede	maple-story/set-5/MapleStory-Set5-GiantCentipede.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	59	40	90	Boss	60BB Trample 30 -- Giant Centipede does 30 damage to each other monster that isn't Flying.	U	5007
Set5_greenavelin	Green Avelin	maple-story/set-5/MapleStory-Set5-GreenAvelin.jpg	default	Item	Set 5	Set5	playerNDeck	Bowman	10			Armor	Whenever you level up with a lightning-bolt ability, do that ability an extra time. / OS: Trigger Happy -- Do a lightning-bolt ability under your character other than a Trigger Happy.	R	5008
Set5_grimphantomwatch	Grim Phantom Watch	maple-story/set-5/MapleStory-Set5-GrimPhantomWatch.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	99	80	80	Flying Undead Spook	Clock Tick -- Whenever Grim Phantom Watch attacks, clash with your opponent. If you win, you may play the top card of your deck. (To clash, each player reveals the top card of their deck, then puts it on top or bottom. Whoever reveawled the highest-level card wins.) / OS: Clash Time -- Clash with your opponent. If you win, do 40 damage to a character or monster.	R	5009
Set5_jrboogie	Jr. Boogie	maple-story/set-5/MapleStory-Set5-JrBoogie.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	35	30	30	Flying Spook	Stealthy -- Monsters can't attack Jr. Boogie. / OS: Revive -- Return a monster of level 30 or less from your discard pile to your hand.	C	5010
Set5_kiyo	Kiyo	maple-story/set-5/MapleStory-Set5-Kiyo.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	30	20	40	Flying Bird	40B Spawn 40 -- Play a monster of level 40 or less.	C	5011
Set5_magikfierry	Magik Fierry	maple-story/set-5/MapleStory-Set5-MagikFierry.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	30	30	20	Flying Fierry	Magician Proof -- Magician cards don't damage Magik Fierry. / 60B Spawn / Think Fast 50 -- Play a monster or tactic of level 50 or less.	C	5012
Set5_massrespawn	Mass Respawn	maple-story/set-5/MapleStory-Set5-MassRespawn.jpg	default	Tactic	Set 5	Set5	playerNDeck	Bowman	50			Strategy	For each Bowman card under your character, you may play a monster of level 30 or less from your discard pile. / 50B Think Fast 50 -- Play a tactic of level 50 or less.	R	5013
Set5_metus	Metus	maple-story/set-5/MapleStory-Set5-Metus.jpg	default	Item	Set 5	Set5	playerNDeck	Bowman	90			Zakum Weapon	Whenever you would do an action on a card under your character, you may instead treat it as if it says 60BB Tricky Shot -- Do 20 damage to a character or monster. / 70BB No Mercy 20 -- Do 20 damage to a character or monster. If that damage destroys a monster, do this action again.	R	5014
Set5_petelephant	Pet Elephant	maple-story/set-5/MapleStory-Set5-PetElephant.jpg	default	Item	Set 5	Set5	playerNDeck	Bowman	10			Pet	Hungry -- When your turn starts, put the top card of your deck face down under this Pet. (A Pet can have up to 3 cards under it.) Never Forgets -- When Pet elephant has 3 cards under it, reveal them. Level up with one of those cards, then put the others on the bottom of your deck in any order. / OS: Remember -- If your opponent has more cards in hand than you, draw a card.	R	5015
Set5_powerknockback	Power Knock-Back	maple-story/set-5/MapleStory-Set5-PowerKnockBack.jpg	default	Tactic	Set 5	Set5	playerNDeck	Bowman	40			Skill	Put one of your opponent's monsters into his or her deck under the top card. / 60BB Tricky Shot -- Do 20 damage to a character or monster.	U	5016
Set5_spookschool	Spook School	maple-story/set-5/MapleStory-Set5-SpookSchool.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	52	100	100	Flying Spook Upgrade	Spook Upgrade -- Put on one of your Spook monsters. / 50B Return of the Spook -- Play a Spook from your discard pile. When your turn ends, put it on the bottom of your deck.	U	5017
Set5_tweeter	Tweeter	maple-story/set-5/MapleStory-Set5-Tweeter.jpg	default	Monster	Set 5	Set5	playerNDeck	Bowman	39	20	40	Flying Bird	Revenge -- Whenever your opponent plays a monster, item, or tactic, do 20 damage to his or her character. / 60BB Tricky Shot -- Do 20 damage to a character or monster.	U	5018
Set5_alienarmada	Alien Armada	maple-story/set-5/MapleStory-Set5-AlienArmada.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	42	50	50	Alien Upgrade	Alien Upgrade -- Put on one of your Alien monsters. Collective Genius -- Whenever one of your Aliens attacks, draw a card. / OS: Quest -- Draw a card.	R	5019
Set5_banardgray	Banard Gray	maple-story/set-5/MapleStory-Set5-BanardGray.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	40	30	30	Alien	Thief Proof -- Thief cards don't damage Banard Gray. / OS: Quest -- Draw a card.	C	5020
Set5_beginnersbolt	Beginner's Bolt	maple-story/set-5/MapleStory-Set5-BeginnersBolt.jpg	default	Tactic	Set 5	Set5	playerNDeck	Magician	20			Skill	Do 60 damage to a character or monster. / 30M Spawn / Equip 30 -- Play a monster or item of level 30 or less.	C	5021
Set5_blueapprenticehat	Blue Apprentice Hat	maple-story/set-5/MapleStory-Set5-BlueApprenticeHat.jpg	default	Item	Set 5	Set5	playerNDeck	Magician	10			Armor	When you play Blue Apprentice Hat, draw a card. Whenever you level up, do 10 damage to a character. / 10M Zap -- Do 10 damage to a character.	C	5022
Set5_darkaxestump	Dark Axe Stump	maple-story/set-5/MapleStory-Set5-DarkAxeStump.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	22	10	40	Dark Flora	40MM Spawn 40 -- Play a monster of level 40 or less.	C	5023
Set5_darknoel	Dark Noel	maple-story/set-5/MapleStory-Set5-DarkNoel.jpg	default	Item	Set 5	Set5	playerNDeck	Magician	35			Armor	Shield 10 -- Whenever your character would take damage, prevent 10 of that damage. / 50M Think Fast / Equip 50 -- Play a tactic or item of level 50 or less.	C	5024
Set5_devouringflowers	Devouring Flowers	maple-story/set-5/MapleStory-Set5-DevouringFlowers.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	22	30	90	Flora Upgrade	Flora Upgrade -- Put on one of your Flora monsters. Plant Seeds -- Whenever Devouring Flowers attacks, you may return a Flora card from your discard pile to your hand. / OS: Floral Hunt 3 -- Reveal the top 3 cards of your deck. Put any Floras revealed this way into your hand and the others on the bottom of your deck in any order.	U	5025
Set5_elliza	Elliza	maple-story/set-5/MapleStory-Set5-Elliza.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	83	50	150	Boss	Soul Drain -- Whenver Elliza does damage, it gets that much +HP. It can't go over its starting HP with Soul Drain.	R	5026
Set5_greaterspellbooster	Greater Spell  Booster	maple-story/set-5/MapleStory-Set5-GreaterSpellBooster.jpg	default	Tactic	Set 5	Set5	playerNDeck	Magician	50			Skill	Draw 3 cards. Then put a card from your hand face down on top of your deck. / 60MM Stir the Cauldron -- Look at the top card of your deck. You may put it on the bottom of your deck.	C	5027
Set5_kage	Kage	maple-story/set-5/MapleStory-Set5-Kage.jpg	default	Item	Set 5	Set5	playerNDeck	Magician	85			Zakum Weapon	For each card in your hand, each of your monsters gets +10 attack. / 60MM I Don't Know -- If you have no cards in hand, draw a card.	R	5028
Set5_magicarmor	Magic Armor	maple-story/set-5/MapleStory-Set5-MagicArmor.jpg	default	Tactic	Set 5	Set5	playerNDeck	Magician	20			Skill	Until your next turn starts, each of your monsters gets Shield 20 and each of your items gets Shield 10. (Each monster prevents 20 damage to your character instead of 10. Each item prevents 0 damage to your character instead of 0.) / 40MM Shock -- Do 20 damage to a character.	U	5029
Set5_mahibang	Mahibang	maple-story/set-5/MapleStory-Set5-Mahibang.jpg	default	Character	Set 5	Set5	playerNStarting	Magician			190	Priest	10 Quest -- Draw a card. / 20M Wand Thwack -- Do 10 damage to a character or monster. / 80MMM Think Fast Unlimited -- Play a tactic.	U	5030
Set5_malady	Malady	maple-story/set-5/MapleStory-Set5-Malady.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	55	40	40	Flying Witch	Tactician 20 -- When you play Malady, you may play a tactic of level 20 or less from your hand or discard pile. Then put that card on the bottom of your deck. / 60MM Spawn / Think Fast 70 -- Play a monster of level 70 or less.	U	5031
Set5_peachmonkey	Peach Monkey	maple-story/set-5/MapleStory-Set5-PeachMonkey.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	62	60	60	Monkey	Greedy -- When you play Peach Monkey, you may destroy an item. / 80MM Spawn 120 -- Play a monster of level 120 or less.	U	5032
Set5_respawn	Respawn	maple-story/set-5/MapleStory-Set5-Respawn.jpg	default	Tactic	Set 5	Set5	playerNDeck	Magician	50			Strategy	Choose a monster. Its player puts it on the bottom of his or her deck. Then that player reveals the cards from the top of his or her deck until a monster card is revealed. He or she plays that monster, then puts the other cards revealed this way on the bottom of his or her deck in any order. / 70MM Think Fast 110 -- Play a tactic of level 110 or less.	R	5033
Set5_tacticalstrike	Tactical Strike	maple-story/set-5/MapleStory-Set5-TacticalStrike.jpg	default	Tactic	Set 5	Set5	playerNDeck	Magician	80			Strategy	Do damage equal to 10 times the number of Magician cards under your character to each of your opponent's monsters. Then do that much damage to a character. / 70MMM Magic Force -- Do 40 damage to a character.	R	5034
Set5_theglimmerman	The Glimmer Man	maple-story/set-5/MapleStory-Set5-TheGlimmerMan.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	60	30	70	Alien NPC	NPC Quest -- Play a Weapon or Armor from your hand. Reward -- Search your deck for a Weapon or Armor card and play it. Then shuffle your deck. / 70MM Spawn / Equip 80 -- Play a monster or item of level 80 or less.	R	5035
Set5_zetagray	Zeta Gray	maple-story/set-5/MapleStory-Set5-ZetaGray.jpg	default	Monster	Set 5	Set5	playerNDeck	Magician	42	20	20	Alien	Genius -- When you play Zeta Gray, draw a card. / OS: Quest -- Draw a card.	U	5036
Set5_birthdaypresent	Birthday Present	maple-story/set-5/MapleStory-Set5-BirthdayPresent.jpg	default	Tactic	Set 5	Set5	playerNDeck	Thief	40			Strategy	Search your deck for a card. Then shuffle your deck and put that card on top. / OS: Loot -- If your opponent has 3 or more cards in hand, he or she chooses one and discards it.	U	5037
Set5_blackmamba	Black Mamba	maple-story/set-5/MapleStory-Set5-BlackMamba.jpg	default	Item	Set 5	Set5	playerNDeck	Thief	80			Zakum Weapon	Double the attack value of each monster you have. / 80TT Elite Equip Unlimited -- Play an item card. If it's the highest-level item in play, draw a card.	R	5038
Set5_blin	Blin	maple-story/set-5/MapleStory-Set5-Blin.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	60	50	40	Fire Spook	Transmorph 60 -- When Blin is destroyed, you may play a monster of level 60 or less from your hand. / 60T Spawn 60 -- Play a monster of level 60 or less.	C	5039
Set5_clang	Clang	maple-story/set-5/MapleStory-Set5-Clang.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	48	50	30	Water Crab	30TTT Equip X -- Play an item of your level or less.	C	5040
Set5_cropofmushrooms	Crop of Mushrooms	maple-story/set-5/MapleStory-Set5-CropOfMushrooms.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	40	70	60	Mushroom Upgrade	Mushroom Upgrade -- Put on one of your Mushroom monsters. Loot -- When you play Crop of Mushrooms, if your opponent has 3 or more cards in hand, he or she chooses one and discards it. / OS: Mushroom Respawn -- Play a Mushroom of your level or less from your discard pile.	U	5041
Set5_explodingmesobags	Exploding Meso Bags	maple-story/set-5/MapleStory-Set5-ExplodingMesoBags.jpg	default	Item	Set 5	Set5	playerNDeck	Thief	30			Bag	When your turn starts, you may destroy one of your items. If you do, do its level in damage, rounded up to the nearest 10, to a character or monster. / 40TTT Crafty -- Play a Thief card of your level or less.	U	5042
Set5_flowerfish	Flower Fish	maple-story/set-5/MapleStory-Set5-FlowerFish.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	29	20	30	Water Fish	Warrior Proof -- Warrior cards don't do damage to Flower Fish. / 50TT Spawn / Think Fast 50 -- Play a monster or tactic of level 50 or less.	C	5043
Set5_goldtitans	Gold Titans	maple-story/set-5/MapleStory-Set5-GoldTitans.jpg	default	Item	Set 5	Set5	playerNDeck	Thief	15			Weapon	Whenever your opponent draws a card, do 20 damage to his or her character. / OS: Free-For-All -- Each player draws a card.	R	5044
Set5_ivan19712	Ivan19712	maple-story/set-5/MapleStory-Set5-Ivan19712.jpg	default	Character	Set 5	Set5	playerNStarting	Thief			200	Hermit	10 Quest -- Draw a card. / 30T Equip X -- Play an item of your level or less. / 50TT Back Stab -- Do 10 damage to a character +20 for each Weapon you have.	U	5045
Set5_kingclang	King Clang	maple-story/set-5/MapleStory-Set5-KingClang.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	55	30	100	Boss	Super Tough -- All of your monsters are Tough. (They can't be damaged by character actions.) / 60TT Pinch -- Your opponent chooses a card from his or her hand and discards it.	R	5046
Set5_leftbehind	Left Behind	maple-story/set-5/MapleStory-Set5-LeftBehind.jpg	default	Tactic	Set 5	Set5	playerNDeck	Thief	10			Strategy	Your opponent chooses and destroys one of his or her monsters. / 30T Stab -- Do 10 damage to a character or monster.	C	5047
Set5_masterdeathteddy	Master Death Teddy	maple-story/set-5/MapleStory-Set5-MasterDeathTeddy.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	89	80	90	Undead Toy Bear	Frighten -- When you play Master Death Teddy, you may destroy a non-Boss monster. / 60TT Ghostly Journey -- If your opponent has no cards in hand, draw a card.	R	5048
Set5_morphedblin	Morphed Blin	maple-story/set-5/MapleStory-Set5-MorphedBlin.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	60	40	60	Fire Stone Goblin	Boulder Drop -- When your opponent's turn ends, do 40 damage to a character or monster. / 80TT Sneak 90 -- Play a card of level 90 or less.	U	5049
Set5_paperfigherplane	Paper Fighter Plane	maple-story/set-5/MapleStory-Set5-PaperFighterPlane.jpg	default	Item	Set 5	Set5	playerNDeck	Thief	10			Weapon	Whenever you play a card, do 10 damage to a character or monster. / 20T Sneak 20 -- Play a card of level 20 or less.	C	5050
Set5_psychojack	Psycho Jack	maple-story/set-5/MapleStory-Set5-PsychoJack.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	30	30	20	Dark Toy	Loony -- When Psycho Jack is destroyed, if your opponent is higher level than you, he or she chooses a card under his or her character and destroys it. / OS: Ketchup -- If your opponent is higher level than you, level up with the top card of your deck.	R	5051
Set5_shyorangemushroom	Shy Orange Mushroom	maple-story/set-5/MapleStory-Set5-ShyOrangeMushroom.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	8	30	30	Mushroom	Run Away -- When your opponent plays a monster or item, destroy Shy Orange Mushroom. / OS: Shy -- Draw a card. Then discard a card from your hand.	C	5052
Set5_surprisedseacle	Surprised Seacle	maple-story/set-5/MapleStory-Set5-SurprisedSeacle.jpg	default	Monster	Set 5	Set5	playerNDeck	Thief	23	30	10	Water Beast	Lucky Day -- When Surprised Seacle is destroyed, clash with your opponent. If you win, return it to play. (To clash, each player reveals the top card of their deck, then puts it on top or bottom. Whoever reveawled the highest-level card wins.) / 30T Spawn / Think Fast 30 -- Play a monster or tactic of level 30 or less.	U	5053
Set5_trappedchest	Trapped Chest	maple-story/set-5/MapleStory-Set5-TrappedChest.jpg	default	Item	Set 5	Set5	playerNDeck	Thief	20			Chest	When you play Trapped Chest, name a card. Your opponent can't play cards with that name. / OS: Thief Prowess -- Play a Thief card of your level or less.	R	5054
Set5_aggro	Aggro	maple-story/set-5/MapleStory-Set5-Aggro.jpg	default	Tactic	Set 5	Set5	playerNDeck	Warrior	40			Strategy	Reveal a monster card from your hand. Play it unless your opponent chooses to take 40 damage. If he or she does, keep that card revealed and you may reveal another monster card from your hand and repeat this process. When you're done, return the unplayed revealed cards to your hand. / 70WW Spawn 110 -- Play a monster of level 110 or less.	R	5055
Set5_bluekentaurus	Blue Kentaurus	maple-story/set-5/MapleStory-Set5-BlueKentaurus.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	88	80	80	Ice Centaur Beast	Numbing Frost -- Whenever Blue Kentaurus would take 60 or more damage all at once, that turn ends. / 70WWW Spawn / Equip 100 -- Play a monster or item of level 100 or less.	R	5056
Set5_cubeslime	Cube Slime	maple-story/set-5/MapleStory-Set5-CubeSlime.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	32	20	30	Goo	Gelatinous -- Whenever Cube Slime attacks, clash with your opponent. If you win, you may destroy an item. (To clash, each player reveals the top card of their deck, then puts it on top or bottom. Whoever reveawled the highest-level card wins.) / 30WW Celebrate -- If you leveled up this turn, get +20 HP.	U	5057
Set5_darkmastersergeant	Dark Master Sergeant	maple-story/set-5/MapleStory-Set5-DarkMasterSergeant.jpg	default	Item	Set 5	Set5	playerNDeck	Warrior	25			Armor	Each of your monsters gets Armored 10. (Whenever one of your monsters would be damaged, prevent 10 of that damage.) / 50WW Spawn / Equip 50 -- Play a monster or item of level 50 or less.	U	5058
Set5_devilssunrise	Devil's Sunrise	maple-story/set-5/MapleStory-Set5-DevilsSunrise.jpg	default	Item	Set 5	Set5	playerNDeck	Warrior	90			Zakum Weapon	Whenever you play a monster from your hand, do 60 damage to a character or monster. When your turn ends, you may return one of your monsters to your hand. / 60WW Frontal Assault -- One of your monsters that attacks this turn gets +30 attack until the end of turn.	R	5059
Set5_dragonblood	Dragon Blood	maple-story/set-5/MapleStory-Set5-DragonBlood.jpg	default	Tactic	Set 5	Set5	playerNDeck	Warrior	70			Skill	For each Warrior card under your character, each of your monsters that attacks this turn gets +10 attack until the end of turn. / 50WW Buff -- Monsters that attack this turn each get +10 attack until the end of turn.	R	5060
Set5_fangblade	Fangblade	maple-story/set-5/MapleStory-Set5-Fangblade.jpg	default	Character	Set 5	Set5	playerNStarting	Warrior			280	Dark Knight	20 Quest -- Draw a card. / 30W Crush -- Do 20 damage to a monster. / 40WW Spawn X -- Play a monster of your level or less.	U	5061
Set5_finalattacksword	Final Attack: Sword	maple-story/set-5/MapleStory-Set5-FinalAttackSword.jpg	default	Tactic	Set 5	Set5	playerNDeck	Warrior	35			Skill	If you have a Weapon, one of your monsters that attacks this turn gets +60 attack until end of turn and you draw a card. / 50WW Crush -- Do 20 damage to a monster.	U	5062
Set5_goozoo	Goo Zoo	maple-story/set-5/MapleStory-Set5-GooZoo.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	40	40	40	Goo Upgrade	Goo Upgrade -- Put on one of your Goo monsters. Divide -- When Goo Zoo would be destroyed, if there's a card under it, you may play that card instead. / OS: Grew New Goo -- Search your deck for a Goo, reveal it, and put it into your hand. Then shuffle your deck.	R	5063
Set5_griffey	Griffey	maple-story/set-5/MapleStory-Set5-Griffey.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	105	80	180	Boss	60WW Uni Horn -- Discard a card from your hand. If you do, add the discarded card's level, rounded up to the nearest 10, to Griffey's attack this turn and draw a card.	R	5064
Set5_icesentinel	Ice Sentinel	maple-story/set-5/MapleStory-Set5-IceSentinel.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	30	20	20	Mechanical Ice Guardian	Stupefy -- When you play Ice Sentinel, your opponent can't play tactics next turn. / 60WW Spawn 80 -- Play a monster of level 80 or less.	C	5065
Set5_improvinghprecovery	Improving HP Recovery	maple-story/set-5/MapleStory-Set5-ImprovingHPRecovery.jpg	default	Tactic	Set 5	Set5	playerNDeck	Warrior	20			Strategy	Whenever a monster does damage this turn, you get that much +HP. / OS: Nap -- You get +40 HP.	C	5066
Set5_ironhog	Iron Hog	maple-story/set-5/MapleStory-Set5-IronHog.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	42	20	60	Boar	OS: Warrior Prowess -- Play a Warrior card of your level or less.	C	5067
Set5_jrcellion	Jr. Cellion	maple-story/set-5/MapleStory-Set5-JrCellion.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	33	30	30	Fire Kitty	Fire Pounce -- Whenever Jr. Cellion attacks a Water monster or an Ice monster, it gets +40 attack until end of turn. / 50W Think Fast / Equip 40 -- Play a tactic or item of level 40 or less.	C	5068
Set5_madgrizzly	Mad Grizzly	maple-story/set-5/MapleStory-Set5-MadGrizzly.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	56	40	50	Bear	Bowman Proof -- Bowman cards don't damage Mad Grizzly. / OS: Scout -- Reveal the top card of your deck. If it's a monster card, put it into your hand. Otherwise, put it back.	C	5069
Set5_mithrilmutae	Mithril Mutae	maple-story/set-5/MapleStory-Set5-MithrilMutae.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	47	20	40	Mechanical Guardian	Armored 20 -- Whenever Mithril Mutae would be damaged, prevent 20 of that damage. / 50WWW Spawn X -- Spawn a monster of your level or less.	U	5070
Set5_packofboars	Pack of Boars	maple-story/set-5/MapleStory-Set5-PackOfBoars.jpg	default	Monster	Set 5	Set5	playerNDeck	Warrior	42	70	70	Boar Upgrade	Boar Upgrade -- Put on one of your Boar monsters. Scout -- When you play Pack of Boars, reveal the top card of yoru deck. If it's a monster, put it into your hand. Otherwise, put it back. / 50WW Boar Scout -- Reveal the top card of your deck. If it's a Boar card, put it into your hand. Otherwise, put it back.	U	5071
Set5_studdedpolearm	Studded Pole Arm	maple-story/set-5/MapleStory-Set5-StuddedPoleArm.jpg	default	Item	Set 5	Set5	playerNDeck	Warrior	20			Weapon	Each of your monsters gets +10 attack. / 60WW Spawn / Equip 70 -- Play a monster or tiem of level 70 or less.	C	5072
Set5_8armsofzakum	8 Arms of Zakum	maple-story/set-5/MapleStory-Set5-8ArmsOfZakum.jpg	default	Tactic	Set 5	Set5	playerNDeck	Jobless	70			Zakum Spell	Do 80 damage to a character or monster. You get +80 HP. If you have Zakum, remove all dmage from it. / 80 Think Fast / Equip 100 -- Play a tactic or item of level 100 or less.	R	5073
Set5_adobis	Adobis	maple-story/set-5/MapleStory-Set5-Adobis.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	40	20	40	Human Zakum NPC	NPC Quest -- Level up with a Boss card. Reward -- You may play a Boss from your hand. / 30 Collect and Trade -- Reveal and item, a monster, and a tactic card from your hand and put them on the bottom of your deck. If you do, draw 4 cards.	U	5074
Set5_aura	Aura	maple-story/set-5/MapleStory-Set5-Aura.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	50	30	40	Human Zakum NPC	NPC Quest -- Have 3 or more cards in hand and attack with Aura. Reward -- Your opponent chooses a card at random in your hand and reveals it. If it's a Boss, put it on the bottom of your deck and take another turn after this one. / 80 Boss Spawn -- Play a Boss	R	5075
Set5_blackboogie	Black Boogie	maple-story/set-5/MapleStory-Set5-BlackBoogie.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	65	70	30	Flying Zakum Guardian	Inspired -- If you have a Boss, Black Boogie can't be damaged. / OS: Zommand -- Search your deck fro a Zakum card, reveal it, and put it into your hand. Then shuffle your deck.	U	5076
Set5_bluesnail	Blue Snail	maple-story/set-5/MapleStory-Set5-BlueSnail.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	2	10	20	Beginner Pest	10 Bash -- Do 10 damage to a character or monster.	C	5077
Set5_boogie	Boogie	maple-story/set-5/MapleStory-Set5-Boogie.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	35	30	40	Zakum Guardian	Trusted Servant -- You may play each of your Boss monsters as if it were 20 levels less. / 30 Boss Hunting 1 -- Reveal the top card of your deck. If it's a Boss, draw it. Otherwise, put it on the bottom of your deck.	C	5078
Set5_eyeoffire	Eye of Fire	maple-story/set-5/MapleStory-Set5-EyeOfFire.jpg	default	Item	Set 5	Set5	playerNDeck	Jobless	60			Zakum Fire Jewelry	Whenever you play a monster from your hand, reveal the top card of your deck. If it's a monster, play it. Otherwise, put it on the bottom of your deck. / 50 Equip 60 -- Play an item of level 60 or less.	R	5079
Set5_frozentuna	Frozen Tuna	maple-story/set-5/MapleStory-Set5-FrozenTuna.jpg	default	Item	Set 5	Set5	playerNDeck	Jobless	20			Beginner Ice Weapon	When you finish doing your character actions each turn, do 10 damage to a character or monster +10 If you played a Jobless card this turn. / 50 Think Fast / Equip 50 -- Play a tactic or item of level 50 or less.	C	5080
Set5_leftarmsofzakum	Left Arms of Zakum	maple-story/set-5/MapleStory-Set5-LeftArmsOfZakum.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	80	50	80	Zakum Arms	Zeal 50 -- When your turn ends, choose a character or Boss. That character or Boss gets +50 HP, but can't go over it's starting HP with Zeal. / 60 Zpawn -- Play a monster of level 60 or less, or play a Zakum card of level 90 or less.	U	5081
Set5_mightyzakum	Mighty Zakum	maple-story/set-5/MapleStory-Set5-MightyZakum.jpg	default	Monster	Set 5	Set5	playerNDeck	Jobless	140	60	210	Zakum Boss	Zummon -- You may play Mighty Zakum as if it were 10 levels less for each Zakum card you have in play and in your discard pile. / 100 Zupreme Power -- Reveal the top 4 cards of your deck. Play each Zakum card from among them and put the others on the bottom of your deck in any order.	R	5082
