databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	title	tags	emblem	color	strength	defense	blast	destiny	requiredPower	requiredColor	requiredEmblem	text	help	number
Grave_3st82DeletionInevitable.jpg	Deletion Inevitable	mmtcg/grave/Mmtcg-Grave-DeletionInevitable.jpg	default	Event	Grave	Grave	playerNDeck				Red				4		1x Red		Discard a BattleChip to make your opponent lose 4 energy.		3St82
Grave_3st83NoAlternatives.jpg	No Alternatives	mmtcg/grave/Mmtcg-Grave-NoAlternatives.jpg	default	Event	Grave	Grave	playerNDeck				Green				4		1x Green		Discard a BattleChip to replace each card in your opponent's power gauge with a card from his or her discard pile. Place the replaced cards in your opponent's discard pile.		3St83
Grave_3u34air3.jpg	AirHockey3	mmtcg/grave/Mmtcg-Grave-AirHockey3.jpg	default	BattleChip	Grave	Grave	playerNDeck								3	5	1x Blue, 1x Green		Make your NetNavi strength +2 for each card you have in hand more than your opponent has in hand.		3U34
Grave_3u36BH3.jpg	BigHammer3	mmtcg/grave/Mmtcg-Grave-BigHammer3.jpg	default	BattleChip	Grave	Grave	playerNDeck								5	3	2x Red		Whenever you blast, you may add 4 to your blast destiny		3U36
Grave_3u37bugbomb.jpg	BugBomb	mmtcg/grave/Mmtcg-Grave-BugBomb.jpg	default	BattleChip	Grave	Grave	playerNDeck								6		2x Blue		Opponent cannot play events or BattleChips. Place this card in your power gauge.		3U37
Grave_3u39CG1.jpg	CircleGun1	mmtcg/grave/Mmtcg-Grave-CircleGun1.jpg	default	BattleChip	Grave	Grave	playerNDeck								4		2x Red		Make your NetNavi strength +1 for each card in your hand. Place this card on top of your deck.		3U39
Grave_3u41GDS2.jpg	GunDelSol2	mmtcg/grave/Mmtcg-Grave-GunDelSol2.jpg	default	BattleChip	Grave	Grave	playerNDeck								5	4	2x Red		Make your NetNavi defense +6.		3U41
Grave_3u43mine.jpg	Mine	mmtcg/grave/Mmtcg-Grave-Mine.jpg	default	BattleChip	Grave	Grave	playerNDeck								4	2			Make your NetNavi strength +2 for each virus your opponent has in play.		3U43
Grave_3u45Sanctuary.jpg	Sanctuary	mmtcg/grave/Mmtcg-Grave-Sanctuary.jpg	default	BattleChip	Grave	Grave	playerNDeck								3	4	2x Green		Whenever you burn an opponent's power, you may recharge 4 energy.		3U45
Grave_3u47Evolution.jpg	Evolution	mmtcg/grave/Mmtcg-Grave-Evolution.jpg	default	Event	Grave	Grave	playerNDeck				Blue				3		1x Blue		If you have exactly 2 cards in hand, place both of them in your power gauge.		3U47
Grave_3u48FrozenOut.jpg	Frozen Out	mmtcg/grave/Mmtcg-Grave-FrozenOut.jpg	default	Event	Grave	Grave	playerNDeck				Green				5		1x Green		If you have exactly 3 cards in hand, lose an energy to take a card from your discard pile into hand.		3U48
Grave_3u49GS.jpg	Guarding Solo	mmtcg/grave/Mmtcg-Grave-GuardingSolo.jpg	default	Event	Grave	Grave	playerNDeck				Red				3		1x Red		If you have no cards in hand, make your NetNavi defense +3.		3U49
Grave_3u50QC.jpg	Quite Confident	mmtcg/grave/Mmtcg-Grave-QuiteConfident.jpg	default	Event	Grave	Grave	playerNDeck				Yellow				3		1x Yellow		If you have exactly 1 card in hand, power up twice.		3U50
Grave_3u51ConnectionInterrupted.jpg	Connection Interrupted	mmtcg/grave/Mmtcg-Grave-ConnectionInterrupted.jpg	default	Resource	Grave	Grave	playerNDeck				Blue				2	3			SPEND: Burn a power and name a color. For each resource your opponent has in play of that color, he or she discards a card.		3U51
Grave_3u52FE.jpg	Food Education	mmtcg/grave/Mmtcg-Grave-FoodEducation.jpg	default	Resource	Grave	Grave	playerNDeck				Green				0	3			SPEND: Lose 3 energy to draw 3 cards.		3U52
Grave_3u53GotF.jpg	Guardian of the Forest	mmtcg/grave/Mmtcg-Grave-GuardianOfTheForest.jpg	default	Resource	Grave	Grave	playerNDeck				Green				3	4			SPEND: Burn a power and name a color. Recharge 2 energy for each resource of that color your opponent has in play.		3U53
Grave_3u54HiddenForce.jpg	Hidden Force	mmtcg/grave/Mmtcg-Grave-HiddenForce.jpg	default	Resource	Grave	Grave	playerNDeck				Yellow				2	3			SPEND: Burn a power and name a color. Destroy all but one of your opponent's resources of that color.		3U54
Grave_3u55megamod.jpg	MegaModification	mmtcg/grave/Mmtcg-Grave-MegaModification.jpg	default	Resource	Grave	Grave	playerNDeck				Yellow				2	3			SPEND: Discard a yellow card to place 2 cards from your discard pile in your power gauge.		3U55
Grave_3u56MoD.jpg	Mission of Defeat	mmtcg/grave/Mmtcg-Grave-MissionOfDefeat.jpg	default	Resource	Grave	Grave	playerNDeck			ShadowMan	Blue				2	2		1x ShadowMan	SPEND: Whenever you spend another resource this turn, you may place it in your power gauge.		3U56
Grave_3u57mystical.jpg	Mystical	mmtcg/grave/Mmtcg-Grave-Mystical.jpg	default	Resource	Grave	Grave	playerNDeck			SkullMan	Blue				5	4		1x SkullMan	SPEND: Opponent cannot play events and BattleChips until end of next turn.		3U57
Grave_3u58PYI.jpg	Pulls You In	mmtcg/grave/Mmtcg-Grave-PullsYouIn.jpg	default	Resource	Grave	Grave	playerNDeck			MagnetMan	Green				1	3		1x MagnetMan	SPEND: Discard a card to recharge 4 energy.		3U58
Grave_3u59Settowin.jpg	Set to Win	mmtcg/grave/Mmtcg-Grave-SetToWin.jpg	default	Resource	Grave	Grave	playerNDeck				Red				0	4			SPEND: If you played a BattleChip this turn, add 5 to your blast destiny.		3U59
Grave_3u60TimberTerror.jpg	Timber Terror	mmtcg/grave/Mmtcg-Grave-TimberTerror.jpg	default	Resource	Grave	Grave	playerNDeck			WoodMan	Green				1			1x WoodMan	SPEND: Make your hand size +2 until end of your next turn.		3U60
Grave_3u61UP.jpg	Usual Policy	mmtcg/grave/Mmtcg-Grave-UsualPolicy.jpg	default	Resource	Grave	Grave	playerNDeck				Red				0	3			SPEND: Burn a power and name a color. Opponent loses 2 energy for each resource of that color he or she has in play.		3U61
Grave_3ur100FaH.jpg	Fish at Hand	mmtcg/grave/Mmtcg-Grave-FishAtHand.jpg	default	Resource	Grave	Grave	playerNDeck			SharkMan	Green				5	4		1x SharkMan	SPEND: Burn 3 power to recharge an energy for each resource in play and each card in your hand.		3UR100
Grave_3ur101HelpingOut.jpg	Helping Out	mmtcg/grave/Mmtcg-Grave-HelpingOut.jpg	default	Resource	Grave	Grave	playerNDeck			SkullMan	Blue				5	3		1x SkullMan	SPEND: Burn a power to cancel a BattleChip.		3UR101
Grave_3ur102IF.jpg	Immobilize Force	mmtcg/grave/Mmtcg-Grave-ImmobilizeForce.jpg	default	Resource	Grave	Grave	playerNDeck			ShadowMan	Blue				5	4		1x ShadowMan	SPEND: Discard a card to make your opponent take all cards in his or her power gauge into hand.		3UR102
Grave_3ur103MSC.jpg	Memory Scan Complete	mmtcg/grave/Mmtcg-Grave-MemoryScanComplete.jpg	default	Resource	Grave	Grave	playerNDeck			Bass	Red				4	4		1x Bass	SPEND: Lose an energy and addits destiny to each of yourblast destinies.		3UR103
Grave_3ur94AU3.jpg	AquaUpper3	mmtcg/grave/Mmtcg-Grave-AquaUpper3.jpg	default	BattleChip	Grave	Grave	playerNDeck								5	4	2x Blue		Burn 4 power. Each time a player spends a resource, you may make your NetNavi strength +4.		3UR94
Grave_3ur95elecshock.jpg	ElecShock	mmtcg/grave/Mmtcg-Grave-ElecShock.jpg	default	BattleChip	Grave	Grave	playerNDeck								3	5	2x Yellow		Burn 5 power and note the total of the destinies of all resources in play. Add that amount to your NetNavi's strength.		3UR95
Grave_3ur96meteors.jpg	Meteors1	mmtcg/grave/Mmtcg-Grave-Meteors1.jpg	default	BattleChip	Grave	Grave	playerNDeck								2		2x Red		You may play up to 2 additional BattleChips. At the end of turn, if in your discard pile, return each to hand.		3UR96
Grave_3ur97RA3.jpg	RollArrow3	mmtcg/grave/Mmtcg-Grave-RollArrow3.jpg	default	BattleChip	Grave	Grave	playerNDeck								5	4	2x Green		Burn 2 power to reveal 3 random cards from your opponent's hand. Add the total of their destinies to your NetNavi's strength.		3UR97
Grave_3ur98BranchedOut.jpg	Branched Out	mmtcg/grave/Mmtcg-Grave-BranchedOut.jpg	default	Resource	Grave	Grave	playerNDeck			WoodMan	Red				1	4		2x WoodMan	SPEND: Discard any number of cards. For each card discarded, make your WoodMan strength +2 and your opponent lose 1 energy.		3UR98
Grave_3ur99DTI.jpg	Drawn to It	mmtcg/grave/Mmtcg-Grave-DrawnToIt.jpg	default	Resource	Grave	Grave	playerNDeck			MagnetMan	Yellow				4			1x MagnetMan	SPEND: Discard 2 cards to place 2 cards from your discard pile in your power gauge.		3UR99
Grave_4u35bamboolance.jpg	BambooLance	mmtcg/grave/Mmtcg-Grave-BambooLance.jpg	default	BattleChip	Grave	Grave	playerNDeck			WoodMan					1		1x Green	2x WoodMan	Return any number of cards in your power gauge to hand. Make your WoodMan strength +1 for each card in your hand.		4U35
Grave_4u38bugcharge.jpg	BugCharge	mmtcg/grave/Mmtcg-Grave-BugCharge.jpg	default	BattleChip	Grave	Grave	playerNDeck			Bass					5	3	1x Red	2x Bass	Discard a card to make your Bass defense +2 for each card in your power gauge.		4U38
Grave_4u40geyser.jpg	Geyser	mmtcg/grave/Mmtcg-Grave-Geyser.jpg	default	BattleChip	Grave	Grave	playerNDeck			SharkMan					5	3	1x Blue	2x SharkMan	Return any number of your resources in play to hand. Make your SharkMan strength +3 for each resource returned.		4U40
Grave_4u42MB3.jpg	MagBolt3	mmtcg/grave/Mmtcg-Grave-MagBolt3.jpg	default	BattleChip	Grave	Grave	playerNDeck			MagnetMan					5	4	1x Yellow	2x MagnetMan	Opponent may spend any number of resources for no effect. Then make your MagnetMan strength +3 for resource he or she has in play.		4U42
Grave_4u44muramasa.jpg	Muramasa	mmtcg/grave/Mmtcg-Grave-Muramasa.jpg	default	BattleChip	Grave	Grave	playerNDeck			ShadowMan					3	3	1x Blue	2x ShadowMan	Opponent may discard any number of cards. Then make your ShadowMan strength +2 for each card in your opponent's hand.		4U44
Grave_4u46voodoo.jpg	VoodooDoll	mmtcg/grave/Mmtcg-Grave-VoodooDoll.jpg	default	BattleChip	Grave	Grave	playerNDeck			SkullMan					3	3	1x Yellow	2x SkullMan	Burn 3 power to make your Skull-Man strength +2 for each resource your opponent has in play and each card in his or her power gauge.		4U46
