databaseId	name	imageUrl	cardBack	type	subtype	side	uniqueness	packName	rarity	destiny	deploy	power	ability	armor	maneuver	hyperspeed	landspeed	forfeit	politics	icons	cardTypes	lore	text
8_163	Endor: Ewok Village	star-wars-ccg/endor/StarWarsCcg-Endor-EndorEwokVillage.gif	Dark	LOCATION	SITE	DARK	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Light: No starships or vehicles here. If your Ewok present, Force drain +1 here. / Dark: No starships or vehicles here. If no Ewoks on Endor, Force drain +1 here.
8_164	Endor: Forest Clearing	star-wars-ccg/endor/StarWarsCcg-Endor-EndorForestClearing.gif	Dark	LOCATION	SITE	DARK	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE x2, EXTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Light: Your vehicles are each power +1 here. / Dark: Your vehicles are each power +1 here. Force drain +1 here.
8_165	Endor: Great Forest	star-wars-ccg/endor/StarWarsCcg-Endor-EndorGreatForest.gif	Dark	LOCATION	SITE	DARK	RESTRICTED_3	Endor	C	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Light: Your character movement from here (except for Ewoks and scouts) requires +1 landspeed. / Dark: Your character movement from here (except for Yuzzum and scouts) requires +1 landspeed.
8_166	Endor: Landing Platform (Docking Bay)	star-wars-ccg/endor/StarWarsCcg-Endor-EndorLandingPlatformDockingBay.gif	Dark	LOCATION	SITE	DARK	UNIQUE	Endor	C	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE, PLANET, SCOMP_LINK	LOCATION		Light: Your docking bay transit from here requires 7 Force. Your transit to here requires +9 Force. / Dark: Your docking bay transit from here requires 1 Force (free if your Imperial present).
8_167	Endor Operations	star-wars-ccg/endor/StarWarsCcg-Endor-EndorOperations.gif	multi_sided	OBJECTIVE		DARK		Endor	R	0										ENDOR, OBJECTIVE	OBJECTIVE		Deploy Endor system, Bunker and Landing Platform. While this side up, once during each of your control phases, may take one Ominous Rumors or Establish Secret Base into hand from Reserve Deck; reshuffle. Flip this card if Ominous Rumors and Establish Secret Base are both on table. Place out of play if an Endor location is 'blown away'.
8_167	Endor Operations (Back)	star-wars-ccg/endor/StarWarsCcg-Endor-EndorOperationsBack.gif	multi_sided	OBJECTIVE		DARK		Endor	R	0										ENDOR, OBJECTIVE	OBJECTIVE		Deploy Endor system, Bunker and Landing Platform. While this side up, once during each of your control phases, may take one Ominous Rumors or Establish Secret Base into hand from Reserve Deck; reshuffle. Flip this card if Ominous Rumors and Establish Secret Base are both on table. Place out of play if an Endor location is 'blown away'.
8_167_BACK	Imperial Outpost	star-wars-ccg/endor/StarWarsCcg-Endor-EndorOperationsBack.gif	Dark	OBJECTIVE		DARK		Endor	R	7										ENDOR, OBJECTIVE	OBJECTIVE		While this side up, at each Endor site where you have a biker scout or a piloted AT-ST, your Force drains may not be modified or canceled by opponent, except by a 'react'. Opponent draws no more than one battle destiny in each battle. Your AT-STs are immune to attrition < 3. Once during each of your draw phases, you may retrieve one biker scout. Flip this card if Ominous Rumors and Establish Secret Base are not both on table. Place out of play if an Endor location is 'blown away.'
8_168	Lambda-Class Shuttle	star-wars-ccg/endor/StarWarsCcg-Endor-LambdaClassShuttle.gif	Dark	STARSHIP	STARFIGHTER	DARK	UNRESTRICTED	Endor	C	4	2	2			2	3		3		ENDOR, STARSHIP, NAV_COMPUTER, PILOT, SCOMP_LINK	STARSHIP	Manufactured by Sienar Fleet Systems. Length 20 meters. Bottom wings fold for docking and landing. Boarding ramp allows easy access to passenger and cargo areas.	Deploy -1 if Sienar Fleet Systems on table. May add 1 pilot and 6 passengers. Permanent pilot provides ability of 1. Takes off and lands for free.
8_169	Speeder Bike	star-wars-ccg/endor/StarWarsCcg-Endor-SpeederBike.gif	Dark	VEHICLE	COMBAT	DARK	UNRESTRICTED	Endor	C	4	1	1			5		5	3		ENDOR, VEHICLE	VEHICLE	Aratech 74-Z military model. Preferred by troops operating far from Imperial maintenance facilities. Flight ceiling of 25 meters.	May add 1 pilot and 1 passenger. May move as a 'react'. When piloted, vehicle and scouts aboard are immune to attrition < 4. Pilot's power = 0. If lost, characters aboard may 'jump off' (disembark).
8_17	Kazak	star-wars-ccg/endor/StarWarsCcg-Endor-Kazak.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	3	2	0	2				1	1	0	ENDOR, ALIEN	ALIEN	Elder Ewok advisor to Chief Chirpa. Studied Imperial patrols and helped plan attacks.	Deploys only on Endor. Power and forfeit +1 for each Light side icon at same Endor site. When present at an Endor site, adds 1 to your Force drains at each Endor site where another of your Ewoks is present.
8_170	Tempest 1	star-wars-ccg/endor/StarWarsCcg-Endor-Tempest1.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	1	6	6		7			1	6		ENDOR, VEHICLE, PILOT, SCOMP_LINK	VEHICLE	Command vehicle for Commander Igar. Uses an adapted TIE targeting system to combat maneuverable T-47s. Utilized in the subjugation of Kashyyyk. Enclosed.	May add 1 pilot and 8 passengers. Immune to attrition < 4. Landspeed may not be increased. Permanent pilot provides ability of 2. Each of its weapon destiny draws is +1.
8_171	Tempest Scout	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout.gif	Dark	VEHICLE	COMBAT	DARK	UNRESTRICTED	Endor	U	3	3	3		4			3	4		ENDOR, VEHICLE, PILOT, SCOMP_LINK	VEHICLE	Manufactured by Kuat Drive Yards under the close supervision of the Empire. Often used in conjunction with AT-ATs in an anti-personnel role. Enclosed.	May add 1 pilot or passenger. May move as a 'react' for 1 additional Force. Permanent pilot provides ability of 1. Your Elite Squadron stormtroopers are deploy -1 to same site.
8_172	Tempest Scout 1	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout1.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	3	2	3		4			3	4		ENDOR, VEHICLE, SCOMP_LINK	VEHICLE	Enclosed AT-ST assigned as first response to incidents at Endor control bunker. Piloted by Lieutenant Arnet.	May add 2 pilots or passengers. May move as a 'react' for free. When Arnet piloting, immune to attrition < 4 and adds 1 to attrition against opponent here.
8_173	Tempest Scout 2	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout2.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	3	2	3		4			3	4		ENDOR, VEHICLE, SCOMP_LINK	VEHICLE	Assigned to coordinate battle activities with the Endor biker scout detachment. Enclosed. First saw battle in Kashyyyk forests.	Deploy -1 to Endor. May add 2 pilots or passengers. May move as a 'react'. Immune to attrition < 3 when Marquand piloting. Your scouts may move here as a 'react'.
8_174	Tempest Scout 3	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout3.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	3	3	3		4			4	4		ENDOR, VEHICLE, PILOT, SCOMP_LINK	VEHICLE	Enclosed. Assigned to the task of searching for potential Rebel traps. Modified to help cover more territory to accomplish this task.	May deploy or move as a 'react' to a forest or Endor site. May add 1 pilot or passenger. Permanent pilot provides ability of 2.
8_175	Tempest Scout 4	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout4.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	4	3	4		4			2	4		ENDOR, VEHICLE, PILOT, SCOMP_LINK	VEHICLE	Enclosed vehicle. Equipped with a prototype targeting computer. Maintains accuracy even in dense foliage. Energy diverted from propulsion to weapons systems.	May add 1 pilot or passenger. Permanent pilot provides ability of 1. AT-ST Dual Cannon deploys free aboard and may target at an adjacent site.
8_176	Tempest Scout 5	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout5.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	3	3	3		4			3	4		ENDOR, VEHICLE, PILOT, SCOMP_LINK	VEHICLE	Uses experimental command and control software to coordinate combat data. Enclosed.	May add 1 pilot or passenger. May move as a 'react'. Permanent pilot provides ability of 1. Adds 1 to your total power in battle at same site for each of your other piloted combat vehicles present.
8_177	Tempest Scout 6	star-wars-ccg/endor/StarWarsCcg-Endor-TempestScout6.gif	Dark	VEHICLE	COMBAT	DARK	UNIQUE	Endor	R	3	3	3		3			3	4		ENDOR, VEHICLE, PILOT x2, SCOMP_LINK	VEHICLE	Enclosed. Modified for perimeter patrol. Elite crew trained for many months over heavily forested terrain.	May deploy -2 as a 'react'. May move as a 'react' for free. Permanent pilots provide total ability of 2.
8_178	AT-ST Dual Cannon	star-wars-ccg/endor/StarWarsCcg-Endor-ATSTDualCannon.gif	Dark	WEAPON	VEHICLE	DARK	UNRESTRICTED	Endor	R	4										ENDOR, WEAPON	WEAPON	High rate of fire used for anti-personnel operations. Enhanced design from prototype used in the Battle of Hoth.	Use 1 Force to deploy on your AT-ST. May target a character, creature or vehicle for 1 Force. Draw destiny. Add 1 if targeting a character or creature. Target hit if total destiny > defense value. May fire repeatedly for 2 Force each time.
8_179	Scout Blaster	star-wars-ccg/endor/StarWarsCcg-Endor-ScoutBlaster.gif	Dark	WEAPON	CHARACTER	DARK	UNRESTRICTED	Endor	C	4										ENDOR, WEAPON	WEAPON	Hold-out blaster utilized by Imperial scouts. Small size limits range, but concealability is often an asset.	Deploy on your biker scout, or use 2 Force to deploy on your other warrior. May deploy as a 'react'. May target a character or creature using 1 Force (for free if fired by your spy or scout). Draw destiny. Target hit if destiny > defense value.
8_180	Speeder Bike Cannon	star-wars-ccg/endor/StarWarsCcg-Endor-SpeederBikeCannon.gif	Dark	WEAPON	VEHICLE	DARK	UNRESTRICTED	Endor	U	4										ENDOR, WEAPON	WEAPON	Used for strafing runs during hit and fade tactics. Often difficult to target for an inexperienced pilot.	Use 1 Force to deploy on your speeder bike, 2 on your swoop. Vehicle is power +2. May target a character, creature or vehicle for free. Draw destiny. Target hit if destiny + 1 > defense value.
8_19	Lieutenant Page	star-wars-ccg/endor/StarWarsCcg-Endor-LieutenantPage.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	3	3	3				1	4	0	ENDOR, REBEL, WARRIOR	REBEL	Scout who served under General Veers' command. Defected and was recruited by General Madine's commando organization. Works closely with Colonel Cracken.	Adds 1 to each of your battle destiny draws when with Derlin, Cracken or Madine at a site (or when with at least two of your other scouts at an exterior planet site). Your Rebel scouts deploy -1 to same exterior site (except Rebel Landing Site).
8_2	Chewbacca Of Kashyyyk	star-wars-ccg/endor/StarWarsCcg-Endor-ChewbaccaOfKashyyyk.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	1	6	6	2				1	7	0	ENDOR, REBEL, PILOT, WARRIOR	REBEL	Wookiee scout. Volunteered for Han's Endor strike team. Keeps his distance, but doesn't look like he's keeping his distance. Always thinks with his stomach.	Deploys -2 on Endor. Adds 2 to power of anything he pilots. When targeted by a weapon, may 'roar' (defense value = 4). When on Endor during your deploy phase, may deploy Lumat and/or Wuta for free here from Reserve Deck; reshuffle.
8_20	Logray	star-wars-ccg/endor/StarWarsCcg-Endor-Logray.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	3	2	0	2				1	1	0	ENDOR, ALIEN	ALIEN	Ewok tribal shaman and medicine man. Musician. Wears the skull of a great Churi bird. Suspicious of outsiders. Revered for his wisdom.	Deploys only on Endor. Power and forfeit +1 for each Light side icon at same Endor site. When on Endor, adds 1 to total battle destiny wherever you have any Ewok at an Endor site.
8_21	Lumat	star-wars-ccg/endor/StarWarsCcg-Endor-Lumat.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	3	1	0	1				1	1	0	ENDOR, ALIEN	ALIEN	Ewok archer. Wood carver. Tribal elder that advises Chief Chirpa. Crafts and maintains weapons.	Deploys only on Endor. Power and forfeit +1 for each Light side icon at same Endor site. When on Endor, adds 1 to total weapon destiny whenever you have any Ewok using an Ewok weapon at an Endor site.
8_22	Mon Mothma	star-wars-ccg/endor/StarWarsCcg-Endor-MonMothma.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	1	5	2	3				1	8	0	ENDOR, REBEL	REBEL	Native of Chandrila. Leader of the Alliance. A former member of the Imperial Senate where she was a formidable opponent of then-Senator Palpatine. Friend of Bail Organa.	While at your war room, subtracts 1 from each opponent's battle destiny at all system locations and adds 2 to forfeit of all non-unique Rebels. Once during each of your deploy phases, may deploy one non-unique Rebel from Reserve Deck; reshuffle.
8_23	Orrimaarko	star-wars-ccg/endor/StarWarsCcg-Endor-Orrimaarko.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	1	5	4	4				1	4	0	ENDOR, REBEL, WARRIOR	REBEL	Dresselian Scout and resistance leader. Worked tirelessly to combat the subjugation of his homeworld before Bothans brought him into contact with the Alliance.	When Orrimaarko is in a battle you just won against an Imperial, opponent must lose 2 Force. Immune to attrition < 3 (or < 4 when present at a forest, jungle or exterior Endor site).
8_24	Paploo	star-wars-ccg/endor/StarWarsCcg-Endor-Paploo.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	3	2	0	2				1	1	0	ENDOR, ALIEN, PILOT	ALIEN	Ewok scout. Son of Warok. Brave, adventurous thief. Stole an Imperial speeder bike to create a diversion. 'Not bad for a little furball.'	Deploys only on Endor. Power and forfeit +1 for each light side icon at same Endor site. May pilot only speeder bikes. Once during each of your control phases, may take one Free Ride into hand from Reserve Deck; reshuffle.
8_25	Rabin	star-wars-ccg/endor/StarWarsCcg-Endor-Rabin.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	3	2	0	1				1	1	0	ENDOR, ALIEN	ALIEN	Ewok. Tamer of beasts. Thief. Loner. Hunter. Survivor.	Deploys only on Endor. Power and forfeit +1 for each Light side icon at same Endor site. Where present, may substitute for a character just selected to be attacked by a creature. When attacking or being attacked, power +2 and may add one destiny.
8_26	Romba	star-wars-ccg/endor/StarWarsCcg-Endor-Romba.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	3	1	0	1				1	1	0	ENDOR, ALIEN	ALIEN	Proud Ewok scout. Defended his tribe against the Empire's war machines and stormtroopers.	Deploys only on Endor. Power and forfeit +1 for each Light side icon at same Endor site. When on Endor, adds 1 to your Force generation at each Endor site with an Ewok present.
8_27	Sergeant Brooks Carlson	star-wars-ccg/endor/StarWarsCcg-Endor-SergeantBrooksCarlson.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	2	3	2				1	3	0	ENDOR, REBEL, WARRIOR	REBEL	Veteran pathfinder. Defected with General Madine. Recruited as a Scout for the newly-formed commando unit.	Landspeed = 2. Allows your other scouts present at same exterior site to move with him (using landspeed = 2) for free. Adds 1 to immunity to attrition of all your scouts present at same exterior site who have immunity.
8_28	Sergeant Bruckman	star-wars-ccg/endor/StarWarsCcg-Endor-SergeantBruckman.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	1	2	1				1	3	0	ENDOR, REBEL, WARRIOR	REBEL	Corellian Scout who served as point man for General Solo's strike team. Recruited by General Madine for the Alliance commando unit.	When opponent has just initiated a battle at same exterior site and all your ability here is provided by scouts, may reveal top card of Reserve Deck. If that card is a scout, may deploy it here for free (otherwise, replace on top of Reserve Deck).
8_29	Sergeant Junkin	star-wars-ccg/endor/StarWarsCcg-Endor-SergeantJunkin.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	2	3	3	2				1	4	0	ENDOR, REBEL, WARRIOR	REBEL	Demolitions expert and scout. Supervises explosives preparations for covert operations. Consulted with General Madine to plan placement of explosives within control bunker.	When at Bunker, adds 1 to Deactivate The Shield Generator total for each Explosive Charge here. When Junkin uses a Concussion Grenade, all your characters are immune to that grenade and you may add or subtract 1 from weapon destiny draw.
8_3	Chief Chirpa	star-wars-ccg/endor/StarWarsCcg-Endor-ChiefChirpa.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	3	0	2				1	2	0	ENDOR, ALIEN	ALIEN	Leader of Wicket's Ewok tribe for 42 seasons. Head of the Council of Elders. Decided to spare Han's Rebels and join their fight against the Empire.	Deploys only on Endor. Power and forfeit +1 for each Light side icon at same Endor site. Once during each of your deploy phases, may deploy one non-unique Ewok to same Endor site from Reserve Deck; reshuffle.
8_30	Teebo	star-wars-ccg/endor/StarWarsCcg-Endor-Teebo.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	3	2	1	1				1	1	0	ENDOR, ALIEN	ALIEN	Ewok watcher of the stars. Musician and poet at heart. Wears a horned Gurreck skull decorated with Churi feathers. Carries a stone hatchet. Student of Logray.	Deploys only on Endor. Power and forfeit +1 for each [Light Side] icon at same Endor site. While on Endor, adds 1 (or 2 if present with Logray) to forfeit of each of your Ewoks at Endor sites.
8_31	Threepio	star-wars-ccg/endor/StarWarsCcg-Endor-Threepio.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	4	1	0				1	5	0	ENDOR, DROID	DROID	Against his programming to impersonate a deity. Worshiped by the Ewoks. 'Aaaahhhhh-uuuuhhhhh. Aaaahhhhh-uuuuhhhhh. Aaaahhhhhuuuuhhhhh.'	Deploys -2 on Endor. Adds 1 to attrition against opponent for each Ewok in battle at same site. If just lost from table during battle, may go to Used Pile. At same and related sites, Cloud city icon, Jabba's Palace icon, and Endor icon characters are immune to Bad Feeling Have I.
8_32	Wicket	star-wars-ccg/endor/StarWarsCcg-Endor-Wicket.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	3	1	2				1	2	0	ENDOR, ALIEN	ALIEN	Ewok scout. Son of Shodu and Deej. Found Leia and befriended her. Persuaded his tribe to help.	Deploys only on Endor. Power and forfeit +1 for each [Light Side Force] icon at same Endor site. When in battle, may target one opponent's character present. Draw destiny. Target excluded from battle if destiny > ability.
8_33	Wuta	star-wars-ccg/endor/StarWarsCcg-Endor-Wuta.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	3	2	0	2				1	1	0	ENDOR, ALIEN	ALIEN	Ewok explorer. Scout. Searches for fallen trees to make tools. Tracks predators. First to notice the Imperial presence on Endor.	Deploys only on Endor. Power and forfeit +1 for each [Light Side Force] icon at same Endor site. Once during each of your deploy phases, if at an exterior Endor site, may use 2 Force to deploy an Endor site from Reserve Deck; reshuffle.
8_34	Aim High	star-wars-ccg/endor/StarWarsCcg-Endor-AimHigh.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	R	3										ENDOR, EFFECT	EFFECT	The destruction of a command vehicle negatively impacts Imperial battle efficiency.	Deploy on table. When you fire two weapons (except lightsabers) in a battle, your total power is +5. Also, whenever opponent retrieves X cards, opponent must first use X Force or that retrieval is canceled. (Immune to Alter.)
8_35	Battle Plan	star-wars-ccg/endor/StarWarsCcg-Endor-BattlePlan.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	U	5										ENDOR, EFFECT	EFFECT	Even though the landing of the stolen shuttle was successful, the Rebel strike team on Endor was forced to rethink their plans when Leia disappeared.	Deploy on table. You may initiate battles for free. Also, for either player to initiate a Force drain, that player must first use 3 Force unless that player occupies a battleground site (except a holosite) and a battleground system. (Immune to Alter.)
8_36	Commando Training	star-wars-ccg/endor/StarWarsCcg-Endor-CommandoTraining.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	C	4										ENDOR, EFFECT	EFFECT	Han's Rebel strike team on the forest moon of Endor was highly trained in the use of blasters and explosives.	Deploy on your side of table. Each of your non-unique Rebels armed with a non-unique blaster is forfeit +2, adds 1 to his total weapon destiny and, where present, cumulatively adds 1 to total battle destiny. (Immune to Alter while your non-unique blaster is on table.)
8_37	Count Me In	star-wars-ccg/endor/StarWarsCcg-Endor-CountMeIn.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	R	5										ENDOR, EFFECT	EFFECT	Leia couldn't let Han out of her sight.	Deploy on Leia if That's One on table. I Know is a Used Interrupt. Once per battle, when Leia is battling with Han and Chewie and you are about to draw a card for battle or weapon destiny, you may instead us Leia's ability number.
8_38	I Hope She's All Right	star-wars-ccg/endor/StarWarsCcg-Endor-IHopeShesAllRight.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	U	3										ENDOR, EFFECT	EFFECT	'I'm afraid that Artoo's sensors can find no trace of Princess Leia.'	Deploy on table. Your non-unique scouts are forfeit +1. During every draw phase, unless opponent's character of destiny < 4 occupies a battleground site, opponent loses 1 Force. Effect canceled unless your characters of destiny < 4 occupy two battleground sites.
8_39	I Wonder Who They Found	star-wars-ccg/endor/StarWarsCcg-Endor-IWonderWhoTheyFound.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	U	1										ENDOR, EFFECT	EFFECT	'General Solo, is your strike team assembled?'	Deploy on Han or your war room. Once during each of your deploy phases, may take one That's One, Count Me In or I'm With You Too into hand from Reserve Deck; reshuffle. While Han is at an exterior battleground site, he is immune to attrition < 4.
8_4	Corporal Beezer	star-wars-ccg/endor/StarWarsCcg-Endor-CorporalBeezer.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	3	2	2	2				1	3	0	ENDOR, REBEL, WARRIOR	REBEL	Alderaanian slicer and technician. Trained by Brooks Carlson to serve as a Scout for Alliance commandos. She gets nervous when General Solo tries to hotwire something.	Prevents opponent from 'reacting' to same site. Once during each of your deploy phases, may deploy one device to same location from Reserve Deck; reshuffle. Rebels of ability < 3 and [Endor] Rebels are immune to Scanning Crew.
8_40	Insurrection	star-wars-ccg/endor/StarWarsCcg-Endor-Insurrection.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	U	5										ENDOR, EFFECT	EFFECT	Rebel insurgents and local activists are the first step in breaking the Imperial stranglehold on a world.	Deploy on table. Unique (•) Rebels of ability < 3 are forfeit +2. Nabrun Leids and Elis Helrot are limited to owner's move phase and exterior sites. Once during each of your deploy phases, may deploy one docking bay from Reserve Deck; reshuffle. (Immune to Alter.)
8_41	That's One	star-wars-ccg/endor/StarWarsCcg-Endor-ThatsOne.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	R	3										ENDOR, EFFECT	EFFECT	Considering the life debt he owed to Han and his personal commitment to the Rebel Alliance, Chewie quickly volunteered to fly the stolen shuttle to Endor.	Deploy on Chewie. He is immune to attrition < 4 at exterior sites. Visored Vision is immune to Sense. While at same battleground site as Han, Chewie adds 1 to each of his weapon destiny draws and Life Debt is a Used Interrupt during a battle there.
8_42	Wokling	star-wars-ccg/endor/StarWarsCcg-Endor-Wokling.gif	Light	EFFECT	NORMAL	LIGHT	UNIQUE	Endor	R	2										ENDOR, EFFECT	EFFECT	Every Ewok is taught to be protective of the younger members of their clan.	Use 2 Force to deploy on an Endor site where you have an Ewok.  Moves like a character.  Adds one [Light Side Force] icon while your Ewok is present.  Effect lost if you initiate a battle here or opponent controls this location.
8_43	Deactivate The Shield Generator	star-wars-ccg/endor/StarWarsCcg-Endor-DeactivateTheShieldGenerator.gif	Light	EPIC_EVENT		LIGHT	UNRESTRICTED	Endor	R	0	0									ENDOR, EPIC_EVENT	EPIC_EVENT		Deploy on Bunker. During your control phase, if you control Bunker with a Rebel, attempt to 'blow away' Bunker as follows: Charges! Come On, Come On!: Draw two destiny. Add 3 to total for each Explosive Charge on Bunker. Move! Move! Move!: If total destiny > 12, your characters here may relocate to Back Door for free, Bunker and Landing Platform (if on table) are 'blown away,' opponent loses 8 Force and this card is lost.
8_44	Careful Planning	star-wars-ccg/endor/StarWarsCcg-Endor-CarefulPlanning.gif	Light	INTERRUPT	USED_OR_STARTING	LIGHT	UNIQUE	Endor	C	5										ENDOR, INTERRUPT	INTERRUPT	Alliance troops on planet must plan ahead to achieve success in military operations.	USED: If a battle was just initiated, draw destiny and activate up to that much Force. STARTING: If you have not deployed an Objective, deploy from Reserve Deck one battleground site (or two ◇ sites) related to your starting location. Place Interrupt in Reserve Deck.
8_45	Covert Landing	star-wars-ccg/endor/StarWarsCcg-Endor-CovertLanding.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Endor	U	4										ENDOR, INTERRUPT	INTERRUPT	The stolen code allowed the Rebels to land their strike team on the Endor surface undetected - or so they thought.	USED: If your shuttle (including a shuttle vehicle) is in battle, add one battle destiny. LOST: If your starfighter just landed at a site where opponent has no presence, deploy scouts (and weapons on those scouts) aboard it (capacity permitting) from Reserve Deck; reshuffle.
8_46	Endor Celebration	star-wars-ccg/endor/StarWarsCcg-Endor-EndorCelebration.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	R	5										ENDOR, INTERRUPT	INTERRUPT	The Rebel presence on Endor meant that the Ewoks would be able to live free from the Empire's tyranny.	Cancel Tatooine Occupation, Cloud City Occupation or Rebel Base Occupation. (Immune to Sense.) OR During your activate phase, activate 1 Force for each Endor battleground you occupy.
8_47	Ewok And Roll	star-wars-ccg/endor/StarWarsCcg-Endor-EwokAndRoll.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	C	5										ENDOR, INTERRUPT	INTERRUPT	Even an All Terrain Scout Transport cannot stand on all terrain.	If opponent's creature vehicle or AT-ST just deployed or moved to where your Ewok is present, draw destiny. Creature vehicle lost if destiny > defense value. AT-ST crashed if destiny +2 > armor. OR If your Ewok is defending a battle, add 2 to your total power.
8_48	Ewok Log Jam	star-wars-ccg/endor/StarWarsCcg-Endor-EwokLogJam.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	C	4										ENDOR, INTERRUPT	INTERRUPT	Any problem can be solved by the proper application of the principles of mass and velocity.	If opponent's transport vehicle or AT-ST just deployed or moved to an Endor site, draw destiny. Add 1 for each of your Ewoks present. Vehicle lost if total destiny -1 > defense value. OR Lose 1 Force to take into hand a card you just drew for battle or weapon destiny.
8_5	Corporal Delevar	star-wars-ccg/endor/StarWarsCcg-Endor-CorporalDelevar.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	2	2	1	2				1	4	0	ENDOR, REBEL, WARRIOR	REBEL	Veteran of Battle of Hoth. Medic and Scout assigned to General Solo's assault force. Prides himself on being an efficient soldier in General Madine's commando organization.	Prevents your characters from having their forfeit reduced at same location (and at Hoth sites if Delevar is at Echo Med Lab). When with your FX droid, once per turn allows your character just forfeited from same site to be placed in Used Pile.
8_50	Firefight	star-wars-ccg/endor/StarWarsCcg-Endor-Firefight.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Endor	C	5										ENDOR, INTERRUPT	INTERRUPT	Lieutenant Page effectively deployed his detachment of Rebel commandos during the attack at the control bunker.	During a battle, if you have weapons at both sites adjacent to that battle, add 3 to your total power and add one battle destiny. OR For remainder of turn, your scout at an exterior site is power +1 and adds 1 to each of that character's weapon destiny draws.
8_51	Fly Casual	star-wars-ccg/endor/StarWarsCcg-Endor-FlyCasual.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Endor	R	6										ENDOR, INTERRUPT	INTERRUPT	As a smuggler, Han had years of experience at avoiding Imperial detection. He chose the approach to Endor's moon as the time to pass some of that knowledge on to Chewie.	USED: Cancel Early Warning Network or It's An Older Code. OR During your deploy phase, deploy one starship (deploy -1) and/or one pilot to a system even without presence or Force icons. LOST: Take one Tydirium or Tantive IV into hand from Reserve Deck; reshuffle.
8_52	Free Ride	star-wars-ccg/endor/StarWarsCcg-Endor-FreeRide.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	U	5										ENDOR, INTERRUPT	INTERRUPT	To prevent biker scouts from reaching their base, Luke and Leia 'borrowed' some nearby transportation.	If you control a location where opponent has a speeder bike, AT-ST or skiff, steal that vehicle (any characters aboard are lost). OR Peek at one card randomly selected from opponent's hand. If that card is a speeder bike, AT-ST or skiff, steal it into hand.
