databaseId	name	imageUrl	cardBack	type	cardsubtype	cost	deckbuilderQuantity	defense	destiny	energy	faction	lore	numberInPack	packName	power	setUuid	supportcost	tactics	text
c4e5d151-4bc2-40d7-a7d8-15f21b8f3e84	Assailing Vatarma	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AssailingVatarma.jpg	normal	WEAPON	WEAPON (Character) � Melee � Ranged	0	4		6		Shi	Seyalshi duels are expected to be bloody. They wouldn�t be entertaining otherwise.	1C168	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi		"� Put a card from your hand on top of your used pile ? Your opponent chooses one of his or her units in a site battle here and damages it, unless he or she puts two cards from his or her hand on top of his or her used pile in any order."
c5a708d8-1ec9-486b-ac07-e24b96dc510d	Ganymede/Frontier Camp	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GanymedeFrontierCamp.jpg	normal	SITE	LOCATION (Site)	0	60		0	1/1			1S303	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Maverick		"Unlimited, Encampment (Stack this card beneath target location where you have an energy icon, unit, or ship. This card is no longer a location or site and target gains this card�s energy and support icons that are on your side. You may stack only one encampment here.)"
c5c3ec6b-d6e3-40d6-a42d-18078bd7455d	?Inca 2	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Inca2-2.jpg	normal	SHIP	SHIP (Capacity 1) � iCom � Fighter	3	4	5	6		Earther	"Like her sister ship Inca 1, Inca 2 is deceptively similar to older Earther fighters. It�s all part of the plan to shield design advancement from the enemy."	1R31	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	1	"As long as you have a unit that has piloting aboard this ship, you cause attrition +2 here."
c5d9517b-43a9-4a53-8d61-2ffa964a0351	Sudeva Escort	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SudevaEscort.jpg	normal	SHIP	SHIP (Capacity 1) � Sudeva � Fighter	3	4	6	3		Shi	Rarely will you find a Seyalshi Crown Ship without an escort.	1U206	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	1	"Each time you attack here, if each player has only one ship here, your opponent loses 1 energy."
c67ba0dd-1c5e-4597-8b1b-55fdbd737bb1	?Ganymede/Abandoned Mine	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-GanymedeAbandonedMine.jpg	normal	SITE	LOCATION (Site)		4		3	2/2			2R154	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08			� Put a card stacked on your stockpile asset in its owner�s lost pile ? Make your target pending drain here +1. Any player may use this ability.
c680a9d2-ffdb-4d84-aa5c-cc7e8a540a78	Venus/Trade Route	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-VenusTradeRoute.jpg	normal	SECTOR	LOCATION (Sector) � Station		4		0	1/1			2U164	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Earther		"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card�s energy and support icons that are on your side. You may stack only one encampment here.)"
c6a7a640-f488-4027-b76c-454abd2e4a63	Trumped	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Trumped.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		5		Maverick	Jessup realized too late the folly of trying to double-cross the Gambler�s Cartel.	1U161	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick		You can�t play this interrupt unless you have a kizen at a location. Cancel target pending interrupt or pending order.
c6c52703-6f3d-4639-aca3-17e5809a59d6	Z-Level Gurus	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-ZLevelGurus-2.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		6		Earther	The strategic coordinators assigned to help Howler�s troops rely on special abilities for what technology cannot provide.	2RF5	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther		"As an additional cost to play this interrupt, pay X energy. You cause attrition +X at target location where a battle is taking place."
c7f579df-29af-48a9-9b42-82cfca785255	Energy Conduit	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-EnergyConduit-2.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		6		Shi	�They seem to have a device on the back of their boats that scrambles our transmissions.� � iCom After Action Report	1R181	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Shi		"Until end of turn, as an additional cost for your opponent to draw a card during the draw phase, he or she pays 1 energy."
c88418c7-8f18-4c42-a8f3-9272c8c579ae	�Unbidden Martyr	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-UnbiddenMartyr-2.jpg	normal	ORDER	ORDER (Lost)	2	4		6		Gongen	"As a well-spent day brings happy sleep, so life well used brings happy death.� � Leonardo da Vinci"	2RF11	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Gongen		"As an additional cost to play this order, remove your target kizen from the game . Retrieve X cards, where X is the energy cost of target. Remove this card from the game."
c91d3a8c-3d57-406b-90c5-50a8cfa95390	Shift in Tactics	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-ShiftInTactics.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		5		Earther	�Abort Attack Plan Foxtrot. Move to the left of the landing pad � and hit them hard!�	1R43	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"You may play this interrupt only during a battle, before the battle destiny step. The next time you would reveal a card for battle destiny, make your battle destiny +X instead, where X is the tactics of target unit you have in this battle."
c9a6dcd5-b7cd-4228-97bb-907a282a74ef	Watch Your Back	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-WatchYourBack.jpg	normal	ORDER	ORDER (Used)	0	4		3		Earther	The gurus under Rathe�s command are trained to sense the presence of fellow kizen.	2U26	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Earther		Play a kizen. It costs 1 less energy to play for each other kizen you have in play.
c9b5b405-d606-4a24-b745-1e3629e50dcc	Armor Penetrating	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-ArmorPenetrating.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		2		Earther	"FedGrav manufactured weaponry far exceeds expectations, having the potential to pierce multiple targets at once."	1U3	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther		"The next time an ability of one of your weapons damages a unit this turn, damage up to two target units at that weapon�s location."
cb17b8f1-48ab-4e3f-be5d-c5a7fe3d4943	Crossfire	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Crossfire.jpg	normal	INTERRUPT	INTERRUPT (Used)	1	4		3		Earther	One gun equals defense. Twenty guns equal victory.	1R15	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		You may play this interrupt only during a site battle. You cause attrition +1 in that battle for each of your warriors in that battle.
cb28d351-1d48-468d-adcb-62a712b0bd0e	Collaborative Strike	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-CollaborativeStrike.jpg	normal	INTERRUPT	INTERRUPT (Used)	0	4		5		Earther	�On my count � engage and fire!�	1C11	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"Until end of turn, make target unit that has a weapon beneath it you have in a site battle power +4 and defense +4."
cbc70e2e-4090-48e6-a0f3-f69c5a8e2389	?Komoku	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Komoku.jpg	normal	SHIP	SHIP (Capacity 6) � Tenno � Capital	3	4	5	2		Gongen	"�...and in the twilight that blankets the West, Komoku will strike swiftly in stealth against invaders.� � Tenryu naming ceremony, 2382"	1C83	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Gongen	3	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) When this ship enters play, for each related site where you have a unit, this ship costs 1 less energy to play."
cc30a096-c98e-491e-b87b-acba495753bc	Porter Bot	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-PorterBot.jpg	normal	CHARACTER	CHARACTER � Bot � Unit	1	4	1	5		Independent	�How may I be of service?�	2C146	Nowhere to Hide	1	f503fc45-3379-4d7d-907c-106b7fcf7e08		1	� Reveal a Shi card from your hand and put it on top of your used pile ? Target location gains a [Shi] support icon until end of turn.
ccd09767-fc51-4e98-a60a-c065f29b26f4	Chuluktika	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Chuluktika.jpg	normal	SHIP	SHIP (Capacity 5) � Makal � Capital	1	4	4	3		Quay	"Excellent cargo capacity, good countermeasures, and a powerful grav-beam make Chuluktika valued support ships."	1U226	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay	1	Pay 3 energy ? Move target vehicle at a related site to an adjacent site. You can't use this ability during a battle phase.
cdee4a41-6bc0-443b-aef3-69b1746c26a5	Veteran Pilot	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VeteranPilot.jpg	normal	CHARACTER	CHARACTER � iCom � Unit	2	4	3	2		Earther	Pilots like Tiandre Sulson would sooner give up their lives than move their ships out of battle position. Earther pilots are known for their tenacity.	1U54	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther	2	"Piloting 1 (As long as this character is aboard a ship, that ship is power +1 and tactics +1.) Pay 4 energy ? If this character is aboard a fighter, target ship here can�t move until end of turn."
ce480795-2eea-42c5-96bf-845b495e4ae3	Maverick Bot	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-MaverickBot.jpg	normal	CHARACTER	CHARACTER � Bot � Unit	2	4	1	6		Independent	"In the Outer Rim, bots are unusual and eclectic. Many are programmed for social functionality due to the often lonesome nature of living in space."	1U283	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4		1	Put this character on top of its owners used pile ? Your side of the target location gains a [Maverick] support icon until end of turn. You may use this ability only during your deploy phase.
ce57f7c6-b178-48be-86eb-8e1227793598	?Seyaltika	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Seyaltika.jpg	normal	SHIP	SHIP (Capacity 1) � Tahka � Infiltrator � Fighter	2	4	6	6		Quay	�It is said the Ilna are attempting rift travel using stolen technology. They toy with balance. It will be their end.� � Higen Orohito	1U262	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	1	� Lose 3 energy and put a card from your hand on top of your used pile ? Move this ship to target sector.
cecd85b0-acb2-4968-b311-148c25ed4f4f	Capture	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Capture.jpg	normal	ASSET	ASSET	3	4		3		Quay	Battlefield intelligence is key to countering the enemy�s movements. The methods used to obtain it are irrelevant.	1RF16	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Quay		"When you play this asset, stack the top card of your opponent�s reserve face up on this asset. No player can play a card that has the same title as the card stacked on this asset. When this asset leaves play, put each card stacked on this asset on top of its owner�s used pile."
cf532ef3-dcd2-4797-acc7-4eecf1954cf0	Qurim Ahmak	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-QurimAhmak.jpg	normal	CHARACTER	CHARACTER � Qurim � Predator � Unit	1	4	2	5		Quay	"If the chance arises to turn an enemy to the Quay cause, a life may be spared."	1R253	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	1	"Each time another unit here is lost, if this character is at a site, you may pay 7 energy. If you do, play that unit here to use as yours. It costs nothing to play."
cf617ad3-9135-4511-b020-43ac9f744ed7	Grav Operator	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GravOperator.jpg	normal	CHARACTER	CHARACTER � FedGrav � Warrior � Unit	2	4	2	5		Earther	"Grav operators are counted on for timely responses during engagements, aiding in both defensive and offensive maneuvers."	1U24	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	1	"As long as this character is at a site where you have a unit that has tactics >4, this character is power +4."
d0e7c11f-72bf-4ee4-868a-2c3ba4b82645	?Kayu Gekkane	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-KayuGekkane.jpg	normal	CHARACTER	CHARACTER � Deigan � Warrior � Unit	3	4	5	3		Gongen	Gekkane realized that only decisive action could protect the Ganymede base against the rampaging Quay.	2U42	Nowhere to Hide	3	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Gongen	2	"As long as this character is at a site and your opponent has fewer than three units here, he or she can�t reveal a card for battle destiny in a battle here."
d10fa7a9-c09d-4771-95e0-56df8bf3f6ec	?Seyal/Dark Side	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SeyalDarkSide.jpg	normal	SECTOR	LOCATION (Sector) � Planet	0	4		0	2/0			1R320	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi		"When this location enters play during your deploy phase, dismiss it unless you have another [Shi] support icon in play or reveal a Shi card from your hand."
d2191af9-5a1f-48ce-98a2-b02db2b488a3	�Flare of Rage	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-FlareOfRage.jpg	normal	INTERRUPT	INTERRUPT (Used)	0	4		3		Quay	"�From him the fire shone forth, and our hearts and spirit fell before its brilliance.� � Higen Orochito"	2U125	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Quay		Target player puts his or her used pile beneath his or her reserve and shuffles that reserve.
d28a6037-db39-419a-b877-edeb8d41327b	Tahka Quarrel	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TahkaQuarrel.jpg	normal	SHIP	SHIP (Capacity 1) � Tahka � Infiltrator � Fighter	3	4	6	6		Quay	"Stolen assets are the most prized. What they lack in comfort for their captors, they make up for in satisfaction."	1U269	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	1	"Each time your opponent drains at a related location, you may put this ship on top of its owner's used pile. If you do, cancel that drain."
d29c9d43-1b7d-441c-8059-70d7b5ed2cfb	Darkslider	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Darkslider.jpg	multi_sided	SHIP	SHIP (Capacity 1) � Cartel � Inverter � Fighter	2	4	3/4	4		Maverick	�Make sure that turret can spin three-sixty. You never know who your friends are out here.�	2C66	Nowhere to Hide	2/3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick	1/1	"� Pay 4 energy ? Invert this ship. / Each time you reveal a card for battle destiny during a battle here, you may revert this ship. If you do, make that card�s destiny +2"
d29c9d43-1b7d-441c-8059-70d7b5ed2cfb	Darkslider	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	SHIP	SHIP (Capacity 1) � Cartel � Inverter � Fighter	2	4	3/4	4		Maverick	�Make sure that turret can spin three-sixty. You never know who your friends are out here.�	2C66	Nowhere to Hide	2/3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick	1/1	"� Pay 4 energy ? Invert this ship. / Each time you reveal a card for battle destiny during a battle here, you may revert this ship. If you do, make that card�s destiny +2"
d29c9d43-1b7d-441c-8059-70d7b5ed2cfb	Darkslider	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Darkslider-2.jpg	multi_sided	SHIP	SHIP (Capacity 1) � Cartel � Inverter � Fighter	2	4	3/4	4		Maverick	�Make sure that turret can spin three-sixty. You never know who your friends are out here.�	2C66	Nowhere to Hide	2/3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick	1/1	"� Pay 4 energy ? Invert this ship. / Each time you reveal a card for battle destiny during a battle here, you may revert this ship. If you do, make that card�s destiny +2"
d32f6ed1-a796-485f-bbe3-dd28b8f37373	Frenzied Luhus	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-FrenziedLuhus.jpg	multi_sided	CHARACTER	CHARACTER � Luhus � Inverter � Unit	1	4	5/0	3		Quay	The battle rage of the Luhus is a fiery bloodlust with complete disregard for self- preservation. They know neither friend nor foe.	1U231	Incursion	0/7	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay	1/1	Pay 3 energy and put two of your other characters here on top of their owners' used pile in any order ? Invert this unit.
d32f6ed1-a796-485f-bbe3-dd28b8f37373	Frenzied Luhus	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	CHARACTER	CHARACTER � Luhus � Inverter � Unit	1	4	5/0	3		Quay	The battle rage of the Luhus is a fiery bloodlust with complete disregard for self- preservation. They know neither friend nor foe.	1U231	Incursion	0/7	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay	1/1	Pay 3 energy and put two of your other characters here on top of their owners' used pile in any order ? Invert this unit.
d32f6ed1-a796-485f-bbe3-dd28b8f37373	Frenzied Luhus	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-FrenziedLuhus-2.jpg	multi_sided	CHARACTER	CHARACTER � Luhus � Inverter � Unit	1	4	5/0	3		Quay	The battle rage of the Luhus is a fiery bloodlust with complete disregard for self- preservation. They know neither friend nor foe.	1U231	Incursion	0/7	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay	1/1	Pay 3 energy and put two of your other characters here on top of their owners' used pile in any order ? Invert this unit.
d3be58ca-2369-49c7-b471-de2165f8fcbc	Belt Runner	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-BeltRunner.jpg	normal	SHIP	SHIP (Capacity 1) � Cartel � Fighter	3	4	3	3		Maverick	"When you absolutely, positively, have to get data back to Europa in twenty hours or less."	2C61	Nowhere to Hide	3	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick	3	"When this ship enters play, if you have a card stacked on your stockpile asset, you may put up to two cards from your hand on top of your reserve in any order."
d40be5d8-abc5-49a1-a5a7-3fe4f8d215c4	Tahka Disruptor	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TahkaDisruptor.jpg	normal	CHARACTER	CHARACTER � Tahka � Predator � Unit	2	4	4	4		Quay	"When they enter the field, strength weakens, vision clouds, and tempers rise."	1R267	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	2	"As long as this unit entered play this turn, each unit here is tactics -1 until end of turn."
d4d243f9-aa0d-4d85-a30a-56bbd099b2a8	Infantry Officer	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-InfantryOfficer.jpg	normal	CHARACTER	CHARACTER � CGC � Warrior � Unit	3	4	4	3		Earther	The mantra of officers such as Rayne Leclere: �Those who don�t follow orders are traitors to the cause.�	1C32	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther	2	"As long as this character is at a site where you have a character that has tactics >2, this character is power +2."
d582eb69-8e39-4161-8dce-400ed8f9d6f1	?Ganymede/Occupied Tunnels	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GanymedeOccupiedTunnels.jpg	normal	SITE	LOCATION (Site) � Underground	0	4		0	2/1			1C307	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay		Vehicles don�t add their power to a player�s total power during a battle here.
d5ff6eb1-a456-44da-abb3-830038b5ca80	Expansion	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Expansion.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		3		Independent	"Location, location, location."	1C280	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4			"Choose one: Download an encampment that has a support icon matching one you have in play; or, if you have only one type of support icon in play, download an encampment. (When you download a card, search your reserve for that card, reveal it to your opponent, and put it in your hand. Then shuffle your reserve.)"
d60bcdbe-68b1-43d2-81cd-d73d468a8432	?Devanar-Damir - Starter Deck	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-DevanarDamirStarterDeck.jpg	normal	CHARACTER	CHARACTER � Crown � Damir � Unit	4	4	5	1		Shi	Devanar�s interrogation skills are well known to the Quay.	1F24	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	3	"At the end of each of your opponent's battle phases, if your opponent has a unit or ship here and didn't attack here, he or she loses 1 energy."
d62c133b-48a2-4b95-8bb5-39a17ce0b746	?Vidanar	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Vidanar.jpg	normal	CHARACTER	CHARACTER � Tilak � Tech � Unit	3	4	4	2		Shi	"�The nanites kept it alive, as expected. We do not know what the walkers have done to it.�"	2R114	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Shi	2	"� Lose 1 energy ? Look at the top X cards of your reserve, where X is the number of your [Shi] support icons. Choose one of those cards to put in your hand and put the rest on top of your used pile in any order."
d62d12dd-9feb-4405-b5e5-1054d2216691	Chained	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Chained.jpg	normal	ASSET	ASSET	0	4		6		Independent	�Those who cannot remember the past are condemned to repeat it.� � George Santayana	1U276	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4			"Each time an interrupt is played, if no card is stacked on this asset, you may pay 3 energy. If you do, stack that interrupt on this asset after its effects have been performed. As an additional cost for a player to play a card that has the same title as a card stacked on this asset, he or she pays 3 energy."
d63c067f-dfe1-4025-a8f9-b1abf1ded291	Clanton Grav Grenade	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-ClantonGravGrenade.jpg	normal	WEAPON	WEAPON (Character) � Explosive	1	4		5		Maverick	This is what happens when you reverse the red wire and the blue wire on a grav engine.	1R117	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Maverick		Dismiss this weapon ? Damage each unit in a site battle here that has defense < [D].
d6d27a2c-7199-44d8-a0ea-6e0fb16d8612	Selfless Protector	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SelflessProtector.jpg	normal	CHARACTER	CHARACTER � Damir � Warrior � Unit	1	4	5	5		Shi	Shi warriors do not hesitate to defend their consul.	1C202	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Shi	2	You may play this character at no energy cost at a site that has a [Shi] support icon on your side. This character can�t move from a site that has a [Shi] support icon on your side.
d7636a8a-01fa-4ea3-85a9-4607913f2a74	Tunnels	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Tunnels.jpg	normal	ORDER	ORDER (Used)	0	4		4		Quay	"After deftly travelling through solid rock, Quay leave tunnels as a mark of their craftsmanship."	1U272	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay		"Choose any number of target units you have at target site. If the number of those units < [D], move them to a related site."
d802370b-8d81-4675-84c8-c8958b0e7403	Juggernaut Tender	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-JuggernautTender.jpg	normal	SHIP	SHIP (Capacity 8) � iCom � Capital	3	4	5	4		Earther	Earther transports have the capability to rapidly deploy large numbers of juggernauts to hot zones.	1U36	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	2	Each movement targeting a unit aboard this ship costs 1 less energy to perform. � Pay 3 energy ? Move target vehicle from aboard this ship to a related site.
d8312c07-6759-43fd-aff1-e980caad6979	?Reliquaries	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Reliquaries.jpg	normal	ASSET	ASSET � Evidence	1	4		3		Maverick	�Analysis of the containment vessel reveals atypical magnetic and gravitic residues.� � Deigan lab report	2U79	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick		"Each time your total battle destiny is exactly 5 at the end of the battle destiny step, you may put a card from your hand beneath your reserve for each of your evidence assets. � Pay 1 energy ? Put this asset on top of your reserve."
d8c7e183-701b-40a5-887f-3fdc4eddbe88	Dubious Contact	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-DubiousContact.jpg	normal	CHARACTER	CHARACTER � Nest � Rogue � Unit	2	4	2	2		Maverick	"He can�t help with your problem, but he does have a friend who knows someone who can..."	1C121	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Maverick	1	"Each time one of your opponent's units enters play here, if this character is at a site, you may activate 1 energy."
d8d5b55b-081a-4f1f-b02e-b2bf99f47415	Eavesdropper	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Eavesdropper.jpg	normal	INTERRUPT	INTERRUPT (Lost)	2	4		3		Shi	The first Tilak to enter XeLabs Yacht Works were trained reconnoiterers.	2U97	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Shi		"As an additional cost to play this interrupt, damage your target unit that has scouting in a site battle. Make each of your units at that site immune to attrition until end of turn."
d8f20c13-319c-4073-85d5-f0d68fefd9ab	Venus Garrison Fighter	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VenusGarrisonFighter.jpg	normal	SHIP	SHIP (Capacity 1) � XeLabs � Fighter	3	4	5	3		Earther	"Most Earther colonies contract with iCom for protection, but XeLabs uses this custom garrison fighter to protect their classified work on Venus."	1C53	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther	1	"As long as this ship is at a sector that has ""Venus"" in its title, this ship is power +2, tactics +1, and defense +2."
d9d78b86-c946-4d19-8396-ce387f2a7681	?Vatarva-Sudeva	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VatarvaSudeva.jpg	normal	SHIP	SHIP (Capacity 3) � Sudeva � Capital	4	4	5	4		Shi	"The Crown Ships are able to sustain life for an extended period of time, but every Shi feels Seyal�s pull."	1R214	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Shi	2	This ship and each unit aboard it is immune to attrition.
da88d612-7aac-4a89-8c6a-7834405f20e9	?Shikami	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Shikami-2.jpg	normal	NOBOT	NOBOT � Shikami � Bot � Unit	6	4	6	3		Gongen	The vengeful Shikami was the first NoBot to appear and defend the people of Gongen.	1R98	Incursion	7	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Gongen	3	"Size 3 (This NoBot counts three times against a ship�s capacity.) As long as you have at least two other Gongen units here, this NoBot is power +2."
dac0fbca-3459-4dbd-86ca-b32d603288c6	Squadron Lead	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SquadronLead.jpg	normal	SHIP	SHIP (Capacity 1) � Vishal � Fighter	4	4	6	3		Shi	"Shi pilots fly in formation, unless in pursuit of an enemy ship."	1C204	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi	1	"As long as you have no other ships here, for each of your opponent's ships here, this fighter is power +1 and defense +1."
dad4b00c-2899-46ff-ba16-57a924d1b5f0	?Tachikaze	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Tachikaze.jpg	normal	SHIP	SHIP (Capacity 6) � Tenno � Capital	3	4	5	3		Gongen	"�Like the wind from a katana�s stroke, like the last breath of our enemies.� � Tenryu naming ceremony, 2389"	2R48	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Gongen	3	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) ��� Pay 1 energy ? Make your target ship here defense +1 until end of turn."
dad93598-d831-4989-824b-28e7cce18ffe	Ranger Watchman	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-RangerWatchman.jpg	normal	CHARACTER	CHARACTER � XeLabs � Warrior � Unit	2	4	4	2		Earther	"When watching Hallard�s back, Vesuvian Ranger Jerlen Krae relies on his quick wits as often as his fast hands."	2U18	Nowhere to Hide	3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Earther	1	"Quickdraw 1 (Add a � to each activated ability on a weapon beneath this character that already has at least one.) Each time the attrition step ends here and your opponent has attrition remaining, this character is power +3 until end of turn."
