databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	klass	vp	flying	size	vitality	vitRed	ocb	babes	gold	beer	channeling	channeler	ranged	command	powerStones	basicDraw	ldl	mdl	luc	effect	bonus	script
DI_CuthberttheResurrectorSpellRare4.png	Cuthbert the Resurrector	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-CuthbertTheResurrector.png	default	spell	Dagger Isle	DI	playerNDeck					5															Play during the Draw and Organize Phase.  Pick any Creature from your discard pile as one of your draw cards. You must show your opponent the Creature you pick.		
DI_EssenceofBabeitudeSpellCommon2.png	Essence of Babeitude	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-EssenceOfBabeitude.png	default	spell	Dagger Isle	DI	playerNDeck					9															Play as a Command Card. Opponent must show you all cards in his/her combat hand which can be bribed by Babes. Choose one and consider that card to be bribed.		
DI_FamineSpellRare2.png	Famine	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Famine.png	default	spell	Dagger Isle	DI	playerNDeck					15															Place Famine on any Shield on a disputed land space during the Draw and Organize Phase. That Shield loses one Creature every Terrain Phase until Famine is discarded. Discard Famine when the Shield enters one of its owner's Stronghold cards.		
DI_HeisenburgsMissilesSpellCommon3.png	Heisenburg's Missiles	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-HeisenburgsMissiles.png	default	spell	Dagger Isle	DI	playerNDeck					14															Play when an opponent uses a ranged attack. The ranged attck acts as if you played it.		
DI_HowloftheDeadSpellCommon1.png	Howl of the Dead	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-HowlOfTheDead.png	default	spell	Dagger Isle	DI	playerNDeck					16															Play as a Command Card.  All of your Undead lost in this combat are returned to your Creature Pen.		
DI_KasmirsBlitzSpellCommon3.png	Kasmir's Blitz	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-KasmirsBlitz.png	default	spell	Dagger Isle	DI	playerNDeck					18															Play in combat after casualties have been removed, but before ownership of the space is finalized. All remaining Creatures must fight another full round of combat.		
DI_OngoAirTrafficControllerSpellRare3.png	Ongo, Air Traffic Controller	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-OngoAirTrafficController.png	default	spell	Dagger Isle	DI	playerNDeck					18															Play during Movement and Combat Phase. This turn, you may fly two Shields which have the ability to fly.		
DI_PeaceSpellCommon1.png	Peace	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Peace.png	default	spell	Dagger Isle	DI	playerNDeck					19															Play after Up-Cards are revealed.  Go directly to the Terrain Settlement Phase. Costs 1 Power Stone to play.		
DI_PestilenceSpellRare1.png	Pestilence	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Pestilence.png	default	spell	Dagger Isle	DI	playerNDeck					16															Play during Terrain Settlement Phase.  All Players must discard one Creature from each of their Shields in the disputed lands. Costs 1 Power Stone per opponent to play. Only one Pestilence may be played per player per turn.		
DI_PhaseAssassinSpellRare3.png	Phase Assassin	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-PhaseAssassin.png	default	spell	Dagger Isle	DI	playerNDeck					13															Play at the beginning of the Draw and Organize Phase. For each Power Stone you burn, one of your opponents draws one less card.		
DI_PirateDoubleCrossSpellCommon4.png	Pirate Double Cross	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-PirateDoubleCross.png	default	spell	Dagger Isle	DI	playerNDeck					11															Play after one of your Pirates is bribed.  Instead of returning to your Creature Pen, the Pirate and its match-up opponent are turned into unchallenged cards in melee.		
DI_PirateRaidingPartySpellCommon3.png	Pirate Raiding Party	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-PirateRaidingParty.png	default	spell	Dagger Isle	DI	playerNDeck					13															Play after you win a combat. If you have at least two surviving Pirates on the space, you gain 1 Power Stone while your opponent loses 1 Power Stone.		
DI_SantasBeerSledSpellCommon2.png	Santa's Beer Sled	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-SantasBeerSled.png	default	spell	Dagger Isle	DI	playerNDeck					7															Play as a Command Card. Opponent must show you all cards in his/her combat hand which can be bribed by Beer. Choose one and consider that card to be bribed.		
DI_SeraphimSpellCommon3.png	Seraphim	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-Seraphim.png	default	spell	Dagger Isle	DI	playerNDeck					18															Play immediately after an opponent uses a ranged attack. Cancel that ranged attack. No more ranged attacks are allowed during this combat by that opponent.		
DI_SoooooooulMirrorSpellRare2.png	Sooooooul Mirror	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-SooooooulMirror.png	default	spell	Dagger Isle	DI	playerNDeck					12															Play as a Commmand Card. All of your primary attackers in this combat are considered the same Creature Class as your first match-up Creature.		
DI_SpectresWardSpellCommon3.png	Spectre's Ward	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-SpectresWard.png	default	spell	Dagger Isle	DI	playerNDeck					13															All double-bordered cards cost 1 additional Power Stone to play for the remainder of this turn.		
DI_SummonDimensionalFireWellSpellRare2.png	Summon Dimensional Fire Well	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-SummonDimensionalFireWell.png	default	spell	Dagger Isle	DI	playerNDeck					11															Play during the Draw and Organize Phase. Rubble one of your Stronghold cards. Discard any of your Creatures on or under the card. Make your Guardian's total number of Power Stones 5.		
DI_SummonLoghammersSapperSpellRare3.png	Summon Loghammer's Sapper	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-SummonLoghammersSapper.png	default	spell	Dagger Isle	DI	playerNDeck					17															Play at any time. Destroy any one Stronghold Upgrade.		
DI_TheHandofChronosSpellRare2.png	The Hand of Chronos	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-TheHandOfChronos.png	default	spell	Dagger Isle	DI	playerNDeck					6															Play after Terrain Settlement Phase. All players go directly to Movement and Combat Phase. Old Up-Cards are discarded. Costs 2 Power Stones to play.		
DI_WarSpellCommon4.png	War	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-War.png	default	spell	Dagger Isle	DI	playerNDeck					6															Play after using a Shield's movement option. Immediately use another of your Shield's movement options.		
DI_WarwicksAuraSpellCommon2.png	Warwick's Aura	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-WarwicksAura.png	default	spell	Dagger Isle	DI	playerNDeck					3															Play during D&O replace opponent's Standard Bearer with dead Shield		
DI_WorkCrewSpellRare3.png	Work Crew	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-WorkCrew.png	default	spell	Dagger Isle	DI	playerNDeck					19															Play on an opponent's Stronghold space during the Terrain Phase.Your opponent may not add any cards from this space to his/her storage hand during the next turn and may not place any new cards on this space during the next D and O phase.Costs 1 Power Stone to play.		
DI_YapAttackSpellCommon2.png	Yap Attack	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-YapAttack.png	default	spell	Dagger Isle	DI	playerNDeck					17															Play as a Command Card. Opponent must show you all cards in his/her combat hand which can be bribed by Gold. Choose one and consider it to be bribed.		
DN_EtherwaveMagnaLockSpellU1.png	Etherwave Magna Lock	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-EtherwaveMagnaLock.png	default	spell	Drifter's Nexus	DN	playerNDeck					30															Play on one of your Creatures which is in a match-up with a flying Creature.  Both Creatures are destroyed.		
DN_GatewayToMystfallSpellR1.png	Gateway To Mystfall	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-GatewayToMystfall.png	default	spell	Drifter's Nexus	DN	playerNDeck					8															Play during Draw and Organize Phase. Bring up to 10 Vitality of Faires from your discard pile into your Storage Hand. Costs 1 Stone to play.		
DN_GrunwaldTheUsurperSpellR4.png	Grunwald The Usurper	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-GrunwaldTheUsurper.png	default	spell	Drifter's Nexus	DN	playerNDeck					19															Play during the Draw and Organize Phase, prior to drawing cards. Treat all Terrain Cards without a Shield on them as under your control for determining number of cards drawn this turn.		
DN_HostageCrisisSpellU2.png	Hostage Crisis	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-HostageCrisis.png	default	spell	Drifter's Nexus	DN	playerNDeck					20															Play during the Terrain Settlement Phase. One opponent of your choice must show you the contents of his Creature Pen. Gain 1 Power Stone for every Creature in the Creature Pen.		
DN_MasterTacticianSpellC1.png	Master Tactician	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-MasterTactician.png	default	spell	Drifter's Nexus	DN	playerNDeck					6															Play when one of your Shields is forced to retreat. That Shield may retreat to ANY adjacent unoccupied disputed land space.		
DN_PlanesofEntropySpellC1.png	Planes of Entropy	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-PlanesOfEntropy.png	default	spell	Drifter's Nexus	DN	playerNDeck					4															Play during Draw and Organize Phase. Ignore the number of cards you are currently permitted to draw. Draw 1d6 cards instead.		
DN_PressLeakSpellU4.png	Press Leak	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-PressLeak.png	default	spell	Drifter's Nexus	DN	playerNDeck					5															Play as a Command Card. Your opponent must play the remainder of combat with his Combat Hand face-up. You must pick but not show your match-up cards first.		
DN_PulseWaveSpellC4.png	Pulse Wave	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-PulseWave.png	default	spell	Drifter's Nexus	DN	playerNDeck					4															Play as a Command Card. All of your channeling receivers are +2 Vitality.		
DN_RagmortsEngineersSpellU2.png	Ragmort's Engineers	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-RagmortsEngineers.png	default	spell	Drifter's Nexus	DN	playerNDeck					18															You may add one extra Stronghold Upgrade to either the left or right Stronghold space, as long as it is different than any Upgrade which is already there.		
DN_SaboteursSpellC3.png	Saboteurs	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-Saboteurs.png	default	spell	Drifter's Nexus	DN	playerNDeck					13															Detonate any Creature Magic Item your opponent reveals before combat. The Item is discarded, and your opponent loses 1 Power Stone.		
DN_ShadowStrikeSpellC2.png	Shadow Strike	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-ShadowStrike.png	default	spell	Drifter's Nexus	DN	playerNDeck					3															Play immediately after Up-cards revealed. All Up-cards are discarded and new ones are revealed.		
DN_SmallMoxSpellC1.png	Small Mox	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-SmallMox.png	default	spell	Drifter's Nexus	DN	playerNDeck					14															Remove one Power Stone from any opponent's Guardian and move it to your own. Costs one Stone to play.		
DN_SummonEntropyStormSpellR3.png	Summon Entropy Storm	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-SummonEntropyStorm.png	default	spell	Drifter's Nexus	DN	playerNDeck					11															Play on your Creature in a primary match up.  Roll 1d6. 1-4 = your Creature is destroyed, 5-6 your Creature wins the match-up. +1 to the roll if your Creature is small. No further modifications are allowed by either player. Does not affect Guardians.		
DN_WarwicksBanishmentSpellU1.png	Warwick's Banishment	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-WarwicksBanishment.png	default	spell	Drifter's Nexus	DN	playerNDeck					18															Play during the Terrain Settlement Phase, next to one opponent's discard pile. That opponent must pay 1 Stone each time a card is removed from the discard pile. May be dispelled at any time.		
DN_YouCantSeeMeImaVampireSpellU4.png	You Can't See Me, I'm a Vampire	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-YouCantSeeMeImAVampire.png	default	spell	Drifter's Nexus	DN	playerNDeck					7															Play on an Undead Creature currently in a primary match-up.  Both cards become Unchallenged Cards in melee.		
NP_ChantoftheOsiransSpellCommon2.png	Chant of the Osirans	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-ChantOfTheOsirans.png	default	spell	Necropolis Park	NP	playerNDeck					11															Play immediately after Up-Cards are revealed, If your opponent's Up-card is an Undead. Opponent's Up-card goes to his discard pile, along with the next 4 cards in his draw deck. Opponent then draws another Up-Card. Limit one Chant per turn.		
NP_DorkAgeSpellUncom2.png	Dork Age	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-DorkAge.png	default	spell	Necropolis Park	NP	playerNDeck					10															Play as a Command Card. You Creatures WIN any primary match-ups in which they are beaten by more than 10 Vitality, unless the match-up opponent is a Guardian.		
NP_IronForceofSethosSpellCommon2.png	Iron Force of Sethos	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-IronForceOfSethos.png	default	spell	Necropolis Park	NP	playerNDeck					5															Play immediately after Up-Cards are revealed. No stones may be spent for Items or Spells until the next Movement and Combat Phase.		
NP_LimitedBigTimeRebateSpellCommon2.png	Limited Big Time Rebate	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-LimitedBigTimeRebate.png	default	spell	Necropolis Park	NP	playerNDeck					16															Play immeidately after Up-Cards are revealed. You get 1/2 of the Power Stones you spend this turn, rounded up, back at the end of the Terrain Settlement Phase. This Spell may only be played once per player per turn.		
NP_McHootersDistractionSpellCommon2.png	McHooter s Distraction	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-McHooterSDistraction.png	default	spell	Necropolis Park	NP	playerNDeck					15															Play as a Command Card. All Creatures on this space bribable by Babes can't fight and don't count for control of the space. Place them off to one side. They can still be attacked by secondary attackers. Costs 1 Stone to use.		
NP_MorbsRevengeSpellCommon2.png	Morb's Revenge	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-MorbsRevenge.png	default	spell	Necropolis Park	NP	playerNDeck					3															Dispels any Spell or Magic Item that Brom painted. In addition, the caster of the spell must discard 2 double-bordered cards.		
NP_ShadowBankJobSpellCommon2.png	Shadow Bank Job	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-ShadowBankJob.png	default	spell	Necropolis Park	NP	playerNDeck					3															Play when an opponent plays a Gold Bribery Card. The bribery is cancelled and YOU get the Bribery Card to use until the end of this combat. If you do not use the Bribery Card by the end of this combat, it is discarded to the owner's discard pile.		
NP_ShadowBeerHeistSpellUncom3.png	Shadow Beer Heist	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-ShadowBeerHeist.png	default	spell	Necropolis Park	NP	playerNDeck					4															Play when an opponent plays a Beer Bribery Card. The bribery is cancelled and YOU get the Bribery Card to use until the end of this combat. If you do not use the Bribery Card by the end of this combat, it is discarded to the owner's discard pile.		
NP_ShadowPantyRaidSpellUncom3.png	Shadow Panty Raid	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-ShadowPantyRaid.png	default	spell	Necropolis Park	NP	playerNDeck					6															Play when an opponent plays a Babes Bribery Card. The bribery is cancelled and YOU get the Bribery Card to use until the end of this combat. If you do not use the Bribery Card by the end of this combat, it is discarded to the owner's discard pile.		
NP_TheOlSwitcherooSpellCommon2.png	The Ol' Switcheroo	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-TheOlSwitcheroo.png	default	spell	Necropolis Park	NP	playerNDeck					21															Play when one of your Shields is attacked. Before creating your Combat Hand, you may switch the Shield and its contents with one of your unturned Shields. Both Shields involved in the Switch end the combat turned. Costs 1 Power Stone to use.		
NP_TotalChaosSpellUncom1.png	Total Chaos	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-TotalChaos.png	default	spell	Necropolis Park	NP	playerNDeck					6															Play before Command Cards are shown. Roll 1d6. On a 3+, your opponent plays your Combat Hand and you play his. Secondary attackers must be played gainst unbeaten Creatures, if possible. After combat, give the cards back before determining control of the space.		
NP_URFirstSpellCommon2.png	U. R. First	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-URFirst.png	default	spell	Necropolis Park	NP	playerNDeck					12															Play during the Movement and Combat Phase. Pick an opponent's unturned Shield. Opponent must use that Shield during his next movement option.		
NP_WarwicksConversionSpellCommon2.png	Warwick's Conversion	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-WarwicksConversion.png	default	spell	Necropolis Park	NP	playerNDeck					17															Play during a primary match-up. The Creature you just played switches to ANY one Creature Class of your choice for the remainder of combat.		
RE_StandardBearerBromsAngelic13ShieldRare2.png	Standard Bearer Brom's Angelic 13	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsAngelic13.png	default	standard bearer	Revised Edition	RE	playerNDeck					13															All your Creatures are +3 Vitality vs. Flyers.		
RE_StandardBearerBromsAngelic19ShieldUncommon1.png	Standard Bearer Brom's Angelic 19	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsAngelic19.png	default	standard bearer	Revised Edition	RE	playerNDeck					19															Any Creature lost in combat from this Shield may be returned to your Storage Hand for one Power Stone		
RE_StandardBearerBromsDemonic04ShieldUncommon1.png	Standard Bearer Brom's Demonic 04	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsDemonic04.png	default	standard bearer	Revised Edition	RE	playerNDeck					4															+2 when attacking		
RE_StandardBearerBromsDemonic19ShieldRare2.png	Standard Bearer Brom's Demonic 19	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsDemonic19.png	default	standard bearer	Revised Edition	RE	playerNDeck					19															Opponent must declare the Size of his/her first Creature in combat.		
RE_StandardBearerBromsDragon15ShieldUncommon1.png	Standard Bearer Brom's Dragon 15	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsDragon15.png	default	standard bearer	Revised Edition	RE	playerNDeck					15															All ranged attacks in combat (both sides) are -1 strength.		
RE_StandardBearerBromsDragon19ShieldRare2.png	Standard Bearer Brom's Dragon 19	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsDragon19.png	default	standard bearer	Revised Edition	RE	playerNDeck					19															For 1 Power Stone, you can change a Creature's border color in a match-up.		
RE_StandardBearerBromsSkull16ShieldUncommon1.png	Standard Bearer Brom's Skull 16	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsSkull16.png	default	standard bearer	Revised Edition	RE	playerNDeck					16															+2 Vitality to your Creatures' off-color bonuses.		
RE_StandardBearerBromsSkull21ShieldRare2.png	Standard Bearer Brom's Skull 21	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerBromsSkull21.png	default	standard bearer	Revised Edition	RE	playerNDeck					21															-3 CMP to channeling (both sides)		
RE_StandardBearerMaitzsInsect14ShieldUncommon1.png	Standard Bearer Maitz's Insect 14	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerMaitzsInsect14.png	default	standard bearer	Revised Edition	RE	playerNDeck					14															When attacking with this Shield, add 3 to your Vitality total for control of the space.		
RE_StandardBearerMaitzsInsect16ShieldRare2.png	Standard Bearer Maitz's Insect 16	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerMaitzsInsect16.png	default	standard bearer	Revised Edition	RE	playerNDeck					16															No bribery vs. Creatures under this Shield.		
RE_StandardBearerMaitzsLightning04ShieldUncommon1.png	Standard Bearer Maitz's Lightning 04	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerMaitzsLightning04.png	default	standard bearer	Revised Edition	RE	playerNDeck					4															Opponent must declare the Type (border color) of his/her first Creature in combat.		
RE_StandardBearerMaitzsLightning14ShieldRare2.png	Standard Bearer Maitz's Lightning 14	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerMaitzsLightning14.png	default	standard bearer	Revised Edition	RE	playerNDeck					14															+2 when defending		
RE_StandardBearerPloogsChicken05ShieldUncommon1.png	Standard Bearer Ploog's Chicken 05	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerPloogsChicken05.png	default	standard bearer	Revised Edition	RE	playerNDeck					5															When defending, add 3 strength to all your ranged attacks during combat.		
RE_StandardBearerPloogsChicken12ShieldRare2.png	Standard Bearer Ploog's Chicken 12	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerPloogsChicken12.png	default	standard bearer	Revised Edition	RE	playerNDeck					12															Dispel opponent's Command Card for one Power Stone.		
RE_StandardBearerPloogsOx05ShieldUncommon1.png	Standard Bearer Ploog's Ox 05	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerPloogsOx05.png	default	standard bearer	Revised Edition	RE	playerNDeck					5															When defending, add 3 strength to all your ranged attacks.		
RE_StandardBearerPloogsOx19ShieldRare2.png	Standard Bearer Ploog's Ox 19	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerPloogsOx19.png	default	standard bearer	Revised Edition	RE	playerNDeck					19															+3 to ranged when attacking		
RE_StandardBearerWarholasSnakes06ShieldUncommon1.png	Standard Bearer Warhola's Snakes 06	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerWarholasSnakes06.png	default	standard bearer	Revised Edition	RE	playerNDeck					6															Creatures under this Shield win all pushes in match-ups.		
RE_StandardBearerWarholasSnakes17ShieldRare2.png	Standard Bearer Warhola's Snakes 17	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-StandardBearerWarholasSnakes17.png	default	standard bearer	Revised Edition	RE	playerNDeck					17															All channeling to your Creatures gain +2 CMP.		
DI_StandardBearerBromsGoblin11ShieldRare3.png	Standard Bearer Brom's Goblin 11	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-StandardBearerBromsGoblin11.png	default	standard bearer	Dagger Isle	DI	playerNDeck					11															-3 Vitality to opposing Creatures' Terrain bonuses. No Terrain bonus may be reduced below		
DI_StandardBearerBromsGoblin16ShieldRare2.png	Standard Bearer Brom's Goblin 16	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-StandardBearerBromsGoblin16.png	default	standard bearer	Dagger Isle	DI	playerNDeck					16															+1 Vitality to all creature terrain bonuses		
DN_DemBonesStandard15ShieldStandardBearerU1.png	Standard Bearer Dem Bones 15	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-StandardBearerDemBones15.png	default	standard bearer	Drifter's Nexus	DN	playerNDeck					15															Spend 1 Power Stone to change any bribery icon to any other bribery icon during combat.		
DN_DemBonesStandard19ShieldStandardBearerR2.png	Standard Bearer Dem Bones 19	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-StandardBearerDemBones19.png	default	standard bearer	Drifter's Nexus	DN	playerNDeck					19															+2 Vitality to all your Creatures with at least one bribery icon.		
NP_EgyptianmotifStandard11ShieldStandardBearerUncom3.png	Egyptian motif Standard 11	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-EgyptianMotifStandard11.png	default	standard bearer	Necropolis Park	NP	playerNDeck					11															Gain 1 Power Stone every time this Shield wins a combat.		
NP_EgyptianmotifStandard25ShieldStandardBearerUncom3.png	Egyptian motif Standard 25	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-EgyptianMotifStandard25.png	default	standard bearer	Necropolis Park	NP	playerNDeck					25															Spend 1 Power Stone to cancel any Creature's AOE attack.		
RE_CarregAmrothStrongholdCStrongholdStarter-horizontal.png	Carreg Amroth Center	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-CarregAmrothCenter.png	default	stronghold	Revised Edition	RE	playerNDeck																				+5 Vitality to defending Creatures.		
RE_CarregAmrothStrongholdLStrongholdStarter-horizontal.png	Carreg Amroth Left	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-CarregAmrothLeft.png	default	stronghold	Revised Edition	RE	playerNDeck																				+5 Vitality to defending Creatures.		
RE_CarregAmrothStrongholdRStrongholdStarter-horizontal.png	Carreg Amroth Right	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-CarregAmrothRight.png	default	stronghold	Revised Edition	RE	playerNDeck																				+5 Vitality to defending Creatures.		
RE_KhnumianStrongholdCStrongholdStarter-horizontal.png	Khnumian C	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-KhnumianC.png	default	stronghold	Revised Edition	RE	playerNDeck																				+3 Vitality to defending Creatures. No flying allowing to this space.		
RE_KhnumianStrongholdLStrongholdStarter-horizontal.png	Khnumian L	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-KhnumianL.png	default	stronghold	Revised Edition	RE	playerNDeck																				+3 Vitality to defending Creatures.		
RE_KhnumianStrongholdRStrongholdStarter-horizontal.png	Khnumian R	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-KhnumianR.png	default	stronghold	Revised Edition	RE	playerNDeck																				+3 Vitality to defending Creatures.		
RE_SabuAmantekCStrongholdStarter-horizontal.png	Sabu Amantek C	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SabuAmantekC.png	default	stronghold	Revised Edition	RE	playerNDeck																				+4 Vitality to defending Creatures. +2 to your ranged attacks.		
RE_SabuAmantekLStrongholdStarter-horizontal.png	Sabu Amantek L	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SabuAmantekL.png	default	stronghold	Revised Edition	RE	playerNDeck																				+3 Vitality to defending Creatures. +2 to your ranged attacks.		
RE_SabuAmantekRStrongholdStarter-horizontal.png	Sabu Amantek R	fpg-guardians/revised-edition/FpgGuardians-RevisedEdition-SabuAmantekR.png	default	stronghold	Revised Edition	RE	playerNDeck																				+3 Vitality to defending Creatures. +2 to your ranged attacks.		
DI_FreebooterStronghold2skullCenterStrongholdRare3-horizontal.png	Freebooter's Stronghold C	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FreebootersStrongholdC.png	default	stronghold	Dagger Isle	DI	playerNDeck																				+6 Vitality to defending Creatures.		
DI_FreebooterStronghold3cannonleftStrongholdRare3-horizontal.png	Freebooter's Stronghold L	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FreebootersStrongholdL.png	default	stronghold	Dagger Isle	DI	playerNDeck																				+4 Vitality to defending Creatures. Counts as River & Lakes.		
DI_FreebooterStronghold1cannonrightStrongholdRare3-horizontal.png	Freebooter's Stronghold R	fpg-guardians/dagger-isle/FpgGuardians-DaggerIsle-FreebootersStrongholdR.png	default	stronghold	Dagger Isle	DI	playerNDeck																				+4 Vitality to defending Creatures. Counts as River & Lakes.		
DN_DriftersNexusStrongholdcStrongholdR3-horizontal.png	Drifter's Nexus Stronghold C	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-DriftersNexusStrongholdC.png	default	stronghold	Drifter's Nexus	DN	playerNDeck																				1d6+1 Vitality to defending Creatures. Roll once before combat.		
DN_DriftersNexusStrongholdlStrongholdR3-horizontal.png	Drifter's Nexus Stronghold L	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-DriftersNexusStrongholdL.png	default	stronghold	Drifter's Nexus	DN	playerNDeck																				1d6+1 Vitality to defending Creatures. Roll once before combat.		
DN_DriftersNexusStrongholdrStrongholdR3-horizontal.png	Drifter's Nexus Stronghold R	fpg-guardians/drifters-nexus/FpgGuardians-DriftersNexus-DriftersNexusStrongholdR.png	default	stronghold	Drifter's Nexus	DN	playerNDeck																				1d6+1 Vitality to defending Creatures. Roll once before combat.		
NP_NecropolisParkCStrongholdUncom2-horizontal.png	Necropolis Park C	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-NecropolisParkC.png	default	stronghold	Necropolis Park	NP	playerNDeck																				+3 Vitality to defenders. All Undead lost in combat on this card go to your Undead Creature Pen instead of the discard pile.		
NP_NecropolisParkLStrongholdUncom2-horizontal.png	Necropolis Park L	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-NecropolisParkL.png	default	stronghold	Necropolis Park	NP	playerNDeck																				+3 Vitality to defenders. All Undead lost in combat on this card go to your Undead Creature Pen instead of the discard pile.		
NP_NecropolisParkRStrongholdUncom2-horizontal.png	Necropolis Park R	fpg-guardians/necropolis-park/FpgGuardians-NecropolisPark-NecropolisParkR.png	default	stronghold	Necropolis Park	NP	playerNDeck																				+3 Vitality to defenders. All Undead lost in combat on this card go to your Undead Creature Pen instead of the discard pile.		
