databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	archetype	faction	cost	attack	defense	health	damage	level	artId	frame	flavour	text
lon-icewell-commander-cost-instead	Icewell Commander	cost instead.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IcewellCommander.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IcewellCommander.jpg	default	Unit	Norrath	0	playerNDeck				1	1	2	7				No plan survives contact with the enemy. We must be prepared for anything.	When you play this unit, you may search your deck for a dwarf unit card that costs 3 or less and take it into your hand. [Good] Play it to the same quest for no
lon-igneous-adept-this-unit-gets-1-damage-bonus-while-it-s-attacking	Igneous Adept	This unit gets +1 damage bonus while it's attacking.	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-IgneousAdept.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-IgneousAdept.jpg	default	Unit	Oathbound	1	playerNDeck	Mage	Pet	3	1	1	1	2				Despite its fragility, this servant of fire burns hotly at close proximity.	This unit gets +1 damage bonus while it's attacking.
lon-igneous-savant	Igneous Savant		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-IgneousSavant.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-IgneousSavant.jpg	default	Unit	Oathbound	0	playerNDeck	Mage	Pet	5	3	2	3	2		100004602		This fierce summon has a strong affinity to others of its kind and is strengthened by their numbers.	This unit gets +1 damage bonus for each of its owner's other fire cards.
lon-iksar-abductor	Iksar Abductor		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarAbductor.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarAbductor.jpg	default	Unit	Norrath	0	playerNDeck				12	12	13	2				Make camp in the Emerald Jungle too close to an Iksar outpost, and you're liable to wake up in a burlap sack.	[ATT] [DEF] Remove a vigilance token from this unit >> Exert an opposing combatant.
lon-iksar-anchorite	Iksar Anchorite		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarAnchorite.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarAnchorite.jpg	default	Unit	Norrath	0	playerNDeck				10	10	11	0				Some choose to live alone, away from the rest of society. Often, it's best to leave them that way.	[MAIN] Remove a vigilance token from this unit and exert it >> Exert an opposing ability.
lon-iksar-bandit	Iksar Bandit		legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-IksarBandit.jpg	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-IksarBandit.jpg	default	Unit	Inquisitor	3	playerNDeck	Fighter			11	11	12	1				It must be so exhausting, traveling so far with such a heavy purse. Let me lighten your load.	Whenever combat begins involving this unit, if friendly combatants outnumber opposing combatants, exert an opposing combatant.
lon-iksar-betrayer-my-loyalty-is-to-the-brood-of-di-zok-no-matter-where-i-came-from	Iksar Betrayer	My loyalty is to the Brood of Di'zok, no matter where I came from!	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarBetrayer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarBetrayer.jpg	default	Unit	Norrath	0	playerNDeck				2	2	3	8					[ATT] Exert this unit >> You get +1 total attack for each friendly combatant.
lon-iksar-brigand-the-thieves-guild-of-cabilis-claims-another-unwary-victim	Iksar Brigand	The Thieves' Guild of Cabilis claims another unwary victim.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarBrigand.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarBrigand.jpg	default	Unit	Norrath	0	playerNDeck				8	8	9	14					[ATT] Remove a vigilance token from this unit and exert it >> Deal 1 damage to an opposing combatant.
lon-iksar-collaborator	Iksar Collaborator		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarCollaborator.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarCollaborator.jpg	default	Unit	Norrath	0	playerNDeck				3	3	4	9				Some of us believe that a mutual arrangement with the Sarnak can be beneficial.	[DEF] Exert this unit >> You get +1 total defense for each friendly combatant.
lon-iksar-corruptor	Iksar Corruptor		legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-IksarCorruptor.jpg	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-IksarCorruptor.jpg	default	Unit	Inquisitor	3	playerNDeck	Fighter			7	7	8	13				Evil is just a label branded on the truths that threaten those in power.	Whenever a player attempts this unit's quest, that player gains 2 shadow faction.
lon-iksar-defiler-surrounded-by-silence-and-darkness-she-sowed-the-seeds-of-shadow	Iksar Defiler	Surrounded by silence and darkness, she sowed the seeds of shadow.	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarDefiler.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarDefiler.jpg	default	Unit	Against the Void	6	playerNDeck	Priest			8	8	11	13					This unit gets +2 health while at a quest where there are no opposing level tokens.
lon-iksar-footpad-always-be-on-the-lookout-for-treachery-in-these-dark-swamps	Iksar Footpad	Always be on the lookout for treachery in these dark swamps.	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarFootpad.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarFootpad.jpg	default	Unit	Against the Void	6	playerNDeck	Priest	Iksar		2	2	5	7					This unit gets +2 attack while at a quest where there are no opposing level tokens.
lon-iksar-monk	Iksar Monk		legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarMonk.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarMonk.jpg	default	Unit	Against the Void	6	playerNDeck	Priest			3	3	6	8				Certain rites among the Iksar are too sacred to be revealed to outsiders.	This unit gets +2 defense while at a quest where there are no opposing level tokens.
lon-iksar-necromancer-entering-this-prison-will-be-your-last-mistake	Iksar Necromancer	Entering this prison will be your last mistake!	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarNecromancer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarNecromancer.jpg	default	Unit	Norrath	0	playerNDeck				12	12	15	10					[MAIN] Exert this unit >> Deal 1 damage to an opposing unit for each shadow unit at the same quest.
lon-iksar-pariah-the-path-of-the-outcast-is-lonely-cold-and-perilous	Iksar Pariah	The path of the outcast is lonely, cold, and perilous.	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarPariah.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-IksarPariah.jpg	default	Unit	Against the Void	6	playerNDeck	Priest			7	7	10	12					This unit gets +1 damage bonus while at a quest where there are no opposing level tokens.
lon-iksar-sailor	Iksar Sailor		legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-IksarSailor.jpg	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-IksarSailor.jpg	default	Unit	Inquisitor	3	playerNDeck	Fighter	Iksar		9	9	10	15				Famous epics of swashbuckling adventure on the high seas fail to capture the true nature of daily life aboard ship.	[ATT][DEF] Remove a vigilance token from this unit and exert it >> Ready another friendly combatant.
lon-iksar-sorcerer-some-rituals-are-so-potent-they-are-best-performed-in-isolation	Iksar Sorcerer	Some rituals are so potent, they are best performed in isolation.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarSorcerer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IksarSorcerer.jpg	default	Unit	Norrath	0	playerNDeck				5	5	8	10					While this unit is at a quest where there are no opposing level tokens, he gets +2 attack, +2 defense, and +1 damage bonus.
lon-illusory-pest	Illusory Pest		legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-IllusoryPest.jpg	legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-IllusoryPest.jpg	default	Unit	Dragonbrood	11	playerNDeck	Mage			9	9	1	15				The key to a good illusion is to conjure something so horrific that the victim simply can't make himself ignore it, even if he knows it to be false.	Whenever this unit begins attacking, choose an opposing combatant. It gets -1 health until the end of the combat.
lon-impaler-wasp-when-the-linked-unit-is-destroyed-you-gain-2-power	Impaler Wasp	When the linked unit is destroyed, you gain 2 power.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImpalerWasp.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImpalerWasp.jpg	default	Unit	Norrath	0	playerNDeck				15	15	1	6				The stingers of these wasps are so large and powerful that some abandoned victims are thought to have been run through by a sword or lance.	[MAIN] Choose an opposing unit >> Link this unit to that unit.
lon-imperial-advisor	Imperial Advisor		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImperialAdvisor.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImperialAdvisor.jpg	default	Unit	Norrath	0	playerNDeck				9	9	10	15				Every problem has a simple solution, my liege, the question is how to find that.	Whenever you play another Sarnak unit, gain 1 power.
lon-imperial-crypt-guardian-this-unit-gets-1-defense-for-each-opposing-unit-at-the-same-quest	Imperial Crypt Guardian	This unit gets +1 defense for each opposing unit at the same quest.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImperialCryptGuardian.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImperialCryptGuardian.jpg	default	Unit	Norrath	0	playerNDeck				15	15	2	13				We guard the ancient history of Old Sebilis.	This unit gets +1 defense for each opposing unit at the same quest.
lon-imperial-wardog-all-friendly-b-sarnak-b-units-at-the-same-quest-get-1-attack	Imperial Wardog	All friendly <b>Sarnak</b> units at the same quest get +1 attack.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImperialWardog.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImperialWardog.jpg	default	Unit	Norrath	0	playerNDeck				5	5	6	11				All friendly Sarnak units at the same quest get +1 attack.	
lon-impetuous-rover-her-fluidity-of-motion-could-stop-an-opponent-dead-in-his-tracks	Impetuous Rover	Her fluidity of motion could stop an opponent dead in his tracks.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImpetuousRover.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImpetuousRover.jpg	default	Unit	Norrath	0	playerNDeck				15	15	4	2					Whenever you exert this unit for attack or defense, exert a damaged opposing unit combatant.
lon-imposing-dragon	Imposing Dragon		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImposingDragon.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ImposingDragon.jpg	default	Unit	Norrath	0	playerNDeck				1	1	4	2				It's the natural order of things for those who are not dragons to be afraid of those who are.	Whenever a non-dragon unit at this unit's quest becomes exerted, deal 1 damage to it.
lon-inexperienced-officer	Inexperienced Officer		legends-of-norrath/travelers/LegendsOfNorrath-Travelers-InexperiencedOfficer.jpg	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-InexperiencedOfficer.jpg	default	Unit	Travelers	8	playerNDeck	Fighter			9	9	8	10		100013289		'Alright, listen up, men! I know you're scared. I used to be standing where you are now. But if you train hard and do as I say, one day you might be standing where I am.'	Whenever combat ends involving this unit and an opposing avatar, if you won the combat, shift this unit into Exalted Captain.
lon-initiate-of-zek-our-worship-is-battle-our-calling-is-war	Initiate of Zek	Our worship is battle, our calling is war.	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-InitiateOfZek.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-InitiateOfZek.jpg	default	Unit	Against the Void	6	playerNDeck	Priest			13	13	0	2					Whenever this unit becomes ready, you gain 1 shadow faction.
lon-innoruuk-prince-of-hate	Innoruuk	Prince of Hate	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Innoruuk.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Innoruuk.jpg	default	Unit	Norrath	0	playerNDeck				5	5	1	0					[MAIN] Exert this unit and choose an opposing item >> Exert that item. If there's a token on this unit, put that item in its owner's hand. If there are three tokens on this unit, destroy that item ins
lon-insatiable-devourer	Insatiable Devourer		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-InsatiableDevourer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-InsatiableDevourer.jpg	default	Unit	Norrath	0	playerNDeck				13	13	3	5				The abomination's enormous mouth curled upward unmistakably. And with that smile, it consumed its victim.	[ATT][DEF] Exert this unit >> Your combat opponent discards a card.
lon-inspiring-dwarf	Inspiring Dwarf		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-InspiringDwarf.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-InspiringDwarf.jpg	default	Unit	Oathbound	0	playerNDeck		Dwarf	4	3	3	3	0				'Do ye not recognize th' helm of yer poor dead father, Bobbin Brumsbold? Aren't ye shamed at how Kalga Ireaxe proudly bears it?' --Carlin Stoutheart, belligerent Dwarf	Whenever this unit is exerted for attack, heal 1 damage on a friendly unit at the same quest.
lon-inspiring-veteran-get-up-those-ladders-and-take-your-positions-the-enemy-is-coming	Inspiring Veteran	'Get up those ladders and take your positions! The enemy is coming!'	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-InspiringVeteran.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-InspiringVeteran.jpg	default	Unit	Norrath	0	playerNDeck				3	3	2	4					All other friendly units at this unit's quest get +1 attack and +1 defense.
lon-invading-troll	Invading Troll		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-InvadingTroll.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-InvadingTroll.jpg	default	Unit	Norrath	0	playerNDeck				0	0	7	5		100006760		Farmers make the food, then we take it and burn down their village. They'll rebuild it again before we get hungry.	This unit gets +3 attack while no other friendly units are at the same quest.
lon-island-panther-don-t-let-a-black-cat-cross-your-path-it-s-really-bad-luck	Island Panther	Don't let a black cat cross your path. It's really bad luck.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IslandPanther.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IslandPanther.jpg	default	Unit	Norrath	0	playerNDeck				11	11	12	1					Whenever an opponent applies an ability at this unit's quest, destroy an item on that player's avatar.
lon-island-panther-many-have-gone-to-the-island-in-search-of-treasure-few-have-returned	Island Panther	Many have gone to the island in search of treasure. Few have returned.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IslandPanther-2.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-IslandPanther-2.jpg	default	Unit	Norrath	0	playerNDeck				10	10	1	15					Whenever an opponent applies an ability at this unit's quest, destroy an item on that player's avatar.
lon-jevik-isqual-faithful-friend	Jevik Isqual	Faithful Friend	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-JevikIsqual.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-JevikIsqual.jpg	default	Unit	Norrath	0	playerNDeck				2	2	2	4				Sir Jevik became a good friend and companion to Firiona Vie. He loved her all that time, and finally left when he could no longer bear the weight of his emotions.	Whenever your avatar is about to be dealt damage outside of combat, you may deal that damage to this unit instead.
lon-jonas-sweal	Jonas Sweal		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-JonasSweal.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-JonasSweal.jpg	default	Unit	Norrath	0	playerNDeck				14	14	1	3				Legends tell of an evil necromancer who preferred the bones of the villagers of the western plains of Karana, and who resolved to create new corpses for his dark rituals.	[MAIN] Exert your avatar >> This unit begins a raid alone against an opposing avatar.
lon-jracol-binari-healers-are-always-in-demand-and-jracol-is-no-exception	Jracol Binari	Healers are always in demand, and Jracol is no exception.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-JracolBinari.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-JracolBinari.jpg	default	Unit	Norrath	0	playerNDeck				9	9	15	1				At the start of your turn, heal 2 damage on another friendly unit.	
lon-kaedrin-ironforge	Kaedrin Ironforge		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaedrinIronforge.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaedrinIronforge.jpg	default	Unit	Norrath	0	playerNDeck				13	13	2	11				Everyone has a talent, and that talent is in dire need for my city of Qeynos.	[ATT][DEF] Discard a tactic card >> Take a tactic card from your discard pile into your hand.
lon-kaladim-chieftain-all-your-undamaged-units-at-the-same-quest-get-1-damage-bonus	Kaladim Chieftain	All your undamaged units at the same quest get +1 damage bonus.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimChieftain.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimChieftain.jpg	default	Unit	Norrath	0	playerNDeck				1	1	3	7				Do as he says, and you'll all go home happy. Disobey him, and you might not go home at all.	
lon-kaladim-miner-get-rich-maybe-quick-certainly-not	Kaladim Miner	Get rich? Maybe. Quick? Certainly not.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimMiner.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimMiner.jpg	default	Unit	Norrath	0	playerNDeck				2	2	4	8					Whenever you apply an ability at this unit's quest, draw a card.
lon-kaladim-sergeant-all-your-undamaged-units-at-this-quest-get-1-attack-and-1-defense	Kaladim Sergeant	All your undamaged units at this quest get +1 attack and +1 defense.	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-KaladimSergeant.jpg	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-KaladimSergeant.jpg	default	Unit	Oathbreaker	4	playerNDeck	Mage			2	2	4	9				Here you are all equally worthless.	All your undamaged units at this quest get +1 attack and +1 defense.
lon-kaladim-templar	Kaladim Templar		legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-KaladimTemplar.jpg	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-KaladimTemplar.jpg	default	Unit	Oathbreaker	4	playerNDeck	Mage			15	15	1	6		100007258		The restorative powers of faith are not merely internal, and can affect more than the soul.	When you play this unit, heal 1 damage on a friendly unit.
lon-kaladim-trooper	Kaladim Trooper		legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-KaladimTrooper.jpg	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-KaladimTrooper.jpg	default	Unit	Oathbreaker	4	playerNDeck	Mage										No time for rest when the battle is on. Pause for even a moment, and someone is liable to give you all the rest you'll ever need.	
lon-kaladim-warrior	Kaladim Warrior		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimWarrior.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimWarrior.jpg	default	Unit	Norrath	0	playerNDeck				3	3	5	10				The times he felt most full of life were the times we was taking it from others.	Whenever another unit at the same quest is destroyed, ready this unit.
lon-kaladim-wizard	Kaladim Wizard		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimWizard.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KaladimWizard.jpg	default	Unit	Norrath	0	playerNDeck				14	14	0	5				His bravery was inspirational to all around him. Crazy, but inspirational.	[MAIN][DEF] Exert this unit >> Ready another undamaged friendly unit at the same quest.
lon-kalf-sturla	Kalf Sturla		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KalfSturla.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KalfSturla.jpg	default	Unit	Norrath	0	playerNDeck				4	4	7	9		100009821		The goblins of Everfrost are fond of beads, bones, and skulls, which Sturla uses as magical foci.	Whenever combat begins involving a friendly goblin unit, heal 1 damage on all friendly goblin combatants.
lon-karana	Karana		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karana.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karana.jpg	default	Unit	Norrath	0	playerNDeck				8	8	4	2		100006877		Whenever a player is about to gain power, if this unit is exerted, that player gains 1 less power.	Play this unit exerted.
lon-karana-rain-keeper	Karana	Rain Keeper	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karana-2.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karana-2.jpg	default	Unit	Norrath	0	playerNDeck				3	3	15	0		100013942		Karana is known as the Rainkeeper. He can unleash both the life-giving power of rain and the destructive force of sandstorms and hurricanes.	At the start of your turn, if there's a token on this unit, gain 1 power. If there are three tokens on this unit, gain 2 power instead.
lon-karlemayn-2	Karlemayn		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karlemayn.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karlemayn.jpg	default	Unit	Norrath	0	playerNDeck	Mage	Gnome		8	8	10	0				Her days in Oathbound service complete, the mistress of elemental magic now roams Norrath according to her own whims.	Whenever you win a combat involving this unit, put an opposing unit in its owner's hand.
lon-karlemayn-elemental-mistress	Karlemayn	Elemental Mistress	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karlemayn-2.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Karlemayn-2.jpg	default	Unit	Norrath	0	playerNDeck	Mage	Gnome		14	14	15	4				The Inquisitors of the Tribunal bear a heavy burden. We must all serve Order in our own manner.	[MAIN] Pay 3 power >> Exert a unit.
lon-kelethin-nightgazer	Kelethin Nightgazer		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinNightgazer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinNightgazer.jpg	default	Unit	Norrath	0	playerNDeck				10	10	12	1				Under a full moon or a starless, overcast sky, a night watchman must let nothing escape his notice.	Whenever this unit moves to a different quest, it gets +1 damage bonus until the end of the turn.
lon-kelethin-orcflayer	Kelethin Orcflayer		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinOrcflayer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinOrcflayer.jpg	default	Unit	Norrath	0	playerNDeck				8	8	10	15				Orcs are really just a specialty; he'll flay anyone that threatens his settlement.	Whenever this unit moves to a different quest, it gets +2 attack until the end of the turn.
lon-kelethin-shieldbearer-he-s-got-you-covered	Kelethin Shieldbearer	He's got you covered.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinShieldbearer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinShieldbearer.jpg	default	Unit	Norrath	0	playerNDeck				11	11	13	14					Whenever this unit moves to a different quest, it gets a +1 rune in each combat until the end of the turn.
lon-kelethin-sunweaver-she-s-brilliant-in-every-sense-of-the-word	Kelethin Sunweaver	She's brilliant in every sense of the word.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinSunweaver.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinSunweaver.jpg	default	Unit	Norrath	0	playerNDeck				10	10	12	1					Whenever this unit moves to a different quest, destroy an exerted opposing unit at that quest.
lon-kelethin-treestrider-for-the-natives-of-kelethin-heights-are-as-natural-as-breathing	Kelethin Treestrider	For the natives of Kelethin, heights are as natural as breathing.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinTreestrider.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KelethinTreestrider.jpg	default	Unit	Norrath	0	playerNDeck				9	9	11	0					Whenever this unit moves to a different quest, it gets +2 defense until the end of the turn.
lon-kelpmaiden-mermaid	Kelpmaiden Mermaid		legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-KelpmaidenMermaid.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-KelpmaidenMermaid.jpg	default	Unit	Against the Void	6	playerNDeck	Scout			2	2	15	1				At the start of your turn, gain 1 light faction.	
lon-kenoch-macdunham-2	Kenoch MacDunham		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KenochMacDunham.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KenochMacDunham.jpg	default	Unit	Norrath	0	playerNDeck				1	1	11	13		100013551		'I dinna want a fight. Unless ye be lookin' fer a fight. Then let's have one, and let's make it a good one.'	Whenever combat begins involving this unit, your combat opponent deals 1 damage to one of his unit combatants.
lon-kerran-amira-guardian	Kerran Amira Guardian		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranAmiraGuardian.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranAmiraGuardian.jpg	default	Unit	Norrath	0	playerNDeck				7	7	15	13				As useful as it is to have a Kerran pride on your side, the even greater benefit is to not have them against you.	Whenever your avatar begins defending, you may discard a card and exert one of your Kerra units. If you do, withdraw your avatar from the combat.
lon-kerran-bruiser	Kerran Bruiser		legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-KerranBruiser.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-KerranBruiser.jpg	default	Unit	Vengeful Gods	9	playerNDeck	Fighter			11	11	10	12		100013472		He says he's never looking for a fight, but always seems to find one just the same.	When you play this unit during your turn, your avatar begins combat against an opposing avatar.
lon-kerran-chieftain-the-strength-of-the-pride-is-made-up-of-more-than-simple-numbers	Kerran Chieftain	The strength of the pride is made up of more than simple numbers.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranChieftain.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranChieftain.jpg	default	Unit	Norrath	0	playerNDeck				11	11	3	1				For each Kerra unit you have in play, your avatar gets +1 attack and +1 defense.	
lon-kerran-clawknight-the-grizzled-old-warrior-had-more-lives-than-a-cat	Kerran Clawknight	The grizzled old warrior had more lives than a cat.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranClawknight.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranClawknight.jpg	default	Unit	Norrath	0	playerNDeck				1	1	9	7				Your avatar gets +1 damage bonus for each quest where you have a Kerra unit in play.	
lon-kerran-fury	Kerran Fury		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranFury.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranFury.jpg	default	Unit	Norrath	0	playerNDeck				9	9	8	10				Nature's rage courses through these fearsome creatures; they are her fury incarnate.	Whenever this unit takes a point of damage, withdraw it from combat and move it to a different quest.
lon-kerran-warden-feel-the-forest-s-fury	Kerran Warden	Feel the forest's fury!	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranWarden.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KerranWarden.jpg	default	Unit	Norrath	0	playerNDeck				7	7	1	3					Whenever you win a combat involving this unit, heal 1 damage on it. If you have influence, heal 1 damage on all friendly combatants instead.
lon-kesla-the-revenant-the-sorcerer	Kesla the Revenant	The Sorcerer	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KeslaTheRevenant.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KeslaTheRevenant.jpg	default	Unit	Norrath	0	playerNDeck				0	0	3	14		100004529		All your undead units get +1 attack.	
lon-kinfire-dragon	Kinfire Dragon		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KinfireDragon.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KinfireDragon.jpg	default	Unit	Norrath	0	playerNDeck				5	5	13	11				The ranger spotted the bones on the rocks and turned his party around, but it was too late. The dragon already knew they were there.	When you play this unit, destroy an opposing unit for each of your dragon units.
lon-king-naythox-thex-ruler-of-neriak	King Naythox Thex	Ruler of Neriak	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KingNaythoxThex.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KingNaythoxThex.jpg	default	Unit	Norrath	0	playerNDeck				2	2	8	10				All friendly shadow elf units get +1 attack.	
