databaseId	name	imageUrl	cardBack	type	acceleration	accelerationFixed	accelerationScaling	alterEgoHandSizeModifier	amplify	cerebroId	classification	crisis	globalHandSizeModifier	handSize	hazard	heroHandSizeModifier	hitPointsFixed	hitPointsScaling	identityHitPointsModifier	marvelcdbId	nemesisMinion	permanent	set	stage	starting	startingThreatFixed	startingThreatScaling	subname	toughness	traits	uses	victory
eea92148-a9d4-5e1f-a7db-3da265cabfbf	Haymaker	marvel-champions/official/MarvelChampions-Official-Haymaker.jpg	player	Event						01087	Basic									01087	false	false	official		false				false	Attack		
eed4fa8b-95c6-5ea9-abcc-8214a70bd966	Magic Blast	marvel-champions/doctor-strange/MarvelChampions-DoctorStrange-MagicBlast.jpg	player	Event						09004	Hero									09004	false	false	Doctor Strange		false				false	Attack,Spell		
eedcbd12-1b47-5352-9d64-f05031b4a64a	Clan Akkaba Zealot	marvel-champions/clan-akkaba/MarvelChampions-ClanAkkaba-ClanAkkabaZealot.jpg	encounter	Minion						45161	Encounter						3			45161	false	false	Clan Akkaba		false				false	Clan Akkaba		
eedd5028-c5c0-5525-9e14-2124e4f6ba3b	Holding Cell	marvel-champions/m-o-d-o-k/MarvelChampions-MODOK-HoldingCell-4.jpg	multi_sided	Environment						50108A	Encounter									50108a	false	false	M.O.D.O.K.		false				false			
eedd5028-c5c0-5525-9e14-2124e4f6ba3b	Strong Inhuman	marvel-champions/m-o-d-o-k/MarvelChampions-MODOK-StrongInhuman.jpg	multi_sided	Ally						50108B	Encounter						7			50108b	false	false	M.O.D.O.K.		false				true	Inhuman,Rescued		
ef0bbde2-da4f-5287-9e18-27c0d2ac7231	Web-Fluid Compressor	marvel-champions/sp-dr/MarvelChampions-SPDr-WebFluidCompressor.jpg	player	Upgrade						31013	Hero									31013	false	false	SP//dr		false				false	Interface,Tech		
ef1409f2-ba04-5e2b-a96e-f14f9d05f91f	Everywhere All at Once	marvel-champions/official/MarvelChampions-Official-EverywhereAllAtOnce.jpg	player	Event						58018	Justice									58018	false	false	official		false				false	Aerial,Thwart		
ef19ca05-f38f-5a6c-8ecf-8f1c2326d1bc	Unfulfilled Destiny	marvel-champions/gamora/MarvelChampions-Gamora-UnfulfilledDestiny.jpg	encounter	Obligation						18024	Encounter									18024	false	false	Gamora		false				false			
ef36c20c-c389-5edc-b828-b5aca50dcb0d	Sir Raston	marvel-champions/anachronauts/MarvelChampions-Anachronauts-SirRaston.jpg	encounter	Minion						11042	Encounter						6			11042	false	false	Anachronauts		false				false	Elite,Temporal		
ef40dcd5-edd9-53ae-a594-e687150e7b7c	Homesick	marvel-champions/colossus/MarvelChampions-Colossus-Homesick.jpg	encounter	Obligation						32025	Encounter									32025	false	false	Colossus		false				false			
ef5387a6-782b-5410-bada-c88a1b782963	Genius	marvel-champions/official/MarvelChampions-Official-Genius.jpg	player	Resource						45023	Basic									45023	false	false	official		false				false			
ef59daf8-98c5-5f53-ab51-1d0f7953287e	X-Bunker	marvel-champions/official/MarvelChampions-Official-XBunker.jpg	player	Support						41023	Basic									41023	false	false	official		false				false	Location,X-Force		
ef672556-9ca8-5abf-91a8-ba2cc9fbbcb2	Ghost-Spider	marvel-champions/ghost-spider/MarvelChampions-GhostSpider-GhostSpider.jpg	multi_sided	Hero						27001A	Hero			5			10			27001a	false	false	Ghost-Spider		false			Gwen Stacy	false	Web-Warrior		
ef672556-9ca8-5abf-91a8-ba2cc9fbbcb2	Gwen Stacy	marvel-champions/ghost-spider/MarvelChampions-GhostSpider-GwenStacy.jpg	multi_sided	Alter-Ego						27001B	Hero			6			10			27001b	false	false	Ghost-Spider		false			Ghost-Spider	false	Civilian		
ef78ef58-588d-5cb1-956c-4f85d720d86f	Exodus	marvel-champions/exodus/MarvelChampions-Exodus-Exodus.jpg	encounter	Minion						37032	Encounter						6			37032	true	false	Exodus		false				false	Acolyte,Elite,Psionic		
ef79cb43-c539-56be-8dcc-7049461e7509	Titania	marvel-champions/she-hulk-nemesis/MarvelChampions-SheHulkNemesis-Titania.jpg	encounter	Minion						01162	Encounter						6			01162	true	false	She-Hulk Nemesis		false				false	Brute,Elite		
ef895c16-ea2a-58b2-9bdb-4b01bb72b0a2	Man-Bull	marvel-champions/protection-racket/MarvelChampions-ProtectionRacket-ManBull.jpg	encounter	Minion						60140	Encounter						6			60140	false	false	Protection Racket		false				false	Brute		
ef9dae92-1197-50cd-9b93-8aa91b8d8345	Superhero Registration Act	marvel-champions/registration/MarvelChampions-Registration-SuperheroRegistrationAct-5.jpg	multi_sided	Main Scheme						56096A	Encounter									56063a	false	false	Registration	1A	false				false			
ef9dae92-1197-50cd-9b93-8aa91b8d8345	S.H.I.E.L.D. Recruits	marvel-champions/registration/MarvelChampions-Registration-SHIELDRecruits.jpg	multi_sided	Main Scheme			1			56096B	Encounter									56096b	false	false	Registration	1B	false	0			false			
efacc959-948f-5e3c-870f-5562e7ecce43	Slice and Dice	marvel-champions/wolverine/MarvelChampions-Wolverine-SliceAndDice.jpg	player	Event						35009	Hero									35009	false	false	Wolverine		false				false	Attack		
efb34f09-fa83-5f97-8715-ed54d5a86e64	Cat's Head Amulet	marvel-champions/tigra/MarvelChampions-Tigra-CatsHeadAmulet.jpg	player	Upgrade						56004	Hero									56004	false	false	Tigra		false				false	Artifact,Item		
efcd9448-5a35-53e0-abae-8796fcb19971	Strength	marvel-champions/official/MarvelChampions-Official-Strength-5.jpg	player	Resource						32024	Basic									32024	false	false	official		false				false			
efd38941-da6e-544e-af42-99d52f4f2511	Abjuration	marvel-champions/ebony-maw/MarvelChampions-EbonyMaw-Abjuration.jpg	encounter	Attachment						21082	Encounter									21082	false	false	Ebony Maw		false				false			
efd7b5c0-89cb-59a5-a555-9feb7f6802db	Crossbones	marvel-champions/crossbones/MarvelChampions-Crossbones-Crossbones-3.jpg	villain	Villain						04059	Encounter							14		04059	false	false	Crossbones	II	false				false	Hydra,Mercenary		
efd9e91c-fb17-5d13-822d-39514cf9cd76	Protective Training	marvel-champions/official/MarvelChampions-Official-ProtectiveTraining.jpg	player	Upgrade						32013	Protection									32013	false	false	official		false				false	Training		
efdafa79-37cb-539b-93c9-7c4572785e1b	Juggernaut	marvel-champions/juggernaut/MarvelChampions-Juggernaut-Juggernaut-3.jpg	villain	Villain						40120	Encounter							25		40120	false	false	Juggernaut	III	false				false	Brute		
efde8743-b06e-53f9-a41c-4dfeb6574d81	Thanos	marvel-champions/thanos/MarvelChampions-Thanos-Thanos-3.jpg	villain	Villain						21112	Encounter							23		21112	false	false	Thanos	II	false				true	Black Order,Titan		
efe42167-d237-58d1-98d9-32a2fe557bd3	Pinpoint	marvel-champions/official/MarvelChampions-Official-Pinpoint.jpg	player	Ally						29035	Protection						2			29035	false	false	official		false			Qureshi Gupta	false	Champion		
eff44211-f503-50c8-9588-08008feb748b	Vision	marvel-champions/vision/MarvelChampions-Vision-Vision-5.jpg	encounter	Leader						57043	Encounter							22		57043	false	false	Vision	IV	false				false	Aerial,Avenger		
f0079635-55c9-5fd4-b697-66af1ccc0607	Swing In	marvel-champions/spider-man-miles-morales/MarvelChampions-SpiderManMilesMorales-SwingIn.jpg	player	Event						27033	Hero									27033	false	false	Spider-Man (Miles Morales)		false				false	Thwart		
f034f630-df56-5319-89b1-c0e8f4829328	Vibranium	marvel-champions/black-panther/MarvelChampions-BlackPanther-Vibranium.jpg	player	Resource						01044	Hero									01044	false	false	Black Panther		false				false			
f0393598-514a-57ef-80c9-a1e4417adb56	Telekinetic Force Field	marvel-champions/cable-nemesis/MarvelChampions-CableNemesis-TelekineticForceField.jpg	encounter	Attachment						40034	Encounter									40034	false	false	Cable Nemesis		false				false	Psionic		
f04f4978-152b-50ca-ab0d-9d1d57686295	The Triskelion	marvel-champions/official/MarvelChampions-Official-TheTriskelion.jpg	player	Support						01073	Leadership									01073	false	false	official		false				false	Location,S.H.I.E.L.D.		
f064bccc-a091-5094-a720-84d780e6f5cb	Planetary Invasion	marvel-champions/rocket-raccoon-nemesis/MarvelChampions-RocketRaccoonNemesis-PlanetaryInvasion.jpg	encounter	Treachery						16057	Encounter									16057	false	false	Rocket Raccoon Nemesis		false				false			
f0b5e2e1-4bee-5ac8-b7ff-06752ec92a9a	Nelson and Murdock	marvel-champions/daredevil/MarvelChampions-Daredevil-NelsonAndMurdock.jpg	player	Support						60015	Hero									60015	false	false	Daredevil		false				false	Location		
f0b668ae-4b2b-56be-adac-d3fb7d107790	Boomerang	marvel-champions/sinister-syndicate/MarvelChampions-SinisterSyndicate-Boomerang.jpg	encounter	Minion						24044	Encounter						5			24044	false	false	Sinister Syndicate		false				false	Criminal,Masters Of Evil		
f0b8451d-f1ba-507c-8c3d-4b5835dd4ad9	Mantis	marvel-champions/drax/MarvelChampions-Drax-Mantis.jpg	player	Ally						19002	Hero						3			19002	false	false	Drax		false				false	Guardian		
f0b93f3c-13c0-5fc2-b182-04c9c0c42371	Muscle Memory	marvel-champions/echo/MarvelChampions-Echo-MuscleMemory.jpg	player	Upgrade						60047	Hero									60047	false	false	Echo		false				false	Skill		
f0bcac32-53cd-5a55-b75d-b0f48ce0bf46	Weather Goddess	marvel-champions/storm/MarvelChampions-Storm-WeatherGoddess.jpg	player	Event						36009	Hero									36009	false	false	Storm		false				false	Superpower		
f0c10124-b3c9-57ea-b224-563a5bbd834c	Black Tom Cassidy	marvel-champions/black-tom-cassidy/MarvelChampions-BlackTomCassidy-BlackTomCassidy.jpg	encounter	Minion						40132	Encounter						6			40132	true	false	Black Tom Cassidy		false				false	Criminal,Elite		
f0c9b0b6-8c76-5037-b09a-b79e781801ee	Mikhail Rasputin	marvel-champions/overseer/MarvelChampions-Overseer-MikhailRasputin.jpg	multi_sided	Minion						45183A	Encounter							5		45183a	false	false	Overseer		false				false	Elite,Overseer		5
f0c9b0b6-8c76-5037-b09a-b79e781801ee	Mikhail Rasputin	marvel-champions/prelates/MarvelChampions-Prelates-MikhailRasputin.jpg	multi_sided	Minion						45183B	Encounter							5		45183b	false	false	Prelates		false				true	Elite,Prelate		3
f0cad5ea-97fb-56f1-b340-064d0d747c72	Establish Perimeter	marvel-champions/official/MarvelChampions-Official-EstablishPerimeter.jpg	player	Player Side Scheme						40020	Protection									40020	false	false	official		false		2		false			0
f0d12fb4-12e6-599e-be2b-8fdfc4ac19f1	The Hood's Pistol	marvel-champions/the-hood/MarvelChampions-TheHood-TheHoodsPistol.jpg	encounter	Attachment						24009	Encounter									24009	false	false	The Hood		false				false	Weapon		
f0d9c969-430f-5d4a-aa85-a106a35a0643	Goblin Knight	marvel-champions/mutagen-formula/MarvelChampions-MutagenFormula-GoblinKnight.jpg	encounter	Minion						02022	Encounter						7			02022	false	false	Mutagen Formula		false				false	Elite,Goblin		
f0dc338b-ba9f-5808-b93f-59f98c78f7c4	Gambit's Staff	marvel-champions/gambit/MarvelChampions-Gambit-GambitsStaff.jpg	player	Upgrade						37004	Hero									37004	false	false	Gambit		false				false	Item,Weapon		
f0ed5670-d3c0-5cc3-baed-f5710afcb9a7	Badoon Warlord	marvel-champions/band-of-badoon/MarvelChampions-BandOfBadoon-BadoonWarlord.jpg	encounter	Minion						16121	Encounter						4			16121	false	false	Band of Badoon		false				false	Badoon		
f0f3672b-453b-5f0a-99dc-1473813124c5	Heat-Seeking Missiles	marvel-champions/supersonic/MarvelChampions-Supersonic-HeatSeekingMissiles.jpg	encounter	Attachment						50158	Encounter									50158	false	false	Supersonic		false				false	Tech,Weapon	4	
f1070231-5489-52cf-9784-8c517838ea49	Self-Preservation	marvel-champions/nebula-nemesis/MarvelChampions-NebulaNemesis-SelfPreservation.jpg	encounter	Side Scheme						22029	Encounter									22029	false	false	Nebula Nemesis		false		2		false			
f112ef01-c46c-52c2-bcdf-1bcc0916ab23	Stun Gun	marvel-champions/official/MarvelChampions-Official-StunGun.jpg	player	Upgrade						52020	Protection									52020	false	false	official		false				false	Tech,Weapon	2	
f146a262-664f-5a8b-bcd3-26871ae45486	Down Time	marvel-champions/official/MarvelChampions-Official-DownTime-2.jpg	player	Upgrade						34024	Basic									34024	false	false	official		false				false	Condition		
f149336b-cf38-5968-aaf3-d00e9e63cce0	Masterful Mirage	marvel-champions/mysterio/MarvelChampions-Mysterio-MasterfulMirage.jpg	encounter	Attachment						27090	Encounter									27090	false	false	Mysterio		false				false	Illusion		
f15b6815-6378-504a-98e5-a358861ea32a	Guardians of the Galaxy	marvel-champions/official/MarvelChampions-Official-GuardiansOfTheGalaxy.jpg	player	Support						22033	Leadership									22033	false	false	official		false				false	Team		
f1606c95-8de1-5bef-8b8e-24bf0a1120c9	Stark Tower	marvel-champions/iron-man/MarvelChampions-IronMan-StarkTower.jpg	player	Support						01034	Hero									01034	false	false	Iron Man		false				false	Location		
f164441f-2719-5482-9fe1-c35461eacb21	Phase Disruption	marvel-champions/vision/MarvelChampions-Vision-PhaseDisruption-2.jpg	encounter	Treachery						57053	Encounter									57053	false	false	Vision		false				false			
f16685bc-c471-5324-9f8a-5e5f7be99012	Shawarma	marvel-champions/campaign-the-mad-titans-shadow/MarvelChampions-CampaignTheMadTitansShadow-Shawarma.jpg	player	Resource						21183	Basic									21183	false	false	Campaign (The Mad Titan's Shadow)		false				false			
f1701c79-ffe4-5acb-a6ab-9de7f8d85067	Fiery Rage	marvel-champions/phoenix-nemesis/MarvelChampions-PhoenixNemesis-FieryRage.jpg	encounter	Treachery						34031	Encounter									34031	false	false	Phoenix Nemesis		false				false			
f17f3e4a-2ba7-5811-b6e4-3e96432f7feb	Iron Man	marvel-champions/iron-man/MarvelChampions-IronMan-IronMan-5.jpg	encounter	Leader						56059	Encounter							12		56059	false	false	Iron Man	I	false				false	Avenger		
f19bb77a-2450-5beb-ae3a-52b0cd680217	Assault	marvel-champions/standard/MarvelChampions-Standard-Assault.jpg	encounter	Treachery						01187	Encounter									01187	false	false	Standard		false				false			
f1ac371b-f270-5f2d-9f3c-06502c8524aa	Stark Tower	marvel-champions/iron-man/MarvelChampions-IronMan-StarkTower-2.jpg	encounter	Side Scheme						56072	Encounter				1					56072	false	false	Iron Man		false		3		false			
f1ac5331-3bf0-5530-81ec-c2a35d7ab93b	Loose Ends	marvel-champions/down-to-earth/MarvelChampions-DownToEarth-LooseEnds.jpg	encounter	Treachery						27135	Encounter									27135	false	false	Down to Earth		false				false			
f1e6a406-b11d-549b-a8f2-a30d716a0e2d	Combined Effort	marvel-champions/wrecking-crew/MarvelChampions-WreckingCrew-CombinedEffort.jpg	encounter	Treachery						24069	Encounter									24069	false	false	Wrecking Crew		false				false			
f1f58868-effa-59fc-b11f-2967e6e903b1	Scorpion	marvel-champions/a-mess-of-things/MarvelChampions-AMessOfThings-Scorpion.jpg	encounter	Minion						02038	Encounter						7			02038	true	false	A Mess of Things		false				false			
f1ffc9bf-8efc-5b9f-8199-c22ddea4ebc7	Two Against the World	marvel-champions/official/MarvelChampions-Official-TwoAgainstTheWorld.jpg	player	Event						23024	Basic									23024	false	false	official		false				false			
f2054fc1-8249-5b69-9c7c-1b74dab43e00	M.O.D.O.K.	marvel-champions/m-o-d-o-k/MarvelChampions-MODOK-MODOK.jpg	multi_sided	Villain						50103A	Encounter						10			50103a	false	false	M.O.D.O.K.	A	false				false	Aerial,Cyborg,Psionic		
f2054fc1-8249-5b69-9c7c-1b74dab43e00	M.O.D.O.K.	marvel-champions/m-o-d-o-k/MarvelChampions-MODOK-MODOK-2.jpg	multi_sided	Villain						50103B	Encounter						14			50103b	false	false	M.O.D.O.K.	B	false				false	Aerial,Cyborg,Psionic		
f209d4d8-d42d-52bf-85eb-b81734b4a495	The Realm of Rama-Tut	marvel-champions/kang/MarvelChampions-Kang-TheRealmOfRamaTut.jpg	multi_sided	Main Scheme						11011A	Encounter									11011a	false	false	Kang	3A	false				false			
f209d4d8-d42d-52bf-85eb-b81734b4a495	The Realm of Rama-Tut	marvel-champions/kang/MarvelChampions-Kang-TheRealmOfRamaTut-2.jpg	multi_sided	Main Scheme		1				11011B	Encounter									11011b	false	false	Kang	3B	false	0			false			
f2476b12-9b49-5c2b-ba30-0a2b20c431a2	Ororo Munroe	marvel-champions/storm/MarvelChampions-Storm-OroroMunroe.jpg	multi_sided	Alter-Ego						36001A	Hero			6			10			36001a	false	false	Storm		false			Storm	false	Mutant		
f2476b12-9b49-5c2b-ba30-0a2b20c431a2	Storm	marvel-champions/storm/MarvelChampions-Storm-Storm.jpg	multi_sided	Hero						36001B	Hero			5			10			36001b	false	false	Storm		false			Ororo Munroe	false	X-Men		
f250dd0a-5017-5fc0-b3d8-844b1a5c1350	Thunderstorm	marvel-champions/weather-deck/MarvelChampions-WeatherDeck-Thunderstorm.jpg	player	Support						36004	Hero									36004	false	true	Weather Deck		false				false	Weather		
f26858cd-dbff-5f48-b30d-5d829a8e7635	Strength	marvel-champions/official/MarvelChampions-Official-Strength.jpg	player	Resource						15022	Basic									15022	false	false	official		false				false			
f269290b-4b5f-5c8d-9153-a309eb1769d5	Polaris	marvel-champions/official/MarvelChampions-Official-Polaris.jpg	player	Ally						32012	Protection						3			32012	false	false	official		false			Lorna Dane	false	X-Men		
f27337ee-649c-52d2-85cf-a42f508d4f57	Star-Lord	marvel-champions/official/MarvelChampions-Official-StarLord.jpg	player	Ally						20016	Basic						3			20016	false	false	official		false			Peter Quill	false	Guardian		
f27d17b9-d59f-5e76-b793-25fba5b6723f	Genoshan Mech	marvel-champions/genosha/MarvelChampions-Genosha-GenoshanMech.jpg	encounter	Minion						45136	Encounter						5			45136	false	false	Genosha		false				true	Genosha,Vehicle		
f27e79a3-c742-5456-b7a8-075f7eeb1e13	Sisterly Bond	marvel-champions/x-23/MarvelChampions-X23-SisterlyBond.jpg	player	Event						43007	Hero									43007	false	false	X-23		false				false	Condition		
f2d327a4-8647-55d7-8cf0-3b5958a2d766	Ultron	marvel-champions/ultron/MarvelChampions-Ultron-Ultron.jpg	villain	Villain						01136	Encounter							27		01136	false	false	Ultron	III	false				false	Android		
f2d47005-70ef-5492-99ff-c7a28334dc0f	The Magus	marvel-champions/adam-warlock-nemesis/MarvelChampions-AdamWarlockNemesis-TheMagus.jpg	encounter	Minion						21067	Encounter						5			21067	true	false	Adam Warlock Nemesis		false				true	Elite,Mystic		
f2d967ae-3ff4-548b-8833-dcfef444f039	Leader of the Guardians	marvel-champions/star-lord/MarvelChampions-StarLord-LeaderOfTheGuardians.jpg	player	Upgrade						17009	Hero									17009	false	false	Star-Lord		false				false	Title		
f2da76be-01fc-5e4b-9f83-0f65a4ae23f1	Usurp the Throne	marvel-champions/black-panther-nemesis/MarvelChampions-BlackPantherNemesis-UsurpTheThrone.jpg	encounter	Side Scheme						01156	Encounter				1					01156	false	false	Black Panther Nemesis		false		3		false			
f2da8da5-7478-54bc-a75f-1ceed1b646d3	Agent 13	marvel-champions/official/MarvelChampions-Official-Agent13.jpg	player	Ally						29022	Basic						4			29022	false	false	official		false			Sharon Carter	false	S.H.I.E.L.D.,Spy		
f2ebb27b-7679-5c7e-9ea3-e1f7473b278f	The Douglass	marvel-champions/official/MarvelChampions-Official-TheDouglass.jpg	player	Support						50019	Justice									50019	false	false	official		false				false	S.H.I.E.L.D.,Vehicle	3	
f30cab08-0049-5990-905c-70381dd1c9a3	Natural Agility	marvel-champions/gambit/MarvelChampions-Gambit-NaturalAgility.jpg	player	Event						37008	Hero									37008	false	false	Gambit		false				false	Defense,Superpower		
f32c3cda-9e1f-5be1-b77e-2dffb85def5a	Not Today!	marvel-champions/official/MarvelChampions-Official-NotToday-2.jpg	player	Event						52015	Protection									52015	false	false	official		false				false	Defense		
f3366103-4453-554b-bfed-bd676f76b8de	'Port Away	marvel-champions/nightcrawler/MarvelChampions-Nightcrawler-PortAway.jpg	player	Event						48010	Hero									48010	false	false	Nightcrawler		false				false	Superpower		
f34d5899-2ed8-5325-975c-b3cd77c56233	Iron Man	marvel-champions/war-machine/MarvelChampions-WarMachine-IronMan.jpg	player	Ally						23002	Hero						3			23002	false	false	War Machine		false			Tony Stark	false	Avenger		
f359f1ed-bbed-5ae4-845d-2074d5b86fe3	Landing Craft	marvel-champions/armies-of-titan/MarvelChampions-ArmiesOfTitan-LandingCraft.jpg	encounter	Side Scheme	1					21091	Encounter									21091	false	false	Armies of Titan		false		2		false			
f38caa17-d921-5bec-bf88-16cc6b196809	Sinister Soldier	marvel-champions/mister-sinister/MarvelChampions-MisterSinister-SinisterSoldier.jpg	encounter	Minion						40145	Encounter						5			40145	false	false	Mister Sinister		false				false	Clone		
f3a2ccbb-535a-5198-9461-9dea9da3b158	Raise the Stakes	marvel-champions/bullseye/MarvelChampions-Bullseye-RaiseTheStakes.jpg	encounter	Attachment						60069	Encounter									60069	false	false	Bullseye		false				false	Condition		
f3ac823c-825c-5400-b3c1-f348f8e33f5a	Study the Tape	marvel-champions/echo/MarvelChampions-Echo-StudyTheTape.jpg	player	Event						60041	Hero									60041	false	false	Echo		false				false	Tactic		
f3b82cfa-ab7d-53b2-9931-91d3cd876f78	Thwip Thwip!	marvel-champions/official/MarvelChampions-Official-ThwipThwip.jpg	player	Event						31017	Protection									31017	false	false	official		false				false	Superpower		
f3bb95c5-618e-50f6-a280-bfce57ba5181	The Power of Justice	marvel-champions/official/MarvelChampions-Official-ThePowerOfJustice-2.jpg	player	Resource						15016	Justice									15016	false	false	official		false				false			
f3ca727e-5d03-52af-a239-ef7680f37a2f	The Power of Leadership	marvel-champions/official/MarvelChampions-Official-ThePowerOfLeadership.jpg	player	Resource						29021	Leadership									29021	false	false	official		false				false			
f3d2cfbb-62d8-583f-84b0-237b3abc935a	Exclusive Interview	marvel-champions/stop-the-presses/MarvelChampions-StopThePresses-ExclusiveInterview.jpg	encounter	Side Scheme						60157	Encounter									60157	false	false	Stop the Presses!		false	6			false			
f3e27b21-70ac-505e-aa1b-6bc549772701	Eye on the Target	marvel-champions/daredevil-nemesis/MarvelChampions-DaredevilNemesis-EyeOnTheTarget.jpg	encounter	Treachery						60036	Encounter									60036	false	false	Daredevil Nemesis		false				false			
f3e90cdc-95c7-5c7b-9d51-f021af756eb3	Venom Blast	marvel-champions/spider-woman/MarvelChampions-SpiderWoman-VenomBlast-2.jpg	encounter	Treachery						56177	Encounter									56177	false	false	Spider-Woman		false				false			
f3eeb9b1-82ea-5eeb-a346-7a6d6ac89f1c	Nova	marvel-champions/official/MarvelChampions-Official-Nova.jpg	player	Ally						05012	Protection						3			05012	false	false	official		false			Sam Alexander	false	Champion		
f3f03cec-5c18-55fb-bfbc-c03ec3127a57	Iron Lad	marvel-champions/official/MarvelChampions-Official-IronLad.jpg	player	Ally						56052	Basic						3			56052	false	false	official		false			Nathaniel Richards	false	Avenger		
f40283ab-6970-5625-a543-2bf35b94a8ae	Justice Like Lightning	marvel-champions/thunderbolts/MarvelChampions-Thunderbolts-JusticeLikeLightning-2.jpg	encounter	Treachery						57020	Encounter									57020	false	false	Thunderbolts		false				false			
f41470b2-4443-58b5-a0ad-75d611c3763f	Day of Reckoning	marvel-champions/wrecker/MarvelChampions-Wrecker-DayOfReckoning.jpg	encounter	Side Scheme						07004	Encounter									07004	false	false	Wrecker		false	6			false			
f41b81bb-b788-5f7d-b468-f31918390846	Spatial Positioning	marvel-champions/brotherhood-of-badoon/MarvelChampions-BrotherhoodOfBadoon-SpatialPositioning.jpg	encounter	Side Scheme					1	16069	Encounter									16069	false	false	Brotherhood of Badoon		false		3		false			
f42a3fb7-aa99-57b8-b588-55af78d43c06	Call for Backup	marvel-champions/official/MarvelChampions-Official-CallForBackup-2.jpg	player	Player Side Scheme						40018	Leadership									40018	false	false	official		false		3		false			0
f42d6742-e91d-59fa-b8f8-2783b9d9b62f	Set the Pace	marvel-champions/gamora/MarvelChampions-Gamora-SetThePace.jpg	player	Event						18005	Hero									18005	false	false	Gamora		false				false	Thwart		
f4402fd4-e1a3-5823-b7c4-58c4922529c7	Cypher	marvel-champions/official/MarvelChampions-Official-Cypher.jpg	player	Ally						41013	Justice						2			41013	false	false	official		false			Doug Ramsey	false	X-Force		
f4890d33-bb6f-52d6-b443-c3d5a1178875	Spider-Man	marvel-champions/spider-man/MarvelChampions-SpiderMan-SpiderMan-2.jpg	encounter	Minion						56180	Encounter						4			56180	true	false	Spider-Man		false				false	Avenger,Elite		
f48e490c-f9c8-5302-aa46-e3cab3c93521	Baron Mordo	marvel-champions/doctor-strange-nemesis/MarvelChampions-DoctorStrangeNemesis-BaronMordo.jpg	encounter	Minion						09028	Encounter						5			09028	true	false	Doctor Strange Nemesis		false				false	Elite,Mystic		
f49cc591-001f-51c6-86ab-cbcaeefb08d1	Fanaticism	marvel-champions/ronan-the-accuser/MarvelChampions-RonanTheAccuser-Fanaticism.jpg	encounter	Attachment						16110	Encounter									16110	false	false	Ronan the Accuser		false				false	Condition		
f4a61a69-d72c-510e-9bad-de1508548339	Sand Form	marvel-champions/sandman/MarvelChampions-Sandman-SandForm.jpg	encounter	Attachment						27066	Encounter									27066	false	false	Sandman		false				false	Condition		
f4abe9aa-8161-5594-b685-1dd82d0f7ca2	Unrelenting Savage	marvel-champions/sabretooth/MarvelChampions-Sabretooth-UnrelentingSavage.jpg	encounter	Treachery						32070	Encounter									32070	false	false	Sabretooth		false				false			
f4ad7a00-c3ff-5ddb-8846-8b55f90ceb35	Mighty Avengers	marvel-champions/official/MarvelChampions-Official-MightyAvengers.jpg	player	Support						21015	Leadership									21015	false	false	official		false				false	Team		
f4b297bc-8d3a-5a9f-8dac-41c917d177d1	Foggy Nelson	marvel-champions/daredevil/MarvelChampions-Daredevil-FoggyNelson.jpg	player	Support						60013	Hero									60013	false	false	Daredevil		false				false	Attorney,Persona		
f4b67070-7724-57d3-8335-ea82a16023e4	Scarlet Spider	marvel-champions/official/MarvelChampions-Official-ScarletSpider-2.jpg	player	Ally						52013	Protection						5			52013	false	false	official		false			Ben Reilly	false	Web-Warrior		
f4bbbd7b-da61-5a3c-ae1b-c30936c3aa7d	Frozen Solid	marvel-champions/iceman/MarvelChampions-Iceman-FrozenSolid.jpg	player	Upgrade						46007	Hero									46007	false	false	Iceman		false				false	Condition,Ice		
f4e1d847-611b-522b-9ad5-f1be129a9885	Chase Them Down	marvel-champions/official/MarvelChampions-Official-ChaseThemDown.jpg	player	Event						28011	Aggression									28011	false	false	official		false				false	Thwart		
f4ef5189-07cc-56c0-8ae8-b3adc0235005	Lay Down the Law	marvel-champions/official/MarvelChampions-Official-LayDownTheLaw.jpg	player	Event						12031	Justice									12031	false	false	official		false				false	Thwart		
f4f72a5f-bd65-52ea-ad82-cefb27ec0ef8	Fabian Cortez	marvel-champions/acolytes/MarvelChampions-Acolytes-FabianCortez.jpg	encounter	Minion						32159	Encounter						4			32159	true	false	Acolytes		false				false	Acolyte,Elite		
f519eb0d-bc16-5fdf-9548-2747a4fe9c7f	Captain Marvel	marvel-champions/captain-marvel/MarvelChampions-CaptainMarvel-CaptainMarvel-5.jpg	encounter	Leader						56095	Encounter							22		56095	false	false	Captain Marvel	IV	false				false	Aerial,Avenger		
f52560fc-0aa9-5f12-919b-b21b14ce0af6	Hela's Crown	marvel-champions/hela/MarvelChampions-Hela-HelasCrown.jpg	encounter	Attachment						21147	Encounter									21147	false	false	Hela		false				false	Item		
f52ae853-2136-522b-9b59-0ee162d50804	Strength	marvel-champions/official/MarvelChampions-Official-Strength.jpg	player	Resource						35026	Basic									35026	false	false	official		false				false			
f5461021-0ca4-559f-9530-b90904b89edb	Reverse Engineering	marvel-champions/m-o-d-o-k/MarvelChampions-MODOK-ReverseEngineering.jpg	encounter	Attachment						50119	Encounter									50119	false	false	M.O.D.O.K.		false				false			
f55112ac-41fa-5f59-8587-83433305c060	Powerful Punch	marvel-champions/official/MarvelChampions-Official-PowerfulPunch-2.jpg	player	Event						48017	Protection									48017	false	false	official		false				false	Attack,Defense		
