databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rarity	cost	klass	traits	range	attack	support	text
B22_B22-015R_SAMPLE	Caeda, Wings Linking the World with Love	fe-cipher/b22/FeCipher-B22-CaedaWingsLinkingTheWorldWithLove.png	default	Colorless	B22	B22	playerNDeck	R	5(4)	Falcon Knight	Female/Lance/Flier/Beast	1	60	30	Knights Soaring in the Blue |CONT| During your turn, this unit gains +10 attack per other <Flier> ally. / Triangle Attack of Love |ACT| [Tap 2 other <Flier> allies] Until the end of the turn, this unit's attacks cannot be evaded.
B22_B22-016HN_SAMPLE	Cain, Blazing Knight of Crimson Flame	fe-cipher/b22/FeCipher-B22-CainBlazingKnightOfCrimsonFlame.png	default	Colorless	B22	B22	playerNDeck	HN	4(3)	Paladin	Male/Sword/Beast	1	70	10	Red Knights Brimming with Fighting Spirit |ACT| [Once Per Turn] [Flip 1 Bond face-down] Choose 1 "Naoise", "Alen", "Kent", "Forde", "Kieran", or "Sully" from your hand, and deploy it. / "Now! Strike down our liege's enemies!" |ACT| [Once Per Turn] Choose as many allies who are in the Back Line as you wish, and move them. This skill can only be used if you have 1 or more other <Beast> allies.
B22_B22-017HN_SAMPLE	Abel, Sprouting Knight of Verdant Lea	fe-cipher/b22/FeCipher-B22-AbelSproutingKnightOfVerdantLea.png	default	Colorless	B22	B22	playerNDeck	HN	4(3)	Paladin	Male/Lance/Beast	1	70	10	Green Knights Gallantly Galloping |ACT| [Once Per Turn] [Flip 1 Bond face-down] Choose 1 "Alec", "Lance", "Sain", "Kyle", "Oscar", or "Stahl" from your hand, and deploy it. / "Now! Protect our liege!" |ACT| [Once Per Turn] Choose as many allies who are in the Front Line as you wish, and move them. This skill can only be used if you have 1 or more other <Beast> allies.
B22_B22-018N_SAMPLE	Wrys, Healing Altean Curate	fe-cipher/b22/FeCipher-B22-WrysHealingAlteanCurate.png	default	Colorless	B22	B22	playerNDeck	N	2	Curate	Male/Staff	-	40	20	"Blessings of the gods upon you." |ACT| [Tap this unit] If, between each player's Main Characters, only your opponent's Main Character is Levelled Up, then until the end of your opponent's next turn, your Main Character gains +30 attack. / Healing Vulnerary |ACT| [Flip 2 Bonds face-down, Destroy this unit] Choose 1 non-"Wrys" card from your Retreat Area, and add it to your hand.
B22_B22-019HN_SAMPLE	Tiki, Legendary Dragon	fe-cipher/b22/FeCipher-B22-TikiLegendaryDragon.png	default	Colorless	B22	B22	playerNDeck	HN	5	Manakete	Female/Dragonstone/Dragon/Armored	1	60	20	With Everyone! |SPEC| If you have as many or fewer Bond cards than your opponent, the Deployment Cost of this card while in your hand is reduced by 3. / Divine Mist |CONT| If this card is battling an enemy with a Deployment Cost of 5 or higher, this unit gains +60 attack.
B22_B22-020R_SAMPLE	Kris (Female), Another Hero	fe-cipher/b22/FeCipher-B22-KrisFemaleAnotherHero.png	default	Red	B22	B22	playerNDeck	R	4(3)	Guardian Knight	Female/Sword	1	70	20	[HS] Fated Moment of Change |ACT| Choose 1 <Red> ally, and transfer Main Character status from your <Red> Main Character to that ally. Until the end of the turn, you may not use "Fated Moment of Change". / Shadow Supporting the Hero-King |AUTO| [Once Per Turn] When an other ally is deployed, until the end of your opponent's next turn, that ally gains +10 attack. / With Pleasure and Pain Both |ACT| [Once Per Turn] [Flip 2 Bonds face-down] Choose 1 card with the same Unit Name as your Main character from your Retreat Area, and add it to your hand.
B22_B22-021N_SAMPLE	Kris (Female), Young Knight Candidate	fe-cipher/b22/FeCipher-B22-KrisFemaleYoungKnightCandidate.png	default	Red	B22	B22	playerNDeck	N	1	Squire	Female/Sword	1	40	20	Leader of the 7th Platoon |CONT| If this unit is attacking an enemy with a Deployment Cost of 2 or lower, this unit gains +10 attack. / |ATK SUPP| Tandem Emblem: Until the end of this combat, your <Red> attacking unit gains +10 attack.
B22_B22-022R_SAMPLE	Medeus, Resurrected Shadow Dragon	fe-cipher/b22/FeCipher-B22-MedeusResurrectedShadowDragon.png	default	Red	B22	B22	playerNDeck	R	7	Shadow Dragon	Male/Dragonstone/Dragon	1-2	100	0	Sacrifice the Light, Revive the Shadow |SPEC| If your Main Character is destroyed while you have no Orbs, you may reveal this card from your hand and deploy it instead of losing the game. If you do, send all other allies to the Retreat Area, and transfer Main Character status to this unit. Until the end of the game, you cannot transfer Main Character status. / Revels |ACT| [Once Per Turn] [Send 1 Bond card to the Boundless Area] Draw 1 card.
B22_B22-023N_SAMPLE	Alm, Moment of Embarkation	fe-cipher/b22/FeCipher-B22-AlmMomentOfEmbarkation.png	default	Red	B22	B22	playerNDeck	N	1	Fighter	Male/Sword	1	40	20	With Hope In His Heart |CONT| If you have 2 or more other <Red> allies, this unit gains +10 attack. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs your <Red> attacking unit's attack will destroy becomes 2.
B22_B22-032HN_SAMPLE	Claud, Holy Staff-Inheriting High Priest	fe-cipher/b22/FeCipher-B22-ClaudHolyStaffInheritingHighPriest.png	default	Yellow	B22	B22	playerNDeck	HN	4(3)	High Priest	Male/Tome	1-2	60	20	Resurrecting Valkyrie |ACT| [Once Per Turn] [Flip 2 Bonds face-down] Choose 1 card from your Boundless Area, and add it to your hand. If there are no cards in your Boundless Area, draw 1 card instead. / A Prayer to Bragi |CONT| Enemies who are attacking your <Yellow> Main Character cannot Critical Hit.
B22_B22-024HN_SAMPLE	Celica, Noble Warrior Queen	fe-cipher/b22/FeCipher-B22-CelicaNobleWarriorQueen.png	default	Red	B22	B22	playerNDeck	HN	3(4)	Rigain	Female/Tome	1-2	50	20	Superhuman Love |AUTO| When this unit is Class Changed into, draw 3 cards. Choose 2 card from your hand, and send them to the Retreat Area. This skill cannot trigger if Class Changed by a skill's effect. / Queen's Aura |ACT| [Once Per Turn] [Flip 1 Bond face-down] Until the end of the turn, this unit gains +20 attack.
B22_B22-025HN_SAMPLE	Tobin, Bow Knight Hiding Destructive Power	fe-cipher/b22/FeCipher-B22-TobinBowKnightHidingDestructivePower.png	default	Red	B22	B22	playerNDeck	HN	3(4)	Oliphantier	Male/Bow/Beast	1-3	40	20	Explosive Flaming Arrow |AUTO| When this unit is Class Changed into, choose as many non-Main Character enemies with a Deployment Cost of 3 or lower as you wish, and destroy them. This skill cannot trigger if Class Changed by a skill's effect. / Strength of a Giant Raging Elephant |ACT| [Once Per Turn] [Flip 1 <Red> Bond face-down] Until the end of the turn, this unit gains +30 attack.
B22_B22-026N_SAMPLE	Silque, Goddess-Serving Cleric	fe-cipher/b22/FeCipher-B22-SilqueGoddessServingCleric.png	default	Red	B22	B22	playerNDeck	N	2	Cleric	Female/Tome	1-2	40	20	Warp, White Magic |ACT| [Tap this unit] Choose 1 other <Red> ally, and move them. / Unclouded Faith |ACT| [Once Per Turn] Choose 1 <Red>ally who is Levelled Up. Until the end of your opponent's next turn, that ally cannot be destroyed by the cost or effect of skills.
B22_B22-027HN_SAMPLE	Valbar, Lion-Shielded Armored Warrior	fe-cipher/b22/FeCipher-B22-ValbarLionShieldedArmoredWarrior.png	default	Red	B22	B22	playerNDeck	HN	4(5)	Spartan	Male/Lance/Armored	1	60	10	Phalanx |AUTO| When this unit is Class Changed into, Choose up to 3 cards with a Deployment Cost of 1 from your Retreat Area, and deploy them.This skill cannot trigger if Class Changed by a skill's effect. / Legendary Might |ACT| [Send 1 card from your hand to the Retreat Area] Until the end of the turn, this unit gains +60 attack. / Armor Expertise |CONT| If this unit is being attacked by a non-<Tome>, this unit gains +20 attack.
B22_B22-028N_SAMPLE	Sigurd, Lordling of the Blood of Baldr	fe-cipher/b22/FeCipher-B22-SigurdLordlingOfTheBloodOfBaldr.png	default	Yellow	B22	B22	playerNDeck	N	1	Lord	Male/Sword	1	40	20	Descendant of a Crusader |AUTO| [Once Per Turn] When a "Sigurd" is placed into your Bond Area, you may choose 1 non-Main Character enemy, and move them. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs your <Yellow> attacking unit's attack will destroy becomes 2.
B22_B22-029N_SAMPLE	Deirdre, Saint of the Blood of Loptr	fe-cipher/b22/FeCipher-B22-DeirdreSaintOfTheBloodOfLoptr.png	default	Yellow	B22	B22	playerNDeck	N	2	Priestess	Female/Tome	1-2	40	20	Unforgettable Feelings |ACT| [Once Per Turn] [Send 1 <Yellow> Bond card to the Retreat Area] Choose 1 "Sigurd" from your Retreat Area, and place it in your Bond Area. / Darkness-Harboring Priestess |AUTO| [Once Per Turn] When a enemy is deployed via a skill's effect, you may tap that enemy.
B22_B22-030HN_SAMPLE	Brigid, Descendant of the Archer-God Ulr	fe-cipher/b22/FeCipher-B22-BrigidDescendantOfTheArcherGodUlr.png	default	Yellow	B22	B22	playerNDeck	HN	4(3)	Sniper	Female/Bow	2	60	20	Yewfelle's Holy Arrow |ACT| [Once Per Turn] [Flip 1 Bond face-down] Until the end of the turn, this unit gains +10 attack. If this unit is in the Front Line, she gains +30 attack instead. / Seething Blood of the Archer-God |CONT| If you have 6 or more Bond cards, this unit's attacks cannot be evaded by non-Main Character enemies. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack.
B22_B22-031N_SAMPLE	Brigid, Pirate Captainess	fe-cipher/b22/FeCipher-B22-BrigidPirateCaptainess.png	default	Yellow	B22	B22	playerNDeck	N	1	Archer	Female/Bow	2	30	20	Pride of the Chivalrous Pirates |AUTO| [Once Per Turn] When an other ally is deployed in the same area as this unit, then until the end of the turn, this unit gains +10 attack. / Anti-Fliers |CONT| If this unit is attacking a <Flier>, this unit gains +30 attack. / |ATK SUPP| Bullseye Emblem: Until the end of this combat, non-Main Character defending units cannot evade.
B22_B22-033HN_SAMPLE	Seliph, Savior of Jugdral	fe-cipher/b22/FeCipher-B22-SeliphSaviorOfJugdral.png	default	Yellow	B22	B22	playerNDeck	HN	4(3)	Knight Lord	Male/Sword/Beast	1	70	20	Unifier of Light |CONT| This unit cannot be destroyed by the effect or cost of skills. / [BS] Inherited Holy Soul |BOND| |AUTO| When this card is placed into your Bond Area, and if you have an allied "Sigurd", you may choose 1 non-Main Character enemy, and move them.
B22_B22-034N_SAMPLE	Leif, Dreaming of Leonster's Restoration	fe-cipher/b22/FeCipher-B22-LeifDreamingOfLeonstersRestoration.png	default	Yellow	B22	B22	playerNDeck	N	1	Lord	Male/Sword	1	40	20	Thracia-Crowning Prince |ACT| [Once Per Turn] [Flip 1 Bond face-down, Send 1 <Yellow> Bond to the Retreat Area] Choose 1 "Leif" from your Retreat Area, and place it in your Bond Area. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs your <Yellow> attacking unit's attack will destroy becomes 2.
B22_B22-035N_SAMPLE	Perne, Boss of the Dandelions	fe-cipher/b22/FeCipher-B22-PerneBossOfTheDandelions.png	default	Yellow	B22	B22	playerNDeck	N	3(2)	Rogue	Male/Sword	1	60	10	Clandestine Chivalrous Thieves |ACT| [Tap this unit] Choose 1 <Yellow> card with 50 or lower attack from your hand, and deploy it. / "Follow this up with your Unlock staff!" |ACT| [Once Per Turn] Reveal the top card of your opponent's Deck. You may send that card to the Retreat Area.
B22_B22-036HN_SAMPLE	Miranda, Mage Princess Desiring a Retaken Homeland	fe-cipher/b22/FeCipher-B22-MirandaMagePrincessDesiringARetakenHomeland.png	default	Yellow	B22	B22	playerNDeck	HN	3(2)	Mage Knight	Female/Tome/Beast	1-2	50	20	With the Ullish Army |CONT| If you have 2 or more other <Beast> allies, this unit gains +20 attack. / Canto |AUTO| When this unit's attack ends, you may move this unit.
B22_B22-037N_SAMPLE	Miranda, Princess of Ulster	fe-cipher/b22/FeCipher-B22-MirandaPrincessOfUlster.png	default	Yellow	B22	B22	playerNDeck	N	1	Mage	Female/Tome	1-2	30	20	Wrathful Magic Flames |AUTO| [Once Per Turn] When a <Tome> card is placed in your Bond Area, until the end of the turn, this unit gains +20 attack. / |ATK SUPP| Magic Emblem: Draw 1 card. Choose 1 card from your hand, and send it to the Retreat Area.
B22_B22-038R_SAMPLE	Saias, Bishop of Flame	fe-cipher/b22/FeCipher-B22-SaiasBishopOfFlame.png	default	Yellow	B22	B22	playerNDeck	R	5(4)	High Priest	Male/Tome	1-2	60	20	War God's Command |AUTO| When this unit is deployed, choose up to 3 non-Main Character enemies who are in the Back Line, and move them. / "You have no hope against me." |ACT| [Once Per Turn] Your opponent adds all the cards in their Retreat Area to their Deck. Afterwards, they shuffle their Deck
B22_B22-039N_SAMPLE	Roy, Abundantly Clever Lordling	fe-cipher/b22/FeCipher-B22-RoyAbundantlyCleverLordling.png	default	Purple	B22	B22	playerNDeck	N	1	Lord	Male/Sword	1	40	20	"Let's fight together!" |AUTO| When this unit's attack destroys an enemy, you may choose 1 other <Purple ally, and move them. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs your <Purple> attacking unit's attack will destroy becomes 2.
B22_B22-040N_SAMPLE	Lilina, Ladyling Becoming the Leader	fe-cipher/b22/FeCipher-B22-LilinaLadylingBecomingTheLeader.png	default	Colorless	B22	B22	playerNDeck	N	2	Mage	Female/Tome	1-2	40	20	Explosive Fire Magic |AUTO| [Send 1 card from your hand to the Retreat Area] When this unit is deployed, you  may pay the cost and if you do: Draw 1 card. / Forblaze |ACT| [Once Per Turn] Until the end of the turn, this unit gains +100 attack. This skill can only be used if there are 1 or more enemies with 100 or higher attack.
B22_B22-041SR_SAMPLE	Guinivere, Supreme Light-Casting World-Illuminator	fe-cipher/b22/FeCipher-B22-GuinivereSupremeLightCastingWorldIlluminator.png	default	Purple	B22	B22	playerNDeck	SR	4(3)	Sage	Female/Tome	1-2	60	20	Aureola, the Legendary Weapon |ACT| [Flip 1 <Purple> Bond face-down] Until the end of the turn, this unit gains +20 attack. / [LIS] Elimine's Miracle |ACT| [Once Per Turn] Look at the top 3 cards of your Deck. Choose 1 card from among them, add it to your hand, and place the remainder at the top of your Deck in any order you wish. This skill is only usable if this unit has used "Aureola, the Legendary Weapon" 2 or more times in this turn.
B22_B22-042R_SAMPLE	Narcian, Connvier of the Wyvern Generals	fe-cipher/b22/FeCipher-B22-NarcianConnvierOfTheWyvernGenerals.png	default	Purple	B22	B22	playerNDeck	R	4(3)	Wyvern Lord	Male/Sword/Flier/Dragon	1	60	30	Wyvern General's Runesword |ACT| [Flip 1 Bond face-down] Until the end of the turn, this unit acquires <Tome> and range 1-2. / Schemer's Smirk |CONT| If this unit is in combat, Support cards that possess a Support skill fail to support that enemy. / Delphi Shield |AUTO| Each time this unit is being attacked, until the end of combat, the attacking unit loses "Anti-Fliers" and cannot reacquire it.
B22_B22-043N_SAMPLE	Eliwood, Lordling with Faith in His Hands	fe-cipher/b22/FeCipher-B22-EliwoodLordlingWithFaithInHisHands.png	default	Purple	B22	B22	playerNDeck	N	1	Lord	Male/Sword	1	40	20	"I hope that you'll lend me your support." |ACT| [Tap 1 other <Purple> ally] Until the end of the turn, this unit gains +10 attack. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs your <Purple> attacking unit's attack will destroy becomes 2.
B22_B22-044N_SAMPLE	Ninian, Dancer of Destiny	fe-cipher/b22/FeCipher-B22-NinianDancerOfDestiny.png	default	Purple	B22	B22	playerNDeck	N	2	Dancer	Female	-	20	10	Gentle, Lovely Dance |ACT| [Tap this unit, Flip 1 Bond face-down] Choose 1 <Purple> ally with a Deployment Cost of 5 or higher who has attacked in this turn, and untap them. / Destiny-Defying Heart |AUTO| [Once Per Turn] When this unit is tapped by the cost or effect of an other ally's skill, untap this unit.
B22_B22-045N_SAMPLE	Eirika, Younger Princess of Renais	fe-cipher/b22/FeCipher-B22-EirikaYoungerPrincessOfRenais.png	default	Purple	B22	B22	playerNDeck	N	1	Lord	Female/Sword	1	40	20	Sacred Resolve |CONT| If you have 1 or more allies with a Deployment Cost of 2 or higher, this unit gains +10 attack. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs your <Purple> attacking unit's attack will destroy becomes 2.
B22_B22-046N_SAMPLE	Ephraim, Brave King of the Flame Lance	fe-cipher/b22/FeCipher-B22-EphraimBraveKingOfTheFlameLance.png	default	Colorless	B22	B22	playerNDeck	N	2	Lord	Male/Lance	1	50	20	The Will to Win |CONT| If you have as many or fewer Bonds than your opponent, this unit gains +20 attack. / Siegmund |ACT| [Once Per Turn] [Flip 2 Bonds face-down] Until the end of the turn, this unit gains +30 attack.
B22_B22-047R_SAMPLE	Knoll, Watcher of Darkness	fe-cipher/b22/FeCipher-B22-KnollWatcherOfDarkness.png	default	Purple	B22	B22	playerNDeck	R	4(3)	Summoner	Male/Tome	1-2	60	20	Pursuing the Heart of Darkness |ACT| [Once Per Turn] Choose up to 2 of your Orbs, and look at them. / Gleipnir, the Magic Tome |ACT| [Once Per Turn] [Send 1 Orb to the Retreat Area] Choose up to 2 of your opponent's Bond cards, and flip them face-down. / Peace in Darkness |ACT| [Once Per Turn] [Flip 2 Bonds face-down] If you have 2 or fewer cards in your hand, draw 2 cards.
B22_B22-048N_SAMPLE	Knoll, Survivor of the Court Mages	fe-cipher/b22/FeCipher-B22-KnollSurvivorOfTheCourtMages.png	default	Purple	B22	B22	playerNDeck	N	1	Shaman	Male/Tome	1-2	30	20	Knowledge of Elder Magic |CONT| The Support skills of cards that are supporting enemies with a Deployment Cost of 1 are unable to come into effect. / |ATK SUPP| Sealspell Emblem: Until the end of this combat, any Support skills that your opponent's Support card possesses are unable to come into effect.
B22_B22-049HN_SAMPLE	Fomortiis, Darkness-Ruling Demon King	fe-cipher/b22/FeCipher-B22-FomortiisDarknessRulingDemonKing.png	default	Purple	B22	B22	playerNDeck	HN	5	Demon King	Fang/Monster	1	80	0	Controlled by Evil |SPEC| If you do not have an allied "Fomortiis", you can Level Up an allied "Lyon" with this card. / Resurrection of the Demon King |AUTO| When you Level Up into this unit, you may choose up to 2 <Monster> cards from your Retreat Area, and deploy them. / A Land Awash With Miasma |ACT| [Once Per Turn] [Send 2 cards from your hand to the Retreat Area] Choose up to 2 <Monster> cards with a Deployment Cost of 3 or lower from your Retreat Area, and add them to your hand.
B22_B22-050N_SAMPLE	Ike, Young Successor to Peerless Swordsmanship	fe-cipher/b22/FeCipher-B22-IkeYoungSuccessorToPeerlessSwordsmanship.png	default	Green	B22	B22	playerNDeck	N	1	Ranger	Male/Sword	1	40	20	Commander's Swordsmanship |CONT| If this unit is attacking your opponent's Main Character, this unit gains +10 attack. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs that your <Green> attacking unit's attack will destroy becomes 2.
B22_B22-051R_SAMPLE	Soren, Radiant Tactician	fe-cipher/b22/FeCipher-B22-SorenRadiantTactician.png	default	Green	B22	B22	playerNDeck	R	5(3)	Arch Sage	Male/Tome	1-2	60	20	"I will eliminate the threat." |ACT| [Once Per Turn] [Flip 1 Bond face-down] Choose 1 non-Main Character enemy, and return them to your opponent's hand. / Rexcalibur |ACT| [Once Per Turn] [Flip 1 Bond face-down] If your opponent has 6 or more cards in their hand, your opponent chooses 2 cards from their hand, and sends them to the Retreat Area.
B22_B22-052N_SAMPLE	Soren, Savant of the Mercenaries	fe-cipher/b22/FeCipher-B22-SorenSavantOfTheMercenaries.png	default	Green	B22	B22	playerNDeck	N	1	Mage	Male/Tome	1-2	30	20	Mercenary Commander's Staff Officer |CONT| During your turn, allied "Ike" gains +10 attack. / |ATK SUPP| Magic Emblem: Draw 1 card. Choose 1 card from your hand, and send it to the Retreat Area.
B22_B22-053R_SAMPLE	Mia, Trueblade Aiming for the Top	fe-cipher/b22/FeCipher-B22-MiaTruebladeAimingForTheTop.png	default	Green	B22	B22	playerNDeck	R	5(3)	Trueblade	Female/Sword	1	70	10	"I'll show you the fruits of my training!" |AUTO| Each time this unit Growths, until the end of the turn, this unit gains +10 attack. / [LvS3] "Right! Time for our regular duel!" |CONT| This unit's attacks cannot be evaded by non-Main Character enemies. / [LvS5] "Now for the clincher!" |ACT| [Once Per Turn] [Flip 1 Bond face-down] Untap this unit. ([LvSX] can be used if a total of X or more cards are in this unit's stack.)
B22_B22-054N_SAMPLE	Mia, Swordswoman in Training	fe-cipher/b22/FeCipher-B22-MiaSwordswomanInTraining.png	default	Green	B22	B22	playerNDeck	N	1	Myrmidon	Female/Sword	1	40	10	"I'm not gonna lose!" |ACT| [Once Per Turn] [Flip 1 Bond face-down, Stack 1 "Mia" from your Retreat Area under this unit to Growth her] Until the end of the turn, this unit gains +20 attack. (A unit who has Growthed is treated as a Levelled Up unit.) / |ATK SUPP| Attack Emblem: Until the end of this combat, your attacking unit gains +20 attack.
B22_B22-055N_SAMPLE	Micaiah, Maiden of the Dawn Brigade	fe-cipher/b22/FeCipher-B22-MicaiahMaidenOfTheDawnBrigade.png	default	Green	B22	B22	playerNDeck	N	1	Light Mage	Female/Tome	1-2	30	20	Healing Palm of Light |ACT| [Once Per Turn] [Send 1 "Micaiah" from your hand to the Retreat Area] Choose 1 non-"Micaiah" card from your Retreat Area, and add it to your hand. / |DEF SUPP| Miracle Emblem: Until the end of this combat, your opponent’s attacking unit cannot Critical Hit.
B22_B22-056HN_SAMPLE	Sothe, Protective Wind of the Dawn Brigade	fe-cipher/b22/FeCipher-B22-SotheProtectiveWindOfTheDawnBrigade.png	default	Green	B22	B22	playerNDeck	HN	4(3)	Rogue	Male/Knife	1	70	10	The Wind that Blows at Dawn |SPEC| If there are a total of 5 or more cards in your Main Character's stack, the Deployment Cost of this card is reduced by 2. / Maiden-Protecting Blade |CONT| If this unit is in the same area as allied "Micaiah", this unit gains +10 attack.
B22_B22-057HN_SAMPLE	Danved, Lucky Wayfarer	fe-cipher/b22/FeCipher-B22-DanvedLuckyWayfarer.png	default	Green	B22	B22	playerNDeck	HN	5(3)	Sentinel	Male/Lance	1	70	10	Same Person? |SPEC| If you think "Danved" and "Devdan" are the very same person, then you may Class Change allied "Devdan" into this card. / "If we stay together, we are strong like bull, only stronger!" |ACT| [Once Per Turn] Choose 1 other <Green> ally. Until the end of the turn, that ally gains +20 attack.
B22_B22-058N_SAMPLE	Kyza, Dutiful Assistant	fe-cipher/b22/FeCipher-B22-KyzaDutifulAssistant.png	default	Green	B22	B22	playerNDeck	N	3	Beast Tribe	Male/Fang/Beast	1	70	10	Appropriate Assistance |ACT| [Once Per Turn] [Send 1 card from your hand to the Retreat Area] Choose 1 non-"Kyza" <Fang> card from your Retreat Area, and add it to your hand. / Beloved Superior |CONT| If you have an allied "Ranulf", this unit gains +10 attack.
B22_B22-059HN_SAMPLE	Black Knight, Famed General in Blessed Black Armor	fe-cipher/b22/FeCipher-B22-BlackKnightFamedGeneralInBlessedBlackArmor.png	default	Green	B22	B22	playerNDeck	HN	7(5)	Black Knight	Male/Sword/Armored	1	80	0	His True Face Revealed |SPEC| Treat this card, while it is in your hand, as if its Unit Name is also "Zelgius". / "My ultimate goal as a swordsman..." |ACT| [Once Per Turn] [Flip 1 Bond face-down] Until the end of the turn, this unit gains +80 attack and acquires range 1-2. / "Know your place." |AUTO| [Once Per Turn] When this unit is being attacked, until the end of this combat, this unit gains +80 attack.
B22_B22-060N_SAMPLE	Lehran, Fallen Light	fe-cipher/b22/FeCipher-B22-LehranFallenLight.png	default	Green	B22	B22	playerNDeck	N	2	Bird Tribe	Male/Fang/Flier/Beast	-	20	20	Manipulator of History |ACT| [Tap this unit] Choose 1 enemy with a Deployment Cost of 3 or lower who is in the Back Line, and move them. / "Bring destruction upon the world!" |ACT| [Once Per Turn] Choose 1 card from your Retreat Area, and place it at the bottom of your Deck. This skill can only be used if you have an ally with the Unit Name "Medallion".
B22_B22-061N_SAMPLE	Chrom, Prince of the Exalted Bloodline	fe-cipher/b22/FeCipher-B22-ChromPrinceOfTheExaltedBloodline.png	default	Blue	B22	B22	playerNDeck	N	1	Lord	Male/Sword	1	40	20	Oath Upon the Brand |CONT| During your turn, if you have more Orbs than your opponent, this unit gains +20 attack. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs that your <Blue> attacking unit's attack will destroy becomes 2.
B22_B22-062R_SAMPLE	Lucina, Princess Striving for a Hopeful Future	fe-cipher/b22/FeCipher-B22-LucinaPrincessStrivingForAHopefulFuture.png	default	Blue	B22	B22	playerNDeck	R	5(4)	Great Lord	Female/Sword	1	70	20	"Seize the light of hope!" |AUTO| [Flip 1 Bond face-down] When this unit is Class Changed into, you may pay the cost and if you do: Choose 1 <Blue> card with a Deployment Cost of 4 or lower from your Retreat Area, and deploy it. / "We will change fate!" |AUTO| [Once Per Turn] When a <Blue> ally's attack ends, you may choose 1 non-Main Character enemy, and move them.
B22_B22-063N_SAMPLE	Lucina, Princess from a Desperate Future	fe-cipher/b22/FeCipher-B22-LucinaPrincessFromADesperateFuture.png	default	Blue	B22	B22	playerNDeck	N	1	Lord	Female/Sword	1	40	20	The Name of the Hero-King |SPEC| Treat this card as if its Unit Name is also "Marth". / Brand 'Neath the Mask |AUTO| [Once Per Turn] When an other <Blue> ally is deployed, choose 1 of your Orbs, and look at it. / |ATK SUPP| Hero Emblem: Until the end of this combat, the number of Orbs that your <Blue> attacking unit's attack will destroy becomes 2.
B22_B22-064SR_SAMPLE	Robin (Female), Tactician Bearing a Spectrum of Strategies	fe-cipher/b22/FeCipher-B22-RobinFemaleTacticianBearingASpectrumOfStrategies.png	default	Blue	B22	B22	playerNDeck	SR	5(4)	Grandmaster	Female/Tome	1-2	60	20	Fate-Transcending Grandmaster |AUTO| When this unit is Class Changed into, choose up to 1 non-Main Character enemy per Class Changed ally, and destroy them. / The Ultimate Plan |ACT| [Once Per Turn] [Send 1 of your Orbs to the Retreat Area] Draw 1 card. Choose 1 card from your hand, and add it to your Orbs. / "I've got your back." |ACT| [Flip 1 <Blue> Bond face-down] Until the end of this turn, this unit gains +40 attack.
B22_B22-064SRplus_SAMPLE	Robin (Female), Tactician Bearing a Spectrum of Strategies+	fe-cipher/b22/FeCipher-B22-RobinFemaleTacticianBearingASpectrumOfStrategies-2.png	default	Blue	B22	B22	playerNDeck	SR+	5(4)	Grandmaster	Female/Tome	1-2	60	20	Fate-Transcending Grandmaster |AUTO| When this unit is Class Changed into, choose up to 1 non-Main Character enemy per Class Changed ally, and destroy them. / The Ultimate Plan |ACT| [Once Per Turn] [Send 1 of your Orbs to the Retreat Area] Draw 1 card. Choose 1 card from your hand, and add it to your Orbs. / "I've got your back." |ACT| [Flip 1 <Blue> Bond face-down] Until the end of this turn, this unit gains +40 attack.
B22_B22-065N_SAMPLE	Robin (Female), The Exalt's Tactician	fe-cipher/b22/FeCipher-B22-RobinFemaleTheExaltsTactician.png	default	Blue	B22	B22	playerNDeck	N	2	Tactician	Female/Sword	1	50	20	The Optimal Strategy |AUTO| When this unit is deployed, choose 1 other <Blue> ally. Until the end of the turn, that ally gains +20 attack. / Tactician's Thunder |ACT| [Flip 1 Bond face-down] Until the end of the turn, this unit acquires <Tome> and range 1-2.
B22_B22-066N_SAMPLE	Lissa, Princess of the Shepherds	fe-cipher/b22/FeCipher-B22-LissaPrincessOfTheShepherds.png	default	Blue	B22	B22	playerNDeck	N	2	Cleric	Female/Staff	-	40	20	"I've got you!" |SPEC| When an ally Class Changes, you may deploy this card from your hand to the Back Line. / Heal |ACT| [Tap this unit, Flip 2 Bonds face-down] Choose 1 non-"Lissa" card from your Retreat Area, and add it to your hand. / "You can do it!" |ACT| [Tap this unit] Choose up to 2 allies who have Class Changed. Until the end of the turn, the chosen allies gain +10 attack.
