databaseId	name	imageUrl	cardBack	type	AWA	FIT	FOC	SPI	UncommonWisdom	conflict	conflict_number	connectedLocations	connectedPaths	connection	connection_number	cost	deck_limit	equip_value	exploration	exploration_number	flavor	generic_token	harm	harm_threshold	illustrator	packName	pack_code	pack_name	pivotal	position	presence	progress	progress_threshold	quantity	reason	reason_number	reveal	scaleGenericTokenPerPlayer	scaleHarmThresholdPerPlayer	scaleProgressThresholdPerPlayer	set	sphere_code	sphere_cost	sphere_name	text	traits	type_code	white_large_square	white_square_button
03267	Carbonforged Maze	earthborne-rangers/loa/EarthborneRangers-LoA-CarbonforgedMaze-2.jpg	multi_sided	Location					FALSE			["terminal_artery", "talpids_squeeze", "arboretum_of_memory"]	["flooded_ruins", "fungal_forest", "cave_system"]													Location	LoA	Legacy of the Ancestors	0	17 of 20	1	progress	5[perranger]							TRUE	Location				[guide]116 Arrival Setup Lead Ranger: Draw a path card. Next Ranger: Draw a path card.	Ruin	location		
03268	Inverted Forest	earthborne-rangers/loa/EarthborneRangers-LoA-InvertedForest.jpg	multi_sided	Location					FALSE			["the_cistern", "the_verdant_sphere", "the_rootway"]	["cave_system", "deep_roots", "fungal_forest"]												Rob Laskey	Location	LoA	Legacy of the Ancestors	0	18 of 20	1	progress	4[perranger]							TRUE	Location				Response: When you perform a common test, if your [ranger] is on this location, commit 1 effort. FIT + [reason]: Climb [2] to the footbridge to move your [ranger] to this location and scout 1 path card for every 2 effort. If you fail suffer 1 injury.	Trail / Forest	location		
03268	Inverted Forest	earthborne-rangers/loa/EarthborneRangers-LoA-InvertedForest-2.jpg	multi_sided	Location					FALSE			["the_cistern", "the_verdant_sphere", "the_rootway"]	["cave_system", "deep_roots", "fungal_forest"]													Location	LoA	Legacy of the Ancestors	0	18 of 20	1	progress	4[perranger]							TRUE	Location				[guide]117 Arrival Setup Lead Ranger: Draw a path card. Next Ranger: Draw a path card. Next Ranger: Draw a path card.	Trail / Forest	location		
03269	The Rootway	earthborne-rangers/loa/EarthborneRangers-LoA-TheRootway.jpg	multi_sided	Location					FALSE			["inverted_forest", "the_verdant_sphere", "the_cage"]	["fungal_forest", "deep_roots", "ancient_ruins"]												The Creation Studio	Location	LoA	Legacy of the Ancestors	0	19 of 20	1	progress	4[perranger]							TRUE	Location				Refresh: If there is no active flora, search the path deck and discard pile for the next flora and put it into play.	Cave	location		
03269	The Rootway	earthborne-rangers/loa/EarthborneRangers-LoA-TheRootway-2.jpg	multi_sided	Location					FALSE			["inverted_forest", "the_verdant_sphere", "the_cage"]	["fungal_forest", "deep_roots", "ancient_ruins"]													Location	LoA	Legacy of the Ancestors	0	19 of 20	1	progress	4[perranger]							TRUE	Location				[guide]118 Arrival Setup Lead Ranger: Search the path deck for the next flora and put it into play. Next Ranger: Search the path deck for the next flora and put it into play.	Cave	location		
03270	Talpid's Squeeze	earthborne-rangers/loa/EarthborneRangers-LoA-TalpidsSqueeze.jpg	multi_sided	Location					FALSE			["carbonforged_maze", "the_cage", "arboretum_of_memory"]	["fungal_forest", "ancient_ruins", "flooded_ruins"]									2[perranger] Debris			Angus R. Hayes	Location	LoA	Legacy of the Ancestors	0	20 of 20	1	progress	3[perranger]					TRUE		TRUE	Location				While there is 1 or more debris on this location, you cannot travel. FOC + [conflict]: Disassemble [2] the pile of collapsed rubble to discard 1 debris from this location for every 2 effort. [mountain] If there is at leas 1 debris on this location, the debris shifts. [then] Discard all [progress] from an active feature. If at least 2 progress was discarded, discard 1 debris.	Ruin	location		
03270	Talpid's Squeeze	earthborne-rangers/loa/EarthborneRangers-LoA-TalpidsSqueeze-2.jpg	multi_sided	Location					FALSE			["carbonforged_maze", "the_cage", "arboretum_of_memory"]	["fungal_forest", "ancient_ruins", "flooded_ruins"]													Location	LoA	Legacy of the Ancestors	0	20 of 20	1	progress	3[perranger]							TRUE	Location				[guide]119 Arrival Setup Lead Ranger: Draw a path card. Next Ranger: Draw a path card. Next Ranger: Draw a path card.	Ruin	location		
03271	Burstling Lightbringer	earthborne-rangers/loa/EarthborneRangers-LoA-BurstlingLightbringer.jpg	path	Being					FALSE													3 Power	harm	2	Banner & Simonet	Ancient Ruins	LoA	Legacy of the Ancestors		1 of 12	1	progress	4				within_reach				Ancient Ruins				Powered [1]: This machine gains Illumination. Powered [1]: If there is an active feature, discard 1 power from this being.  Add 1 to that feature. Then move this being. Powered [1]: If there is an active predator, exhaust it.  Add  to this being equal to that predator's presence.	Machine	being		
03272	Capacitive Leech	earthborne-rangers/loa/EarthborneRangers-LoA-CapacitiveLeech.jpg	path	Being					FALSE													1 Power	harm	3	Creation Studio	Ancient Ruins	LoA	Legacy of the Ancestors		3 of 12	1	progress	5				within_reach				Ancient Ruins				Discard 1 unique token from a machine or tech.  Add 1 power to this being. If there is an active predator, exhaust it.  Add 2 to it and  to this being equal to that predator's presence. Powered [3]: Discard 3 power from this parasite.  Suffer 1 injury.	Prey / Parasite	being		
03273	Coruscating Phantom	earthborne-rangers/loa/EarthborneRangers-LoA-CoruscatingPhantom.jpg	path	Being					FALSE														harm	5	Evan Simonet	Ancient Ruins	LoA	Legacy of the Ancestors		6 of 12	2	progress	7				within_reach				Ancient Ruins				Ambush. Illumination. If one area has more total power than any other, the phantom hungers.  Move this predator to that area. If you have an equipped tech, exhaust this predator.  Suffer 1 injury.	Predator / Biomeld	being		
03274	Humming Circuits	earthborne-rangers/loa/EarthborneRangers-LoA-HummingCircuits.jpg	path	Feature					FALSE													2 Power	harm	2	Creation Studio	Ancient Ruins	LoA	Legacy of the Ancestors		8 of 12	0	progress	3				within_reach				Ancient Ruins				Powered [1]: This machine gains Illumination. FOC + : Redirect the current to discard power up to your effort from this feature to add an equal amount of unique tokens to a machine or tech. If you fail, suffer 1 injury. Powered [1]: Add 1 power to the machine with the least power.	Machine	feature		
03275	Overgrown Vestiges	earthborne-rangers/loa/EarthborneRangers-LoA-OvergrownVestiges.jpg	path	Feature					FALSE														harm	2	Angus R. Hayes	Ancient Ruins	LoA	Legacy of the Ancestors		10 of 12	1	progress	6				along_the_way				Ancient Ruins				Obstacle. If this feature is illuminated, it loses Obstacle and gains the following test: AWA + : Discover something useful in the overgrowth to search your Ranger deck for a gear and add it to your hand. If this feature is illuminated, the way becomes clear.  Add 1 to it.	Trail / Flora / Obstacle	feature		
03276	Kinetic Transfer Pods	earthborne-rangers/loa/EarthborneRangers-LoA-KineticTransferPods.jpg	path	Feature					FALSE													0 Power	harm	5	Rob Laskey	Ancient Ruins	LoA	Legacy of the Ancestors		12 of 12	X	progress					along_the_way				Ancient Ruins				SPI + : Brave [X] the ancient transportation system to move your  to or remove it from this feature. X is equal to 3 minus the amount of power on this feature (minimum 0). Response: When you travel, if all  are on this feature and there is more power than , you may travel to a location up to two paths away. Use the terrain of the second path when building the path deck. If this ruin has more  than power, the pod falls!  Each Ranger whose  is here suffers 1 injury. Discard this ruin.	Machine / Ruin	feature		
03277	Veiled Axolotak	earthborne-rangers/loa/EarthborneRangers-LoA-VeiledAxolotak.jpg	path	Being					FALSE														harm	5	Creation Studio	Flooded Ruins	LoA	Legacy of the Ancestors		1 of 12	2	progress	7				within_reach				Flooded Ruins				Ambush. If this predator is illuminated, it loses Ambush. If there is a water feature in another area, the tyrant lurks in the depths.  Move this being to that area. If you have 2 or more fatigue, exhaust this being.  Suffer 1 injury.	Predator / Reptile	being		
03278	Scavenging Sawtooth	earthborne-rangers/loa/EarthborneRangers-LoA-ScavengingSawtooth.jpg	path	Being					FALSE														harm	2	Creation Studio	Flooded Ruins	LoA	Legacy of the Ancestors		4 of 12	1	progress	5				within_reach				Flooded Ruins				If there is an active ruin or machine, the steelgnawer chews on it.  Add 2 to it and 2 to this being. If there is an active predator, exhaust it.  Add  to it and  to this being equal to its presence. If this being is not illuminated, exhaust it.  Discard 2 unique tokens from one of your equipped gear.	Prey / Mammal	being		
03279	Incendiary Lilies	earthborne-rangers/loa/EarthborneRangers-LoA-IncendiaryLilies.jpg	path	Feature					FALSE														harm	3	Navaro & Simonet	Flooded Ruins	LoA	Legacy of the Ancestors		7 of 12	1	progress	4				within_reach				Flooded Ruins				AWA + : Harvest [2] the medicinal seeds, careful not to gather too many to add 1 to this feature and either heal 1 injury from a Ranger, or discard 2 from a being. Clear : Each Ranger suffers 1 injury. Add 1 to an active water feature.	Water / Ruin / Flora	feature		
03280	Sparking Circuits	earthborne-rangers/loa/EarthborneRangers-LoA-SparkingCircuits.jpg	path	Feature					FALSE													2 Power	harm	2	Creation Studio	Flooded Ruins	LoA	Legacy of the Ancestors		9 of 12	X	progress	3				within_reach				Flooded Ruins				Powered [1]: This machine gains Illumination. X is equal to the amount of power on this machine. FOC + : Redirect the dangerous current to discard power up to your effort from this feature to add an equal amount of unique tokens to a machine or tech. If you fail, suffer 1 injury. Powered [1]: Add 1 power to the machine with the least power. Powered [2]: Discard 1 power from this feature.  Add 1 to each card in the same area as it. Then it fatigues you.	Machine	feature		
03281	Flooded Chamber	earthborne-rangers/loa/EarthborneRangers-LoA-FloodedChamber.jpg	path	Feature					FALSE														harm	3	Angus R. Hayes	Flooded Ruins	LoA	Legacy of the Ancestors		11 of 12	3	progress					along_the_way				Flooded Ruins				Each predator and prey with no  gains Persistent. FIT + : Swim [2] into the chamber to return all of your equipped gear to your hand and move your  to this feature. Clear : Draw two path cards. If there is an active predator or prey, it leaps from the water.  Resolve the  effect on it. Each Ranger whose  is on this feature suffers 1 fatigue.	Water / Ruin	feature		
03282	Heaped Detritus	earthborne-rangers/loa/EarthborneRangers-LoA-HeapedDetritus.jpg	path	Feature					FALSE													0 Power	harm	5	Angus R. Hayes	Flooded Ruins	LoA	Legacy of the Ancestors		12 of 12	2	progress	3[perranger]				along_the_way			TRUE	Flooded Ruins				Illumination. Obstacle. Clear : Shuffle a Scavenging Sawtooth into the path deck for each power on this feature. Exhaust this feature.  Search the path deck and discard for a Scavenging Sawtooth and put it into play.	Lair / Water / Machine / Obstacle	feature		
03283	Spindlescuttler Matron	earthborne-rangers/loa/EarthborneRangers-LoA-SpindlescuttlerMatron.jpg	path	Being					FALSE														harm	6	Creation Studio	Cave System	LoA	Legacy of the Ancestors		1 of 12	3	progress	6				within_reach				Cave System				Disconnected. If this predator is illuminated, it loses Discon-nected. Clear : Search the path deck and discard for the next Juvenile Spindlescuttler and place it on the top of the path deck. Add 3 to the active feature with theh highest presence. If that feature is a flora, add 2 to this being. If this being is illuminated or if you have 2 or more fatigue, exhaust this being.  Suffer 1 injury.	Predator / Biomeld	being		
03284	Juvenile Spindlescuttler	earthborne-rangers/loa/EarthborneRangers-LoA-JuvenileSpindlescuttler.jpg	path	Being					FALSE														harm	2	Creation Studio	Cave System	LoA	Legacy of the Ancestors		2 of 12	2	progress	3				within_reach				Cave System				Disconnected. If this predator is illuminated, it loses Discon-nected. Add 2 to the active feature with the highest presence. If that feature is a flora, add 2 to this being. If this being is illuminated or if you have 3 or more fatigue, exhaust this being.  Suffer 1 injury.	Predator / Biomeld	being		
03285	Timid Talpid	earthborne-rangers/loa/EarthborneRangers-LoA-TimidTalpid.jpg	path	Being					FALSE														harm	2	Creation Studio	Cave System	LoA	Legacy of the Ancestors		5 of 12	1	progress	4				within_reach				Cave System				Clear : Scout 1 path card. If this being is illuminated, it burrows away.  Draw 1 path card, then shuffle this being into the path deck. If there is an active predator, exhaust it.  Add  to it and  to this being, both equal to that predator's presence.	Prey / Mammal	being		
03286	Prismatic Mushrooms	earthborne-rangers/loa/EarthborneRangers-LoA-PrismaticMushrooms.jpg	path	Feature					FALSE														harm	2	Creation Studio	Cave System	LoA	Legacy of the Ancestors		7 of 12	0	progress	3				within_reach				Cave System				Illumination. Mycelial. AWA + : Discover another glowing patch of mushrooms to add 1 to this feature and move it to another area. The soft light is a relief from the encroaching darkness. You may exhaust a Ranger card to soothe 1 fatigue. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora / Fungus	feature		
03287	Vengeful Stalactites	earthborne-rangers/loa/EarthborneRangers-LoA-VengefulStalactites.jpg	path	Feature					FALSE														harm	3	Creation Studio	Cave System	LoA	Legacy of the Ancestors		10 of 12	2	progress	4				along_the_way				Cave System				Obstacle. If this feature is illuminated, it loses Obstacle. Clear : Each Ranger with less AWA energy than this feature's presence suffers 1 injury. Add 1 to this feature.	Hazard / Obstacle / Trail	feature		
03288	Spindlescuttler Warren	earthborne-rangers/loa/EarthborneRangers-LoA-SpindlescuttlerWarren.jpg	path	Feature					FALSE														harm	6	Jajang Sopand	Cave System	LoA	Legacy of the Ancestors		12 of 12	1	progress					along_the_way				Cave System				Persistent. Each being in play that is not illuminated gains Persistent. FOC + : Navigate [2] the twisting passage to move your  to this feature. Clear : You find another route through the caverns. You may remove all  from this feature to discard an equal number of beings. If you do, do not discard this feature.	Trail	feature		
03289	Slithering Vines	earthborne-rangers/loa/EarthborneRangers-LoA-SlitheringVines.jpg	path	Feature					FALSE														harm	3	Creation Studio	Deep Roots	LoA	Legacy of the Ancestors		1 of 12	2	progress	6				along_the_way				Deep Roots				All Snapping Maws gain Persistent. If this feature is illuminated, it turns toward the light.  Ready a flora. If there is a Snapping Maw that is not within reach, one draws closer.  Move a Snapping Maw to within reach.	Predator / Flora	feature		
03290	Ghost-eyed Lepolors	earthborne-rangers/loa/EarthborneRangers-LoA-GhostEyedLepolors.jpg	path	Being					FALSE														harm	3	Banner & Simonet	Deep Roots	LoA	Legacy of the Ancestors		3 of 12	2	progress	4				within_reach				Deep Roots				Illumination. Move this prey. If there is an active predator, exhaust it.  Add  to it and  to this being, both equalto that predator's presence.	Prey / Biomeld	being		
03291	Snapping Maw	earthborne-rangers/loa/EarthborneRangers-LoA-SnappingMaw.jpg	path	Feature					FALSE														harm	4	Creation Studio	Deep Roots	LoA	Legacy of the Ancestors		5 of 12	2	progress	7				within_reach				Deep Roots				If this predator is illuminated, it unfurls its toothy petals.  Discard 1 from it. If you have 1 or more fatigue, exhaust this being.  Suffer 1 injury.	Predator / Flora	feature		
03292	Venerable Lightbringer	earthborne-rangers/loa/EarthborneRangers-LoA-VenerableLightbringer.jpg	path	Being					FALSE													1 Power	harm	3	Evan Simonet	Deep Roots	LoA	Legacy of the Ancestors		9 of 12	1	progress	4				within_reach				Deep Roots				Powered [1]: This machine gains Illumination. Powered [1]: If there is an active feature, discard 1 power from this being.  Add 1 to that feature. Then move this being. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Machine / Flora	being		
03293	Ivory Flowers	earthborne-rangers/loa/EarthborneRangers-LoA-IvoryFlowers.jpg	path	Feature					FALSE														harm	2	Creation Studio	Deep Roots	LoA	Legacy of the Ancestors		11 of 12	1	progress	4				within_reach				Deep Roots				AWA + : Dust yourself with the flowers' pollen to add 1 to this feature and exhaust all flora within reach. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora	feature		
03294	Snarling Roots	earthborne-rangers/loa/EarthborneRangers-LoA-SnarlingRoots.jpg	path	Feature					FALSE														harm	8	Creation Studio	Deep Roots	LoA	Legacy of the Ancestors		12 of 12	1	progress	[ranger]				along_the_way				Deep Roots				Obstacle. SPI + : Envision [2] the entirety of the root structure to move your  to this feature. If there are no other active flora, new growth emerges.  Search the path deck and discard for the next flora. Discard all  and  from this feature. Add an equal amount to each other flora.	Flora / Obstable	feature		
03295	Burdened Archelon	earthborne-rangers/loa/EarthborneRangers-LoA-BurdenedArchelon.jpg	path	Being					FALSE														harm	8	Creation Studio	Fungal Forest	LoA	Legacy of the Ancestors		1 of 12	3	progress	6				along_the_way				Fungal Forest				Enters Play: Search for the next flora and attach it faceup to this predator. If this being has an attached flora, it strains under its burden.  Add 1 to this being and discard all  from it. If you have 1 or more fatigue, the archelon snaps at you.  Suffer 1 injury.	Predator / Reptile	being		
03296	Saber Beetles	earthborne-rangers/loa/EarthborneRangers-LoA-SaberBeetles.jpg	path	Being					FALSE													2 Beetles	harm	X	Creation Studio	Fungal Forest	LoA	Legacy of the Ancestors		2 of 12	X	progress	8				within_reach				Fungal Forest				Response: When this swarm is exhausted by a prey's  effect, add 1 beetle to it. You can add a maximum of 1 per test to this swarm. X is equal to the number of beetles on this swarm. If you have less FOC energy than this swarm's presence, exhaust it.  Suffer 1 injury.	Predator / Insect / Swarm	being		
03297	Ravenous Selenoch	earthborne-rangers/loa/EarthborneRangers-LoA-RavenousSelenoch.jpg	path	Being					FALSE														harm	5	Banner & Simonet	Fungal Forest	LoA	Legacy of the Ancestors		4 of 12	2	progress	6				within_reach				Fungal Forest				If there is a flora in another area, the slug seeks it out.  Move this being to that area. If there is an active predator, exhaust it.  Add  to this being equal to that predator's presence. If this prey has 1 or more , its caustic slime burns.  Discard 1 from it and suffer 1 fatigue.	Prey / Mollusk	being		
03298	Selenoch's Switchback	earthborne-rangers/loa/EarthborneRangers-LoA-SelenochsSwitchback.jpg	path	Feature					FALSE														harm	3	Banner & Simonet	Fungal Forest	LoA	Legacy of the Ancestors		6 of 12	1	progress	6				along_the_way				Fungal Forest				FOC + : Discern [2] the trail formed by the great slug’s passage through the fungal forest to move your  to this feature. While your  is on this feature, it gains: Response: At the start of your turn, you may add 1 to this feature to ignore the Mycelial keyword until the end of your turn. Exhaust this feature.  Search the path deck for the next being and put it into play. Then add 1 to this feature.	Lair / Trail	feature		
03299	Glowing Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-GlowingMushroom.jpg	path	Feature					FALSE														harm	3	Sampo Jumisko	Fungal Forest	LoA	Legacy of the Ancestors		7 of 12	1	progress	4				within_reach				Fungal Forest				Illumination. Mycelial. AWA + : Discover where the glow has spread to other mushrooms to add 1 to any one flora and move it to another area. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora / Fungus	feature		
03300	Veiled Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-VeiledMushroom.jpg	path	Feature					FALSE														harm	3	Sampo Jumisko	Fungal Forest	LoA	Legacy of the Ancestors		8 of 12	2	progress	4				within_reach				Fungal Forest				Obstacle. Mycelial. AWA + : Sneak [2] under the veils to exhaust a flora for every 2 effort. Then add 1 to any one flora. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora / Fungus / Obstacle	feature		
03301	Parasitic Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-ParasiticMushroom.jpg	path	Feature					FALSE														harm	3	Sampo Jumisko	Fungal Forest	LoA	Legacy of the Ancestors		9 of 12	2	progress	4				within_reach				Fungal Forest				Mycelial. FIT + : Affix [2] a piece of the parasitic fungus to another being to add  to a being equal to your effort. Then add 1 to any one flora. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence. If you have 3 or more fatigue, exhaust this flora.  Suffer 1 injury.	Hazard / Flora / Fungus	feature		
03302	Poison Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-PoisonMushroom.jpg	path	Feature					FALSE														harm	3	Sampo Jumisko	Fungal Forest	LoA	Legacy of the Ancestors		10 of 12	2	progress	4				within_reach				Fungal Forest				Fatiguing. Mycelial. SPI + : Feel the mind-expanding effects of the poison to soothe fatigue equal to your effort. Then add 1 to any one flora. If you fail, suffer 1 injury. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora / Fungus	feature		
03303	Spore Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-SporeMushroom.jpg	path	Feature					FALSE														harm	3	Sampo Jumisko	Fungal Forest	LoA	Legacy of the Ancestors		11 of 12	1	progress	4				within_reach				Fungal Forest				Dangerous. Mycelial. AWA + : Cut [2] off select safe pieces of the mushroom network to eat to heal 1 injury and add 1 to any one flora. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora / Fungus	feature		
03304	Trap Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-TrapMushroom.jpg	path	Feature					FALSE														harm	3	Sampo Jumisko	Fungal Forest	LoA	Legacy of the Ancestors		12 of 12	2	progress	4				within_reach				Fungal Forest				Ambush. Mycelial. FOC + : Lure [2] other beings into the trap to exhaust a being and add 1 to any one flora. If there is an active prey, exhaust it.  Add  to it and  to this feature, both equal to that prey's presence.	Flora / Fungus	feature		
03305	The Plinth	earthborne-rangers/loa/EarthborneRangers-LoA-ThePlinth.jpg	path	Feature					FALSE														harm	6	Angus R. Hayes	The Chimney	LoA	Legacy of the Ancestors		1 of 5	1	progress	4[perranger]				along_the_way			TRUE	The Chimney				Response: When 1 or more  is added to this feature, if it is illuminated, double that .  cannot be moved to this feature except by its test. If the Chimney is Settled, this feature gains the following test. AWA + : Browse the available equipment to move your  to this feature. Clear :  120 If your within reach area is not illuminated, you stumble in the dark.  Suffer 1 fatigue.	Ruin	feature		
03306	The Spiral Stairway	earthborne-rangers/loa/EarthborneRangers-LoA-TheSpiralStairway.jpg	path	Feature					FALSE														harm	6	Angus R. Hayes	The Chimney	LoA	Legacy of the Ancestors		2 of 5	1	progress	[ranger]				along_the_way			TRUE	The Chimney				FIT + : Climb [3] the newly constructed ladders over the perilous gaps to move your  to this feature. If the Chimney is illuminated, decrease the difficulty of this test by 2. Clear :  121 Debris tumbles down the stairs. Add 1 to a card within reach.	Ruin	feature		
03307	Cryptic Wayfinder	earthborne-rangers/loa/EarthborneRangers-LoA-CrypticWayfinder.jpg	path	Feature					FALSE													0 Markers	harm	5	Evan Simonet	The Chimney	LoA	Legacy of the Ancestors		3 of 5	1	progress	3[perranger]				along_the_way			TRUE	The Chimney				["desert_of_endless_night", "Legacy of the AncestorsLegacy of the Ancestorsthe_chimney", "scuttler_network", "branching_artery"]	Machine	feature		
03308	Lost Lutrinal	earthborne-rangers/loa/EarthborneRangers-LoA-LostLutrinal.jpg	path	Being					FALSE														harm	2	Creation Studio	The Chimney	LoA	Legacy of the Ancestors		4 of 5	1	progress	6				within_reach				The Chimney				Ambush. Clear  or :  123 The elusive lutrinal frolics around you. Discard 1 from this being and move it. If there is another active predator, exhaust it.  Add  to this being equal to that predator's presence.	Predator / Prey / Mammal	being		
03309	Silaro Mako, Spelunker	earthborne-rangers/loa/EarthborneRangers-LoA-SilaroMakoSpelunker.jpg	path	Being					FALSE														harm	4	Evan Simonet	The Chimney	LoA	Legacy of the Ancestors		5 of 5	2	progress	3[perranger]				within_reach			TRUE	The Chimney				Friendly. Persistent. AWA + : Investigate [2] the underground ruins with Silaro to add  to a ruin or machine equal to your effort. Then, add an equal amount of  to Silaro. Clear  or :  124 If there is an active predator, exhaust it.  Add  to this being equal to that predator's presence.	Human / Villager	being		
03310	Rift in the Artery	earthborne-rangers/loa/EarthborneRangers-LoA-RiftInTheArtery.jpg	path	Feature					FALSE														harm	8	Creation Studio	Artery	LoA	Legacy of the Ancestors		1 of 5	2	progress	3[perranger]				within_reach			TRUE	Artery				Untraversable. While your  is on this feature it loses untra-versable, and you can only interact with path cards that are in the same area as this feature. SPI + : Venture into the rift to move your  to this feature. Clear :  125	Structure / Ruin	feature		
03311	Quisi Vos, Rapscallion	earthborne-rangers/loa/EarthborneRangers-LoA-QuisiVosRapscallion.jpg	path	Being					FALSE														harm	3	Evan Simonet	Artery	LoA	Legacy of the Ancestors		2 of 5	1	progress	3[perranger]				within_reach			TRUE	Artery				Fatiguing. Friendly. Illumination. FIT + : Give Quisi a piggyback ride to exhaust Quisi and move her. Clear  or :  126 Curiosity gets the better of Quisi. Discard either 1 or 1 unique token from a machine, tech, or gear. If there is an active predator, exhaust it.  Add  to this being equal to that predator's presence.	Human / Villager	being		
03312	Harlan Vos, Explorer	earthborne-rangers/loa/EarthborneRangers-LoA-HarlanVosExplorer.jpg	path	Being					FALSE														harm	5	Robynn Frauhn	Artery	LoA	Legacy of the Ancestors		3 of 5	1	progress	3[perranger]				within_reach			TRUE	Artery				Friendly. FOC + : Stretch with Mr. Vos to limber up for the challenge ahead to soothe fatigue equal to your effort. Clear  or :  127 If there is an active feature, you can't keep up with the alacritous explorer.  That feature fatigues you. Exhaust it. If there is an active predator, exhaust it.  Add  to this being equal to that predator's presence.	Human / Villager	being		
03313	Decrepit Station Platform	earthborne-rangers/loa/EarthborneRangers-LoA-DecrepitStationPlatform.jpg	path	Being					FALSE													0 Power	harm	4	Creation Studio	Artery	LoA	Legacy of the Ancestors		4 of 5	2	progress	3[perranger]				along_the_way			TRUE	Artery				Powered [4]: This feature gains Illumination. Reduce its presence to 0. FOC + : Locate nearby landmarks on the station map to search the Arcology or Artery set for any one card and attach it facedown to the location. After you travel, put the attached card into play. If this feature is illuminated, the light reveals the tunnel ahead.  Scout 1 path card.	Ruin / Machine	feature		
03314	Wild Scuttlebus	earthborne-rangers/loa/EarthborneRangers-LoA-WildScuttlebus.jpg	path	Being					FALSE														harm	5[perranger]	Banner & Simonet	Artery	LoA	Legacy of the Ancestors		5 of 5	4	progress	6[perranger]				along_the_way		TRUE	TRUE	Artery				The scuttlebus scampers away. Move this being along the way. The scuttlebus draws near. Move this being within reach.  It fatigues you. If you have 2 or more fatigue, the scuttlebus pounces.  Suffer 1 injury.	Predator / Biomeld	being		
03315	Progenitor Mushroom	earthborne-rangers/loa/EarthborneRangers-LoA-ProgenitorMushroom.jpg	path	Feature					FALSE														harm	4[perranger]	Creation Studio	Mycelial Conclave	LoA	Legacy of the Ancestors		1 of 3	3	progress	5[perranger]				along_the_way		TRUE	TRUE	Mycelial Conclave					Flora / Fungus	feature		
03316	Gardener Spirit	earthborne-rangers/loa/EarthborneRangers-LoA-GardenerSpirit-2.jpg	path	Being					FALSE														harm	-	Evan Simonet	Mycelial Conclave	LoA	Legacy of the Ancestors		2 of 3	2	progress	4[perranger]				within_reach			TRUE	Mycelial Conclave					Spirit / Estians	being		
03317	The Ferryman	earthborne-rangers/loa/EarthborneRangers-LoA-TheFerryman.jpg	path	Feature					FALSE														harm	4	Creation Studio	Mycelial Conclave	LoA	Legacy of the Ancestors		3 of 3	1	progress	4[perranger]				within_reach			TRUE	Mycelial Conclave					Flora / Fungus	feature		
03318	Petrified Giant	earthborne-rangers/loa/EarthborneRangers-LoA-PetrifiedGiant.jpg	path	Feature					FALSE														harm	7	Jajang Sopand	Arboretum of Memory	LoA	Legacy of the Ancestors		1 of 6	3	progress	4				along_the_way				Arboretum of Memory					Flora	feature		
03319	Petrified Colossus	earthborne-rangers/loa/EarthborneRangers-LoA-PetrifiedColossus.jpg	path	Feature					FALSE														harm	7	Jajang Sopand	Arboretum of Memory	LoA	Legacy of the Ancestors		2 of 6	3	progress	4				along_the_way				Arboretum of Memory					Flora	feature		
03320	Petrified Behemoth	earthborne-rangers/loa/EarthborneRangers-LoA-PetrifiedBehemoth.jpg	path	Feature					FALSE														harm	7	Jajang Sopand	Arboretum of Memory	LoA	Legacy of the Ancestors		3 of 6	3	progress	4				along_the_way				Arboretum of Memory					Flora	feature		
03321	New Growth	earthborne-rangers/loa/EarthborneRangers-LoA-NewGrowth.jpg	path	Feature					FALSE														harm	4	Evan Simonet	Arboretum of Memory	LoA	Legacy of the Ancestors		4 of 6	2	progress	2[perranger]				within_reach			TRUE	Arboretum of Memory					Flora	feature		
03322	Archivist Spirit	earthborne-rangers/loa/EarthborneRangers-LoA-ArchivistSpirit-2.jpg	path	Being					FALSE														harm	-	Evan Simonet	Arboretum of Memory	LoA	Legacy of the Ancestors		5 of 6	2	progress	2[perranger]				within_reach			TRUE	Arboretum of Memory					Spirit / Estian	being		
03323	The Grovetender	earthborne-rangers/loa/EarthborneRangers-LoA-TheGrovetender.jpg	path	Being					FALSE													1 Power	harm	3	Banner & Simonet	Arboretum of Memory	LoA	Legacy of the Ancestors		6 of 6	1	progress	3[perranger]				along_the_way			TRUE	Arboretum of Memory					Machine	being		
