databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	subtype	combat	wits	grail	rarity	text	altText	number
164edeb4-9710-4f49-99f9-ccd4aadc43b4	Scotland	monty-python-ccg/main/MontyPythonCcg-Main-Scotland.jpg	default	Land	Main	Main	playerNDeck				6	Uncommon	+1 Combat for occupant.  Draw 1 extra card during draw phase.	"{or: -3 to a Wits draw against a Knight}"	256
06ff865a-7343-4483-920e-6ae6095154cb	Scribe	monty-python-ccg/main/MontyPythonCcg-Main-Scribe.jpg	default	Persona	Main	Main	playerNDeck	Animated		3	5	Rare	Once per turn, player may lose a turn to avoid answering a Questions Three.	"{or: +1 to a Wits draw}"	258
108b843f-e237-46d9-8873-533b2ed9505f	Scroll of Sacred Words	monty-python-ccg/main/MontyPythonCcg-Main-ScrollOfSacredWords.jpg	default	Item	Main	Main	playerNDeck				3	Rare	Add one Grail Number draw to Combat.  Must say "Neee-wom" to your opponent a minimum of 3 times before the extra Grail Draw and 1 time after it.  Discard Scroll of Sacred Words after use.  May be discarded to automatically defeat Old Crone.	"{or: add one Grail Number draw to a Wits draw}"	259
35c44404-d704-4dda-bd52-38b28e92086a	Scroll of Sacred Words	monty-python-ccg/main/MontyPythonCcg-Main-ScrollOfSacredWords-2.jpg	default	Item	Main	Main	playerNDeck				2	Common	Add one Grail Number draw to Combat.  Must say "Ni" to your opponent a minimum of 3 times before the extra Grail Draw and 1 time after it.  Discard Scroll of Sacred Words after use.  May be discarded to automatically defeat Old Crone.	"{or: add one Grail Number draw to a Wits draw}"	260
dce5eb1c-d6f4-46f0-8691-93d62623f3a0	Scroll of Sacred Words	monty-python-ccg/main/MontyPythonCcg-Main-ScrollOfSacredWords-3.jpg	default	Item	Main	Main	playerNDeck				6	Uncommon	Add one Grail Number draw to Combat.  Must say "Peng" to your opponent a minimum of 3 times before the extra Grail Draw and 1 time after it.  Discard Scroll of Sacred Words after use.  May be discarded to automatically defeat Old Crone.	"{or: add one Grail Number draw to a Wits draw}"	261
7ec07262-3dd2-4671-aace-b9ac5e9b4126	Sea of Fate	monty-python-ccg/main/MontyPythonCcg-Main-SeaOfFate.jpg	default	Land	Main	Main	playerNDeck				2	Rare	May not be passed.  Discard if ever side-by-side with the Gorge of Eternal Peril.  Player encountering Sea of Fate may search their deck for the Dragon Ship.  If The Sea of Fate is already in play, discard this card from play instead. (in the original game, all cards were "legendary" and stopped new copies from entering play; in the new rules this was scrapped but should exist for this card)	"{or: +2 to a Combat draw}"	262
e2f3ce49-f69d-47e0-8e8e-621a41b90a24	Seasons	monty-python-ccg/main/MontyPythonCcg-Main-Seasons.jpg	default	Event	Main	Main	playerNDeck				4	Uncommon	Return any 4 cards from your Dead Cart to your deck and reshuffle.	"{or: opponent must discard the top 4 cards of their deck}"	263
1d7e2bd9-99e6-4d8a-8e3b-66a9f91f6bda	Second Soldier With a Keen Interest in Birds	monty-python-ccg/main/MontyPythonCcg-Main-SecondSoldierWithAKeenInterestInBirds.jpg	default	Adversary	Main	Main	playerNDeck		3	3	5	TYAST Deck D	Soldier will accept Extra Coconuts in lieu of a Dispute.	"{or: players may not play negative modifier cards this turn.}"	317
60a5e5c7-eeac-4442-b8d9-ebd1df787b8b	Second Time	monty-python-ccg/main/MontyPythonCcg-Main-SecondTime.jpg	default	Event	Main	Main	playerNDeck				6	Rare	Play Second Time after a Taunt is played by either player.  Search the top cards of your deck one at a time for a Taunt card and play it immediately, then reshuffle.	"{or: -1 to a Knight's Combat draw}"	264
a86fcaf0-a2b4-4012-9f49-35957c3a55b4	Secret Word	monty-python-ccg/main/MontyPythonCcg-Main-SecretWord.jpg	default	Event	Main	Main	playerNDeck				6	Rare	Player must stand and shout "It!"  Slays the Knights Who Say Ni or the Knights-Who-'Til-Recently-Said-Ni.	"{or:  "Don't say that word!"  Knights may not have Wits with Adversaries this turn}"	265
f20db613-eb69-4455-9fcb-9b639c295d09	Seeking	monty-python-ccg/main/MontyPythonCcg-Main-Seeking.jpg	default	Event	Main	Main	playerNDeck				6	Rare	+3 to a Round Table draw.	"{or: -1 to a Round Table draw}"	266
e973f033-689f-4ee4-919e-dcbeed8e3305	Separate Ways	monty-python-ccg/main/MontyPythonCcg-Main-SeparateWays.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				1	TYAST Deck C	Separate your Round Table into 2 or more groups.  You may still only move one Round Table per turn.	"{or: +1 to a Wits draw}"	435
73d05126-b1ad-4e75-8f6a-008c3d3b97d1	Sequined Vest	monty-python-ccg/main/MontyPythonCcg-Main-SequinedVest.jpg	default	Item	Main	Main	playerNDeck	Armour			1	TYAST Deck A	Player using Sequined Vest must impersonate Clark Gable.  Bedazzle your opponent.  +1 to Combat for wearer.	"{or: prevent opponent from moving this turn.}"	436
54e73799-73b6-428c-8e40-f07086b2bca2	Severed Head	monty-python-ccg/main/MontyPythonCcg-Main-SeveredHead.jpg	default	Event	Main	Main	playerNDeck				2	TYAST Deck A	+9 to a Combat Draw against a Knight.	"{or: -1 to a Wits draw}"	458a
8eb6319a-3f4f-4c98-bde7-b35cc36079f9	Severed Head	monty-python-ccg/main/MontyPythonCcg-Main-SeveredHead-2.jpg	default	Event	Main	Main	playerNDeck				2	TYAST Deck D	+9 to a Combat Draw against a Knight.	"{or: -1 to a Wits draw}"	458b
b63ec5e2-c594-4f70-8f36-46c446978ef7	Sheep's Bladder	monty-python-ccg/main/MontyPythonCcg-Main-SheepsBladder.jpg	default	Item	Main	Main	playerNDeck				5	TYAST Deck A	Place Sheep's Bladder in the Dead Cart to remove any Earthquake from play.	"{or: prevent opponent from playing a card that causes Lands to be placed in the Dead Cart.}"	437
e0b3c3c3-8590-46f6-b466-6631d2a4ae4d	Shrubbery	monty-python-ccg/main/MontyPythonCcg-Main-Shrubbery.jpg	default	Item	Main	Main	playerNDeck				2	Uncommon	May discard Shrubbery to bypass the Knights Who Say Ni.	"{or: blocked by a giant shrubbery, Knights may not enter this area for 1 turn.}"	267
28b1f437-106b-42cf-ba06-24df3d7e311e	Silence	monty-python-ccg/main/MontyPythonCcg-Main-Silence.jpg	default	Event	Main	Main	playerNDeck				6	TYAST Deck C	If your Round Table contains more than one Knight, Knights may bypass any Anthrax Adversaries or Personae in any one space in England.	"{or: negate a Song card}	438
e64d6982-1fc9-4e79-bbb8-682897df8c33	Silly Request	monty-python-ccg/main/MontyPythonCcg-Main-SillyRequest.jpg	default	Taunt	Main	Main	playerNDeck				2	TYAST Deck C	Remove any one of opponent's Knights, except Arthur, from his Round Table and shuffle the Knight into taunter's deck.	"{or: add an additional Grail Number draw to a Round Table draw}"	439
9aac37e3-c757-4297-bcf6-07a75d0cbc0b	Single-Handed	monty-python-ccg/main/MontyPythonCcg-Main-SingleHanded.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				5	TYAST Deck C	Prevent opponent from using the Combat Assist Bonus.	"{or: Search your deck for any one Armour Item}"	440
7a930560-2593-4963-8e4d-bb5831951fe5	Sir Allardin o' the Isles	monty-python-ccg/main/MontyPythonCcg-Main-SirAllardinOTheIsles.jpg	default	Knight	Main	Main	playerNDeck		3	3	4	Rare	May not invite other Knights to join the Round Table.		5
1293b085-d079-49b2-b443-126a81a4741b	Sir Andred	monty-python-ccg/main/MontyPythonCcg-Main-SirAndred.jpg	default	Adversary	Main	Main	playerNDeck		3	5	3	Rare		"{or: +3 to a Castle Table draw}"	9
17f01178-0343-49fb-8199-c89adc71006a	Sir B. A. Felton	monty-python-ccg/main/MontyPythonCcg-Main-SirBAFelton.jpg	default	Knight	Main	Main	playerNDeck		1	3	6	Promo			473
70c89c49-c680-4554-80b7-63d278665ba5	Sir Balin the Hoarder	monty-python-ccg/main/MontyPythonCcg-Main-SirBalinTheHoarder.jpg	default	Knight	Main	Main	playerNDeck		7	3	1	Common	Sir Balin requires 2 Pages to serve him.		23
0cfc15ad-2150-40e9-9921-60a669bb3f32	Sir Bedevere	monty-python-ccg/main/MontyPythonCcg-Main-SirBedevere.jpg	default	Knight	Main	Main	playerNDeck		2	8	1	Fixed 1	Automatically eliminates Witch.		27a
179e38de-a567-455c-b216-a171d1d64e1b	Sir Bedevere	monty-python-ccg/main/MontyPythonCcg-Main-SirBedevere-2.jpg	default	Knight	Main	Main	playerNDeck		2	8	1	TYAST Deck A	Automatically eliminates Witch.		27b
2da6271e-4bf9-4afb-bb85-785119f3bcd6	Sir Bob Herzog	monty-python-ccg/main/MontyPythonCcg-Main-SirBobHerzog.jpg	default	Knight	Main	Main	playerNDeck		1	2	6	Promo	If Sir Bob loses a Battle of Wits he becomes a Page.		474
506187d9-4411-4096-b991-c665e599f1bc	Sir Bors	monty-python-ccg/main/MontyPythonCcg-Main-SirBors.jpg	default	Knight	Main	Main	playerNDeck		4	4	2	Fixed 2, Common			38
66919dda-7bd5-406e-9c3a-206715fe9b01	Sir Brian van Hoose	monty-python-ccg/main/MontyPythonCcg-Main-SirBrianVanHoose.jpg	default	Knight	Main	Main	playerNDeck		4	2	4	Promo	If Sir Brian loses a Battle of Wits he becomes enraged and will immediately Combat the Adversary even if it has no Combat value. (Treat the Adversary's Combat value as 0 if it has no Combat value)		476
778c4946-e1f9-47cf-8877-eea915fd3faf	Sir Bruce	monty-python-ccg/main/MontyPythonCcg-Main-SirBruce.jpg	default	Knight	Main	Main	playerNDeck		4	1	5	TYAST Deck A, TYAST Deck B, TYAST Deck C, TYAST Deck D	If Sir Bruce is in your Round Table your Knights may not have Wits with any Adversary.		330
eb5338d3-7364-43e3-813a-432b2084cb10	Sir Clarke	monty-python-ccg/main/MontyPythonCcg-Main-SirClarke.jpg	default	Knight	Main	Main	playerNDeck		2	4	4	TYAST Deck A, TYAST Deck B, TYAST Deck D	If Sir Clarke encounters an Adversary with a Wits value, he may not attempt to Combat that Adversary.		337a
50fd2643-f176-4700-aecc-9d310b48fb8f	Sir Clarke	monty-python-ccg/main/MontyPythonCcg-Main-SirClarke-2.jpg	default	Knight	Main	Main	playerNDeck		2	4	4	TYAST Deck C	If Sir Clarke encounters an Adversary with a Wits value, he may not attempt to Combat that Adversary.		337b
077cbc6d-c5e3-45d8-afe6-994aeccae410	Sir Crutch	monty-python-ccg/main/MontyPythonCcg-Main-SirCrutch.jpg	default	Adversary	Main	Main	playerNDeck	Knight	7	1	2	Promo	Sir Crutch joins your Round Table if Outwitted with no Page needed.  If Sir Crutch is in your Round Table, you may not Run Away.	"{or: +1 to a Combat draw}"	479
294a1366-8fe4-4ff9-a26a-4f01b2370929	Sir Damas	monty-python-ccg/main/MontyPythonCcg-Main-SirDamas.jpg	default	Adversary	Main	Main	playerNDeck	Knight	4	4	3	Rare		"{or: +2 to a Wits draw}"	73
ac9c4864-9bf8-45e4-8314-c00a0ae81249	Sir Dave Bozwell	monty-python-ccg/main/MontyPythonCcg-Main-SirDaveBozwell.jpg	default	Knight	Main	Main	playerNDeck		4	1	5	Promo	If Sir Dave is in your Round Table, your Knights may not have Wits with any Adversary.		475
2689975d-f72a-4b68-b362-af9f5a568a60	Sir Ector	monty-python-ccg/main/MontyPythonCcg-Main-SirEctor.jpg	default	Knight	Main	Main	playerNDeck		4	4	2	Fixed 2, Common			92
9f37f88e-6eef-4add-a75e-9ba47ff1b088	Sir Gaheris (brother of Sir Gawain)	monty-python-ccg/main/MontyPythonCcg-Main-SirGaherisBrotherOfSirGawain.jpg	default	Knight	Main	Main	playerNDeck		3	3	3	Rare	May not invite other Knights to join the Round Table.  Adds +2 to the Combat Assist Bonus instead of +1.		112
49659759-9b67-48aa-8851-e626350df8d0	Sir Galahad the Chaste	monty-python-ccg/main/MontyPythonCcg-Main-SirGalahadTheChaste.jpg	default	Knight	Main	Main	playerNDeck		4	5	1	TYAST Deck C	May not be adversely affected by Taunts or Events.		113b
435c84cf-eed8-49dd-b2ab-d3851ad35e11	Sir Galahad the Pure	monty-python-ccg/main/MontyPythonCcg-Main-SirGalahadThePure.jpg	default	Knight	Main	Main	playerNDeck		4	5	1	Fixed 1	May not be adversely affected by Taunts or Events.		113a
ddb4cfc9-66b3-46dc-a5fb-448d97c842f3	Sir Galahad's Shield	monty-python-ccg/main/MontyPythonCcg-Main-SirGalahadsShield.jpg	default	Item	Main	Main	playerNDeck	Armour			1	TYAST Deck C	Permanent +1 to Combat value for bearer.  Must be used by Sir Galahad if he is in your Round Table.	"{or: prevent opponent from moving this turn.}"	365
7e73fb78-9cbd-4373-a080-d79763939546	Sir Gareth of Orkney	monty-python-ccg/main/MontyPythonCcg-Main-SirGarethOfOrkney.jpg	default	Knight	Main	Main	playerNDeck		6	3	4	Uncommon	Place Sir Gareth in the Dead Cart if your Round Table is ever Taunted.		114
95b90db9-42b2-4146-8ead-2837699e1892	Sir Gareth of Orkney	monty-python-ccg/main/MontyPythonCcg-Main-SirGarethOfOrkney-2.jpg	default	Knight	Main	Main	playerNDeck		6	3	4	TYAST Deck A	Place Sir Gareth in the Dead Cart if your Round Table is ever Taunted.		114
70641374-fa84-40ae-bf76-63f5c5022d57	Sir Garlon (The Invisible Knight)	monty-python-ccg/main/MontyPythonCcg-Main-SirGarlonTheInvisibleKnight.jpg	default	Adversary	Main	Main	playerNDeck	Knight	5	3	4	Uncommon	May be combatted by more than one Knight.	"{or: +1 to a Combat draw}"	115
3f65c19f-fa4f-4e69-9afa-e6a5c934dd6e	Sir Gawain	monty-python-ccg/main/MontyPythonCcg-Main-SirGawain.jpg	default	Knight	Main	Main	playerNDeck		4	4	2	Fixed 2, Common			116
0e30b166-c8d1-4eb1-8da4-1a94f9e98d0e	Sir Generic	monty-python-ccg/main/MontyPythonCcg-Main-SirGeneric.jpg	default	Knight	Main	Main	playerNDeck		X	X	4	Uncommon	X is determined by a draw of a single Grail Number.  +1 to Generic Knight's Round Table draw when Inivted.  May not invite others to join the Round Table.		118a
2cff4192-d9a5-4fe3-ae93-d9dd0981158a	Sir Generic	monty-python-ccg/main/MontyPythonCcg-Main-SirGeneric-2.jpg	default	Knight	Main	Main	playerNDeck		X	X	4	TYAST Deck A, TYAST Deck B, TYAST Deck C, TYAST Deck D	X is determined by a draw of a single Grail Number.  +1 to Generic Knight's Round Table draw when Inivted.  May not invite others to join the Round Table.		118b
935939e6-9394-45e3-a69f-8dee8327d716	Sir Gringamore	monty-python-ccg/main/MontyPythonCcg-Main-SirGringamore.jpg	default	Adversary	Main	Main	playerNDeck	Knight	8	3	4	TYAST Deck B	When Sir Gringamore is encountered and the Famous Historian is in play, place the Historian(s) in the Dead Cart.	"{or: +1 to a Combat draw}"	370
11eba355-8a68-4845-91ea-98ef2f97b87e	Sir Helius	monty-python-ccg/main/MontyPythonCcg-Main-SirHelius.jpg	default	Adversary	Main	Main	playerNDeck	Knight	4	3	4	Rare		"{or: +1 to a Wits draw}"	136
8b72603f-1cb2-4c7a-b7fd-86f638039b08	Sir Johnny Kizinski	monty-python-ccg/main/MontyPythonCcg-Main-SirJohnnyKizinski.jpg	default	Knight	Main	Main	playerNDeck		2	3	3	Promo	Sir Johnny may not be adversely affected by Cursed Items.		478
6bc8ff22-a4a2-4afc-8ff1-71256bf5333e	Sir Kay	monty-python-ccg/main/MontyPythonCcg-Main-SirKay.jpg	default	Knight	Main	Main	playerNDeck		5	4	1	Rare	Will not join the Round Table unless Arthur is there.  Remove Sir Kay from the Round Table and place him in the Dead Cart if Arthur is ever removed from the Round Table.		160
07f1174a-de7a-4cdd-98a9-756511d60738	Sir Lancelot the Brave	monty-python-ccg/main/MontyPythonCcg-Main-SirLancelotTheBrave.jpg	default	Knight	Main	Main	playerNDeck		8	2	1	Fixed 1	3 or less on a Combat Grail Draw involving Lancelot indicates he killed one non-Knight Persona in his own Round Table.		169a
62a56f7d-e85c-4d5a-9102-a93ccf921940	Sir Lancelot the Brave	monty-python-ccg/main/MontyPythonCcg-Main-SirLancelotTheBrave-2.jpg	default	Knight	Main	Main	playerNDeck		8	2	1	TYAST Deck B	3 or less on a Combat Grail Draw involving Lancelot indicates he killed one non-Knight Persona in his own Round Table.		169b
ff82bf66-2f52-4119-84a2-82a78626d608	Sir Lancelot's Shield	monty-python-ccg/main/MontyPythonCcg-Main-SirLancelotsShield.jpg	default	Item	Main	Main	playerNDeck	Armour			1	TYAST Deck B	Permanent +1 to Combat for bearer.  Must be used by Sir Lancelot if he is in your Round Table.	"{or: prevent opponent from moving this turn.}"	385
2dcd6a55-295f-4e91-80dd-7fddd437f805	Sir Lionel	monty-python-ccg/main/MontyPythonCcg-Main-SirLionel.jpg	default	Knight	Main	Main	playerNDeck		2	2	5	Rare	May be Sacrificed to Save Arthur.		175
182eb2ca-d567-4724-bdfa-5e8daa038b41	Sir Naram	monty-python-ccg/main/MontyPythonCcg-Main-SirNaram.jpg	default	Knight	Main	Main	playerNDeck		3	3	5	Rare			197
e002d40f-7078-4b11-ba84-31b5367508a3	Sir Nitro Furgeson	monty-python-ccg/main/MontyPythonCcg-Main-SirNitroFurgeson.jpg	default	Adversary	Main	Main	playerNDeck	Knight	5	2	4	Promo	If Sir Nitro has been defeated and placed in the Dead Cart, he will return to a raondom space in England the following turn.	"{or: +1 to a Combat draw}"	480
16b86335-6a3e-4c3f-8b4e-113468fdee5d	Sir Not-Appearing-in-this-Film	monty-python-ccg/main/MontyPythonCcg-Main-SirNotAppearingInThisFilm.jpg	default	Knight	Main	Main	playerNDeck		2	0	7	Common	May not invite others to join the Round Table.  May not be adversely affected by Anthrax Adversaries.		269a
3ce18e02-7a44-40f8-b88b-991c04a623e4	Sir Not-Appearing-in-this-Film	monty-python-ccg/main/MontyPythonCcg-Main-SirNotAppearingInThisFilm-2.jpg	default	Knight	Main	Main	playerNDeck		2	0	7	TYAST Deck C	May not invite others to join the Round Table.  May not be adversely affected by Anthrax Adversaries.		269b
22086a2a-fd47-4077-9663-9d584a29a661	Sir Paste Your Picture Here	monty-python-ccg/main/MontyPythonCcg-Main-SirPasteYourPictureHere.jpg	default	Knight	Main	Main	playerNDeck		1, 4	1, 4	4	Fixed 2, Common	Combat 4, Wits 4 if a picture is pasted on this card.		270
ab0eb881-d919-40b5-a9b1-b455500cf0e4	Sir Pellinore	monty-python-ccg/main/MontyPythonCcg-Main-SirPellinore.jpg	default	Knight	Main	Main	playerNDeck		4	6	1	Uncommon	May not use Wits to bypass Adversaries.		214a
77efa26f-b08a-414e-a5d2-444b54e74c9a	Sir Pellinore	monty-python-ccg/main/MontyPythonCcg-Main-SirPellinore-2.jpg	default	Knight	Main	Main	playerNDeck		4	6	1	TYAST Deck C	May not use Wits to bypass Adversaries.		214b
b0ed1d62-0be3-4630-9305-e2715412e88e	Sir Percivale	monty-python-ccg/main/MontyPythonCcg-Main-SirPercivale.jpg	default	Knight	Main	Main	playerNDeck		4	3	3	Rare			215
cf007733-0121-498e-8f6c-20c2b945ce3e	Sir Perimones (The Red Knight)	monty-python-ccg/main/MontyPythonCcg-Main-SirPerimonesTheRedKnight.jpg	default	Knight	Main	Main	playerNDeck		2	4	4	Common			216a
11e51e2a-2542-411a-8834-7876aa3849d7	Sir Perimones (The Red Knight)	monty-python-ccg/main/MontyPythonCcg-Main-SirPerimonesTheRedKnight-2.jpg	default	Knight	Main	Main	playerNDeck		2	4	4	TYAST Deck B			216b
9d55ebcd-1014-44a0-b27c-005e4d3e8af7	Sir Persante (The Blue Knight)	monty-python-ccg/main/MontyPythonCcg-Main-SirPersanteTheBlueKnight.jpg	default	Knight	Main	Main	playerNDeck		2	2	6	Rare			217
f754cfe2-c32d-40bb-8c62-a695d9d93c5f	Sir Phelot	monty-python-ccg/main/MontyPythonCcg-Main-SirPhelot.jpg	default	Adversary	Main	Main	playerNDeck	Knight	3	3	4	Rare		"{or: +1 to a Village Event draw}"	218
e03662fe-ed35-4954-b251-ff3c1a09f5e7	Sir Pinell	monty-python-ccg/main/MontyPythonCcg-Main-SirPinell.jpg	default	Adversary	Main	Main	playerNDeck	Knight	2	6	4	Rare		"{or: discard a card to gain +1 to your next Grail Number draw for each card discarded}"	220
41e019c3-3fac-4a4c-b3c5-51d9e841ee4f	Sir Pram a Lot	monty-python-ccg/main/MontyPythonCcg-Main-SirPramALot.jpg	default	Knight	Main	Main	playerNDeck		5	3	2	Uncommon	If Sir Not-Appearing-in-this-Film is in your Round Table, Sir Pram-a-Lot gains +2 Combat.		271a
1ff5d75e-2a71-4494-b93d-3264c57aaac9	Sir Pram a Lot	monty-python-ccg/main/MontyPythonCcg-Main-SirPramALot-2.jpg	default	Knight	Main	Main	playerNDeck		5	3	2	TYAST Deck A	If Sir Not-Appearing-in-this-Film is in your Round Table, Sir Pram-a-Lot gains +2 Combat.		271b
d5db6ded-83d3-41a5-a947-b606e7a88db5	Sir Robin's Minstrels	monty-python-ccg/main/MontyPythonCcg-Main-SirRobinsMinstrels.jpg	default	Persona	Main	Main	playerNDeck	Minstrel			4	Fixed 2, Common	Automatically joins the Round Table.  Minstrels give one Knight a Permanent +2 to Combat while in play.  If that Knight ever Runs Away, Minstrels give the Knight a Permanent -2 to Combat.	"{or: -1 to a Combat draw}"	272
375f9b83-f31d-44ae-bb6a-9c9ae118a52b	Sir Robin's Shield	monty-python-ccg/main/MontyPythonCcg-Main-SirRobinsShield.jpg	default	Item	Main	Main	playerNDeck	Armour			1	TYAST Deck D	Permanent +1 to Combat for bearer.  Must be used by Sir Robin if he is in your Round Table.	"{or: prevent opponent from moving this turn.}"	441
6cef1f0b-be6d-4408-a6f3-3d48b6822e87	Sir Robin, the Not-Quite-so-Brave-as-Sir-Lancelot	monty-python-ccg/main/MontyPythonCcg-Main-SirRobinTheNotQuiteSoBraveAsSirLancelot.jpg	default	Knight	Main	Main	playerNDeck		2	5	4	Fixed 1	Cannot be Slain in Combat (runs away if Combat Grail Draw is lost).  Cannot fight alone or as an Adversary.  Discard if encountered in England and will not join the Round Table.		249a
160e1b1e-c25c-48be-9a39-d3cc182996d5	Sir Robin, the Not-Quite-so-Brave-as-Sir-Lancelot	monty-python-ccg/main/MontyPythonCcg-Main-SirRobinTheNotQuiteSoBraveAsSirLancelot-2.jpg	default	Knight	Main	Main	playerNDeck		2	5	4	TYAST Deck D	Cannot be Slain in Combat (runs away if Combat Grail Draw is lost).  Cannot fight alone or as an Adversary.  Discard if encountered in England and will not join the Round Table.		249b
a8cad156-bbf3-4c9e-abe0-3bfaa1ea8118	Sir Tristram	monty-python-ccg/main/MontyPythonCcg-Main-SirTristram.jpg	default	Knight	Main	Main	playerNDeck		6	3	1	Rare			288
6e8ca1ea-b2a7-4186-b4d6-5de91f088f1f	Sir Wisshard	monty-python-ccg/main/MontyPythonCcg-Main-SirWisshard.jpg	default	Knight	Main	Main	playerNDeck		1	6	3	Uncommon			302
3ef3a8bd-1bfb-4644-8800-e50b7f2683bf	Sir Wisshard	monty-python-ccg/main/MontyPythonCcg-Main-SirWisshard-2.jpg	default	Knight	Main	Main	playerNDeck		1	6	3	TYAST Deck D			302
109d4c0c-cdb9-4c8e-bc55-9954cadff185	Slaying of the Historian	monty-python-ccg/main/MontyPythonCcg-Main-SlayingOfTheHistorian.jpg	default	Event, Permanent Event	Main	Main	playerNDeck				1	Rare	Opponent's game ends in 2 plus a Grail Number draw of turns.  May only be played if Famous Historian is in play.  Place Famous Historian in the Dead Cart.	"{or: +1 to a Wits draw}"	273
a47e71d9-1de5-4e5b-91a6-b4ea62584681	Slink	monty-python-ccg/main/MontyPythonCcg-Main-Slink.jpg	default	Event	Main	Main	playerNDeck				2	TYAST Deck A	Bypass one Adversary, but leave behind (discard) all Personae and un-Assigned Pages.	"{or: -3 to Castle Table draw}"	442
8562f44d-9642-41e2-b34f-c9822396ffb8	Soiled My Armor	monty-python-ccg/main/MontyPythonCcg-Main-SoiledMyArmor.jpg	default	Event	Main	Main	playerNDeck				6	TYAST Deck D	Knight must Sit Out 1 turn while they go change their armour.	"{or: -2 to a Knight's Combat draw}"	443
177a9989-cf6c-4f2f-8830-1ff4426be5cb	Soothsayer	monty-python-ccg/main/MontyPythonCcg-Main-Soothsayer.jpg	default	Adversary	Main	Main	playerNDeck			4	5	TYAST Deck B	Will not occupy a Castle.  Only a Knight whose Wits value is greater than or equal to their Combat value may have Wits with the Soothsayer.	"{or: look at any Face-down card}"	444
db709c37-a7c5-47a4-996f-6e7419422932	Special Guest	monty-python-ccg/main/MontyPythonCcg-Main-SpecialGuest.jpg	default	Event	Main	Main	playerNDeck				5	TYAST Deck B	Search the deck for Lancelot and reshuffle.	"{or: Search your deck for a Page and reshuffle}"	445
d2e11c03-349a-4599-8e4c-d24e52072e0e	Splash!	monty-python-ccg/main/MontyPythonCcg-Main-Splash.jpg	default	Event	Main	Main	playerNDeck				4	TYAST Deck C	Slays Moistened Bint or Watery Tart.  Place the defeated Adversary in the Dead Cart.	"{or: +2 to a Grail Number draw against a female Adversary or Persona}"	446
1acf80a9-441f-4309-b2db-f6faa758f102	Staff of Fire	monty-python-ccg/main/MontyPythonCcg-Main-StaffOfFire.jpg	default	Item	Main	Main	playerNDeck				1	TYAST Deck D	Sacrifice a Knight to gain +7 to a Combat draw.	"{or: negate a Land combat modifier for 1 turn.}"	447
80ba5052-1705-433b-9cdf-1edf73677c9c	Steve van Hostle	monty-python-ccg/main/MontyPythonCcg-Main-SteveVanHostle.jpg	default	Adversary	Main	Main	playerNDeck		2	2	4	Promo	A Knight who defeats Bitter Stevil must face him again immediately but Stevil's Combat and Wits values are doubled.  After a second defeat Stevil is placed in the Dead Cart.	"{or: +1 to a Wits draw}"	481
1231a97d-df29-4674-8bb4-06b8ce7155c2	Stone Dead	monty-python-ccg/main/MontyPythonCcg-Main-StoneDead.jpg	default	Event	Main	Main	playerNDeck				2	Rare	Persona, Knight or Page dies in a Grail Number draw of turns.	"{or: Knights may not enter this Village for 1 turn}"	276
055b7424-013b-490c-8eab-ab2195e71940	Strand of Creeper	monty-python-ccg/main/MontyPythonCcg-Main-StrandOfCreeper.jpg	default	Item	Main	Main	playerNDeck				6	TYAST Deck A	Page bearing Strand of Creeper may carry 2 additional items.	"{or: +2 to a Castle Table draw}"	448
c35bfd5b-9875-4a86-89c3-9643ee955b75	Strength	monty-python-ccg/main/MontyPythonCcg-Main-Strength.jpg	default	Event	Main	Main	playerNDeck				0	Uncommon	For the next Combat draw, add the Combat values of all your Knights in play.	"{or: -1 on a draw made to find the Holy Grail}"	278
4f25954f-cacf-4546-8216-595dd5f0cbea	Swamp Castle	monty-python-ccg/main/MontyPythonCcg-Main-SwampCastle.jpg	default	Castle, Special Castle	Main	Main	playerNDeck				4	Fixed 2, Common	+4 Combat to occupant.  Draw 3 extra cards during draw phase.  Eliminate Swamp Castle after 3 turns (it sank into the swamp).  May be played in the same space as The Tall Tower.  A Knight(s) attempting to enter this Castle is subject to a random event determined by a Grail Number draw.  1 or less: "The Fiends!" Defenders use farm animals.  Lose a Knight.  2: "Fetchez la vache!"  "Moooo!"  Lose a Page.  3: On the wrong end of a nasty taunting.  Lose a Persona.  4-7: "No chance, bedwetting types!"  Knights may not pass.  8-10: "African swallows are non-migratory."  Knights may pass.  11: "Well, can we come up and have a look?"  Knights may enter and recieve any benefits from the Castle.  12+: "Oh.  Alright."  Knights may enter and invite the Castle occupant to join the Round Table unless they are an Adversary or Peril.	"{or: +1 to a Combat draw}"	280
9c568321-abbb-469f-a896-7c23a2979f34	Swamp Land	monty-python-ccg/main/MontyPythonCcg-Main-SwampLand.jpg	default	Land	Main	Main	playerNDeck				6	Uncommon	+1 to Combat for Adversaries.  Draw 1 extra card during draw phase.  May not contain a Castle other than Swamp Castle.	"{or: -2 to a Combat draw against a Knight}"	281
