databaseId	name	imageUrl	cardBack	type	missionType	affiliation	classification	integrity	cunning	strength	points	span	quadrant	region	icons	uniqueness	keywords	text	lore	rarity	property	packName	set	printing	loadGroupId
SFLS_sfls3	Kazon Bomb	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-KazonBomb.jpg	default	Dilemma	[S/P]													Unless 3 SECURITY and CUNNING>35 OR 2 SECURITY and {any tricorder} OR 3 [Def] Borg present, kills all personnel present who have printed STRENGTH<7. Discard dilemma.	Tierna's "rescue" by the Voyager crew was part of an elaborate ruse. The Kazon was on a suicide mission, carrying a chemical injection that would convert is blood into a powerful explosive.	3 V	VOY	SFLS	SFLS	Virtual	playerNSeed
SFLS_sfls4	Male's Love Interest & Plague Ship	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-MalesLoveInterestPlagueShip.jpg	default	Dilemma	[S/P]						5						male-related dilemma; MEDICAL-related dilemma;	MALE'S LOVE INTEREST: Male crew or Away Team member (random selection) runs off with lover to furthest planet. TARELLIAN PLAGUE SHIP: Entire crew or Away Team immediately dies unless MEDICAL beams over (discarded). Discard dilemma.		4 V	TNG	SFLS	SFLS	Virtual	playerNSeed
SFLS_sfls5	The Clown: Playing Doctor	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-TheClownPlayingDoctor.jpg	default	Dilemma	[S/P]													One personnel (random selection) and all others present who have the same first-listed skill are killed (only "stopped" if a [Holo] personnel present).	Linked directly to the minds of his "guests," The Clown could use their deepest fears to torment them. The Doctor's timely arrival spared Harry Kim a violent reenactment of a childhood trauma.	5 V	VOY	SFLS	SFLS	Virtual	playerNSeed
SFLS_sfls6	Cardassian Disruptor	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-CardassianDisruptor.jpg	default	Equipment													Cardassian equipment; disruptor; hand weapon;	Cardassian and Non-Aligned use only. Each of your personnel present is STRENGTH +2. (Cumulative.)	Phase-disruption weapon used by Cardassian military and civilian personnel.	6 V	DS9	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls7	Cardassian PADD	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-CardassianPADD.jpg	default	Equipment													Cardassian equipment;	Cardassian use only. Each of your personnel present is CUNNING +2. (Cumulative.)	Standard Cardassian Personal Access Display Device for computerized information.	7 V	DS9	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls8	Federation PADD	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-FederationPADD.jpg	default	Equipment														Federation use only. Each of your personnel CUNNING +2 where present. (Cumulative.)	Standard Federation Personal Access Display Device for computerized information.	8 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls9	Gaps in Normal Space	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-GapsInNormalSpace.jpg	default	Event														Place between two Mission cards. Creates a gap with a span of 4. Ships stopping on the gap kill one personnel (random selection).	Pockets of space, such as those in the Mar Oscura nebula, dangerously phase out when coming in contact with a ship.	9 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls10	Spacedock	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-Spacedock.jpg	default	Event														Plays on outpost. Instantly repairs your damaged ships if they stop here. Also repairs non-aligned ships.	Orbital repair and building facility for starships. Such facilities have been developed by many races.	10 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls11	Asteroid Sanctuary	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-AsteroidSanctuary.jpg	default	Interrupt														Plays on any ship. If 2 Navigation aboard, hides ship to prevent any battle initiated against that ship for this turn.	Hoping to avoid detection by a Romulan Warbird, the U.S.S. Enterprise entered a giant asteroid cavern in 2370.	11 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls12	Bioweapon Ruse	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-BioweaponRuse.jpg	default	Mission	[P]	Cardassian					40	3	Alpha					ENGINEER + Strength>35 + no Honor + (SECURITY x3 + Obsidian Order OR {Madred})	Install signal generator and leak rumors about metagenic weapon production on this barren planet.	12 V		SFLS	SFLS	Virtual	playerNMissions
SFLS_sfls13	Prepare the Prisoner	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-PrepareThePrisoner.jpg	default	Objective											[HA]		Capturing-related card;	Seeds or plays on table. Captives you {Brainwash} are not required to relocate to an outpost. Opponent's {Rescue Captives} card affects only captives at one location where opponent has a crew or Away Team (rescued personnel relocate to that crew or Away Team). Each turn, you may draw one card by placing one capturing-related card from your hand beneath your draw deck or discard pile.		13 V	TNG	SFLS	SFLS	Virtual	playerNSeed
SFLS_sfls14	Daro	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-Daro.jpg	default	Personnel		Cardassian	ENGINEER	7	5	6					[Stf]	univ	Cardassian; Glinn; Male; Support Personnel; U.S.S. Enterprise-related personnel;	ENGINEER Astrophysics Transporter Skill	Glinn. Aide to Gul Macet. Attempted to discuss transporter technologies with Miles O'Brien aboard the U.S.S. Enterprise, but was rebuffed.	14 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls15	Dolak	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-Dolak.jpg	default	Personnel		Cardassian	OFFICER	4	8	7					[Cmd]		Cardassian; Gul; Male;	OFFICER Treachery Navigation Exobiology Your [Car] ships at same location are each WEAPONS +2.	Officer in the Cardassian militia, unit 41. First Gul to command the Kraxon. Tactical commander of task force sent to kill the Bajoran terrorist Orta.	15 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls16	Gul Madred	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-GulMadred.jpg	default	Personnel		Cardassian	OFFICER	2	8	6					[Cmd]		Cardassian; Capturing-related card; Gul; Male;	OFFICER Obsidian Order SECURITY Treachery Archaeology DL/ {Torture}	Ruthless Obsidian Order officer. Madred's torture of Jean-Luc Picard quickly degenerated into a desperate attempt to break Picard's will. A pitiable man.	16 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls17	Macet	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-Macet.jpg	default	Personnel		Cardassian	OFFICER	8	6	7					[Cmd]		Cardassian; Gul; Male; U.S.S. Enterprise-related personnel;	OFFICER Diplomacy Honor MEDICAL	Cardassian observer on board the U.S.S. Enterprise during the Phoenix incident of 2367. High-ranking Gul in the Central Command. Strict disciplinarian.	17 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls18	Benjamin Maxwell	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-BenjaminMaxwell.jpg	default	Personnel		Federation	OFFICER	9	7	5					[Cmd]		Human; Captain; Male; Mission Specialist;	OFFICER Leadership	Captain Benjamin Maxwell of the U.S.S. Phoenix is a bitter enemy of the Cardassians.	18 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls19	Darian Wallace	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-DarianWallace.jpg	default	Personnel		Federation	SECURITY	7	5	6						univ	Human; Male; Mission Specialist; U.S.S. Enterprise-related personnel;	SECURITY Anthropology	Ensign Darian Wallace is representative of Starfleet security officers. Held numerous positions aboard the U.S.S. Enterprise.	19 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls20	Dr. Selar	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-DrSelar.jpg	default	Personnel		Federation	MEDICAL	7	8	7					[Stf]		Vulcan; Female; Support Personnel; U.S.S. Enterprise-related personnel;	MEDICAL Computer Skill Mindmeld	Dr. Selar is a female Vulcan medical doctor. Served aboard the U.S.S. Enterprise for many years.	20 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls21	Geordi La Forge	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-GeordiLaForge.jpg	default	Personnel		Federation	ENGINEER	8	8	6					[Cmd]		Human; Male; U.S.S. Enterprise-related personnel;	ENGINEER ENGINEER Navigation Physics Computer Skill	Lt. Commander Geordi La Forge is chief engineer aboard the U.S.S. Enterprise. Great sense of humor. Fortuitous holodeck programmer.	21 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls22	Taitt	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-Taitt.jpg	default	Personnel		Federation	SCIENCE	6	7	4					[Stf]	univ	Human; Female; Support Personnel; U.S.S. Enterprise-related personnel;	SCIENCE Stellar Cartography Geology	Ensign Taitt is representative of science specialists from Starfleet Academy. Helped the U.S.S. Enterprise destroy a Borg ship in 2370.	22 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls23	Toby Russell	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-TobyRussell.jpg	default	Personnel		Federation	MEDICAL	6	7	4					[Stf]		Human; Female; Mission Specialist;	MEDICAL Physics	Dr. Toby Russell is a controversial neurogeneticist. Creator of the genetronic replicator therapy for spinal injury that saved Lieutenant Worf.	23 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls24	Reklar (All Good Things Remastered)	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-ReklarAllGoodThingsRemastered.jpg	default	Ship		Cardassian	Galor Class	8	8	8							Capturing-related card; Cardassian ship; Tractor Beam;	WEAPONS +2 and SHIELDS +1 while you have a captive. Tractor Beam	In response to tensions along the Cardassian/Federation border, this ship was sent to attend diplomatic talks with the U.S.S. Enterprise.	24 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls25	Type VI Shuttlecraft	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-TypeVIShuttlecraft.jpg	default	Ship		Federation	Type VI Shuttlecraft	6	2	2						univ	Federation ship; No staffing requirement; Shuttlecraft;		Modern Federation shuttle with warp capability. May be armed for special missions.	25 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls26	U.S.S. Enterprise	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-USSEnterprise.jpg	default	Ship		Federation	Galaxy Class	9	8	9							Federation ship; Holodeck; Tractor Beam;	Holodeck, Tractor Beam	The fifth Starfleet ship named Enterprise, launched in 2363. Built at the Utopia Planetia shipyards orbiting Mars.	26 V	TNG	SFLS	SFLS	Virtual	playerNDeck
SFLS_sfls27	U.S.S. Nebula	star-trek-ccg-1e/sfls/StarTrekCcg1e-SFLS-USSNebula.jpg	default	Ship		Federation	Nebula Class	8	7	8						univ	Federation ship; Holodeck; Tractor Beam;	Holodeck, Tractor Beam	Modern class of ship featuring large upper equipment modules customizable for specific mission uses.	27 V	TNG	SFLS	SFLS	Virtual	playerNDeck
VP_324VP	O'Brien and Kira	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-OBrienAndKira.jpg	default	Personnel		Federation/Bajoran	ENGINEER+SECURITY	8+7	7+7	8+8					[Cmd][Stf]		Human/Bajoran; Dual Personnel; Female; Male;	ENGINEER+SECURITY O'Brien: Transporter Skill x 2 DL/ {Polarized Chronitons} Kira: Gains any skill during a turn she time traveled.	Human Miles O'Brien used polarized chronitons to transport himself and the Bajoran Kira Nerys to 2024 San Francisco. She concealed her nose.	324 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_324VPALT	O'Brien and Kira* *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-OBrienAndKiraVP.jpg	default	Personnel		Bajoran/Federation	ENGINEER+SECURITY	8+7	7+7	8+8					[Cmd][Stf]		Human/Bajoran; Dual Personnel; Female; Male;	ENGINEER+SECURITY O'Brien: Transporter Skill x 2 DL/ {Polarized Chronitons} Kira: Gains any skill during a turn she time traveled.	Human Miles O'Brien used polarized chronitons to transport himself and the Bajoran Kira Nerys to 2024 San Francisco. She concealed her nose.	324 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_325VP	Julian Bashir (Sanctuary)	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-JulianBashirSanctuary.jpg	default	Personnel		Non-Aligned	CIVILIAN	7	9	6							Human; Male;	CIVILIAN MEDICAL x 2 DL/ {Let Me Take a Look} If he time travelled this turn: Biology, Exobiology.	Human who visited 2024 San Francisco. Assigned to Sanctuary District A. He won over residents with his medical talents. Concealing the truth came easily.	325 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_326VP	Jadzia Dax (Sanctuary)	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-JadziaDaxSanctuary.jpg	default	Personnel		Non-Aligned	CIVILIAN	6	9	6							Trill; Female; Trill with symbiont;	CIVILIAN Diplomacy SCIENCE DL/ {Generate Fake ID} If she time travelled this turn: Computer Skill, SECURITY.	Trill with symbiont who visited 2024 San Francisco. She was lucky to be found by Chris Brynner, who assumed her markings were tattoos.	326 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_327VP	Gabriel Bell	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-GabrielBell.jpg	default	Personnel		Non-Aligned	V.I.P.	9	7	7							Human; Male;	V.I.P. Honor Leadership x 2 DL/ {The Name is Bell} If he time travelled this turn: Honor, Anthropology.	Human male who visited 2024 San Francisco. To preserve the timeline, Benjamin Sisko took Bell's place and protected the hostages in Sanctuary District A.	327 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_320VP	Battle Bridge Door: Auxiliary Control	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-BattleBridgeDoorAuxiliaryControl.jpg	default	Doorway											[Shield]			Seeds on (opens) Battle Bridge side deck (at least 13 [Tactic], all different); may download {Emergency Evacuation} OR {Make It So}. When your ship or facility battles, you may draw up to 3 cards from here: play 1; discard others. Whenever amount of damage to opponent s card not stated, [Flip][Flip] (for direct hits, [Flip][Flip] again). When [Tactic] leave play, place them face up here only; when side deck empty, shuffle to replenish it.		320 VP	TOS	Virtual Promos	VP	Virtual	playerNSeed
VP_321VP	So'wI' taH!	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-SowITaH.jpg	default	Event														Seeds or plays on your {Q's Tent}. If playing only [Kli], you may play any [Event], [Interrupt], or [Objective] with "Klingon" or [Kli] in gametext (and no point box) from here as if from your hand.	Brute strength is not the most important asset in a fight. Suvlu'taHvIS yapbe' HoS neH.	321 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_322VP	Research Rapid Rotation	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-ResearchRapidRotation.jpg	default	Mission	[S][P]	Federation					40	4	Delta					(Astrophysics + ENGINEER x2) on planet + (Honor + SCIENCE x2) on ship	Study cultural evolution via time differential.	322 VP		Virtual Promos	VP	Virtual	playerNMissions
VP_323VP	Study Cultural Evolution	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-StudyCulturalEvolution.jpg	default	Objective														Seeds or plays on {Weird Planet Displaced in Time}. Any Away Team and crew may attempt mission. When solved, each ship here is damaged and all non-[Holo], non-android personnel on planet are killed. Then, for each personnel killed, their controller may download a non-[Holo], non-android personnel who is different from all their personnel killed this way.		323 VP	VOY	Virtual Promos	VP	Virtual	playerNSeed
VP_328VP	Wormhole Negotiations *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-WormholeNegotiationsVP.jpg	default	Mission	[S]	Federation/Romulan/Klingon					45	4	Alpha					Diplomacy x5 OR Honor x4 OR Treachery x4	Study and negotiate for exclusive use of Barzan wormhole.	328 VP		Virtual Promos	VP	Virtual	playerNMissions
VP_329VP_2	Parallel Romance *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-ParallelRomanceVP.jpg	default	Dilemma	[P]										[3][AU]		female-related dilemma; male-related dilemma;	Randomly select a male and a female. (If you cannot, discard dilemma.) Until countdown expires, each of them is stopped and has STRENGTH reduced by 2.	Relationships in parallel universes take different courses. In the mirror universe, Comm Officer Sato was in a relationship with Captain Forrest.	329 VP	ENT	Virtual Promos	VP	Virtual	playerNSeed
VP_330VP_2	Battle Bridge Door: Auxiliary Control *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-BattleBridgeDoorAuxiliaryControlVP.jpg	default	Doorway											[Shield]			Seeds on (opens) Battle Bridge side deck (at least 13 [Tactic], all different); may download {Emergency Evacuation} OR {Make It So}. When your ship or facility battles, you may draw up to 3 cards from here: play 1; discard others. Whenever amount of damage to opponent s card not stated, [Flip][Flip] (for direct hits, [Flip][Flip] again). When [Tactic] leave play, place them face up here only; when side deck empty, shuffle to replenish it.		330 VP	TOS	Virtual Promos	VP	Virtual	playerNSeed
VP_331VP_2	Preparation *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-PreparationVP.jpg	default	Interrupt														Plays on your unexamined mission if you control personnel with four different classifications there. Examine bottom seed card. OR Nullifies {Lack of Preparation} (but still lose points).	Mission briefings with senior staff are important for information sharing and planning, and have been used ever since the early days of space exploration.	331 VP	ENT	Virtual Promos	VP	Virtual	playerNDeck
VP_332VP_2	The Power *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-ThePowerVP.jpg	default	Interrupt														Plays once each turn to draw a card OR draw two and discard one of them (your choice) OR draw three and discard one (opponent's choice). (May not be converted to downloads.)	With doubts about the identity of the being encountered on Sha Ka Ree, Captain Kirk experienced the energy that it could wield.	332 VP	TMP	Virtual Promos	VP	Virtual	playerNDeck
VP_334VP_2	Answer Distress Signal *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-AnswerDistressSignalVP.jpg	default	Mission	[S]	Any crew may attempt mission.					30*	4	Delta					ENGINEER + OFFICER + MEDICAL * +10 if a [Holo] personnel in crew.	Respond to call for help from malfunctioning isomorphic projection alone on alien ship.	334 VP		Virtual Promos	VP	Virtual	playerNMissions
VP_335VP_2	Shakaar Edon *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-ShakaarEdonVP.jpg	default	Personnel		Bajoran	CIVILIAN	8	8	8					[Stf]		Bajoran; Male; Shakaar Resistance Cell;	CIVILIAN SECURITY Resistance x 2 Leadership Geology Other Bajorans present are STRENGTH +2.	Leader of Shakaar resistance cell. Farmer. Refused to return soil reclamators to provisional government in 2371. Old friend of Kira Nerys.	335 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
VP_336VP_2	Miles O'Brien *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-MilesOBrienVP.jpg	default	Personnel		Federation	ENGINEER	7	7	7					[Fajo][Stf]		Human; Male;	ENGINEER SECURITY Transporter Skill x 2 Music Navigation DL/ {Near-Warp Transport}	Transporter chief. Conn and Tactical expert. Loathes "Cardies." Loves Keiko. Begat Molly. He plays cello.	336 VP	TNG	Virtual Promos	VP	Virtual	playerNDeck
VP_337VP_2	Dereth *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-DerethVP.jpg	default	Personnel		Vidiian	MEDICAL	3	8	6					[Cmd][DQ]		Vidiian; Male;	MEDICAL Navigation x 2 ENGINEER Geology Exobiology DL/ {Organ Theft} OR {Vidiian Harvester}	Vidiian honatta to Motura. Tasked with obtaining new organs for his charge's survival. Duty-bound to take them from the living if a dead "donor" is unavailable.	337 VP	VOY	Virtual Promos	VP	Virtual	playerNDeck
VP_338VP_2	I.K.S. Negh'Var *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-IKSNeghVarVP.jpg	default	Ship		Klingon	Negh'Var Class	9	10	9							Cloaking Device; Holodeck; Klingon ship; Tractor Beam;	Cloaking Device, Holodeck, Tractor Beam	Flagship of the Klingon Defense Force. Commanded by Gowron when first commissioned, and then by Martok during the 2372 invasion of Cardassia.	338 VP	DS9	Virtual Promos	VP	Virtual	playerNDeck
Ls_Ls1	Deadly Donation	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-DeadlyDonation.jpg	default	Dilemma	[P]										[3]			Place on mission. Now and at start of each attempt here, stops one personnel present (random selection). [Vid] personnel on ships in this quadrant may "steal organs" from cards on this planet's surface (as if present).	A surprise encounter with the Vidiians can leave you desperately gasping for breath.	1 V	VOY	Ls	Ls	Virtual	playerNSeed
Ls_SuperiorSurgicalKnowledgea	Superior Surgical Knowledge	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-SuperiorSurgicalKnowledge.jpg	default	Incident											[HA]			Seeds or plays on table. If you are playing only [Vid]: Each time an opponent draws a card (except their normal card draw), you may draw a card. You may also do this each time an opponent converts a card draw into a download or downloads a personnel. Ignore effects from your other cards that allow or require you to draw cards.		2 V	VOY	Ls	Ls	Virtual	playerNSeed
Ls_Ls3	Superior Surgical Techniques	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-SuperiorSurgicalTechniques.jpg	default	Incident											[HA]			Seeds or plays on table. If you are playing only [Vid]: When opponent plays a third personnel on their first turn or since the end of their last turn: you may play a [Vid] personnel. A fourth: you may play any card. A fifth (or more): you may play any card OR download a [Vid] personnel.		3 V	VOY	Ls	Ls	Virtual	playerNSeed
Ls_Ls4	The Search for Spares	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-TheSearchForSpares.jpg	default	Incident														Seed one on an opponent's mission during the mission phase. Personnel you play must be [Vid]. At the start of your first turn, you may download Organ Bank here, with up to {3 [Univ][Vid] personnel} that do not have a DL/ and {Vidiian Harvester} aboard; if you do, draw no cards and play no other ships or personnel that turn. Opponent may initiate battle against {Organ Bank}.		4 V	VOY	Ls	Ls	Virtual	playerNSeed
Ls_Ls5	Think Tank Assistance	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-ThinkTankAssistance.jpg	default	Incident														Seeds on {Vidiia}. Your personnel and ships with "Think Tank" in title or lore become [Vid]. Your personnel with "Think Tank" in lore may attempt this mission.	By 2375, the Vidiian Sodality had employed the services of the Think Tank to cure the phage which had afflicted them for millennia. "You would hardly recognize them now."	5 V	VOY	Ls	Ls	Virtual	playerNSeed
Ls_Ls6	Herd and Harvest	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-HerdAndHarvest.jpg	default	Interrupt														Plays on a mission that your opponent just finished attempting. Move one of your [Vid] ships towards this mission (using its RANGE), then opponent's cards here are stopped.	The Vidiian Sodality tactically coordinates attacks to drive targets toward ambush sites.	6 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls7	Honatta	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-Honatta.jpg	default	Interrupt														Once every turn, place a personnel from opponent's discard pile out-of-play to add one [*] or DL/ from that personnel to your [Vid] personnel (two if that [Vid] is {Dereth}) until end of turn.	Vidiian tasked with retrieval of the necessary organs to ensure the survival of key cultural figures within the Sodality.	7 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls8	Alter History	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-AlterHistory.jpg	default	Mission	[S]	Kazon/[VID]/Hirogen					30	4	Delta				Asymmetric mission;	Treachery + Archaeology + ENGINEER Once every turn, may ignore [AU] when reporting a card here. Opponent's side: No gametext.	Intercept enemy vessel and transport temporal agent to vessel's past.	8 V	VOY	Ls	Ls	Virtual	playerNMissions
Ls_Ls9	Enhance Treatment Research	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-EnhanceTreatmentResearch.jpg	default	Mission	[P]	Klingon/[VID]					30*	3	Delta					MEDICAL + Exobiology + SCIENCE + Physics *+5 if a Klingon or Think Tank personnel helps solve.	Boost academic resources of hospital complex by providing advanced medical knowledge.	9 V	VOY	Ls	Ls	Virtual	playerNMissions
Ls_Ls10	Raid Encampment	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-RaidEncampment.jpg	default	Mission	[P]	Klingon/Ferengi/Kazon/[VID]					30	3	Delta					SECURITY x2 + Leadership + Exobiology When you solve, may download an [Objective] to hand.	Attack poorly defended settlement to secure vital resources.	10 V	VOY	Ls	Ls	Virtual	playerNMissions
Ls_Ls11	Rebuild Society	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-RebuildSociety.jpg	default	Mission	[P]	Federation/Klingon					30*	4	Delta				Homeworld;	Leadership + Anthropology + INTEGRITY>28 * +5 if a Think Tank personnel helps solve.	Renew cultural highlights on the Vidiian homeworld, ravaged by the phage for millennia.	11 V	VOY	Ls	Ls	Virtual	playerNMissions
Ls_Ls12	Respond to Distress Call	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-RespondToDistressCall.jpg	default	Mission	[S]	Federation/Klingon/[VID]/Hirogen					30*	3	Delta					MEDICAL + ENGINEER + (Honor x2 OR Treachery x2) * +10 if solving crew has double mission requirements.	Provide medical assistance while avoiding hostile vessels.	12 V	VOY	Ls	Ls	Virtual	playerNMissions
Ls_Ls13	Bridon	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-Bridon.jpg	default	Personnel		Vidiian	SECURITY	4	6	7					[DQ][Stf]	univ	Vidiian; Male; Support Personnel;	SECURITY Transporter Skill Diplomacy	Representative of Vidiian security guards on Avery III. Often worked with Maleth. He briefly encountered Chakotay, Tuvok, and Harry Kim in 2371.	13 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls14	Chakotay (Lifesigns)	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-ChakotayLifesigns.jpg	default	Personnel		Vidiian	OFFICER	8	8	8					[DQ][Stf]		Human; Male;	OFFICER Anthropology x 2 Archaeology Honor Law Exobiology	Disguised human working covertly to locate B'Elanna Torres, Tom Paris, and Peter Durst on Avery III. His freshly grafted face allowed him to pass undetected.	14 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls15	Daughter of Miral	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-DaughterOfMiral.jpg	default	Personnel		Vidiian/Klingon	V.I.P.	8	5	8					[DQ][Stf]		Klingon; Capturing-related card; Female;	V.I.P. Computer Skill Honor SECURITY DL/ {Rescue Captives} May coexist with {Lt. Torres}.	Searching for a cure to the phage, Sulan reconstituted the genome of B'Elanna Torres, making her a fully Klingon specimen by removing her human half.	15 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls16	Lt. Torres	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-LtTorres.jpg	default	Personnel		Vidiian/Federation	ENGINEER	6	8	4					[DQ][Stf]		Human; Female;	ENGINEER Computer Skill Astrophysics Transporter Skill Cybernetics May coexist with {Daughter of Miral}.	Searching for a cure to the phage, Sulan reconstituted the genome of B'Elanna Torres, making her a fully human specimen by removing her Klingon half.	16 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls17	Monala	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-Monala.jpg	default	Personnel		Vidiian	MEDICAL	5	6	4					[DQ][Stf]	univ	Vidiian; Female; Support Personnel;	MEDICAL Biology Youth	One of many Vidiians exploring new territory in 2377, following the cure of the phage. She was romantically involved with the con artist Gar.	17 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls18	Saneel	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-Saneel.jpg	default	Personnel		Vidiian	CIVILIAN	7	7	6					[DQ]	univ	Vidiian; Male; Thief;	CIVILIAN Honor Smuggling Computer Skill	Typical freelance organ smuggler. Reformed thief, now employed by Nadirum. He extracted postnatal tissue samples from Samantha Wildman.	18 V	VOY	Ls	Ls	Virtual	playerNDeck
