databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rank	suit	cost	upkeep	production	bullets	drawType	influence	control	outfit	rarity	ghostRock	text
3bc130e2-e8ba-400e-9874-e51e0044369f	Cort Williams	doomtown/episode-8/Doomtown-Episode8-CortWilliams.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	J	S	7	1		2	Stud	1		Agency	C		Terrors in the same location as Cort have their Influence reduced to 0. Shootout: Target and ace a Terror in this shootout.
788c5164-b5a8-493e-903c-03e9199e6f89	Degeneration	doomtown/episode-8/Doomtown-Episode8-Degeneration.jpg	default	Action	Episode 8	Episode 8	playerNDeck	5	C	0								C		Noon: Target a Harrowed dude in play. That dude loses 1 Bullet, 1 Influence, and one action printed on his card (your choice), permanently.
4c0b2e76-f3f2-4d3f-9860-9bfb68d19762	Drinks on the House	doomtown/episode-8/Doomtown-Episode8-DrinksOnTheHouse.jpg	default	Action	Episode 8	Episode 8	playerNDeck	7	C	0								R		Reaction: Play immediately after an event has resolved. Until the end of the game, events with that name do not resolve when they appear. Ace this card.
a2306fd6-2fe8-494b-aa72-fcb8990825a3	Drought	doomtown/episode-8/Doomtown-Episode8-Drought.jpg	default	Event	Episode 8	Episode 8	playerNDeck	J	H	0								C		For each Dude that any player unboots during Nightfall this turn, that player must pay 1 ghost rock, or the Dude remains booted.
43596dae-8cc6-4f9f-b194-4ee19132d4b3	Duplicator	doomtown/episode-8/Doomtown-Episode8-Duplicator.jpg	default	Good	Episode 8	Episode 8	playerNDeck	5	H	3								R		Gadget Difficulty: 6. Noon Pull: Target a dude in play. If the pull is greater than or equal to the dude's value, then your dude gets to choose any one action on the target dude. Treat your dude as if he had that action printed on him until after nightfall.
ac274fc9-ff29-4d5c-bb3c-7da99345646c	Erik Zarkov	doomtown/episode-8/Doomtown-Episode8-ErikZarkov.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	9	S	5	1		1	Draw	2		Collegium	R		Experienced. Do not pull when Zarkov is creating a Weapon Gadget. The Gadget automatically works.
cd1ddfc4-315c-472a-baef-4d16ad8fe721	Gomorra Gazette	doomtown/episode-8/Doomtown-Episode8-GomorraGazette.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	1	D	8		1				1		C		Controller Noon: Boot to increase one dude’s influence by one until after nightfall. Controller Noon: Boot and pay 2 ghost rock to decrease one dude’s Influence by one until after nightfall.
0696d950-bc17-437a-a11f-4ff50453fac1	Good Stiff Drink	doomtown/episode-8/Doomtown-Episode8-GoodStiffDrink.jpg	default	Action	Episode 8	Episode 8	playerNDeck	Q	C	0								R		Noon: One action on a dude in play that has been used can be used a second time this turn.
ed8b6df6-b471-47ae-ae6b-81f79694cdad	Gus Gallagher	doomtown/episode-8/Doomtown-Episode8-GusGallagher.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	7	S	5	1		1	Draw	0		Agency	C		Noon: Move Gallagher and one other of your dudes at his location to any other location. This does not boot Gallagher or your other dude, but they must be unbooted to perform this action.
8a72d381-9cc5-48b2-8974-b59ec859eb98	Hardinger’s Blueprints	doomtown/episode-8/Doomtown-Episode8-HardingersBlueprints.jpg	default	Good	Episode 8	Episode 8	playerNDeck	4	H	3								R		Reaction: Ace the Blueprints instead of pulling when this Mad Scientest is bringing a Gadget into play. The Gadget automatically works.
39c0d8b3-3ad2-4720-b148-cf18b78256b8	Holy Roller	doomtown/episode-8/Doomtown-Episode8-HolyRoller.jpg	default	Spell	Episode 8	Episode 8	playerNDeck	7	H	0								R		Noon Miracle 6: If this Miracle is successful, this Blessed gains a +1 Bullet and +1 Influence until after nightfall. Shootout Miracle 8: If this Miracle is successful, this Blessed cannot be aced in this shootout unless your hand is beaten by at least 3 ranks.
d384264e-6afe-424d-b41f-73f6100ac385	Home Sweet Home	doomtown/episode-8/Doomtown-Episode8-HomeSweetHome.jpg	default	Action	Episode 8	Episode 8	playerNDeck	9	C	0								R		Noon: Target one of your dudes who is at your home. That dude cannot be targeted with actions or jobs by any player (including you). That dude may not join a posse or move from home until after nightfall.
29f4020f-d171-4761-b0e5-b4227c94745f	Johnny Quaid	doomtown/episode-8/Doomtown-Episode8-JohnnyQuaid.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	5	S	4	0		2	Stud	0		Agency	R		Sweetrock dudes may not call out Quaid.
de03ae0d-d226-4489-88be-79a444209546	Josef Nicolai Rocescu	doomtown/episode-8/Doomtown-Episode8-JosefNicolaiRocescu.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	6	S	4	0		0	Stud	2		Agency	R		Shootout: If Rocescu has no weapons and there is an abomination in the opposing posse, Josef gains +4 bullets for the rest of this Shootout.
30b1c2e1-78f7-4540-93d3-e24d95f52528	Knot Mine	doomtown/episode-8/Doomtown-Episode8-KnotMine.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	3	D	10		6				2		C		Private. Strike. All Abominations at this location have a +1 Bullet rating. All Abominations at this location have a +1 Influence only for the purpose of controlling this location.
344d694d-3be7-49ae-ad8d-543ac520b26e	Lay on Hands	doomtown/episode-8/Doomtown-Episode8-LayOnHands.jpg	default	Spell	Episode 8	Episode 8	playerNDeck	4	H	0								R		Reaction Miracle 8: When a Dude is aced, boot this Blessed. If this Miracle succeeds, the target Dude is not aced, but is sent home booted. If the Miracle fails, this Blessed cannot unboot this turn, and loses one Influence permanently (minimum zero).
7c65d8ab-15ff-415f-bd9a-3faeb921686c	Lost Faith	doomtown/episode-8/Doomtown-Episode8-LostFaith.jpg	default	Action	Episode 8	Episode 8	playerNDeck	1	C	0								C		Reaction: Play when a Blessed's Miracle is unsuccessful. That dude loses the Blessed skill, permanently.
82d11b15-d832-45f7-9a69-fa0f57d931ac	Machinist's Shop	doomtown/episode-8/Doomtown-Episode8-MachinistsShop.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	Q	D	3		0				0		R		Any Mad Scientist in the shop has his or her Mad Scientist skill increased by one.
8cc250a3-830c-47d5-b773-ecad35e5b9f4	Magnetic Poles Realign	doomtown/episode-8/Doomtown-Episode8-MagneticPolesRealign.jpg	default	Event	Episode 8	Episode 8	playerNDeck	6	H	0								C		All Gadgets in play are booted. No gadgets may be created this turn.  Gadgets cannot be used, and provide no bonuses (or control points) this turn. Ace this card.
1213e200-2f52-41f4-8a9b-c40db4e1112c	Major Earthquake	doomtown/episode-8/Doomtown-Episode8-MajorEarthquake.jpg	default	Event	Episode 8	Episode 8	playerNDeck	8	H	0								R		All strikes with a production greater than 3 produce no ghost rock or control points this turn. Each player selects one strike owned by the player to his right; all selected strikes are discarded.
62dfb46d-c2eb-4701-88d5-716fbbb89f26	Martyr’s Cross	doomtown/episode-8/Doomtown-Episode8-MartyrsCross.jpg	default	Good	Episode 8	Episode 8	playerNDeck	2	H	3								R		Mystical. Whenever one of your dudes is aced, the Cross provides a +1 Bullet, and +1 Influence until after nightfall to this dude, cumulatively.
3a172d94-da38-4e5c-af5f-f7c521847aff	Nash Bilton	doomtown/episode-8/Doomtown-Episode8-NashBilton.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	10	S	8	2		3	Draw	2		Drifters	R		Experienced. Nash will not call out a Sweetrock dude. Noon: Boot Nash to call out one dude at an adjacent location. The Shootout will take place in Nash's location - the target moves to this location.
b366e435-35bb-4bde-b462-b7e762d065a5	Nate Hunter is Elected Sherrif	doomtown/episode-8/Doomtown-Episode8-NateHunterIsElectedSherrif.jpg	default	Event	Episode 8	Episode 8	playerNDeck	10	H	0								R		Nate Hunter gains 1 Influence permanently. Nash Bilton loses 1 Influence permanently. All-in town deeds with ghost rock production greater than zero produce one extra this turn. All strikes produce one fewer ghost rock this turn. Ace this card.
b6cd9840-cadb-4b60-b58b-a6c9681949c7	Pair of Six-Shooters	doomtown/episode-8/Doomtown-Episode8-PairOfSixShooters.jpg	default	Good	Episode 8	Episode 8	playerNDeck	9	H	1								C		Weapon. Shootout: Look at the top five cards of your deck. You can either discard all five cards, or else place them back on top of your deck in the same order.
8abf368a-0e78-45b0-ab66-04f738807286	Philip Blackmoor	doomtown/episode-8/Doomtown-Episode8-PhilipBlackmoor.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	6	S	3	1		0	Draw	0		Sweetrock	C		Noon Pull: Boot Blackmoor at a strike. If the pull is higher than the value of the strike, the production of this strike is permanently increased by one.
5846c2c7-af62-4111-adc8-9f14bae29f29	Raven’s Crevase	doomtown/episode-8/Doomtown-Episode8-RavensCrevase.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	7	D	6		4				0		R		
bcc8764e-ce8e-4175-b8e2-e988e64337a9	Sister Mary Jebediah	doomtown/episode-8/Doomtown-Episode8-SisterMaryJebediah.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	4	S	3	0		0	Stud	1		Agency	C		Terrors cannot target Sister Mary with actions.
0aed4693-de21-4dc9-aee0-e7f329acb7d7	Smoke Signals	doomtown/episode-8/Doomtown-Episode8-SmokeSignals.jpg	default	Action	Episode 8	Episode 8	playerNDeck	K	C	0								C		Shootout: Move any or all of your unbooted Sioux dudes into this posse, regardless of their location. All of those dudes are booted.
2eeb5da3-de6a-42e4-893f-f492abb134d2	Stuffed to the Gills Strike	doomtown/episode-8/Doomtown-Episode8-StuffedToTheGillsStrike.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	1	D	14		8				3		R		Private. Strike. Raise the Fear Level by 2 while this Strike is in play.
8035d56b-d55f-4595-96bb-85abfa3ae330	Swapped Decks	doomtown/episode-8/Doomtown-Episode8-SwappedDecks.jpg	default	Action	Episode 8	Episode 8	playerNDeck	J	C	0								R		Reaction: Play when someone plays a Cheatin’! card on you. Discard one card from your Draw hands and replace it with the top card of your deck. If your final Draw hand is now legal, the Cheatin’! card is discarded without effect.
3508ce2e-ed39-4d45-a11c-eed55be9c783	Test of Faith	doomtown/episode-8/Doomtown-Episode8-TestOfFaith.jpg	default	Spell	Episode 8	Episode 8	playerNDeck	10	H	0								C		Shootout Miracle 5: If this Miracle is successful, this Blessed's bullet rating is increased to be equal to his or her Influence and becomes a stud, until the end of this shootout.
062a03a2-df50-4740-a705-76f60abae412	That’ll Leave a Scar	doomtown/episode-8/Doomtown-Episode8-ThatllLeaveAScar.jpg	default	Action	Episode 8	Episode 8	playerNDeck	K	C	0								C		Reaction: Play after draw hands have been revealed for a Shootout, and immediately before hands are discarded. Ace any one card in your opponent’s Draw Hand. Pay 2 ghost rock or this card is also aced.
2c07e8d0-c096-498f-8dd9-b839e3499692	The Agency	doomtown/episode-8/Doomtown-Episode8-TheAgency.jpg	default	Outfit	Episode 8	Episode 8	playerNOutfit			0		4					Agency	F	17	GR: 17 You gain 1 Victory Point after Nightfall every time one of your Dudes aces a Terror in a shootout if the Terror has a value of 7 or more and ends the turn in Boot Hill.
a28d1756-e78d-4167-9609-1e1d6747dbe2	The Carpenter’s Shop	doomtown/episode-8/Doomtown-Episode8-TheCarpentersShop.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	7	D	5		0				1		C		All of the controller’s in town deeds cost 2 less ghost rock to put into play (minimum zero).
1c28d9a2-2ec4-44de-a509-5f9de999e07b	The Dentist’s Office	doomtown/episode-8/Doomtown-Episode8-TheDentistsOffice.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	6	D	5		2				1		C		Private
3524140e-482b-4934-9bff-df2f6923a979	The Ghost	doomtown/episode-8/Doomtown-Episode8-TheGhost.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	K	S	10	2		2	Stud	3		Agency	F		Harrowed. Reaction: Cancel any one action immediately after it targets the Ghost (including calling him out), but before it is resolved.
040778e2-0dfe-4cf9-8a85-012affecf6ad	The Gilded Feather	doomtown/episode-8/Doomtown-Episode8-TheGildedFeather.jpg	default	Deed	Episode 8	Episode 8	playerNDeck	6	D	5		2				1		R		
484fafd9-16e2-4801-be30-ee0a32e1d37a	Tin Shield	doomtown/episode-8/Doomtown-Episode8-TinShield.jpg	default	Good	Episode 8	Episode 8	playerNDeck	J	H	3								C		When the Tin Shield enters play, decide whether the Shield will make the Dude a Law Dog, Texas Ranger, or Agency. The Dude is considered a member of that Outfit while the Tin Shield is attached.
707f8d97-c2a1-48ab-8d34-55c75dbe0dbf	Tombstone Frank	doomtown/episode-8/Doomtown-Episode8-TombstoneFrank.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	6	S	4	1		1	Stud	0		Texas Rangers	C		Harrowed. Frank cannot be aced in a shootout unless your hand is beaten by at least 3 ranks.
5c8039be-3995-47bd-b58d-ab3ce14179a0	Turtle's Shell	doomtown/episode-8/Doomtown-Episode8-TurtlesShell.jpg	default	Spell	Episode 8	Episode 8	playerNDeck	2	H	0								C		Shootout Spirit 6: If this Spirit is successful, then you can ace one less Dude (if you have to ace any) each round for the rest of this shootout.
0a41b8f4-2148-450e-a592-512a399825db	Will o' the Wisp	doomtown/episode-8/Doomtown-Episode8-WillOTheWisp.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	7	S	1	0		0	Draw	0		Drifters	C		Abomination. The Wisp cannot move to locations in town. Noon: Move the Will o' the Wisp to a strike. This does not boot the Wisp. Noon: Boot one dude at this location.
6eaf8377-a2c2-4641-b867-fc359e8bbdea	William Olson	doomtown/episode-8/Doomtown-Episode8-WilliamOlson.jpg	default	Dude	Episode 8	Episode 8	playerNDeck	2	S	3	0		0	Stud	0		Law Dogs	C		Town Bailiff. The Bailiff gets a +2 Bullet bonus while in a Shootout against one or more Wanted dudes. The Bailiff gets a +2 Influence bonus while he is at the Courthouse or Jail.
4ae114ff-9f01-4509-b254-a036cadbaddf	A Secret Tunnel	doomtown/episode-3/Doomtown-Episode3-ASecretTunnel.jpg	default	Action	Episode 3	Episode 3	playerNDeck	3	C	1								R		Noon: Target two Deeds you own. A secret tunnel exists between those two Deeds. The Deeds are adjacent whenever you wish for the rest of the game
7ff3beb6-f8fc-4557-b88c-8b0767d3bf5b	Ace in the Hole	doomtown/episode-3/Doomtown-Episode3-AceInTheHole.jpg	default	Action	Episode 3	Episode 3	playerNDeck	4	C	0								R		Reaction: Play immediately after Draw hands are revealed for any draw. Discard one card from your Draw hand and replace it with either a card from your Play hand or the top card of your deck
c0d76d74-9532-43db-90ca-b723c9008db9	Ambush	doomtown/episode-3/Doomtown-Episode3-Ambush.jpg	default	Action	Episode 3	Episode 3	playerNDeck	5	C	5								C		Noon Job: Boot one of your Dudes to start a job that targets another player's Dude. If the job succeeds, the target Dude is aced (if still in play). All Dudes in your posse become Wanted unless the target was Wanted.
d17ab6af-7ba7-4c1c-904b-1d10c74c267f	And Scooter	doomtown/episode-3/Doomtown-Episode3-AndScooter.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	4	S	3	1		3	Draw	0		Sweetrock	R		The cost to bring Scooter in play from your Play Hand and his upkeep are reduced by one if you have Big Jake in play.
06a26f45-ccce-49c9-8001-80e1a06d97d3	Austin Stoker	doomtown/episode-3/Doomtown-Episode3-AustinStoker.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	K	S	11	3		3	Stud	3		Drifters	C		Shootout: All Terrors in this Shootout with a Bullet Rating below 3 have their rating reduced to zero.
ea40751a-826e-4ffa-92b9-fcbd7d3d24bd	Big Jake…	doomtown/episode-3/Doomtown-Episode3-BigJake.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	10	S	6	2		2	Draw	2		Sweetrock	C		The cost to bring Jake into play from your Play Hand and his upkeep are reduced by one if you have Scooter in play. Reaction: Boot Jake immediately before the upkeep phase to reduce the production of one strike to zero for this turn.
9888d10f-b1b4-4488-b279-34c29265b198	Bob's Fix-It Shop	doomtown/episode-3/Doomtown-Episode3-BobsFixItShop.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	8	D	3		0				0		R		Controller Reaction: Boot the Fix-It Shop when one of your gadgets is being aced to place the Gadget in its owner's play hand. Controller Reaction: Boot the Fix-it Shop when one of your goods is being aced to place the Gadget in its owner's Discard pile.
3f6cabd3-c60e-494a-a242-5174952d18de	Bomb	doomtown/episode-3/Doomtown-Episode3-Bomb.jpg	default	Good	Episode 3	Episode 3	playerNDeck	K	H	5								R		Noon: Boot this dude and leave the Bomb on this deed. Any dude may, as a Noon job, ace this card. If the bomb is still on the deed after nightfall, the deed is aced.
f76dc686-1ab4-45e3-8265-5de0f1385f13	Dr. Reginald Branson	doomtown/episode-3/Doomtown-Episode3-DrReginaldBranson.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	9	S	5	1		0	Draw	1		Sweetrock	C		Reaction Pull: Boot Dr. Branson when a Dude is aced in a shootout where the difference in hand ranks was less than 2 ranks, and you have at least one other Dude at the shootout location. If the pull is less than the Dude's value, the Dude is not aced but goes home booted.
138beba5-100a-4d5f-9734-910dce548808	Equipment Shop	doomtown/episode-3/Doomtown-Episode3-EquipmentShop.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	3	D	8		0				0		R		Controller: All of your strikes produce 1 extra ghost rock.
dc645278-629d-43e0-8d7d-6d743f8a25d0	Ezzie	doomtown/episode-3/Doomtown-Episode3-Ezzie.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	10	S	7	2		1	Draw	0		Drifters	C		Harrowed. Harlot. Noon: Boot Ezzie and target a Dude. The Dude's controller makes three pulls: if all three pulls are higher than the Dude's value, ace the Dude. If the Dude's controller cannot make three pulls, any pulls the controller cannot make are considered successful for Ezzie.
9e43e709-ffbd-4252-bad2-7167f3e207dd	Flamethrower	doomtown/episode-3/Doomtown-Episode3-Flamethrower.jpg	default	Good	Episode 3	Episode 3	playerNDeck	9	H	3				Stud				C		Weapon. Gadget Difficulty: 5. If this Dude is aced in a shootout, pull: If the pull is odd, the Flamethrower explodes, acing two additional Dudes of your choice in your posse. Shootout: Pay 1 ghost rock. This Dude gains a +2 Bullet bonus and is a Stud until the end of the shootout. This action can be used once per shootout.
e34ee909-d2ea-49ab-8b2e-9a45abf0c9e8	Flint Parker	doomtown/episode-3/Doomtown-Episode3-FlintParker.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	5	S	2	0		2	Draw	0		Blackjacks	R		
cd93f32c-0732-4064-80fc-1b8dba204918	Friends in High Places	doomtown/episode-3/Doomtown-Episode3-FriendsInHighPlaces.jpg	default	Action	Episode 3	Episode 3	playerNDeck	9	C	0								R		Noon: Boot one or more of your dudes who have a combined influence greater than the number of Control Points provided by the deed they are in. You control this deed until after nightfall, regardless of other Player's influence totals.
75ca0f10-d180-4ead-a2e8-7a087e3ef1c0	Gatling Gun	doomtown/episode-3/Doomtown-Episode3-GatlingGun.jpg	default	Good	Episode 3	Episode 3	playerNDeck	5	H	5				Draw				R		This Gatling Gun cannot be used when this dude has moved to a different location this turn.
a9cb1076-d580-4f04-b906-b9e10e2f51ac	Gerald Klippstein	doomtown/episode-3/Doomtown-Episode3-GeraldKlippstein.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	J	S	7	1		1	Draw	2		Collegium	C		Shootout: Boot Gerald to move him and any of your Dudes at his location into a shootout and join either posse. You can only use this action if the player controlling the posse agrees.
fc580cfe-05eb-4c7f-b20f-a6c2bdbfbdba	Get a Rope	doomtown/episode-3/Doomtown-Episode3-GetARope.jpg	default	Action	Episode 3	Episode 3	playerNDeck	10	C	0								R		Cheatin'! Reaction: Play this card when another player reveals an illegal Draw Hand. Boot one of your dudes and call out any one of that Player's dudes for a Shootout. This Shootout cannot be refused, and no other dudes can join the Shootout. Any actions or effects being resolved are suspended in mid-action. Only one Cheatin! Card can be played against a player per draw.
238f5cb7-67cf-4143-89f3-0f7f0a20b4fc	Get on Your Feet!	doomtown/episode-3/Doomtown-Episode3-GetOnYourFeet.jpg	default	Action	Episode 3	Episode 3	playerNDeck	2	C	0								C		Noon Pull: target a booted dude. If the pull is equal to or greater than the value of the targeted dude, unboot the dude. Only one Get on Your Feet can be played per turn by each player.
4b0f867e-f21b-4980-9bc7-c0f8baac58aa	Gordo Andrade	doomtown/episode-3/Doomtown-Episode3-GordoAndrade.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	8	S	7	1		1	Draw	1		Drifters	R		Gordo may use a second weapon during a Shootout.
7baf6eba-d4ed-4c9b-979b-b4c880fcc918	Government Audit	doomtown/episode-3/Doomtown-Episode3-GovernmentAudit.jpg	default	Event	Episode 3	Episode 3	playerNDeck	6	H	0								C		At the end of the Upkeep Phase this turn, all players must pay 1 ghost rock for each Deed they control, up to the total ghost rock in their Vault.
49a943b1-0d98-4943-8eba-3ea993b6f3ec	Gunther Hapworth	doomtown/episode-3/Doomtown-Episode3-GuntherHapworth.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	5	S	3	0		0	Draw	1		Collegium	R		Noon: Boot Gunther at any location and pay 1 Ghost Rock. Give him a +3 Bullet Stud bonus until the end of next turn that is in effect whenever he is at a location you control.
270ce1b5-0e7e-4d04-b0d0-dbb44468ba23	Hell's End Mine	doomtown/episode-3/Doomtown-Episode3-HellsEndMine.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	3	D	8		5				1		R		Private. Strike.
70d1dc9d-8b96-454c-b22d-6b8b24bdfa46	Holy Wheel Gun	doomtown/episode-3/Doomtown-Episode3-HolyWheelGun.jpg	default	Good	Episode 3	Episode 3	playerNDeck	7	H	3				Draw				C		Mystical. Weapon. Gadget Difficulty: 6. If you ace a Harrowed dude in a Shootout with the Holy Wheel Gun, they are aced as if they were not harrowed. Noon: Boot this dude to ace a Terror at this location.
54f8a28b-d157-49c0-9933-5ad769c7e48f	Howard Findley	doomtown/episode-3/Doomtown-Episode3-HowardFindley.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	Q	S	9	3		0	Draw	5		Sweetrock	F		While you have Howard Findley in play, your strikes cost 1 less ghost rock to put into play and they produce 1 additional ghost rock per turn.
5c43c0b9-fff1-425f-9130-22fde15538b3	Ignacio's Exotics	doomtown/episode-3/Doomtown-Episode3-IgnaciosExotics.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	J	D	4		1				0		C		All Mystical goods you bring into play cost 2 less ghost rock.
9ad296fb-fa97-44ee-9ad8-a5020e5f8224	It Was A Mountain Lion	doomtown/episode-3/Doomtown-Episode3-ItWasAMountainLion.jpg	default	Event	Episode 3	Episode 3	playerNDeck	8	H	0								R		Pull: The Dude (or Dudes) in play whose value is closest to the pull gets aced. Ace this card.
d8bcdc04-6bab-4376-b816-f763d3a93fd2	Jailbreak	doomtown/episode-3/Doomtown-Episode3-Jailbreak.jpg	default	Action	Episode 3	Episode 3	playerNDeck	4	C	0								R		Noon Job: Boot one of your dudes and gather a posse of at least one other dude to damage a deed. If the job is successful, the deed is worth 1 fewer Control Point, produces 2 fewer ghost rock per turn, and loses any special actions (minimum zero for each). These changes are permanent.
a30faab7-d89c-416b-a64a-72cbacba3517	Jim MacNeil	doomtown/episode-3/Doomtown-Episode3-JimMacNeil.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	J	S	8	2		3	Stud	2		Sweetrock	C		Shootout: Boot MacNeil to replace any Sweetrock dude in a Shootout.
460f4665-fed2-4137-908f-6cb0327d3672	Judge Henry Warwick	doomtown/episode-3/Doomtown-Episode3-JudgeHenryWarwick.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	9	S	6	2		1	Draw	3		Law Dogs	C		Noon Job: Boot Warwick to assemble a posse to ace any Wanted dude in play.
a5f89213-c6ca-4546-adc9-bd5761d55967	Max Baine	doomtown/episode-3/Doomtown-Episode3-MaxBaine.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	8	S	5	0		2	Draw	2		Sweetrock	R		
d74a5265-6a02-4b87-a203-66c7aee6f5ac	One Eyed Ike's Weapons Locker	doomtown/episode-3/Doomtown-Episode3-OneEyedIkesWeaponsLocker.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	4	D	6		2				0		C		A dude occupying Ike's can only be called out by Harrowed dudes Weapons the Controller is bringing into play have their cost reduced by two.
cbbbeb07-b5b7-4b8b-ba06-04b8f986147f	Orphanage	doomtown/episode-3/Doomtown-Episode3-Orphanage.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	10	D	4		0				1		R		Controller Reaction: Boot the Orphanage at the beginning of the upkeep phase o double the ghost rock production of one strike deed this turn (after other bonuses).
75b67c87-934b-498d-9111-e21a669af9cc	Overtime	doomtown/episode-3/Doomtown-Episode3-Overtime.jpg	default	Action	Episode 3	Episode 3	playerNDeck	4	C	0								C		Reaction: Play before the upkeep phase to increase the ghost rock production of all your ghost rock - producing deeds by one. On your next turn, you gain no ghost rock from your deeds.
252e9e86-57ff-40ac-9521-bad8d494d39d	Pinned Down	doomtown/episode-3/Doomtown-Episode3-PinnedDown.jpg	default	Action	Episode 3	Episode 3	playerNDeck	8	C	0								C		Shootout: Target a booted Dude in the opposing posse. Until the shootout ends, the target cannot be the shooter if another Dude can be, and the target's Bullet rating does not contribute to the number of cards drawn or redrawn by the opposing player.
0d0a5ad4-7e21-48b4-93d4-ddac04e4710c	Pistol Whip	doomtown/episode-3/Doomtown-Episode3-PistolWhip.jpg	default	Action	Episode 3	Episode 3	playerNDeck	6	C	0								R		Shootout: Target a Dude in the opposing posse. Boot one of your Dudes in this shootout to pistol whip the target Dude, who is sent home booted. Your Dude has a -1 Bullet penalty (minimum 0) until the end of the shootout.
8ec6ffa4-554e-42ee-98d4-4f2d2a93577e	Red Crow	doomtown/episode-3/Doomtown-Episode3-RedCrow.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	1	S	1	0		1	Draw	0		Sioux	R		
c04e8b14-9da4-477f-9af9-f569f17fbb7d	Red Hill Hotel	doomtown/episode-3/Doomtown-Episode3-RedHillHotel.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	2	D	10		3				2		C		Public. Controller Reaction: Immediately after the start of the Upkeep Phase, target a Dude you control. Boot the Red Hill Hotel to reduce the Dude's Upkeep cost to 0 until after Nightfall.
7da63926-3196-4b57-8cf5-421bed197a80	Refuse to Fall	doomtown/episode-3/Doomtown-Episode3-RefuseToFall.jpg	default	Action	Episode 3	Episode 3	playerNDeck	10	C	0								C		Reaction: Play when the last Dude in your posse is aced in a shootout, and that Dude has Influence greater than 0. Reduce the Dude's Influence by 1 permanently. The Dude is not aced in this round. Ace the Dude after the shootout.
00e655dd-6a9d-451a-8819-d86fb44a7fb2	Reverend Simon MacPherson	doomtown/episode-3/Doomtown-Episode3-ReverendSimonMacPherson.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	5	S	4	0		0	Draw	2		Law Dogs	R		Harrowed dudes may not call MacPherson out. Shootout: Boot MacPherson to reduce the Bullet Rating of all Terrors in this Shootout to zero.
d4405208-0ea7-4751-80e1-d63533acc8a7	Robert Northrop	doomtown/episode-3/Doomtown-Episode3-RobertNorthrop.jpg	default	Dude	Episode 3	Episode 3	playerNDeck	6	S	4	1		0	Draw	0		Sweetrock	R		Any strike where Northrop is present doubles its normal ghost rock production.
54df04da-7bdd-4ce7-a9c2-ae0b09009a6f	Rooftop Sniper	doomtown/episode-3/Doomtown-Episode3-RooftopSniper.jpg	default	Action	Episode 3	Episode 3	playerNDeck	K	C	0								C		Shootout: Before this Shootout continues, there is a Shootout between one of your unbooted dude who is adjacent but not in the Shootout and any one enemy dude who is in this Shootout. No other dudes may enter this new Shootout.
30374f50-4716-49ab-a0c3-101fef981472	Scooter's Lift Winch	doomtown/episode-3/Doomtown-Episode3-ScootersLiftWinch.jpg	default	Deed	Episode 3	Episode 3	playerNDeck	9	D	3		0				0		C		The ghost rock cost of the Lift Winch is reduced to zero if you have Scooter in play. The Lift Winch is considered adjacent to any deed with a Winch token. Controller Noon: Boot the Lift Winch and pay 2 ghost rock to place a Winch token on an out of town deed you own.
