databaseId	name	imageUrl	cardBack	type	set	culture	element	traits	initiative	life	speed	experience	damage	setNumbers	text	loadGroupId
set7_07-003	Crude Whittled Spear	anachronism/set7/Anachronism-Set7-CrudeWhittledSpear.jpg	default	Weapon	set7	american f.		weapon/polearm(2 hands)	5	0	0	0	2	3	Hand-crafted: Once each round, after a wood or earth card is revealed, you may make an attack with this weapon at +2.	playerNPool
set7_07-004	Boonesborough	anachronism/set7/Anachronism-Set7-Boonesborough.jpg	default	Armor	set7	american f.		armor/location	2	0	0	0	0	4	Sharpened Pikes: When you attack with a polearm, you may re-roll one die of the attack or defense roll.  Secluded: After an opposing warrior moves into a space adjacent to you, your next defense roll gains +2.	playerNPool
set7_07-005	Wilderness Road	anachronism/set7/Anachronism-Set7-WildernessRoad.jpg	default	Special	set7	american f.		special/ability	6	0	0	0	0	5	Exploration: The first time this game that this card comes into play, choose a direction.  Unknown Territory: At the start of each round, each warrior moves one space in the chosen direction in initiative order. If a warrior des not, deal 1 damage to that warrior.	playerNPool
set7_07-006	Hugh Glass	anachronism/set7/Anachronism-Set7-HughGlass.jpg	default	Warrior	set7	american f.	metal	warrior/male	0	7	3	7	1	6	Unstoppable: Once each turn, after you make a defense roll, if the roll without bonuses was greater than your life, you may make an attack against the attacker, if possible.	playerNWarrior
set7_07-007	Fort Kiowa	anachronism/set7/Anachronism-Set7-FortKiowa.jpg	default	Inspiration	set7	american f.	water	inspiration/location	9	0	0	0	0	7	Fort Lookout: If you have a metal card, weapon attacks against you deal -2 damage, to a minimum of 1.	playerNPool
set7_07-008	Trapper's Knife	anachronism/set7/Anachronism-Set7-TrappersKnife.jpg	default	Weapon	set7	american f.		weapon/knife(1 hand)	7	0	0	0	1	8	Set Traps: When an opponent attacks you without spending an action, that attack deals -2 damage, to a minimum of 0, and your next attack with this weapon deals +1 damage.  Concealed: You may use another weapon card.	playerNPool
set7_07-009	Bear Hide	anachronism/set7/Anachronism-Set7-BearHide.jpg	default	Armor	set7	american f.		armor/torso	3	0	0	0	0	9	Hard-fought - Reveal: After the next time you are hit, your defense rolls gain +2 until this card leaves play or this ability is used again.	playerNPool
set7_07-010	Ashley's Hundred	anachronism/set7/Anachronism-Set7-AshleysHundred.jpg	default	Special	set7	american f.		special/ally	4	0	0	0	0	10	Savvy Expeditioners: Once each game, if this card is in play or in your discard pile, at the start of any round, you may choose an opponent.  That warrior cannot use abilities on cards in their discard pile that round.	playerNPool
set7_07-011	James Beckwourth	anachronism/set7/Anachronism-Set7-JamesBeckwourth.jpg	default	Warrior	set7	american f.	fire	warrior/male	0	7	3	6	1	11	Wild Tactics: Once each round, before you make a weapon attack roll, you may choose for that attack roll to get -2.  If you do, and that attack hits, you may immediately make another weapon attack, if possible.  The attack roll for the immediate attack gets -2.	playerNWarrior
set7_07-012	Pine Leaf	anachronism/set7/Anachronism-Set7-PineLeaf.jpg	default	Inspiration	set7	american f.	water	inspiration/female	2	0	0	0	0	12	Warrior Woman: You may use two weapon cards.  Coordinated Attack: Once each round, after  you use an action to move out of a space in an opponent's basic attack grid, you may immediately make a weapon attack at +0 against that warrior.	playerNPool
set7_07-013	Tomahawk	anachronism/set7/Anachronism-Set7-Tomahawk.jpg	default	Weapon	set7	american f.		weapon/axe(1 hand)	7	0	0	0	2	13	Retribution: After an opponent uses a card ability to attack you, you may immediately make an attack wit this weapon at +2 against that opponent.  Hidden: At the start of any of your turns, you may discard one of your face-up support cards that you own to put this card into play from your discard pile.	playerNPool
set7_07-014	Deed of Emancipation	anachronism/set7/Anachronism-Set7-DeedOfEmancipation.jpg	default	Armor	set7	american f.		armor/tome	1	0	0	0	0	14	Seek Independence: Opponents cannot use abilities on cards in discard piles.  Retrail: Once each match, at the end of any round, if this card is in your discard pile, you may discard one of your face-up support cards to put this card into the support cards space.	playerNPool
set7_07-015	Wanderlust	anachronism/set7/Anachronism-Set7-Wanderlust.jpg	default	Special	set7	american f.		special/ability	4	0	0	0	0	15	Survey: After each time you spend an action to move, you may re-roll one die of your next roll.	playerNPool
set7_07-016	Jim Bowie	anachronism/set7/Anachronism-Set7-JimBowie.jpg	default	Warrior	set7	american f.	wood	warrior/male	0	8	3	5	1	16	Finish Off - Action: Once each round, deal 2 damage to an opponent you have hit with a knife this round.  Keen Eye: Your attack rolls with knives gain +1.	playerNWarrior
set7_07-017	Texas Revolution	anachronism/set7/Anachronism-Set7-TexasRevolution.jpg	default	Inspiration	set7	american f.	earth	inspiration/quest	1	0	0	0	0	17	The Texan Question: At the start of each round, if you are adjacent to an opponent, your attack and defense rolls against that opponent gain +1 that round.	playerNPool
set7_07-018	Bowie Knife	anachronism/set7/Anachronism-Set7-BowieKnife.jpg	default	Weapon	set7	american f.		weapon/knife(1 hand)	7	0	0	0	2	18	Sharpen: Once each round, after you are hit by a basic attack, attacks with this weapon deal +1 damage for the rest of the game.	playerNPool
set7_07-019	The Alamo	anachronism/set7/Anachronism-Set7-TheAlamo.jpg	default	Armor	set7	american f.		armor/location	3	0	0	0	0	19	Fortify: Once this game, at the start of any round, if you have a wood card and an earth card in play, gain 2 life and +4 experience.  Command Position: Opposing warriors cannot over outside of their turns.	playerNPool
set7_07-020	The Sandbar Fight	anachronism/set7/Anachronism-Set7-TheSandbarFight.jpg	default	Special	set7	american f.		special/ability	5	0	0	0	0	20	Ruckus: After each time a critical hit is made or an opponent is defeated, your attacks deal +1 damage for the rest of the game.	playerNPool
set7_07-021	Jim Bridger	anachronism/set7/Anachronism-Set7-JimBridger.jpg	default	Warrior	set7	american f.	metal	warrior/male	0	7	3	2	1	21	Old Gabe: Once this game, before initiative is determined for a round, you may choose to swap your initiative with an opponent's.  Tight Scrape: Once each round, if you did not win initiative for that round, you may swap both dice of one of your attack or defense rolls with the dice from the opposing roll.	playerNWarrior
set7_07-022	Rocky Mountain Fur Company	anachronism/set7/Anachronism-Set7-RockyMountainFurCompany.jpg	default	Inspiration	set7	american f.	earth	inspiration/item	2	0	0	0	0	22	Forage: At the start of each round, if you did not win initiative, you may make an attack, if possible.  If you do, your defense rolls get -1 that round.	playerNPool
set7_07-023	Johnson's Army	anachronism/set7/Anachronism-Set7-JohnsonsArmy.jpg	default	Weapon	set7	american f.		weapon/ally	6	0	0	0	0	23	Organized Assault: Once each round, when you make a basic attack, make two attack rolls and compare each against the defender's defense roll.  Deal your warrior's damage for each attack roll that hits.  Well-equipped: You may use another weapon card.	playerNPool
set7_07-024	Fort Bridger	anachronism/set7/Anachronism-Set7-FortBridger.jpg	default	Armor	set7	american f.		armor/location	4	0	0	0	0	24	Barter: Each time you are attacked, before rolls are made, the attacker may choose to give their roll -2.  If they do not, the attack deals -1 damage, to a minimum of 0.	playerNPool
set7_07-025	Tall Tales	anachronism/set7/Anachronism-Set7-TallTales.jpg	default	Special	set7	american f.		special/ability	2	0	0	0	0	25	Embellish: Your first attack roll of each round gains +1.  If that attack misses, your next attack roll gains +2.  If that attack misses, your next attack roll gains +4.	playerNPool
set7_07-026	Agamemnon	anachronism/set7/Anachronism-Set7-Agamemnon.jpg	default	Warrior	set7	greek	wood	warrior/male	0	8	3	5	1	26	Dipsa gia Eksousia: While you have a rival, gain +1 speed and +5 experience.	playerNWarrior
set7_07-027	Ifigenia	anachronism/set7/Anachronism-Set7-Ifigenia.jpg	default	Inspiration	set7	greek	fire	inspiration/female	5	0	0	0	0	27	Alathiti Pisti: When you attack, deal 1 damage to the defender for each die that is a 6 in the defense roll.	playerNPool
set7_07-028	Hilia Plia	anachronism/set7/Anachronism-Set7-HiliaPlia.jpg	default	Weapon	set7	greek		weapon/item	6	0	0	0	0	28	Terastios Stolos: This card's initiative cannot be changed.  Epikimeni Isvoli - reveal: Roll one die.  If the roll is equal to or less than the number of times you have revealed this card this game, deal 2 damage to an opposing warrior.  Turn this card face down and swap it with another of your face-down cards. Turn the other card face up.	playerNPool
set7_07-029	Mikinaikos Thorakas	anachronism/set7/Anachronism-Set7-MikinaikosThorakas.jpg	default	Armor	set7	greek		armor/torso	4	0	0	0	0	29	Dipsa gia Ekdikisi: After you are hit by an attack with a damage bonus, the attacker becomes your rival until the end of your next turn.  Stirixi: Before you are dealt damage from an attack, you may discard this card.  If you do, that attack and the next attack against you deal -1 damage, to a minimum of 1.	playerNPool
set7_07-030	Ikos Ton Atridon	anachronism/set7/Anachronism-Set7-IkosTonAtridon.jpg	default	Special	set7	greek		special/ally	3	0	0	0	0	30	Apogoiteftiki Epilogi - Reveal: Choose an opponent, who chooses whether you gain 3 life, 10 experience, or +1 speed for the rest of the game.	playerNPool
set7_07-031	Menelaos	anachronism/set7/Anachronism-Set7-Menelaos.jpg	default	Warrior	set7	greek	water	warrior/male	0	8	3	3	1	31	Kalos tou Axize: Once each round, if you have a rival, set one die of one of your non-defense rolls to 6.	playerNWarrior
set7_07-032	Thigmeni Timi	anachronism/set7/Anachronism-Set7-ThigmeniTimi.jpg	default	Inspiration	set7	greek	water	inspiration/code	5	0	0	0	0	32	Prodomenos: At the start of each round, choose an opponent that revealed a card from a culture different than that of their warrior.  That warrior is your rival for this round.  Pairno Ekdikisi: After one of your rivals rolls doubles, discard this card.	playerNPool
set7_07-033	Xifos	anachronism/set7/Anachronism-Set7-Xifos.jpg	default	Weapon	set7	greek		weapon/sword(1 hand)	3	0	0	0	2	33	Epikindinos Eligmos: When you attack with this weapon, if you are in the defender's attack grid, the attack deals +1 damage.	playerNPool
set7_07-034	Spartiatiko Polemiko Kranos	anachronism/set7/Anachronism-Set7-SpartiatikoPolemikoKranos.jpg	default	Armor	set7	greek		armor/head	2	0	0	0	0	34	Exagriomenos: Once each round, after you are hit by an attack that deals more than its base damage, the attacker gets -1 speed on their next turn.  Gialismeno - Reveal: Gain +2 experience.	playerNPool
set7_07-035	Orgi Tou Posidona	anachronism/set7/Anachronism-Set7-OrgiTouPosidona.jpg	default	Special	set7	greek		special/ability/mystic	8	0	0	0	0	35	Thalassia Erpeta - Reveal: Your first attack this round deals +1 damage for each water card in play.  Your attack rolls this round cannot be modified by card abilities.	playerNPool
set7_07-036	Odysseus	anachronism/set7/Anachronism-Set7-Odysseus.jpg	default	Warrior	set7	greek	wood	warrior/male	0	7	3	9	1	36	Dissimos Toxotis - 2 Actions: Make an attack with a ranged weapon, if possible.  Efstoxia: When you attack with a ranged weapon you may roll three dice and choose which two to use.  If you do, the attack cannot deal more than its base damage.	playerNWarrior
set7_07-037	Athina	anachronism/set7/Anachronism-Set7-Athina.jpg	default	Inspiration	set7	greek	metal	inspiration/deity/female	3	0	0	0	0	37	Evlogimeni Stratigiki: At the end of each opponent's turn, if you won initiative that round, you may take one action.  If you attack with this action, the attack deals +1 damage.	playerNPool
set7_07-038	Toxo Tou Odissea	anachronism/set7/Anachronism-Set7-ToxoTouOdissea.jpg	default	Weapon	set7	greek		weapon/ranged(2 hands)	7	0	0	0	2	38	Kathodigoumenos apo tin Athina: After you miss an attack with this weapon, your attack rolls gain +1 for the rest of the game.	playerNPool
set7_07-039	Magiko Votani	anachronism/set7/Anachronism-Set7-MagikoVotani.jpg	default	Armor	set7	greek		armor/item	7	0	0	0	0	39	Ieri Prostasia: Attack rolls against you cannot gain bonuses from non-weapon cards.  Attacks against you cannot gain damage bonuses from support cards.	playerNPool
set7_07-040	Dourios Ippos	anachronism/set7/Anachronism-Set7-DouriosIppos.jpg	default	Special	set7	greek		special/item	2	0	0	0	0	40	Pseftiko Doro: At the end of each round, if you hit an opponent with a basic attack that round, your basic attacks deal +1 damage for the rest of the game.	playerNPool
set7_07-041	Ajax	anachronism/set7/Anachronism-Set7-Ajax.jpg	default	Warrior	set7	greek	earth	warrior/male	0	10	3	3	1	41	Avoithitos: you cannot gain life from your card abilities.  You cannot use abilities on deity cards.  Sinthlipsi: When you hit, if any of the dice of the attack roll are a 1, deal 1 damage to the attacker or defender.	playerNWarrior
set7_07-042	Chiron	anachronism/set7/Anachronism-Set7-Chiron.jpg	default	Inspiration	set7	greek	earth	inspiration/male/cavalry	4	0	0	0	0	42	Didaskalia - Reveal: For this round your attack and defense rolls against each opponent this round gain +1 for each of that opponent's support cards with higher initiative than your experience.  This round, your defense rolls cannot gain bonuses from other card abilities.	playerNPool
set7_07-043	Petrini Maza	anachronism/set7/Anachronism-Set7-PetriniMaza.jpg	default	Weapon	set7	greek		weapon/bludgeon	5	0	0	0	0	43	Terastia Plaka - Reveal: Place this card in an unoccupied space in the arena.  Ektoksefsi - Action: Once each round if you are adjacent to his card, make an attack with this weapon at +0 against any opponent.  This attack has a base damage of 4 and cannot deal more than 4 damage.  The defender then moves this card to a space adjacent to them.	playerNPool
set7_07-044	Megali Aspida	anachronism/set7/Anachronism-Set7-MegaliAspida.jpg	default	Armor	set7	greek		armor/shield(1 hand)	1	0	0	0	0	44	Adiatritos: When you are attacked by an opposing warrior who is in a space in any of your attack grids, you may choose for the attack to be made at the corresponding modifier in your attack grid.	playerNPool
set7_07-045	Propirgio Ton Axeon	anachronism/set7/Anachronism-Set7-PropirgioTonAxeon.jpg	default	Special	set7	greek		special/ability	4	0	0	0	0	45	Autosintiroumenos: While you do not have an inspiration card in play, you take normal damage from critical hits.  Telis Iroas: When you make a basic attack, if the attack hits and the defense roll is doubles, the attack is a critical hit.	playerNPool
set7_07-046	Theseus	anachronism/set7/Anachronism-Set7-Theseus.jpg	default	Warrior	set7	greek	earth	warrior/male	0	7	3	8	1	46	Prosarmogi: At the star of each round, choose one of your card abilities that gives you a defense roll bonus.  Your fist attack roll of that round gains a bonus equal to the chosen defense roll bonus.	playerNWarrior
set7_07-047	Asterionas	anachronism/set7/Anachronism-Set7-Asterionas.jpg	default	Inspiration	set7	greek	wind	inspiration/male	8	0	0	0	0	47	Axios Antipalos: After you are hit or you miss an attack, place a counter on this card.  Ipsisti Dinatotita: Twice each turn, you may remove a counter from this card to re-roll one of your rolls.	playerNPool
set7_07-048	Klironomimena Opla	anachronism/set7/Anachronism-Set7-KlironomimenaOpla.jpg	default	Weapon	set7	greek		weapon/sword/shield(2 hands)	7	0	0	0	2	48	Teleti tis Analipsis: Your defense rolls gain +1.	playerNPool
set7_07-049	Kaliva Tis Ekalis	anachronism/set7/Anachronism-Set7-KalivaTisEkalis.jpg	default	Armor	set7	greek		armor/item	6	0	0	0	0	49	Kalosini - Reveal: your next defense roll against a weapon attack gains +3.  Afosiasi: Your non-attack, non-defense rolls gain +3.	playerNPool
set7_07-050	Doro Tis Ariadnis	anachronism/set7/Anachronism-Set7-DoroTisAriadnis.jpg	default	Special	set7	greek		special/item	3	0	0	0	0	50	Polemika Ergalia - Action: You and an opponent each roll two dice.  If your total is equal to or greater than your opponent's, deal 1 damage to that opponent and you cannot use this action again this round.	playerNPool
set7_07-051	Barak	anachronism/set7/Anachronism-Set7-Barak.jpg	default	Warrior	set7	tribes of isreal	wind	warrior/male	0	7	3	3	1	51	Qera' 'et-Revava: At the start of each round, if you have less life than each opponent, your attacks that round deal +1 damage.	playerNWarrior
set7_07-052	Devora	anachronism/set7/Anachronism-Set7-Devora.jpg	default	Inspiration	set7	tribes of isreal	wind	inspiration/female	6	0	0	0	0	52	Nevi'a: When a card is revealed with more than + initiative, set that card's initiative to 6 and your next attack roll gains +2.	playerNPool
set7_07-053	Herev Pifiyot	anachronism/set7/Anachronism-Set7-HerevPifiyot.jpg	default	Weapon	set7	tribes of isreal		weapon/sword(1 hand)	4	0	0	0	1	53	Niltais: When you make a critical hit with this weapon, gain 2 life an d+1 speed for the rest of the game.	playerNPool
set7_07-054	Tahra	anachronism/set7/Anachronism-Set7-Tahra.jpg	default	Armor	set7	tribes of isreal		armor/torso	8	0	0	0	0	54	Hazaq: When you are attacked by a polearm, knife, or bludgeon, you may re-roll one or both dice of your defense rolls.	playerNPool
set7_07-055	Kidon	anachronism/set7/Anachronism-Set7-Kidon.jpg	default	Special	set7	tribes of isreal		special/polearm(1 hand)	1	0	0	0	0	55	Hoqu': When you make an attack roll, if any of the dice in the attack roll match any of the dice in the defense roll, the attack roll is considered doubles.  If this attack misses, your next roll gains +2.	playerNPool
set7_07-056	David	anachronism/set7/Anachronism-Set7-David.jpg	default	Warrior	set7	tribes of isreal	aether	warrior/male	0	6	3	4	1	56	Haspel: Once each turn, after you damage an opponent with an attack, if their life is both greater than 4 and greater than your life, set the defender's life to 4.	playerNWarrior
set7_07-057	Golyath	anachronism/set7/Anachronism-Set7-Golyath.jpg	default	Inspiration	set7	tribes of isreal	fire	inspiration/male	6	0	0	0	0	57	Heref: At the start of each round, roll two dice.  If the total is less than 9, your next attack roll gains +2 and that attack deals +1 damage.	playerNPool
set7_07-058	Qela	anachronism/set7/Anachronism-Set7-Qela.jpg	default	Weapon	set7	tribes of isreal		weapon/ranged(1 hand)	8	0	0	0	1	58	Haslek: When you attack with this weapon, if the defender has more experience than your warrior, the attack roll is considered doubles.	playerNPool
set7_07-059	Maddai Sa'ul Hammelek	anachronism/set7/Anachronism-Set7-MaddaiSaulHammelek.jpg	default	Armor	set7	tribes of isreal		armor/head/arm/torso	3	0	0	0	0	59	Sel 'adam: When you are attacked, if a card ability give a bonus to the attack roll, your defense roll gains +2.  Bitha: When you are attacked, before rolls are made, you may choose to discard this card.  If you do, the attack deals -2 damage, to a minimum of 0.	playerNPool
set7_07-060	Aron Ha'eduth	anachronism/set7/Anachronism-Set7-AronHaeduth.jpg	default	Special	set7	tribes of isreal		special/item	4	0	0	0	0	60	Quma - Reveal: Place this card in any space in the arena.  Beraka: If you are adjacent to this card, your attack rolls gain +2.  Each opponent's support cards get -4 initiative while their warrior is in or adjacent to this card's space.	playerNPool
set7_07-061	Joshua	anachronism/set7/Anachronism-Set7-Joshua.jpg	default	Warrior	set7	tribes of isreal	fire	warrior/male	0	7	4	4	1	61	Asath 'Hohim: At the start of each round, choose an opponent.  They must tell you the printed initiative of their face-down support card for the next round.  Asat Qedos: If any of your support cards have been discarded this game, you get -1 speed.	playerNWarrior
set7_07-062	Yereho	anachronism/set7/Anachronism-Set7-Yereho.jpg	default	Inspiration	set7	tribes of isreal	aether	inspiration/location	0	0	0	0	0	62	Sarta - Action: If you have a fire card and an earth card in play, make a basic attack that has a base damage of 2 against an adjacent opponent.  This attack cannot gain damage bonuses, and the attack roll gains +1.	playerNPool
set7_07-063	Herev	anachronism/set7/Anachronism-Set7-Herev.jpg	default	Weapon	set7	tribes of isreal		weapon/sword(1 hand)	3	0	0	0	3	63	Bitta'ar: If you have not attacked with this weapon this game, your opponents' rolls get -1.	playerNPool
set7_07-064	Magen	anachronism/set7/Anachronism-Set7-Magen.jpg	default	Armor	set7	tribes of isreal		armor/shield(1 hand)	2	0	0	0	0	64	Mahasi-oz: Your attack rolls gain +1 for each of your support cards that share a culture with your warrior. If your warrior is from the Tribes of Israel, your defense rolls gain +1.	playerNPool
set7_07-065	Miswat Yehosua	anachronism/set7/Anachronism-Set7-MiswatYehosua.jpg	default	Special	set7	tribes of isreal	earth	special/item	6	0	0	0	0	65	Hokmat 'adam: This card counts as an earth card.  Nesa Ha'aron: If you have a fire card in play, your first attack roll of each round is considered doubles.	playerNPool
set7_07-066	Judah Maccabee	anachronism/set7/Anachronism-Set7-JudahMaccabee.jpg	default	Warrior	set7	tribes of isreal	aether	warrior/male	0	8	3	6	1	66	Hazzeq Bedeq: At the star of any round, if you revealed an inspiration card that round, you may discard an opposing inspiration card.	playerNWarrior
set7_07-067	Qin'at Beteka	anachronism/set7/Anachronism-Set7-QinatBeteka.jpg	default	Inspiration	set7	tribes of isreal	fire	inspiration/quest	6	0	0	0	0	67	or Gadol: Once each round, after you hit an opponent, if you have less life than each opponent, your rolls next round gain +2.	playerNPool
set7_07-068	Herev Appolonius	anachronism/set7/Anachronism-Set7-HerevAppolonius.jpg	default	Weapon	set7	tribes of isreal		weapon/sword(1 hand)	5	0	0	0	2	68	Saddiq: Attacks with this weapon deal +1 damage if the defender does not have an inspiration card in play.  Qodes: You may use two inspiration cards.	playerNPool
set7_07-069	Siryon	anachronism/set7/Anachronism-Set7-Siryon.jpg	default	Armor	set7	tribes of isreal		armor/torso	4	0	0	0	0	69	Milhamat Doroth: Once each game, if this card is in play or in your discard pile, when another player makes a critical hit, you may choose for that attack to count as a normal hit instead.  If this card was in your discard pile, you cannot use this ability again this match.	playerNPool
set7_07-070	Hannuka	anachronism/set7/Anachronism-Set7-Hannuka.jpg	default	Special	set7	tribes of isreal		special/quest	4	0	0	0	0	70	Hofe Hannehara: Your support cards gain +2 initiative.  Hag: Once each game, if this card is in play or in your discard pile, prevent one of your support cards from being discarded by an opposing card ability.  If this card is in your discard pile, you cannot use this ability again this match.	playerNPool
set7_07-071	Samson	anachronism/set7/Anachronism-Set7-Samson.jpg	default	Warrior	set7	tribes of isreal	fire	warrior/male	0	7	3	8	1	71	Seqe Me'en-Haqqore - Action: Once each round, gain 1 life.  If an opponent's card ability prevents this life gain, deal 2 damage to that opponent instead.	playerNWarrior
set7_07-072	Delila	anachronism/set7/Anachronism-Set7-Delila.jpg	default	Inspiration	set7	tribes of isreal	water	inspiration/female	4	0	0	0	0	72	Qeser - Reveal: Name a card type.  For the rest of the game, a player cannot make attacks with weapons on the round that they reveal a card of the named type.	playerNPool
set7_07-073	Lehi-Hamor	anachronism/set7/Anachronism-Set7-LehiHamor.jpg	default	Weapon	set7	tribes of isreal		weapon/bludgeon(1 hand)	9	0	0	0	1	73	Hithgannen: After an opponent makes a critical hit, you may attack that player with this weapon at +3.  This attack deals +2 damage.  Ma'aseh Roge': You may use another weapon card.	playerNPool
set7_07-074	Ketoneth	anachronism/set7/Anachronism-Set7-Ketoneth.jpg	default	Armor	set7	tribes of isreal		armor/torso	3	0	0	0	0	74	orath So'n: Reveal: This round, attacks against you deal -1 damage, to a minimum of 0.	playerNPool
set7_07-075	Se'ar-Ro's Simson	anachronism/set7/Anachronism-Set7-SearRosSimson.jpg	default	Special	set7	tribes of isreal		special/item	5	0	0	0	0	75	Koh Baruk: Once each game, if this card is in play or in your discard pile, after you make a defense roll, you may choose for that roll to gain +2.  If this card is in your discard pile, this ability cannot be used again this match.	playerNPool
set7_07-076	Aeneas	anachronism/set7/Anachronism-Set7-Aeneas.jpg	default	Warrior	set7	trojan	fire	warrior/male	0	8	3	3	1	76	Gorgi Epithesi - Action: Once each round, if you are adjacent to an opposing warrior, move one space.  After the move, if you are no longer adjacent to that warrior, deal 1 damage to them.	playerNWarrior
set7_07-077	Afroditi	anachronism/set7/Anachronism-Set7-Afroditi.jpg	default	Inspiration	set7	trojan	fire	inspiration/deity/female	6	0	0	0	0	77	Teleia Omorfia: If you are male warrior, gain +1 speed and get -3 experience.	playerNPool
set7_07-078	Dorata Me Mproutzini Ehmi	anachronism/set7/Anachronism-Set7-DorataMeMproutziniEhmi.jpg	default	Weapon	set7	trojan		weapon/polearm(2 hands)	0	0	0	0	2	78	Ekdikisi: Once each round, after you hit an opponent with this weapon, name an ability on one of the defender's cards.  That ability has no effect until the star of your next turn.	playerNPool
set7_07-079	Aristourgima Tou Ifestou	anachronism/set7/Anachronism-Set7-AristourgimaTouIfestou.jpg	default	Armor	set7	trojan		armor/head/torso/leg/arm/shield	5	0	0	0	0	79	Endoksi Panoplia - Reveal: The next time you take damage this game, reduce the damage to 0.  Prokathorismeno: Once each round, before you are damaged by a rival's attack, make an attack against the attacker at +1.	playerNPool
set7_07-080	Palladio	anachronism/set7/Anachronism-Set7-Palladio.jpg	default	Special	set7	trojan		special/item	1	0	0	0	0	80	Anegiromeno apo tin Athina - Reveal: The next two times you are hit by a weapon, reduce the damage dealt by the attack by 1 to a minimum of 0.  After the second time this card reduces damage, discard it.  Ikona tis Palladas: Attacks against you cannot be critical hits.	playerNPool
set7_07-081	Brutus	anachronism/set7/Anachronism-Set7-Brutus.jpg	default	Warrior	set7	trojan	metal	warrior/male	0	7	3	7	1	81	Enisxisi: While you have a support card in a space in your basic attack grid, your attacks deal +1 damage.  Raze - Action: Discard a support card in a space in your basic attack grid.	playerNWarrior
set7_07-082	Artemis	anachronism/set7/Anachronism-Set7-Artemis.jpg	default	Inspiration	set7	trojan	wood	inspiration/deity/female	5	0	0	0	0	82	Thea tou Fegariou: At the start of each round, if the total initiative of all players for this round is 12 or less, you may move one space and then make a basic attack, if possible.	playerNPool
set7_07-083	Mahera	anachronism/set7/Anachronism-Set7-Mahera.jpg	default	Weapon	set7	trojan		weapon/sword(1 hand)	2	0	0	0	2	83	Kofteri Lepida: Attacks with this weapon deal +1 damage for each space adjacent to you that contains a support card.	playerNPool
set7_07-084	Kranos Me Lofio	anachronism/set7/Anachronism-Set7-KranosMeLofio.jpg	default	Armor	set7	trojan		armor/head	7	0	0	0	0	84	Ksethoriasmeno Apominari: You may discard this card at the start of any turn.  If you do, you may re-roll each of your attack and defense rolls made that turn.	playerNPool
set7_07-085	Petra Tou Landinou	anachronism/set7/Anachronism-Set7-PetraTouLandinou.jpg	default	Special	set7	trojan		special/item	7	0	0	0	0	85	Kentro tis Autokratorias - Reveal: Place this card in any space in the arena.  Isxiro Simvolo: If this card is in the arena, your attacks against opponents not adjacent to this card's space deal +1 damage.  Reduce the damage of each opponent's attack against you by 1 to a minimum of 1 if they are adjacent to this card's space.	playerNPool
set7_07-086	Hector	anachronism/set7/Anachronism-Set7-Hector.jpg	default	Warrior	set7	trojan	fire	warrior/male	0	8	3	8	1	86	Dipli Epithesi: Once each round, after you make an attack, if your attack roll was doubles and you missed, or if the defense roll was doubles, make another attack of the same type against the same opponent.	playerNWarrior
set7_07-087	Stili Tis Trias	anachronism/set7/Anachronism-Set7-StiliTisTrias.jpg	default	Inspiration	set7	trojan	earth	inspiration/code	6	0	0	0	0	87	Epiklisi Dinamis: If you are the first player to take damage after this card is revealed or if you have a rival, you may make two attacks with one of your weapons on each of your turns.	playerNPool
set7_07-088	Spathi Me Asimenia Lavi	anachronism/set7/Anachronism-Set7-SpathiMeAsimeniaLavi.jpg	default	Weapon	set7	trojan		weapon/sword(1 hand)	4	0	0	0	2	88	Polemikoi Exoplismoi: When you attack with this weapon, if you have an armor card or shield in play, roll three dice and choose which two to use.	playerNPool
set7_07-089	Zoni Tou Eanta	anachronism/set7/Anachronism-Set7-ZoniTouEanta.jpg	default	Armor	set7	trojan		armor/item	5	0	0	0	0	89	Prepoumenos - Reveal: Choose an opponent.  That opponent gains 4 life; this life gain cannot be affected by another card ability.  That opponent is your rival for the rest of the game.  Zoni: you may use another armor card.	playerNPool
set7_07-090	Theiki Paremvasi	anachronism/set7/Anachronism-Set7-TheikiParemvasi.jpg	default	Special	set7	trojan		special/deity	0	0	0	0	0	90	To Doro tou Apollona: After a roll has been made, you may discard a face-up support card you own to force any roll to be re-rolled.  You may choose to give the re-roll +2 or -2.	playerNPool
set7_07-091	Paris	anachronism/set7/Anachronism-Set7-Paris.jpg	default	Warrior	set7	trojan	wind	warrior/male	0	7	3	3	1	91	Estiasmeni Skopeusi - Action: Once each round, your next attack with a ranged weapon this round deals +1 damage and that attack roll gains +2.	playerNWarrior
set7_07-092	Eleni Tis Spartis	anachronism/set7/Anachronism-Set7-EleniTisSpartis.jpg	default	Inspiration	set7	trojan	wood	inspiration/female	8	0	0	0	0	92	Aparamilli Omorfia - Reveal: Place this card in any space in the arena.  Anefikto: While this card is in an unoccupied space in any opponent's attack grid, that warrior is your rival.  After you roll a 1, you may move this card one space (not diagonally).	playerNPool
set7_07-093	Dilitiriasmeno Velos	anachronism/set7/Anachronism-Set7-DilitiriasmenoVelos.jpg	default	Weapon	set7	trojan		weapon/ranged(2 hands)	9	0	0	0	1	93	Molinsi: After the fist time you hit each opponent with this weapon each round, deal 1 damage to that warrior at the start of each round for the rest of the game.  Ektoksefsi - Action: Once each round, make an attack with this weapon at +0 against a rival.	playerNPool
