databaseId	name	imageUrl	cardBack	type	deck	alignment	attribute	power	resistance	control	rarity	errata	text	packName	set	loadGroupId
Limited_Shroud_of_Turin	Shroud of Turin	inwo/limited-edition/Inwo-LimitedEdition-ShroudOfTurin.jpg	puppet	Resource	Puppet	Artifact, Magic, Unique					R			Limited Edition	Limited	playerNGroupDeck
Limited_Soulburner	Soulburner	inwo/limited-edition/Inwo-LimitedEdition-Soulburner.jpg	puppet	Resource	Puppet	Gadget, Magic, Unique					R			Limited Edition	Limited	playerNGroupDeck
Limited_Spear_of_Longinus	Spear of Longinus	inwo/limited-edition/Inwo-LimitedEdition-SpearOfLonginus.jpg	puppet	Resource	Puppet	Artifact, Magic, Unique					C			Limited Edition	Limited	playerNGroupDeck
Limited_Suicide_Squad	Suicide Squad	inwo/limited-edition/Inwo-LimitedEdition-SuicideSquad.jpg	puppet	Resource	Puppet						U			Limited Edition	Limited	playerNGroupDeck
Limited_The_Bronze_Head	The Bronze Head	inwo/limited-edition/Inwo-LimitedEdition-TheBronzeHead.jpg	puppet	Resource	Puppet	Artifact, Magic, Unique					C			Limited Edition	Limited	playerNGroupDeck
Limited_The_Frog_God	The Frog God	inwo/limited-edition/Inwo-LimitedEdition-TheFrogGod.jpg	puppet	Resource	Puppet	Artifact, Magic	ACTION				C			Limited Edition	Limited	playerNGroupDeck
Limited_The_Holy_Grail	The Holy Grail	inwo/limited-edition/Inwo-LimitedEdition-TheHolyGrail.jpg	puppet	Resource	Puppet	Artifact, Magic, Unique					R			Limited Edition	Limited	playerNGroupDeck
Limited_The_Library_at_Alexandria	The Library at Alexandria	inwo/limited-edition/Inwo-LimitedEdition-TheLibraryAtAlexandria.jpg	puppet	Resource	Puppet	Unique					U			Limited Edition	Limited	playerNGroupDeck
Limited_Warehouse_23	Warehouse 23	inwo/limited-edition/Inwo-LimitedEdition-Warehouse23.jpg	puppet	Resource	Puppet	Unique					U			Limited Edition	Limited	playerNGroupDeck
Limited_Weather_Satellite	Weather Satellite	inwo/limited-edition/Inwo-LimitedEdition-WeatherSatellite.jpg	puppet	Resource	Puppet	Gadget	ACTION ACTION				U	Gives a +10 (not a +8), to Tornado, Hurricane, and Rain of Frogs (not Tidal Wave).		Limited Edition	Limited	playerNGroupDeck
Limited_Xanadu	Xanadu	inwo/limited-edition/Inwo-LimitedEdition-Xanadu.jpg	puppet	Resource	Puppet	Unique					C			Limited Edition	Limited	playerNGroupDeck
Assassins_Spontaneous_Combustion	Spontaneous Combustion	inwo/assassins/Inwo-Assassins-SpontaneousCombustion.jpg	master	Assassination	Master		Assassination!				UR			Assassins	Assassins	playerNPlotDeck
Assassins_Drought	Drought	inwo/assassins/Inwo-Assassins-Drought.jpg	master	Disaster	Master		Disaster!				R			Assassins	Assassins	playerNPlotDeck
Assassins_Flesh-Eating_Bacteria	Flesh-Eating Bacteria	inwo/assassins/Inwo-Assassins-FleshEatingBacteria.jpg	master	Disaster	Master		Disaster!				UR			Assassins	Assassins	playerNPlotDeck
Assassins_No_Beer	No Beer!	inwo/assassins/Inwo-Assassins-NoBeer.jpg	master	Disaster	Master		Disaster!				UR			Assassins	Assassins	playerNPlotDeck
Assassins_Oil_Spill	Oil Spill	inwo/assassins/Inwo-Assassins-OilSpill.jpg	master	Disaster	Master		Disaster!				R			Assassins	Assassins	playerNPlotDeck
Assassins_Goal-_Blinded_by_Science	Blinded by Science	inwo/assassins/Inwo-Assassins-BlindedByScience.jpg	master	Goal	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Goal-_Earth_First	Earth First!	inwo/assassins/Inwo-Assassins-EarthFirst.jpg	master	Goal	Master						R			Assassins	Assassins	playerNPlotDeck
Assassins_Goal-_Population_Reduction	Population Reduction	inwo/assassins/Inwo-Assassins-PopulationReduction.jpg	master	Goal	Master						R			Assassins	Assassins	playerNPlotDeck
Assassins_SOCIETY_OF_ASSASSINS	Society of Assassins	inwo/assassins/Inwo-Assassins-SocietyOfAssassins.jpg	master	Illuminati	Master			7/7			U4		When one of your Fanatic groups attacks or defends, you may treat its Fanatic alignment as the same as that of any other Fanatic group. Your Fanatic groups also have Global Power equal to their Power. SPECIAL GOAL: Any Secret group counts double toward your total number of groups controlled, as long as none of your rivals control a Secret group with more power.	Assassins	Assassins	playerNLead
Assassins_Global_Warming	Global Warming	inwo/assassins/Inwo-Assassins-GlobalWarming.jpg	master	NWO (Blue)	Master		Blue				C			Assassins	Assassins	playerNPlotDeck
Assassins_Interesting_Times	Interesting Times	inwo/assassins/Inwo-Assassins-InterestingTimes.jpg	master	NWO (Blue)	Master		Blue				R			Assassins	Assassins	playerNPlotDeck
Assassins_Watermelons	Watermelons	inwo/assassins/Inwo-Assassins-Watermelons.jpg	master	NWO (Blue)	Master		Blue				R			Assassins	Assassins	playerNPlotDeck
Assassins_Apathy	Apathy	inwo/assassins/Inwo-Assassins-Apathy.jpg	master	NWO (Red)	Master		Red				R			Assassins	Assassins	playerNPlotDeck
Assassins_Australian_Rules	Australian Rules	inwo/assassins/Inwo-Assassins-AustralianRules.jpg	master	NWO (Red)	Master		Red				C			Assassins	Assassins	playerNPlotDeck
Assassins_The_Magic_Goes_Away	The Magic Goes Away	inwo/assassins/Inwo-Assassins-TheMagicGoesAway.jpg	master	NWO (Red)	Master		Red				R			Assassins	Assassins	playerNPlotDeck
Assassins_Antitrust_Legislation	Antitrust Legislation	inwo/assassins/Inwo-Assassins-AntitrustLegislation.jpg	master	NWO (Yellow)	Master		Yellow				R			Assassins	Assassins	playerNPlotDeck
Assassins_End_of_the_World	End of the World	inwo/assassins/Inwo-Assassins-EndOfTheWorld.jpg	master	NWO (Yellow)	Master		Yellow				C			Assassins	Assassins	playerNPlotDeck
Assassins_Visualize_Whirled_Peas	Visualize Whirled Peas	inwo/assassins/Inwo-Assassins-VisualizeWhirledPeas.jpg	master	NWO (Yellow)	Master		Yellow				R			Assassins	Assassins	playerNPlotDeck
Assassins_A_Brief_Attack_of_Conscience	A Brief Attack of Conscience	inwo/assassins/Inwo-Assassins-ABriefAttackOfConscience.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Alien_Abduction	Alien Abduction	inwo/assassins/Inwo-Assassins-AlienAbduction.jpg	master	Plot	Master						R			Assassins	Assassins	playerNPlotDeck
Assassins_Anarchists_Unite	Anarchists Unite!	inwo/assassins/Inwo-Assassins-AnarchistsUnite.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Anything_Worth_Doing_Is_Worth_Overdoing	Anything Worth Doing Is Worth Overdoing	inwo/assassins/Inwo-Assassins-AnythingWorthDoingIsWorthOverdoing.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Back_to_the_Drawing_Board	Back to the Drawing Board	inwo/assassins/Inwo-Assassins-BackToTheDrawingBoard.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Back_to_the_Salt_Mines	Back to the Salt Mines	inwo/assassins/Inwo-Assassins-BackToTheSaltMines.jpg	master	Plot	Master						U3			Assassins	Assassins	playerNPlotDeck
Assassins_Backfire	Backfire	inwo/assassins/Inwo-Assassins-Backfire.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Magic Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Backmasquerade	Backmasquerade	inwo/assassins/Inwo-Assassins-Backmasquerade.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Bait_and_Switch	Bait and Switch	inwo/assassins/Inwo-Assassins-BaitAndSwitch.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Bar_Codes	Bar Codes	inwo/assassins/Inwo-Assassins-BarCodes.jpg	master	Plot	Master		Requires Computer Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Beach_Party	Beach Party	inwo/assassins/Inwo-Assassins-BeachParty.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Bite_the_Wax_Tadpole	Bite the Wax Tadpole	inwo/assassins/Inwo-Assassins-BiteTheWaxTadpole.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Media Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Brushfire_War	Brushfire War	inwo/assassins/Inwo-Assassins-BrushfireWar.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Cat_Juggling	Cat Juggling	inwo/assassins/Inwo-Assassins-CatJuggling.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Violent Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Cease-Fire	Cease-Fire	inwo/assassins/Inwo-Assassins-CeaseFire.jpg	master	Plot	Master		Requires Discard				C			Assassins	Assassins	playerNPlotDeck
Assassins_Chain_Letter	Chain Letter	inwo/assassins/Inwo-Assassins-ChainLetter.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Weird Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Contract_on_America	Contract on America	inwo/assassins/Inwo-Assassins-ContractOnAmerica.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Conservative Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Crackdown_on_Crime	Crackdown on Crime	inwo/assassins/Inwo-Assassins-CrackdownOnCrime.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Government Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Crusade	Crusade	inwo/assassins/Inwo-Assassins-Crusade.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Death_To_All_Fanatics	Death To All Fanatics	inwo/assassins/Inwo-Assassins-DeathToAllFanatics.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Fanatic Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Defection	Defection	inwo/assassins/Inwo-Assassins-Defection.jpg	master	Plot	Master		Requires Nation Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Dolphins	Dolphins	inwo/assassins/Inwo-Assassins-Dolphins.jpg	master	Plot	Master		Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Dont_Rock_The_Boat	Don't Rock The Boat	inwo/assassins/Inwo-Assassins-DontRockTheBoat.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Dont_Touch_That_Dial	Don't Touch That Dial!	inwo/assassins/Inwo-Assassins-DontTouchThatDial.jpg	master	Plot	Master		Requires Media Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Enough_is_Enough	Enough is Enough	inwo/assassins/Inwo-Assassins-EnoughIsEnough.jpg	master	Plot	Master	Paralysis	Draw No Plot Cards This Turn				C			Assassins	Assassins	playerNPlotDeck
Assassins_Every_Year_is_Worse	Every Year is Worse	inwo/assassins/Inwo-Assassins-EveryYearIsWorse.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Liberal Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Exorcism	Exorcism	inwo/assassins/Inwo-Assassins-Exorcism.jpg	master	Plot	Master		Requires Discard				C			Assassins	Assassins	playerNPlotDeck
Assassins_Family_Values	Family Values	inwo/assassins/Inwo-Assassins-FamilyValues.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Fickle_Finger_of_Fate	Fickle Finger of Fate	inwo/assassins/Inwo-Assassins-FickleFingerOfFate.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Five-Year_Plan	Five-Year Plan	inwo/assassins/Inwo-Assassins-FiveYearPlan.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Communist Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Floating_Point_Error	Floating Point Error	inwo/assassins/Inwo-Assassins-FloatingPointError.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Computer Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Frankenfood	Frankenfood	inwo/assassins/Inwo-Assassins-Frankenfood.jpg	master	Plot	Master		Requires Science Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Go_Fish	Go Fish	inwo/assassins/Inwo-Assassins-GoFish.jpg	master	Plot	Master						U3			Assassins	Assassins	playerNPlotDeck
Assassins_Go_Lemmings_Go	Go, Lemmings, Go!	inwo/assassins/Inwo-Assassins-GoLemmingsGo.jpg	master	Plot	Master						UR			Assassins	Assassins	playerNPlotDeck
Assassins_Grave_Robbers	Grave Robbers	inwo/assassins/Inwo-Assassins-GraveRobbers.jpg	master	Plot	Master		May Require Magic Action(s)				R			Assassins	Assassins	playerNPlotDeck
Assassins_Hubble_Trouble	Hubble Trouble	inwo/assassins/Inwo-Assassins-HubbleTrouble.jpg	master	Plot	Master	Freeze!	Requires Illuminati, Space, or Science Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Junk_Bonds	Junk Bonds	inwo/assassins/Inwo-Assassins-JunkBonds.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Bank Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Lab_Explosion	Lab Explosion	inwo/assassins/Inwo-Assassins-LabExplosion.jpg	master	Plot	Master	Zap!	Requires Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Let_the_Sunshine_In	Let the Sunshine In	inwo/assassins/Inwo-Assassins-LetTheSunshineIn.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Secret Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_May_Day	May Day	inwo/assassins/Inwo-Assassins-MayDay.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Metric_System	Metric System	inwo/assassins/Inwo-Assassins-MetricSystem.jpg	master	Plot	Master	Paralysis	Requires Illulminati or Government Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_My_Karma_Ran_Over_Your_Dogma	My Karma Ran Over Your Dogma	inwo/assassins/Inwo-Assassins-MyKarmaRanOverYourDogma.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Near_Miss	Near Miss	inwo/assassins/Inwo-Assassins-NearMiss.jpg	master	Plot	Master		Requires Illuminati Action or Discards				C			Assassins	Assassins	playerNPlotDeck
Assassins_Nevermore	Nevermore!	inwo/assassins/Inwo-Assassins-Nevermore.jpg	master	Plot	Master						U3			Assassins	Assassins	playerNPlotDeck
Assassins_Partition	Partition	inwo/assassins/Inwo-Assassins-Partition.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Pave_the_Earth	Pave the Earth!	inwo/assassins/Inwo-Assassins-PaveTheEarth.jpg	master	Plot	Master	Freeze!	Requires Illuminati or Green Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Pizza_for_the_Secret_Meeting	Pizza for the Secret Meeting	inwo/assassins/Inwo-Assassins-PizzaForTheSecretMeeting.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Regi_tered_Trademark	Regi$tered Trademark	inwo/assassins/Inwo-Assassins-RegiTeredTrademark.jpg	master	Plot	Master						R			Assassins	Assassins	playerNPlotDeck
Assassins_Reverse_Whammy	Reverse Whammy	inwo/assassins/Inwo-Assassins-ReverseWhammy.jpg	master	Plot	Master		Requires Discard				C			Assassins	Assassins	playerNPlotDeck
Assassins_School_Prayer	School Prayer	inwo/assassins/Inwo-Assassins-SchoolPrayer.jpg	master	Plot	Master	Freeze!	Requires Illuminati, Church, Liberal, or Conservative Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Secret_Master	Secret Master	inwo/assassins/Inwo-Assassins-SecretMaster.jpg	master	Plot	Master						UR			Assassins	Assassins	playerNPlotDeck
Assassins_Security_Leak	Security Leak	inwo/assassins/Inwo-Assassins-SecurityLeak.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Sorry_Wrong_Number	Sorry, Wrong Number	inwo/assassins/Inwo-Assassins-SorryWrongNumber.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Strange_Bedfellows	Strange Bedfellows	inwo/assassins/Inwo-Assassins-StrangeBedfellows.jpg	master	Plot	Master						S			Assassins	Assassins	playerNPlotDeck
Assassins_Sudden_European_Vacation	Sudden European Vacation	inwo/assassins/Inwo-Assassins-SuddenEuropeanVacation.jpg	master	Plot	Master						R			Assassins	Assassins	playerNPlotDeck
Assassins_Sufficiently_Advanced_Technology	Sufficiently Advanced Technology	inwo/assassins/Inwo-Assassins-SufficientlyAdvancedTechnology.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Supernova	Supernova	inwo/assassins/Inwo-Assassins-Supernova.jpg	master	Plot	Master		Requires Space Action(s0				C			Assassins	Assassins	playerNPlotDeck
Assassins_Supreme_Court_Nomination	Supreme Court Nomination	inwo/assassins/Inwo-Assassins-SupremeCourtNomination.jpg	master	Plot	Master						U3			Assassins	Assassins	playerNPlotDeck
Assassins_Take_The_Money_And_Run	Take The Money And Run	inwo/assassins/Inwo-Assassins-TakeTheMoneyAndRun.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_TANSTAAFL	TANSTAAFL	inwo/assassins/Inwo-Assassins-TANSTAAFL.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_Teflon_Coating	Teflon Coating	inwo/assassins/Inwo-Assassins-TeflonCoating.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_The_Irish_Flu	The Irish Flu	inwo/assassins/Inwo-Assassins-TheIrishFlu.jpg	master	Plot	Master						UR			Assassins	Assassins	playerNPlotDeck
Assassins_The_Meek_Shall_Inherit	The Meek Shall Inherit	inwo/assassins/Inwo-Assassins-TheMeekShallInherit.jpg	master	Plot	Master	Zap!	Requires_Illuminati Action				C			Assassins	Assassins	playerNPlotDeck
Assassins_This_Was_Only_A_Test	This Was Only A Test	inwo/assassins/Inwo-Assassins-ThisWasOnlyATest.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Truck_Bomb	Truck Bomb	inwo/assassins/Inwo-Assassins-TruckBomb.jpg	master	Plot	Master						U3			Assassins	Assassins	playerNPlotDeck
Assassins_Vile_Secretions	Vile Secretions	inwo/assassins/Inwo-Assassins-VileSecretions.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Straight Action(s)				U3			Assassins	Assassins	playerNPlotDeck
Assassins_Waiting_Period	Waiting Period	inwo/assassins/Inwo-Assassins-WaitingPeriod.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Peaceful Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Whistle_Blowers	Whistle Blowers	inwo/assassins/Inwo-Assassins-WhistleBlowers.jpg	master	Plot	Master	Paralysis	Requires Illuminati or Corporate Action(s)				C			Assassins	Assassins	playerNPlotDeck
Assassins_Witch_Hunt	Witch Hunt	inwo/assassins/Inwo-Assassins-WitchHunt.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_You_Are_What_You_Eat	You Are What You Eat	inwo/assassins/Inwo-Assassins-YouAreWhatYouEat.jpg	master	Plot	Master						C			Assassins	Assassins	playerNPlotDeck
Assassins_Arms_Dealers	Arms Dealers	inwo/assassins/Inwo-Assassins-ArmsDealers.jpg	puppet	Organization	Puppet	Violent, Criminal		2	4	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Church_of_Violentology	Church of Violentology	inwo/assassins/Inwo-Assassins-ChurchOfViolentology.jpg	puppet	Organization	Puppet	Corporate, Violent, Fanatic	Church	2	6	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Convenience_Stores	Convenience Stores	inwo/assassins/Inwo-Assassins-ConvenienceStores.jpg	puppet	Organization	Puppet	Corporate		1	2	1	S			Assassins	Assassins	playerNGroupDeck
Assassins_Copy_Shops	Copy Shops	inwo/assassins/Inwo-Assassins-CopyShops.jpg	puppet	Organization	Puppet			1	4	1	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Day_Care_Centers	Day Care Centers	inwo/assassins/Inwo-Assassins-DayCareCenters.jpg	puppet	Organization	Puppet			1	2	0	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Dittoheads	Dittoheads	inwo/assassins/Inwo-Assassins-Dittoheads.jpg	puppet	Organization	Puppet	Fanatic		1	4	0	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Drug_Companies	Drug Companies	inwo/assassins/Inwo-Assassins-DrugCompanies.jpg	puppet	Organization	Puppet	Corporate	Science	3/3	3	2	UR			Assassins	Assassins	playerNGroupDeck
Assassins_EPA	EPA	inwo/assassins/Inwo-Assassins-EPA.jpg	puppet	Organization	Puppet	Government	Green, Science	3	3	1	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Militia	Militia	inwo/assassins/Inwo-Assassins-Militia.jpg	puppet	Organization	Puppet	Conservative, Violent		1	6	1	UR			Assassins	Assassins	playerNGroupDeck
Assassins_Nutrition_Nazis	Nutrition Nazis	inwo/assassins/Inwo-Assassins-NutritionNazis.jpg	puppet	Organization	Puppet	Straight	Science	1	4	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Pale_People_In_Black	Pale People In Black	inwo/assassins/Inwo-Assassins-PalePeopleInBlack.jpg	puppet	Organization	Puppet	Weird		1/1	2	0	R			Assassins	Assassins	playerNGroupDeck
Assassins_Recycling_Centers	Recycling Centers	inwo/assassins/Inwo-Assassins-RecyclingCenters.jpg	puppet	Organization	Puppet		Green	1	3	0	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Science_Alarmists	Science Alarmists	inwo/assassins/Inwo-Assassins-ScienceAlarmists.jpg	puppet	Organization	Puppet		Green, Science	1	4	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Shock_Jocks	Shock Jocks	inwo/assassins/Inwo-Assassins-ShockJocks.jpg	puppet	Organization	Puppet	Weird	Media	1	5	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_State_Lotteries	State Lotteries	inwo/assassins/Inwo-Assassins-StateLotteries.jpg	puppet	Organization	Puppet	Government		2	0	0	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Swingers	Swingers	inwo/assassins/Inwo-Assassins-Swingers.jpg	puppet	Organization	Puppet	Liberal, Weird		1	1	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_The_Green_Party	The Green Party	inwo/assassins/Inwo-Assassins-TheGreenParty.jpg	puppet	Organization	Puppet	Liberal	Green	4/2	5	2	U3			Assassins	Assassins	playerNGroupDeck
Assassins_The_Thule_Group	The Thule Group	inwo/assassins/Inwo-Assassins-TheThuleGroup.jpg	puppet	Organization	Puppet		Magic, Secret	1	6	0	UR			Assassins	Assassins	playerNGroupDeck
Assassins_General_Disorder	General Disorder	inwo/assassins/Inwo-Assassins-GeneralDisorder.jpg	puppet	Personality	Puppet	Violent, Weird	Science	1	6	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Lama_Ramadingdong	Lama Ramadingdong	inwo/assassins/Inwo-Assassins-LamaRamadingdong.jpg	puppet	Personality	Puppet	Corporate, Peaceful, Weird	Green	1	1	1	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Lyndon_LaRouche	Lyndon LaRouche	inwo/assassins/Inwo-Assassins-LyndonLaRouche.jpg	puppet	Personality	Puppet	Conservative, Weird, Criminal, Fanatic		1	8	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Newt_Gingrich	Newt Gingrich	inwo/assassins/Inwo-Assassins-NewtGingrich.jpg	puppet	Personality	Puppet	Conservative, Government	Science, Space	3	6	2	R			Assassins	Assassins	playerNGroupDeck
Assassins_Teddy_Kennedy	Teddy Kennedy	inwo/assassins/Inwo-Assassins-TeddyKennedy.jpg	puppet	Personality	Puppet	Liberal, Government		4	4	2	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Vladimir_Zhirinovsky	Vladimir Zhirinovsky	inwo/assassins/Inwo-Assassins-VladimirZhirinovsky.jpg	puppet	Personality	Puppet	Conservative, Violent	Communist	2	6	1	U3			Assassins	Assassins	playerNGroupDeck
Assassins_Al_Amarja	Al Amarja	inwo/assassins/Inwo-Assassins-AlAmarja.jpg	puppet	Place	Puppet	Weird	Coastal, Nation	2	8	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Australia	Australia	inwo/assassins/Inwo-Assassins-Australia.jpg	puppet	Place	Puppet	Conservative, Government	Coastal, Huge, Nation	3	6*	1	R			Assassins	Assassins	playerNGroupDeck
Assassins_Illuminati_University	Illuminati University	inwo/assassins/Inwo-Assassins-IlluminatiUniversity.jpg	puppet	Place	Puppet	Weird	Magic, Science	2	6	1	UR			Assassins	Assassins	playerNGroupDeck
Assassins_Black_Helicopters	Black Helicopters	inwo/assassins/Inwo-Assassins-BlackHelicopters.jpg	puppet	Resource	Puppet		Unique				U3			Assassins	Assassins	playerNGroupDeck
Assassins_Blivit	Blivit	inwo/assassins/Inwo-Assassins-Blivit.jpg	puppet	Resource	Puppet		ACTION, Gadget				U3			Assassins	Assassins	playerNGroupDeck
Assassins_Killer_Satellite	Killer Satellite	inwo/assassins/Inwo-Assassins-KillerSatellite.jpg	puppet	Resource	Puppet		ACTION, Gadget				U3			Assassins	Assassins	playerNGroupDeck
Assassins_Lenins_Body	Lenin's Body	inwo/assassins/Inwo-Assassins-LeninsBody.jpg	puppet	Resource	Puppet		Unique				U3			Assassins	Assassins	playerNGroupDeck
Assassins_Orgone_Grinder	Orgone Grinder	inwo/assassins/Inwo-Assassins-OrgoneGrinder.jpg	puppet	Resource	Puppet		Gadget, Unique				U3			Assassins	Assassins	playerNGroupDeck
Assassins_Power_Satellite	Power Satellite	inwo/assassins/Inwo-Assassins-PowerSatellite.jpg	puppet	Resource	Puppet		Gadget				U3			Assassins	Assassins	playerNGroupDeck
Assassins_Screaming_Meme	Screaming Meme	inwo/assassins/Inwo-Assassins-ScreamingMeme.jpg	puppet	Resource	Puppet						R			Assassins	Assassins	playerNGroupDeck
Assassins_Spy_Satellite	Spy Satellite	inwo/assassins/Inwo-Assassins-SpySatellite.jpg	puppet	Resource	Puppet		ACTION, Gadget				R			Assassins	Assassins	playerNGroupDeck
Assassins_The_Big_Prawn	The Big Prawn	inwo/assassins/Inwo-Assassins-TheBigPrawn.jpg	puppet	Resource	Puppet		Gadget, Unique				R			Assassins	Assassins	playerNGroupDeck
Assassins_X-Ray_Specs	X-Ray Specs	inwo/assassins/Inwo-Assassins-XRaySpecs.jpg	puppet	Resource	Puppet		Gadget, Unique				R			Assassins	Assassins	playerNGroupDeck
Subgenius_Arise	Arise!	inwo/subgenius/Inwo-SubGenius-Arise.jpg	master	Goal	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Brag_of_the_SubGenius	Brag of the SubGenius	inwo/subgenius/Inwo-SubGenius-BragOfTheSubGenius.jpg	master	Goal	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Cast_Out_False_Prophets	Cast Out False Prophets!	inwo/subgenius/Inwo-SubGenius-CastOutFalseProphets.jpg	master	Goal	Master						U			SubGenius	Subgenius	playerNPlotDeck
Subgenius_Science_Cannot_Remove_the_Terror_of_the_Gods	Science Cannot Remove the Terror of the Gods!	inwo/subgenius/Inwo-SubGenius-ScienceCannotRemoveTheTerrorOfTheGods.jpg	master	Goal	Master						U			SubGenius	Subgenius	playerNPlotDeck
