databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rank	suit	cost	upkeep	production	bullets	drawType	influence	control	outfit	keywords	text	dtdbCode
dtdb-24172	Scoop Hound	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ScoopHound.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	10	Hearts	2							Neutral	Sidekick	<b>Shootout, Boot:</b> Shootout plays cannot send dudes home booted <i>(they remain in the posse without booting)</i> or bring dudes into either posse.	24172
dtdb-24173	Buffalo Rifle	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-BuffaloRifle.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	11	Hearts	1							Neutral	Weapon	<b>Shootout, Boot:</b> This dude joins a posse at an adjacent location without moving or booting.	24173
dtdb-24174	Rapier	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Rapier.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	11	Hearts	1			2	Bonus			Neutral	Weapon • Melee	If there is an unbooted non-Melee Weapon in the opposing posse, Rapier provides +0 bullets.  This dude gets +1 value.	24174
dtdb-24175	Yagn's Mechanical Skeleton	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-YagnsMechanicalSkeleton.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	11	Hearts	2			2	Bonus	1		Neutral	Weapon • Attire • Horse • Gadget 9	This dude gains the Gadget keyword.  <b>React, Boot:</b> When this dude would be moved or booted by another player's ability, they do not move or boot.	24175
dtdb-24176	Bio-Charged Neutralizer	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-BioChargedNeutralizer.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	12	Hearts	2			2	Bonus			Neutral	Gadget 9 • Weapon • Experimental	This dude is a stud. This card cannot be traded, and is not affected by other players' card effects.  <b> Noon, Boot, Pull:</b> If the pull is ♣, discard this goods. Otherwise, attach it to another of your dudes at this location.	24176
dtdb-24177	Guide Horse	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-GuideHorse.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	12	Hearts	1							Neutral	Horse	<b>Noon, Boot:</b> Move this dude to town square.	24177
dtdb-24178	Soul Cage	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SoulCage.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	12	Hearts	3							Neutral	Mystical	<b>Cheatin' Resolution, Boot:</b> Choose an Abomination from your discard pile or Boot Hill with a cost equal to or lower than the cheatin' hand's rank. Put it into play at this location, reducing its cost to zero. If this is a shootout, it joins your posse.	24178
dtdb-24179	Fancy New Hat	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-FancyNewHat.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	13	Hearts	1					1		Neutral	Attire	This dude's influence cannot be reduced by other players' abilities.	24179
dtdb-24180	Silver-Weaved Staff	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SilverWeavedStaff.jpg	default	Goods	Weird West Edition	Weird West Edition	playerNDeck	13	Hearts	1			1	Bonus			Neutral	Mystical • Melee • Weapon	<b>Shootout, Boot:</b> Boot an opposing spell.	24180
dtdb-24181	Soul Blast	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SoulBlast.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	1	Hearts	1							Neutral	Hex	<b>Shootout Hex X, Boot:</b> Target an opposing dude. X is that dude's grit. If successful, send them home booted. If successful by 6 or more, ace them instead. If unsuccessful, boot this Huckster.	24181
dtdb-24182	Corporeal Twist	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-CorporealTwist.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	5	Hearts	1							Neutral	Hex	<b>Shootout Hex 4, Boot:</b> Give an opposing dude -1 bullets and -2 value. If that dude is aced or discarded during this shootout, this Huckster gains 1 permanent control point.	24182
dtdb-24183	Phantom Fingers	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-PhantomFingers.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	6	Hearts	0							Neutral	Hex	<b>Noon/Shootout Hex 6, Boot:</b> Target an opposing dude's goods in a nearby location <i>(if this is a shootout, it must be in the shootout).</i> Boot it, and it loses all traits, abilities, and bullet bonuses. If it's Mystical or a Gadget, draw a card.	24183
dtdb-24184	Fetch	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Fetch.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	7	Hearts	0							Neutral	Hex	<b>Cheatin' Resolution Hex 5, Boot:</b> When you discard your draw hand this round, you may place a card from that draw hand into your play hand. If this is a shootout, reduce your casualties by 3 this round.	24184
dtdb-24185	Paralysis Mark	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ParalysisMark.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	8	Hearts	1							Neutral	Hex	<b>Noon Hex, Boot:</b> Boot a dude with value X at this location.	24185
dtdb-24186	Phantasm	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Phantasm.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	9	Hearts	1							Neutral	Hex	<b>Noon Hex 9, Boot:</b> Move an opposing unbooted dude at a nearby location to a location adjacent to them <i>(without booting).</i>  <b>Noon Hex 12, Boot:</b> Move an opposing booted dude at this location to an adjacent location.	24186
dtdb-24187	Shadow Walk	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ShadowWalk.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	10	Hearts	0							Neutral	Hex	<b>Noon Hex 7, Boot:</b> Move this dude <i>(without booting).</i>  <b>Shootout Hex 7, Boot:</b> This dude joins your posse. You may discard this Hex to make another Shootout play.	24187
dtdb-24188	Forget	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Forget.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	11	Hearts	0							Neutral	Hex	<b>Noon Hex 5, Boot:</b> Target an ability printed on a dude at a nearby location. That ability cannot be used until after Nightfall.	24188
dtdb-24189	Blood Curse	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-BloodCurse.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	12	Hearts	1							Neutral	Hex	<b>Noon Hex 9, Boot:</b> A dude at a nearby location gets -1 influence and -1 bullets.	24189
dtdb-24190	Sight Beyond Sight	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SightBeyondSight.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	13	Hearts	0							Neutral	Hex	<b>Noon Hex 6, Boot:</b> Look at a random card in an opponent's hand.  <b>Noon Hex 9, Boot:</b> Look at two random cards in an opponent's hand.  <b>Noon Hex 12, Boot:</b> Look at three random cards in an opponent's hand.	24190
dtdb-24191	Onward Christian Soldiers	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-OnwardChristianSoldiers.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	2	Hearts	1							Neutral	Miracle • Hymn	<b>Shootout Miracle 4, Boot:</b> All dudes in your posse get +1 bullets, and cannot have their bullets reduced or changed to a draw by other players' card effects.	24191
dtdb-24192	Get Behind Me, Satan!	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-GetBehindMeSatan.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	3	Hearts	1							Neutral	Miracle	<b>Resolution Miracle 5, Boot:</b> Reduce your casualties this round by this dude's Blessed rating. Target opposing Abomination does not contribute to the posse's draw and stud ratings during the next shootout round.	24192
dtdb-24193	Lay On Hands	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-LayOnHands.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	4	Hearts	1							Neutral	Miracle	<b>React Miracle 6, Boot:</b> When another dude at a nearby location would be discarded as a casualty or aced at any time, boot this Blessed to send that dude home booted instead. That dude does not unboot during Nightfall this turn.	24193
dtdb-24194	Confession	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Confession.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	5	Hearts	1							Neutral	Miracle	<b>Noon Miracle 5, Boot:</b> Transfer one bounty from a dude at a nearby location to your stash.  <b>Noon Miracle 6, Boot:</b> Give a dude at this location one bounty. You may boot this dude to target a dude in an adjacent location instead.	24194
dtdb-24195	Holy Roller	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-HolyRoller.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	6	Hearts	0							Neutral	Miracle	<b>Shootout Miracle 6, Boot:</b> This dude gets +1 bullets and cannot be chosen as a casualty this round unless you lose by 3 or more hand ranks.	24195
dtdb-24196	Shield of Faith	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ShieldOfFaith.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	7	Hearts	1							Neutral	Miracle	<b>Shootout Miracle 7, Boot:</b> Except for Cheatin' Resolutions, player's card effects cannot ace or discard dudes owned by another player. Reduce your casualties this round by 1.	24196
dtdb-24197	Consecration	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Consecration.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	9	Hearts	0							Neutral	Miracle	<b>Cheatin' Resolution Miracle 7:</b> One of your dudes becomes a stud and gets +2 bullets and +2 influence until Nightfall. If this is a shootout, reduce your casualties this round by 3.	24197
dtdb-24198	Walk The Path	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-WalkThePath.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	10	Hearts	0							Neutral	Miracle	<b>Noon Miracle 6, Boot:</b> Move your other dude to this Blessed's location <i>(from any location, without booting.)</i>  <b>Shootout Miracle 7, Boot:</b> One of your dudes joins this dude's posse <i>(moving if necessary)</i>. Unboot that dude.	24198
dtdb-24199	Soothe	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Soothe.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	12	Hearts	0							Neutral	Miracle	<b>Noon Miracle 8, Boot:</b> Boot this dude to unboot another dude at a nearby location.	24199
dtdb-24200	Sword of the Spirit	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SwordOfTheSpirit.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	13	Hearts	0							Neutral	Miracle	<b>Noon Miracle 7:</b> Give a dude +1 bullets. While that dude has a Melee Weapon, they become a stud and cannot be affected by opposing spells.	24200
dtdb-24201	Sun-Touched Raven	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SunTouchedRaven.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	1	Hearts	1							Neutral	Spirit • Sidekick	<b>Shootout Spirit 6, Boot:</b> Look at the top five cards of your deck. You may discard up to three of them. You may boot this Shaman to draw a card.	24201
dtdb-24202	Strength of the Ancestors	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-StrengthOfTheAncestors.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	4	Hearts	0							Neutral	Spirit	<b>Noon Spirit 5, Boot:</b> This dude gets +3 bullets, becomes a stud, and other players' card effects cannot boot them or send them home booted. These effects end if this dude leaves this location <i>(or at the end of the turn.)</i>	24202
dtdb-24203	Mother Bear's Rage	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-MotherBearsRage.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	5	Hearts	1							Neutral	Spirit • Totem	<b>Noon Spirit 5, Boot:</b> A 2-stud Gunslinger enters play at this location or an adjacent deed and calls out a dude.	24203
dtdb-24204	Owl's Insight	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-OwlsInsight.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	7	Hearts	0							Neutral	Spirit	<b>Cheatin' Resolution Spirit 5, Boot:</b> Attach any number of goods or spells from your play hand, reducing the cost of each by 1. Draw cards until your play hand is at its maximum size. If this is a shootout, reduce your casualties by 2 this round.	24204
dtdb-24205	Spirit Dance	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SpiritDance.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	8	Hearts	2							Neutral	Spirit	<b>Shootout Spirit 10, Boot:</b> A 2-stud Gunslinger token enters play and joins your posse.	24205
dtdb-24206	Red Horse's Tail	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-RedHorsesTail.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	9	Hearts	1							Neutral	Spirit • Totem	<b>Noon Spirit X, Boot:</b> X is the value of a dude at this location. Boot that dude.  <b>Shootout Spirit X, Boot:</b> X is the grit of an opposing dude. Send that dude home booted.	24206
dtdb-24207	Spirit Trail	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SpiritTrail.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	10	Hearts	0							Neutral	Spirit • Totem	This location is adjacent to each other location that has a Spirit Trail attached.  <b>Noon Spirit 6, Boot:</b> Move your dude from this location <i>(without booting, and even if booted).</i>	24207
dtdb-24208	Many Speak As One	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ManySpeakAsOne.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	11	Hearts	1							Neutral	Spirit	<b>Noon Spirit 9, Boot:</b> Put a 0-draw, 1-influence Ancestor Spirit token into play at this location.	24208
dtdb-24209	Ghostly Communion	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-GhostlyCommunion.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	12	Hearts	0							Neutral	Spirit	Your outfit is considered a Holy Ground while casting this spell.  <b>Noon Spirit 5, Boot:</b> Move this dude to a Holy Ground or a location adjacent to one.  <b>Shootout Spirit 7, Boot:</b> This dude joins your posse at a Holy Ground or a location adjacent to one. This dude becomes a stud.	24209
dtdb-24210	Fire of Nanahbozho	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-FireOfNanahbozho.jpg	default	Spell	Weird West Edition	Weird West Edition	playerNDeck	13	Hearts	0							Neutral	Spirit • Totem	Can only attach to a deed. This deed gains Holy Ground.  Shamans get +2 Shaman while at a deed with one or more of this Totem.  <b>Noon/Shootout Spirit 10, Boot:</b> Unboot a dude at a nearby deed. If that dude is at this deed, make another play.	24210
dtdb-24211	Establishin' Who's in Charge	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-EstablishinWhosInCharge.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	1	Clubs	1							Neutral		<b>Noon Job:</b> Mark an in-town deed. If successful, give the deed 1 permanent control point.	24211
dtdb-24212	Make 'Em Sweat	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-MakeEmSweat.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	1	Clubs	0							Neutral		<b>Shootout:</b> Boot your dude to reduce another dude's bullet rating by your dude's bullet rating. If their bullet rating is 0 <i>(or less)</i>, boot them.	24212
dtdb-24213	Polite Inquiries	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-PoliteInquiries.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	1	Clubs	0							Neutral		<b>Noon:</b> Boot your dude at a location other than home. Draw cards up to your dude's bullet rating (maximum 4), then discard the same number of cards. Draw a card.	24213
dtdb-24214	Bottom Dealin'	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-BottomDealin.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	2	Clubs	0							Neutral		<b>Cheatin' Resolution:</b> Discard the cheatin' player's draw hand and replace it with the top five cards of your deck <i>(those cards still go to your discard pile)</i>.	24214
dtdb-24215	Make the Smart Choice	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-MakeTheSmartChoice.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	2	Clubs	0							Neutral		<b>Shootout:</b> Reduce a dude's bullets by their influence. That dude's controller may send them home booted <i>(even if already booted)</i>.	24215
dtdb-24216	Mugging	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Mugging.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	2	Clubs	0							Neutral		<b>Noon Job:</b> Mark an opposing dude. Boot up to two cards attached to the mark. If the job is successful, send the mark home booted, and you may ace up to two booted cards attached to the mark.	24216
dtdb-24217	Zhu's Ferocity	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ZhusFerocity.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	2	Clubs	0							Neutral	Technique • Tao of Zhu Bajie	<b>Shootout Tao Technique:</b> This dude gets +1 bullets and +1 value, and an opposing dude gets -1 bullets. <b>Combo</b> if this dude has higher bullets than the opposing dude.	24217
dtdb-24218	...It's Who You Know	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ItsWhoYouKnow.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	3	Clubs	0							Neutral		<b>Noon:</b> One of your dudes calls out an opposing dude at their location. If accepted, your dude becomes a stud for this shootout. When forming shootout hands this shootout, all dudes use their influence instead of bullets to determine how many cards each player draws <i>(but keep their bullet type)</i>.	24218
dtdb-24219	Raking Dragons	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-RakingDragons.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	3	Clubs	0							Neutral	Technique • Tao of Zhu Bajie	<b>Shootout Tao Technique:</b> Boot a dude and give them -2 value. <b>Combo</b> if that dude has lower value than this dude.	24219
dtdb-24220	The Stakes Just Rose	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-TheStakesJustRose.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	3	Clubs	0							Neutral		<b>Shootout:</b> One of your dudes joins your posse and becomes a stud.	24220
dtdb-24221	Sun in Yer Eyes	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-SunInYerEyes.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	3	Clubs	0							Neutral		<b>Shootout:</b> Target dude in this shootout gets -2 bullets or becomes a draw. You may spend 1 ghost rock to give both effects to that dude.	24221
dtdb-24222	Ambush	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Ambush.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	4	Clubs	2							Neutral		<b>Noon Job, Boot:</b> Mark an opposing dude. If the mark is not wanted, raise the bounty on each dude in your posse by 1. If successful, ace the mark.	24222
dtdb-24223	Belligerence	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Belligerence.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	4	Clubs	0							Neutral		<b>Noon:</b> Give a wanted dude +1 bullets and +1 influence until Noon next turn.  <b>Noon, Pay 1 Ghost Rock:</b> Give a dude 1 bounty to unboot them.	24223
dtdb-24224	Coachwhip!	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Coachwhip.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	4	Clubs	0							Neutral		<b>Cheatin' Resolution:</b> The cheatin' player boots one of their dudes. If this is a shootout, the dude is aced instead. If your hand is legal, you choose the target instead.	24224
dtdb-24225	Rabbit's Lunar Leap	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-RabbitsLunarLeap.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	4	Clubs	0							Neutral	Technique • Tao of the Jade Rabbit	<b>Shootout Tao Technique:</b> This dude joins your posse. You may unboot this dude. <b>Combo</b> if your posse does not have more dudes than the opposing posse.	24225
dtdb-24226	Hiding in the Shadows	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-HidingInTheShadows.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	5	Clubs	0							Neutral		<b>Noon:</b> Target one of your dudes. Other players cannot target or affect that dude with Shootout abilities.	24226
dtdb-24227	Ol' Fashioned Hangin'	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-OlFashionedHangin.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	5	Clubs	1							Neutral		<b>Noon Job:</b> Mark an opposing dude with at least 2 bounty. If successful, ace the mark, and your leader <i>(if still in play)</i> gets 1 permanent control point.	24227
dtdb-24228	Pistol Whip	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-PistolWhip.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	5	Clubs	0							Neutral		<b>Shootout:</b> Boot your dude in this posse to send a dude in the other posse home booted. Your dude gets -1 bullets <i>(minimum 0)</i>.	24228
dtdb-24229	Rabbit's Deception	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-RabbitsDeception.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	5	Clubs	0							Neutral	Technique • Tao of the Jade Rabbit	<b>Shootout Tao Technique:</b> Send this dude home booted. If they were unbooted when you played this card, you may also send an opposing dude home booted. <b>Combo</b> if there is a stud in the opposing posse.	24229
dtdb-24230	Calling the Cavalry	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-CallingTheCavalry.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	6	Clubs	0							Neutral	Headline	<b>Shootout:</b> During this round's resolution, the player with the most Horses in their posse gains +1 hand rank. One dude in your posse becomes a stud until the end of the shootout.	24230
dtdb-24231	Faster on the Draw	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-FasterOnTheDraw.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	6	Clubs	0							Neutral		<b>Shootout:</b> Give your dude +1 bullets. If they are a Deputy, they become a stud. Give one opposing dude - 2 bullets.	24231
dtdb-24232	Great Sage Matching Heaven	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-GreatSageMatchingHeaven.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	6	Clubs	0							Neutral	Technique • Tao of Bull Demon King	<b>Shootout Tao Technique:</b> This dude gets +1 Influence and gains the Harrowed keyword. <b>Combo</b> if the other posse has less influence than your posse.	24232
dtdb-24233	Technological Exhibition	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-TechnologicalExhibition.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	6	Clubs	0							Neutral		<b>Noon Job:</b> Mark an in-town location. Your leader must have Mad Scientist. If successful, your leader invents a Gadget in your hand or discard pile without booting, reducing its cost and difficulty by 5. If you marked the town square, give the Gadget +1 control points permanently.	24233
dtdb-24234	Comin' Up Roses	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-CominUpRoses.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	7	Clubs	0							Neutral		<b>Resolution:</b> Choose a card in your draw hand with no duplicate value in that hand. Change the card to the suit of your choice.  <b>Cheatin' Resolution:</b> Change one or two cards in your draw hand to the suit and value of your choice. Their new values cannot match another value in that hand. For the rest of the shootout, while your hand contains a legal flush or straight, you have +2 hand rank.	24234
dtdb-24235	Kidnappin'	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Kidnappin.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	7	Clubs	0							Neutral		<b>Noon Job, Boot:</b> Mark an opposing dude. Your posse must have more total bullets than the marked dude. Give 1 bounty to each dude that joins your posse during the job. If successful, discard the mark.	24235
dtdb-24236	Pinned Down	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-PinnedDown.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	7	Clubs	0							Neutral		<b>Shootout:</b> Target dude must be selected as the first casualty. If they are chosen as a shooter, they get -3 bullets.	24236
dtdb-24237	Two Hundred Fifty Rounds	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-TwoHundredFiftyRounds.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	7	Clubs	0							Neutral	Technique • Tao of Bull Demon King	<b>Shootout Tao Technique:</b> Reduce your casualties this round by one. <b>Combo</b> if you control this location.	24237
dtdb-24238	Bounty Hunter	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-BountyHunter.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	8	Clubs	2							Neutral		<b>Noon:</b> A 2-stud Gunslinger token enters play at a wanted dude's location and calls out that dude, who cannot refuse.	24238
dtdb-24239	Ridden Down	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-RiddenDown.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	8	Clubs	0							Neutral		<b>Noon:</b> Boot your horse to send a dude without a Horse at that location home booted.	24239
dtdb-24240	This'll Hurt in the Morning'	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-ThisllHurtInTheMorning.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	8	Clubs	0							Neutral		<b>Cheatin' Resolution:</b> Discard one or two cards of your choice in an opponent's cheatin' hand. Replace them with cards drawn from their owner's deck. If your hand is legal, then for each card discarded, your opponent must either pay you 1 ghost rock or ace the card.	24240
dtdb-24241	Rabbit's Sweeping Snare	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-RabbitsSweepingSnare.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	9	Clubs	0							Neutral	Technique • Tao of the Jade Rabbit	<b>Shootout Tao Technique:</b> Mark an opposing dude. That dude becomes a draw. If your posse has fewer dudes than the opposing posse, boot up to two cards attached to that dude.	24241
dtdb-24242	Ricochet	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Ricochet.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	9	Clubs	0							Neutral		<b>Cheatin' Resolution:</b> The cheating player discards their shooter. If your hand is legal, you do not take casualties this round and draw a card.	24242
dtdb-24243	Shortcut	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-Shortcut.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	9	Clubs	0							Neutral		<b>Noon:</b> Move your unbooted dude to another location.  <b>React:</b> When forming a posse at an adjacent location, target dude does not boot to move to the shootout's location.	24243
dtdb-24244	Trick Shooting	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-TrickShooting.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	9	Clubs	0							Neutral		<b>Shootout:</b> Give your dude +1 bullets. Pull. If the pull is red, look at a number of cards from the top of your deck equal to your dude's bullet rating and put one of them into your hand.	24244
dtdb-24245	Crushing Inevitability	doomtown-reloaded/weird-west-edition/DoomtownReloaded-WeirdWestEdition-CrushingInevitability.jpg	default	Action	Weird West Edition	Weird West Edition	playerNDeck	10	Clubs	0							Neutral	Technique • Tao of Zhu Bajie	<b>Shootout Tao Technique, Boot:</b> Target an opposing dude. If that dude is booted, they do not contribute to draw hands this round. If the mark has a lower value than this dude, then they must be selected as the first casualty this round.	24245
