databaseId	name	imageUrl	cardBack	type	set	faction	cost	costType	cancel	cancelType	wealth	attack	parry	cannon	sailing	adventuring	influence	swashbuckling	crewMax	moveCost	rarity	text	loadGroupId
c409efc0-ee64-49d0-8195-98f3c1727cb3	Fateful Duel	7th-sea/syrneth-secret/7thSea-SyrnethSecret-FatefulDuel.jpg	default	Action	Syrneth Secret							S	d,p								C	Unique • Control React: Play after you have played the final Boarding Attack during a Duel where both you and the opposing player had Ships in this Sea. Attach this card to this Sea. Sink this card at the beginning of the next turn.	playerNDeck
c987ec86-057d-4455-9699-a18e082f7cf2	Feathertuft	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Feathertuft.jpg	default	Crew	Syrneth Secret	unaligned	2	In				P	c,t	0	0	0	0	1			R	Unique • Pyeryem 1 This Crew may not attach Pyeryem Knacks while tacked.	playerNDeck
023f029d-97ff-4888-9886-7619a0115a16	Felix Guy-Daniel	7th-sea/syrneth-secret/7thSea-SyrnethSecret-FelixGuyDaniel.jpg	default	Crew	Syrneth Secret	Montaigne	6	In				P	c,t	0	0	2	3	2			R	Unique • Porte 1 React: Once per turn, when this Crew is inflicting Hits with a Boarding Attack, you may sink one of your other Crew to have this Crew inflict 3 extra Hits. React: After you have attached a Porte Knack to this Crew, you may immediately take another action to attach another Porte Knack to this Crew. You may perform this ability any number of times per turn.	playerNDeck
736e8754-5379-4789-b9b3-7b2085898894	Flee Your Enemies	7th-sea/syrneth-secret/7thSea-SyrnethSecret-FleeYourEnemies.jpg	default	Action	Syrneth Secret		M+0					D	p,t								C	React: Play after you have absorbed all of the Hits inflicted by an opponent's Cannon Attack. Move your Ship up to two seas towards the Mirror or the Trade Sea (moving through each Sea one at a Time).	playerNDeck
aa1df437-4a05-480f-80ed-db311e8806dc	Freeing Felipe	7th-sea/syrneth-secret/7thSea-SyrnethSecret-FreeingFelipe.jpg	default	Adventure	Syrneth Secret							T	c,s								R	Unique • 3 Sea Away To complete: Pay 3 points of each skill (this Adventure may not be completed in any way other than paying the skill costs). Captain Attachment: You need to Control only any four Seas at the end of the turn to win the game.	playerNDeck
79fdf5ba-1018-44b1-b063-b7d161220168	Fugitives	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Fugitives.jpg	default	Action	Syrneth Secret		3	In	4	In		S	d,p								C	Act: Target and sink a Membership card in play. Act: Target another player's unaligned Ship. Move that Ship one Sea away from your Ship. Act: Target Faction-aligned crew is considered to have no factional alignment and is considered Unaligned until the end of the turn.	playerNDeck
37bbbf7f-ba2b-4b17-9f58-4018bee81fb3	Garrotte	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Garrotte.jpg	default	Attachment	Syrneth Secret		5	In				C	d,s								C	CREW ATTACHMENT Item The cost of this card is reduced by 3 if being attached to a Rilasciare Crew (minimum 0). Act: Tack this card to target and sink a Henchman card in this sea. Act: Tack the attached Crew and sink this card to target a Crew in this Sea with an Influence cost of less than 3. Discard the target Crew.	playerNDeck
8ff68a53-8b51-4b27-b7a9-e69b70edcf4e	Gentlemen's Club	7th-sea/syrneth-secret/7thSea-SyrnethSecret-GentlemensClub.jpg	default	Chantey	Syrneth Secret		3	In				T	c,s								C	All Captains have the following ability: Act: Tack a Crew with one or more Memberships to tack all non-Captain Crew in this Sea with one or more of the same Memberships.	playerNDeck
f15b4bb9-84fe-4579-977d-e224c9ba8dbe	Graham MacLennan	7th-sea/syrneth-secret/7thSea-SyrnethSecret-GrahamMacLennan.jpg	default	Crew	Syrneth Secret	Sea Dogs	4	In				P	c,t	0	4	0	0	2			C	*Knights of the Rose and Cross* Loyal • Swordsman +2 If you have a Gunner and a Topman Crew on board, this Crew has +1 Swashbuckling. React: When one of your other Crew is being sunk, discard 2 cards from your hand to have that Crew discarded instead. You may only use this ability while this Crew is untacked.	playerNDeck
4d4bc261-f3a8-4059-b729-57c72a4c6813	Guerilla Tactics	7th-sea/syrneth-secret/7thSea-SyrnethSecret-GuerillaTactics.jpg	default	Action	Syrneth Secret		3	Ad				D	p,t								C	The cost of this card is reduced to 0 if you have 3 or more Rilasciare Crew on board. Act: Target and sink a Chantey in play. Act: Target a player with 6 or more cards in their hand. Target player's Ship suffers 1 Hit. Act: Target a Chantey in play and the player that owns that Chantey. That player's Ship suffers 1 Hit.	playerNDeck
a11fb35b-6b1d-46c6-b394-248c55e29c6f	Halverd Solness	7th-sea/syrneth-secret/7thSea-SyrnethSecret-HalverdSolness.jpg	default	Crew	Syrneth Secret	unaligned	2	In				P	c,t	0	0	0	0	1			R	Unique • Laerdom 1 This Crew may not attach Laerdom Knacks while tacked.	playerNDeck
a539e82c-c65d-45c3-ae6d-d46114cfae1c	Herrmann Stumpf	7th-sea/syrneth-secret/7thSea-SyrnethSecret-HerrmannStumpf.jpg	default	Crew	Syrneth Secret	Montaigne	8	In				P	c,t	2	4	3	4	3			F	*Die Kreuzritter*Eisen* Unique • First Mate • Nacht 1 All of your other Kreuzritter Crew have +1 Influence and inflict 1 extra Hit during Boarding Attacks while this Crew is in play. Act: Once per turn, target a Villainous non-Captain Crew in this Sea. Push one of your other Kreuzritter Crew forward (tacked or untacked) and play a Boarding Attack from your hand to begin a Duel between your Crew and the target Crew.	playerNDeck
4b632b36-5a9a-4243-abd9-b35bed21f6c1	Hidden Compartment	7th-sea/syrneth-secret/7thSea-SyrnethSecret-HiddenCompartment.jpg	default	Attachment	Syrneth Secret		3	Ad				C	d,s								C	SHIP ATTACHMENT React: Tack this card when you are producing Adventuring for an Illegal Adventure to produce 4 Adventuring. React: Tack this card before you perform an action to discard a non-Captain Crew on board your Ship.	playerNDeck
c4747678-34a0-4b2d-bc72-175dbe0fb4d2	Hildegunn	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Hildegunn.jpg	default	Crew	Syrneth Secret	Vesten	6	In				P	c,t	0	2	3	2	4			C	Heroic • Swordsman +2 While you have at least one Crew with the title”Valkyries” on board your Ship, each of your Valkyries gains +1 Swashbuckling.	playerNDeck
4a454665-0a28-4626-91c1-1929339b98a4	In the Nick of Time	7th-sea/syrneth-secret/7thSea-SyrnethSecret-InTheNickOfTime.jpg	default	Action	Syrneth Secret							S	d,p								C	React: Play when another player begins a Boarding with your Ship that is not canceled. The Boarding ends after three rounds. React: Play when another player is targeting your Ship with a Cannon Attack that is inflicting 6 or more Hits. That Cannon Attack is canceled. That player may cancel this effect by producing 3 Cannon.	playerNDeck
6b730aa5-5f8e-49fe-8a3f-d8e7b97c2fc3	Inga Danziger	7th-sea/syrneth-secret/7thSea-SyrnethSecret-IngaDanziger.jpg	default	Crew	Syrneth Secret	Montaigne	4	In				P	c,t	0	4	0	0	1			C	*Die Kreuzritter*Eisen* Nacht 1 This Crew has +1 Adventuring for each Nacht Knack attached.	playerNDeck
9c34fdea-9fd1-4c25-b647-3b973909e023	Ingeborg Davinsson	7th-sea/syrneth-secret/7thSea-SyrnethSecret-IngeborgDavinsson.jpg	default	Crew	Syrneth Secret	Vesten	5	In				P	c,t	0	2	3	0	3			R	Laerdom 0 • Swordsman +1 If your Captain is Heroic, this Crew has the Heroic trait. If your Captain is Villainous, this Crew has the Villainous trait. React: Once per turn when you are inflicting Hits with this Crew during a Duel, you may target and tack a Crew on the opposing Crew's ship with a Swashbuckling less than 3.	playerNDeck
bc06d10d-594a-4ae2-ae60-b8198fa482f8	Inquisitor Figueroa	7th-sea/syrneth-secret/7thSea-SyrnethSecret-InquisitorFigueroa.jpg	default	Captain	Syrneth Secret	Castille					8			1	3	2	4	3			R	Start: Forbidden Sea Villainous • Holy • Swordsman +2 While you have 4 or more other Castillian Crew on board you may use the following abilities: React: Once per turn, tack one of your Holy Crew when another player in this Sea plays an Action card as an action. That player must tack or sink one of their Crew or the action is canceled. Act: Once per turn, target Crew gains the Villainous trait until the end of the turn.	playerNCaptain
10da74c8-dcb1-4a77-a123-077485695a74	Into the Shadows	7th-sea/syrneth-secret/7thSea-SyrnethSecret-IntoTheShadows.jpg	default	Attachment	Syrneth Secret		1	Sw				C	d,s								C	CREW ATTACHMENT Nacht 1 Knack Act: Return this card and this Crew to your hand (you may not use this ability on your Captain). React: Tack this card after this Crew tacks to absorb Hits from a Boarding Attack to reduce the remainder of the Hits to zero. Use this ability only when absorbing hits from a Boarding Attack (or Duel) in which this Crew fought.	playerNDeck
d5934fd9-63e6-4071-964b-fe610d5767b1	Invisible College Membership	7th-sea/syrneth-secret/7thSea-SyrnethSecret-InvisibleCollegeMembership.jpg	default	Attachment	Syrneth Secret		2	In				C	d,s								R	CAPTAIN ATTACHMENT Unique • Membership This Captain gains the Invisible College affiliation. While you have 3 or more other Invisible College Crew on board your hand size is increased By 2.	playerNDeck
76472014-3c2c-48bd-9a43-8ec811436b8c	Joaquin Orduno	7th-sea/syrneth-secret/7thSea-SyrnethSecret-JoaquinOrduno.jpg	default	Captain	Syrneth Secret	Brotherhood					9			2	2	5	3	4			F	*Los Vagos* Start: La Boca Swordsman +3 React: When you are paying an Influence cost you may tack one of your completed Adventures to produce 1 Influence. You may only use this ability if you have 3 or more other Brotherhood Crew on board.	playerNCaptain
46f6d458-90a7-41fc-8c2c-044fe23b5fb9	Jorund's Warning	7th-sea/syrneth-secret/7thSea-SyrnethSecret-JorundsWarning.jpg	default	Chantey	Syrneth Secret		3	In	4	Ad		C	d,s								C	All Captains have the following ability: Act: Tack one of your completed Adventures and a Port in this Sea to untack one of your non-Captain Crew.	playerNDeck
1f8cdacd-8f3a-4486-af85-74677cb4b704	Karolan's Drum	7th-sea/syrneth-secret/7thSea-SyrnethSecret-KarolansDrum.jpg	default	Attachment	Syrneth Secret		5	In				C	d,s								R	CREW ATTACHMENT Unique • Artifact The cost of this card is reduced by 3 if being attached to a Sophia's Daughter Crew (minimum 0). React: Tack this card after another player's Crew has been untacked during the Actions Phase to untack any one of your Crew.	playerNDeck
8b2de292-08df-456f-9cc9-b493a1bf7232	Kheired-Din, the Reborn	7th-sea/syrneth-secret/7thSea-SyrnethSecret-KheiredDinTheReborn.jpg	default	Captain	Syrneth Secret	Corsairs					8			3	3	3	2	5			R	Start: Forbidden Sea Villainous • Holy • Swordsman +2 While you have 4 or more other Corsair Crew on board you may use the following abilities: React: Once per turn, sink one of your Corsair Crew to untack this Captain. React: Once per turn, instead of performing a Boarding Attack, tack and sink one of your Corsair Crew to untack this Captain.	playerNCaptain
317b7445-7366-42c7-9f1a-9d8b097358b0	Kristin Abjornsdottir	7th-sea/syrneth-secret/7thSea-SyrnethSecret-KristinAbjornsdottir.jpg	default	Crew	Syrneth Secret	Vesten	5	In				P	c,t	0	0	3	2	2			C	*Sophia's Daughters* Heroic • Laerdom 1 For each additional point of Laerdom that this Crew has beyond 1, she gains +1 Adventuring and +1 Influence.	playerNDeck
0a55d42a-a5d8-4459-b4db-ba600e4fee5e	La Venganza	7th-sea/syrneth-secret/7thSea-SyrnethSecret-LaVenganza.jpg	default	Ship	Syrneth Secret	unaligned													7	2	F	Crew Maximum: 7 React: When you are attaching a Ship Attachment to this Ship discard a card from your hand to reduce the skill cost by 3 (minimum 0). You may only use this ability if your Captain and this Ship are untacked. React: Tack before performing an action, to move to an adjacent Sea.	playerNShip
cd1dbd8d-c288-4606-b742-50fef13c5926	Lakov	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Lakov.jpg	default	Crew	Syrneth Secret	Black Freighter	5	In				P	c,t	0	0	2	2	3			R	*Die Kreuzritter* Heroic • Holy • Swordsman +1 Act: Tack this Crew to activate this ability. Until the end of the turn, Sorcery Knacks in the same Sea as this Crew that Inflict, increase, reduce, or absorb Hits may not be used while in the same Sea as this Crew.	playerNDeck
fd8c89c9-87cb-45a9-a3e1-1bd6e42c4b45	Lazare Tourville	7th-sea/syrneth-secret/7thSea-SyrnethSecret-LazareTourville.jpg	default	Crew	Syrneth Secret	unaligned	2	In				P	c,t	0	0	0	0	1			R	Unique • Porte 1 This Crew may not attach Porte Knacks while tacked.	playerNDeck
bf23db29-ef65-43f3-ba5c-784ab7b2e549	Leaping From Rooftops	7th-sea/syrneth-secret/7thSea-SyrnethSecret-LeapingFromRooftops.jpg	default	Action	Syrneth Secret		4	Ad				D	p,t								C	Act: Move your Ship to an adjacent Sea. You may immediately perform an action that completes an Adventure in that Sea. The cost of this card is reduced by the number of Los Vagos Crew you have on board (minimum 0). Act: Target an Adventure in an adjacent Sea with only an Adventuring cost. Tack any number of Los Vagos Crew to produce Adventuring to complete the target Adventure (the Adventure is considered to be completed in the Sea in which it was placed).	playerNDeck
e7d8e923-20a0-4291-b436-4f45dab1b1e4	Listing Peter	7th-sea/syrneth-secret/7thSea-SyrnethSecret-ListingPeter.jpg	default	Crew	Syrneth Secret	Black Freighter	4	In				P	c,t	0	1	0	0	3			C	Unique • Loyal • Skeletal Villainous • No Attachments This Crew does not count against your crew maximum. React: Tack this Crew when you are playing a Damage Attachment to absorb Hits. That Damage Attachment absorbs 3 extra Hits.	playerNDeck
cb67377c-828c-457d-a3b7-d748eb5ad7b0	Longcoat Lucy	7th-sea/syrneth-secret/7thSea-SyrnethSecret-LongcoatLucy.jpg	default	Crew	Syrneth Secret	unaligned	6	In				P	c,t	0	2	2	2	3			C	*Die Kreuzritter* Swordsman +1 This Crew has +1 to her Swordsman trait for each Swordsman Knack she has attached. Act: Tack this Crew to target a non-Captain sorcerer on another Ship in this Sea. Inflict a number of Hits on that sorcerer's ship equal to this Crew's Swashbuckling skill plus Swordsman trait.	playerNDeck
a8f1654a-b8c1-4474-9da4-444a5071ba14	Los Vagos Henchman	7th-sea/syrneth-secret/7thSea-SyrnethSecret-LosVagosHenchman.jpg	default	Attachment	Syrneth Secret		4	Sw				C	d,s								C	CREW ATTACHMENT Henchman This Crew inflicts 2 extra Hits during Boarding Attacks. React: Tack when you are producing Swashbuckling (for a cost other than suffering Hits) to produce 3 Swashbuckling. This ability may only be used if this card is attached to a Los Vagos Crew.	playerNDeck
9e427149-86af-43c7-8930-c17dd80c36e1	Los Vagos Membership	7th-sea/syrneth-secret/7thSea-SyrnethSecret-LosVagosMembership.jpg	default	Attachment	Syrneth Secret		2	In				C	d,s								F	CAPTAIN ATTACHMENT Unique • Membership This Captain gains the Los Vagos affiliation. While you have 3 or more other Los Vagos Crew on board this Captain has the following ability: Act: Tack one of your Los Vagos Crew and target a non-Heroic, non-Captain Crew in this Sea. Play a Boarding Attack from your hand to begin a Duel between the Los Vagos Crew and the target Crew. If the target Crew is sunk the target is returned to their player's hand.	playerNDeck
106a97fa-f518-4454-aeb7-41af3f6eeabf	MacEachern Blade	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MacEachernBlade.jpg	default	Adventure	Syrneth Secret							T	c,s								R	1 Sea Away • Unique • Artifact To complete: Pay 6 Adventuring (3 if you have a Brotherhood Captain). Crew Attachment: +1 Swashbuckling. This Crew has an additional +3 Swashbuckling while there is a Sorcerer with 1 or more Sorcery Knacks on another Ship in this Sea. Act: Tack to sink a Monster card in this Sea. React: Tack when a Monster Action card is being played to cancel that action.	playerNDeck
0fc17da5-70e4-4d14-8a6c-91707ba84846	Mad Darius McIntrick	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MadDariusMcIntrick.jpg	default	Crew	Syrneth Secret	Crimson Rogers	4	In				P	c,t	0	2	2	1	1			C	*Invisible College* Villainous You may not hire or put this Crew into play if you have an Explorers Captain. When this Crew tacks to produce Adventuring to complete an Artifact Adventure, he produces 2 extra Adventuring.	playerNDeck
884eb426-7f7b-4e0c-9f69-d922b5174240	Magebane Cordial	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MagebaneCordial.jpg	default	Attachment	Syrneth Secret							C	d,s								C	CREW ATTACHMENT Item You must have 2 or more untacked Invisible College Crew to bring this card into play. Act: Discard this card. Until the end of the turn players may not use Actions and Reactions printed on Sorcery Knacks and Sorcerers.	playerNDeck
6528858d-9163-4377-9553-8903dfb6b18a	Maria Aloise	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MariaAloise.jpg	default	Captain	Syrneth Secret	unaligned					8			0	2	4	4	2			F	*Rilascarie*Vodacce* Start: Frothing Sea Fate 1 • Swordsman +1 While you have 4 or more unaligned Crew with an Influence cost of 3 or more this Captain's Fate is increased by 1 and you may use the following ability: Act: Tack this Captain to draw 4 cards from your deck. You may only use this ability once per turn and only if you have no cards in your hand.	playerNCaptain
63e7972a-2ee0-4f10-aa67-d49ba0124567	Maria-Soledad Rivera y Aldana	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MariaSoledadRiveraYAldana.jpg	default	Crew	Syrneth Secret	Castille	6	In				P	c,t	0	0	1	2	4			R	*Los Vagos*Sophia's Daughters* Unique • Heroic • Swordsman +3 You may attach any number of Swordsman Knacks to this Crew. React: When another player is about to play a Boarding Attack card to begin a Duel with one of your crew, tack this Crew to cancel the Duel and inflict 2 Hits on that player's Ship.	playerNDeck
3b67a9e3-a87a-4f65-a298-230474faf6b9	Matushka's Gate	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MatushkasGate.jpg	default	Chantey	Syrneth Secret		3	Ad				P	c,t								C	Any player may sink this Chantey as an action by paying 5 Adventuring while in the Mirror. Players suffering Hits in The Mirror may not tack to absorb Hits.	playerNDeck
64da3e1a-850a-4233-a84c-ff5cd772773d	Meraldo Avalos	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MeraldoAvalos.jpg	default	Crew	Syrneth Secret	Castille	4	In				P	c,t	0	4	0	0	2			C	*Knights of the Rose and Cross* Topman • Swordsman+2 Act: One per turn, target one of your uncompleted Adventures in play. Move your ship one Sea towards the sea containing the target Adventure. You may only use this ability if you have Felipe Jose de Granjero on board.	playerNDeck
4fda992e-6c5b-4753-86bb-00c8e9204734	Miles Valroux du Martise	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MilesValrouxDuMartise.jpg	default	Attachment	Syrneth Secret		5	Ad				C	d,s								C	SEA ATTACHMENT Unique • Patron React: Tack this card and discard any one of your cards on board your Ship when you are tacking a Rose and Cross Crew to produce Influence to increase the Influence produced by 4. React: Sink this card when one of your Rose and Cross Crew is being sunk. Return that Crew to your Hand.	playerNDeck
7e127511-b3b4-4cfc-927c-d486a614c87d	Mortis Swordsman School	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MortisSwordsmanSchool.jpg	default	Attachment	Syrneth Secret		5	In				C	d,s								R	CREW ATTACHMENT Swordsman Knack The cost of this Attachment is reduced by 3 if being attached to a Kreuzritter Crew. Act: Tack this Crew to target another player's non-Captain Crew in this Sea which either has the Villainous trait or is a Sorcerer. Pay 3 Influence and play a Boarding Attack from your hand to begin a Duel between the target Crew and this Crew.	playerNDeck
b0a06279-7be1-46e2-af30-ced1302abe2f	Multiple Barrel Artillery Piece	7th-sea/syrneth-secret/7thSea-SyrnethSecret-MultipleBarrelArtilleryPiece.jpg	default	Attachment	Syrneth Secret		8	In				C	d,s								C	CREW ATTACHMENT Item • Unique The cost of this card is reduced by 3 if you have 1 or more Invisible College Crew in play. +2 Cannon. React: Tack or discard this card after this Crew has inflicted Hits with a Cannon Attack and all of those hits have been absorbed to Inflict 2 Hits to the same target of Cannon Attack.	playerNDeck
ccb15e21-a7ce-4045-b991-2f1c68905b13	Necare Swordsman School	7th-sea/syrneth-secret/7thSea-SyrnethSecret-NecareSwordsmanSchool.jpg	default	Attachment	Syrneth Secret		5	In				C	d,s								R	CREW ATTACHMENT Swordsman Knack The cost of this Attachment is reduced by 3 if being attached to a Sophia's Daughters Crew. React: Tack this card when this Crew is pushed forward to begin a Boarding Attack (not a Duel) to target a non- Captain Crew on the other Ship in the Boarding. The target must be pushed forward to fight this Crew (even if tacked). If your Boarding Attack is not reversed, the Crew must tack and sink to absorb Hits before any other Crew may absorb Hits.	playerNDeck
41064a8c-8ba5-4acf-ba2e-ddbd1a47ec02	Nightblade	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Nightblade.jpg	default	Action	Syrneth Secret		3	Ad				S	d,p								C	React: Play when you are pushing this Crew forward for a Boarding Attack. Attach this card to that Crew as a Hand Attachment. This Crew inflicts 2 extra Hits during Boarding Attacks and gains +1 Adventuring. The cost of this card is reduced to 0 if you attach this card to a Kreuzritter Crew. A Crew may not have more than 1 Hand Attachment.	playerNDeck
ab31be56-f9dd-4a6d-b88c-3aaa6e627a7b	Noam	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Noam.jpg	default	Crew	Syrneth Secret	Brotherhood	6	In				P	c,t	2	2	1	1	3			C	*Rilascarie* When hiring this Crew from your hand, if there is at least one other Captain in this Sea with a greater Influence than your Captain, this Crew's Influence cost is reduced by 3.	playerNDeck
b8782c0a-93c5-454c-b543-6928edde5790	Oil of Sloth	7th-sea/syrneth-secret/7thSea-SyrnethSecret-OilOfSloth.jpg	default	Attachment	Syrneth Secret							C	d,s								C	CREW ATTACHMENT Scry 1 Knack • Item Act: Tack this card to target a non-Captain Crew in this Sea and draw a card. Target Crew may not be pushed forward to fight in a Boarding Attack or begin a Boarding Attack without a card effect until the end of the turn. Discard this card at the end of the turn.	playerNDeck
f8b03d67-85a0-4bd6-830c-1bef95e646f2	Paul Norton	7th-sea/syrneth-secret/7thSea-SyrnethSecret-PaulNorton.jpg	default	Crew	Syrneth Secret	Brotherhood / Sea Dogs	4	In				P	c,t	0	1	1	0	2			C	*Rilascarie* Heroic • Loyal • Unique Act: Once per turn, tack any number of your completed Adventures and name a skill. Until the end of turn, this Crew gains +1 to the named skill for each Adventure you Tacked.	playerNDeck
5b010c6a-58b2-407b-8803-09ad412741af	Pedro Alameda	7th-sea/syrneth-secret/7thSea-SyrnethSecret-PedroAlameda.jpg	default	Crew	Syrneth Secret	unaligned	6	In				P	c,t	1	4	2	0	3			C	*Los Vagos* Heroic • Topman The skill cost of your Action cards titled: ”Sharp Shooter” or ”Sniper” are reduced to 0, while this Crew is untacked during a Boarding.	playerNDeck
6327cafd-7c2c-47a4-8b84-77c3a5631b4d	Petrigal's Cordial	7th-sea/syrneth-secret/7thSea-SyrnethSecret-PetrigalsCordial.jpg	default	Attachment	Syrneth Secret							C	d,s								C	CREW ATTACHMENT Item You must have 2 or more untacked Invisible College Crew to bring this card into play. React: Sink this card instead of performing a Boarding Attack to inflict 2 Hits on the other Ship in the Boarding. React: Discard this card instead of performing a Boarding Attack to target a Crew on the other Ship in the Boarding. That Crew's Swashbuckling is reduced by 2 until the end of the Boarding (minimum 1).	playerNDeck
405c375f-da45-4665-8b14-9e13d05fcd3d	Philter of Champions	7th-sea/syrneth-secret/7thSea-SyrnethSecret-PhilterOfChampions.jpg	default	Attachment	Syrneth Secret							C	d,s								C	CREW ATTACHMENT Scry 1 Knack • Item Act: Tack this card to target a Swordsman Crew in this Sea and draw a card. Target Crew gains +3 to their Swordsman trait until the end of the turn. Discard this card at the end of the turn.	playerNDeck
79deb93c-66ce-4b87-8105-a59904f92fbc	Poisoned Wine	7th-sea/syrneth-secret/7thSea-SyrnethSecret-PoisonedWine.jpg	default	Action	Syrneth Secret		2	In	4	In		D	p,t								C	You may only play this card if you have a Villainous Captain. Act: Tack one of your non-Captain, Villainous Crew to target a Ship. That Ship's controller must tack one of their Holy Crew or sink any one of their Crew.	playerNDeck
27513142-2cb8-4b4e-858f-82f874b4badf	Professora Jacinta Navarro del Garci	7th-sea/syrneth-secret/7thSea-SyrnethSecret-ProfessoraJacintaNavarroDelGarci.jpg	default	Crew	Syrneth Secret	Castille	5	In				P	c,t	0	0	0	3	2			C	*Los Vagos* No Attachments This Crew gains +3 Influence if you have a Los Vagos Captain and a Patron Attachment in play.	playerNDeck
4fdf155c-c56d-4f43-8f7c-289eb5b791d3	Pursue Your Enemies	7th-sea/syrneth-secret/7thSea-SyrnethSecret-PursueYourEnemies.jpg	default	Action	Syrneth Secret							S	d,p								C	React: Play after an opponent in this Sea has played an Action card that resulted in their Ship moving to another Sea, to move your Ship to the same Sea (moving through each Sea one at a time).	playerNDeck
4c47a407-4204-4164-ad63-104b2bad8f64	Rachel Milligan	7th-sea/syrneth-secret/7thSea-SyrnethSecret-RachelMilligan.jpg	default	Crew	Syrneth Secret	unaligned	7	In				P	c,t	1	0	3	2	4			R	*Knights of the Rose and Cross* Unique When this Crew is in a Duel, the opposing Crew inflicts 2 less Hits (minimum 0).	playerNDeck
3525607b-c83c-4128-8a77-09601954d297	Regrouping	7th-sea/syrneth-secret/7thSea-SyrnethSecret-Regrouping.jpg	default	Action	Syrneth Secret							D	p,t								C	Act: Tack your Captain or First Mate Crew to target and attach any number of your Ally cards in play to the same Sea as your Ship. React: Play before performing an action. Target one of your untacked Ally cards attached to an adjacent Sea to attach that Ally to the same Sea as your Ship.	playerNDeck
aa6096b0-63c8-4fa9-a44f-3afdf31fd2d6	Reis' Legacy	7th-sea/syrneth-secret/7thSea-SyrnethSecret-ReisLegacy.jpg	default	Chantey	Syrneth Secret				0	Sw		S	d,p								C	Any player who cancels this Chantey must discard 1 random card from their hand (if they have any in their hand). The Influence cost of all Crew being Hired is reduced to 0.	playerNDeck
62fb4c93-691e-4114-9c55-27219ce52f03	Renzo Raymondi	7th-sea/syrneth-secret/7thSea-SyrnethSecret-RenzoRaymondi.jpg	default	Crew	Syrneth Secret	Crimson Rogers	5	In				P	c,t	2	2	0	3	2			R	Villainous • Swordsman +1 React: When another player sinks one of their Heroic crew, you may immediately draw a card from your deck. You may only use this ability once per sunk Crew.	playerNDeck
e964df07-d161-4fa1-a1ef-d7a099b446b9	Reynaldo Lucani	7th-sea/syrneth-secret/7thSea-SyrnethSecret-ReynaldoLucani.jpg	default	Crew	Syrneth Secret	Corsairs	4	In				P	c,t	0	0	1	1	1			C	Captive • No Attachments • Loyal When tacking this Crew to hire non-Captive Crew this Crew produces 3 additional Influence.	playerNDeck
34a9e181-9995-4c97-82d2-aa1cc83387f8	Richter Hoffmann	7th-sea/syrneth-secret/7thSea-SyrnethSecret-RichterHoffmann.jpg	default	Crew	Syrneth Secret	Explorer's Society	4	In				P	c,t	0	2	0	0	1			C	*Invisible College* React: When you are paying an Influence cost, tack an Item Attachment attached to this Crew to produce 1 Influence.	playerNDeck
657d17b1-8dc3-4c60-8b99-3409a9bc8f35	Rilasciare Membership	7th-sea/syrneth-secret/7thSea-SyrnethSecret-RilasciareMembership.jpg	default	Attachment	Syrneth Secret		2	In				C	d,s								R	CAPTAIN ATTACHMENT Unique • Membership This Captain gains the Rilasciare affiliation. While you have 3 or more other Rilasciare Crew on board this Captain has the following ability: Act: Target a non-Captain Crew on a Ship with more Crew on board than your Ship. Tack one of your Rilasciare Crew and discard the top card of your deck. If that card is a Crew with an Influence cost greater than target Crew, the target Crew is sunk or the Crew revealed enters play on your Ship, ignoring any and all restrictions, including Crew Maximum (the choice is made by the target Crew's controller).	playerNDeck
604c0ead-36a3-4db9-b5a2-cd7c257cb38a	Rope Descending Device	7th-sea/syrneth-secret/7thSea-SyrnethSecret-RopeDescendingDevice.jpg	default	Adventure	Syrneth Secret							T	c,s								C	1 Sea Away • Hand (a Crew may not have more than one Hand Attachment) To complete: Pay 4 Adventuring (3 if completed in the Frothing Sea). Invisible College Crew Attachment: React: Tack this card when you are paying an Adventuring cost for an Adventure or Action card to produce 1 Adventuring.	playerNDeck
9826575b-99a9-4a32-8cab-5543dbf6981a	Rose and Cross Membership	7th-sea/syrneth-secret/7thSea-SyrnethSecret-RoseAndCrossMembership.jpg	default	Attachment	Syrneth Secret		2	In				C	d,s								R	CAPTAIN ATTACHMENT Unique • Membership This Captain gains the Rose and Cross affiliation. While you have 3 or more other Rose and Cross Crew on board this Captain has the following ability: Act: Once per turn, draw and reveal the top card of your deck, if it is not a Patron card, discard the card and draw another card. Repeat until you shuffle your deck or you draw a Patron card. Place the Patron card in your hand.	playerNDeck
